  Time           ens2       
21:51:16      2.11      2.22
21:51:17      1.29      1.42
21:51:18      1.42      1.48
21:51:19      1.80      2.18
21:51:20      1.15      1.19
21:51:21      1.54      1.59
21:51:22      1.33      1.56
21:51:23      1.37      1.63
21:51:24      1.62      1.42
21:51:25      1.38      1.64
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:51:26      1.37      1.33
21:51:27      1.81      1.75
21:51:28      1.73      2.04
21:51:29      1.13      1.29
21:51:30      2.12      2.16
21:51:31      1.15      1.00
21:51:32      1.21      1.42
21:51:33      1.27      1.45
21:51:34      1.27      1.69
21:51:35      1.63      1.80
21:51:36      1.37      1.54
21:51:37      1.23      1.41
21:51:38      1.76      2.09
21:51:39      1.14      1.31
21:51:40      1.90      2.13
21:51:41      1.15      1.38
21:51:42      1.51      1.73
21:51:43      1.07      1.16
21:51:44      1.21      1.65
21:51:45      1.10      1.24
21:51:46      1.50      1.60
21:51:47      1.87      2.01
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:51:48      1.67      1.97
21:51:49      1.20      1.16
21:51:50      1.15      1.20
21:51:51      1.81      2.07
21:51:52      1.89      2.06
21:51:53      1.43      1.16
21:51:54      1.30      1.66
21:51:55      1.07      1.21
21:51:56      2.08      1.93
21:51:57      1.22      1.31
21:51:58      1.29      1.49
21:51:59      2.09      2.11
21:52:00      0.93      1.03
21:52:01      1.73      1.89
21:52:02      1.14      1.25
21:52:03      1.37      1.61
21:52:04      1.43      1.65
21:52:05      1.48      1.66
21:52:06      1.79      1.77
21:52:07      1.24      1.35
21:52:08      1.53      1.73
21:52:09      1.99      2.17
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:52:10      1.72      1.79
21:52:11      1.97      1.88
21:52:12      1.71      1.97
21:52:13      1.14      1.08
21:52:14      1.74      2.10
21:52:15      0.86      0.92
21:52:16      1.87      2.02
21:52:17      1.07      1.08
21:52:18      1.20      1.49
21:52:19      1.37      1.53
21:52:20      1.14      1.49
21:52:21      1.80      1.82
21:52:22      1.63      1.45
21:52:23      1.13      1.21
21:52:24      1.21      1.47
21:52:25      1.70      1.62
21:52:26      1.50      1.53
21:52:27      1.69      1.85
21:52:28      1.32      1.19
21:52:29      1.59      1.99
21:52:30      0.93      1.03
21:52:31      1.79      1.73
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:52:32      1.20      1.25
21:52:33      1.21      1.38
21:52:34      1.21      1.41
21:52:35      1.18      1.40
21:52:36      1.62      1.77
21:52:37      1.57      1.64
21:52:38      1.21      1.46
21:52:39      1.52      1.77
21:52:40      1.38      1.53
21:52:41      1.14      1.06
21:52:42      1.61      1.76
21:52:43      1.14      1.23
21:52:44      1.52      1.89
21:52:45      1.07      1.15
21:52:46      1.80      1.79
21:52:47      1.36      1.41
21:52:48      1.69      1.87
21:52:49     35.59      2.65
21:52:50      1.39      1.62
21:52:51      1.72      1.41
21:52:52      1.54      1.69
21:52:53      1.07      1.22
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:52:54      1.85      1.89
21:52:55      0.85      0.94
21:52:56      1.76      1.90
21:52:57      1.62      1.39
21:52:58      1.47      1.61
21:52:59      1.54      1.91
21:53:00      1.36      1.49
21:53:01      1.25      1.40
21:53:02      1.14      1.26
21:53:03      4.61      5.51
21:53:04      1.71      2.13
21:53:05      1.78      1.97
21:53:06      2.08      2.07
21:53:07      1.43      1.49
21:53:08      2.33      2.81
21:53:09      1.60      1.73
21:53:10      1.38      1.72
21:53:11      1.62      1.61
21:53:12      2.31      2.30
21:53:13      1.44      1.67
21:53:14      2.20      2.27
21:53:15      1.08      1.33
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:53:16      1.95      1.99
21:53:17      2.07      2.32
21:53:18      1.61      1.70
21:53:19      1.22      1.49
21:53:20      1.70      1.48
21:53:21      5.75      5.67
21:53:22      1.48      1.43
21:53:23      1.40      1.15
21:53:24      1.59      2.10
21:53:25      1.47      1.49
21:53:26      1.83      1.71
21:53:27      1.54      1.55
21:53:28      1.61      1.90
21:53:29      1.14      1.31
21:53:30      1.20      1.33
21:53:31      1.72      1.82
21:53:32      1.27      1.43
21:53:33      1.32      1.39
21:53:34      1.22      1.47
21:53:35      1.74      1.96
21:53:36      1.50      1.37
21:53:37      1.29      1.68
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:53:38      1.39      1.48
21:53:39      1.21      1.54
21:53:40      2.08      2.20
21:53:41      1.21      1.20
21:53:42      2.20      2.05
21:53:43      1.55      1.75
21:53:44      1.68      1.97
21:53:45      1.13      1.15
21:53:46      1.86      1.96
21:53:47      1.95      2.07
21:53:48      1.43      1.57
21:53:49      1.64      1.55
21:53:50      1.14      1.32
21:53:51      1.60      1.76
21:53:52      1.48      1.25
21:53:53      1.37      1.61
21:53:54      1.21      1.41
21:53:55      2.06      1.68
21:53:56      1.50      1.46
21:53:57      1.68      1.71
21:53:58      2.83      3.24
21:53:59      1.16      1.56
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:54:00      1.38      1.51
21:54:01      1.42      1.43
21:54:02      1.58      1.88
21:54:03      1.89      2.05
21:54:04      1.51      1.88
21:54:05      1.13      1.15
21:54:06      1.86      2.00
21:54:07      1.73      1.74
21:54:08      1.14      1.25
21:54:09      1.13      1.37
21:54:10      1.82      2.23
21:54:11      1.65      1.55
21:54:13      1.68      1.83
21:54:14      1.30      1.48
21:54:15      1.27      1.82
21:54:16      1.52      1.56
21:54:17      1.51      1.78
21:54:18      1.38      1.37
21:54:19      1.66      1.53
21:54:20      1.14      1.38
21:54:21      1.32      1.67
21:54:22      2.30      2.05
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:54:23      1.15      1.27
21:54:24      1.48      1.57
21:54:25      2.09      2.01
21:54:26      1.38      1.32
21:54:27      2.02      2.31
21:54:28      1.31      1.38
21:54:29      1.22      1.48
21:54:30      1.37      1.72
21:54:31      1.93      1.98
21:54:32      1.43      1.43
21:54:33      1.46      1.67
21:54:34      1.46      1.89
21:54:35      1.45      1.66
21:54:36      1.08      1.15
21:54:37      1.74      1.86
21:54:38      1.61      1.91
21:54:39      1.73      1.89
21:54:40      1.46      1.79
21:54:41      1.21      1.25
21:54:42      1.73      1.70
21:54:43      1.15      1.33
21:54:44      1.53      1.96
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:54:45      1.15      1.25
21:54:46      1.90      2.30
21:54:47      1.51      1.59
21:54:48      1.81      1.42
21:54:49      1.22      1.41
21:54:50      1.37      1.61
21:54:51      1.48      1.26
21:54:52      1.72      1.86
21:54:53      1.50      1.85
21:54:54      1.48      1.30
21:54:55      1.51      1.72
21:54:56      1.31      1.33
21:54:57      1.57      1.59
21:54:58      1.14      1.37
21:54:59      1.47      1.63
21:55:00      1.14      1.21
21:55:01      1.51      1.79
21:55:02      1.91      2.19
21:55:03      1.15      1.25
21:55:04      1.23      1.55
21:55:05      1.21      1.32
21:55:06      1.19      1.27
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:55:07      1.82      1.96
21:55:08      1.45      1.53
21:55:09      1.53      1.83
21:55:10      1.14      1.15
21:55:11      1.50      1.52
21:55:12      1.59      1.67
21:55:13      1.32      1.44
21:55:14      1.52      1.93
21:55:15      1.15      1.25
21:55:16      1.49      1.40
21:55:17      1.50      1.59
21:55:18      1.37      1.55
21:55:19      1.54      1.41
21:55:20      1.43      1.61
21:55:21      1.20      1.25
21:55:22      2.14      1.99
21:55:23      1.14      1.25
21:55:24      1.23      1.55
21:55:25      1.27      1.50
21:55:26      1.38      1.38
21:55:27      1.75      2.09
21:55:28      1.31      1.33
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:55:29      1.31      1.66
21:55:30      1.14      1.21
21:55:31      1.51      1.71
21:55:32      1.43      1.42
21:55:33      1.44      1.65
21:55:34      1.14      1.30
21:55:35      1.78      2.03
21:55:36      1.23      1.21
21:55:37      1.67      1.76
21:55:38      1.21      1.33
21:55:39      1.38      1.76
21:55:40      1.21      1.25
21:55:41      1.08      1.22
21:55:42      1.74      2.06
21:55:43      1.32      1.62
21:55:44      1.27      1.41
21:55:45      1.35      1.22
21:55:46      1.31      1.55
21:55:47      1.31      1.43
21:55:48      1.88      1.78
21:55:49      1.08      1.31
21:55:50      1.66      1.65
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:55:51      1.35      1.16
21:55:52      1.97      2.00
21:55:53      1.02      1.22
21:55:54      1.43      1.62
21:55:55      1.08      1.33
21:55:56      1.44      1.49
21:55:57      1.49      1.70
21:55:58      1.15      1.26
21:55:59      1.37      1.78
21:56:00      1.20      1.26
21:56:01      1.40      1.80
21:56:02      1.57      1.55
21:56:03      1.32      1.63
21:56:04      1.27      1.49
21:56:05      1.76      1.88
21:56:06      1.21      1.27
21:56:07      1.40      1.69
21:56:08      1.62      1.82
21:56:09      1.61      1.86
21:56:10      1.22      1.25
21:56:11      1.25      1.55
21:56:12      2.07      2.31
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:56:13      1.25      1.32
21:56:14      1.60      1.47
21:56:15      1.32      1.57
21:56:16      1.90      2.23
21:56:17      1.64      1.37
21:56:18      1.27      1.50
21:56:19      1.38      1.53
21:56:20      1.89      1.63
21:56:21      1.54      1.45
21:56:22      1.50      1.47
21:56:23      1.18      1.41
21:56:24      1.33      1.47
21:56:25      1.60      1.94
21:56:26      1.33      1.46
21:56:27      1.59      1.60
21:56:28      1.49      1.65
21:56:29      1.96      2.32
21:56:30      1.35      1.34
21:56:31      1.07      1.21
21:56:32      1.66      1.77
21:56:33      1.32      1.71
21:56:34      1.61      1.57
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:56:35      1.36      1.52
21:56:36      1.26      1.33
21:56:37      1.40      1.62
21:56:38      1.21      1.32
21:56:39      1.39      1.77
21:56:40      1.00      1.04
21:56:41      1.38      1.49
21:56:42      1.50      1.47
21:56:43      1.64      1.61
21:56:44      1.39      1.58
21:56:45      1.30      1.38
21:56:46      1.90      1.88
21:56:47      1.59      1.59
21:56:48      1.54      1.74
21:56:49      1.47      1.30
21:56:50      1.43      1.50
21:56:51      1.07      1.21
21:56:52      1.73      1.93
21:56:53      1.01      1.15
21:56:54      1.71      2.05
21:56:55      1.14      1.32
21:56:56      1.51      1.64
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:56:57      1.37      1.50
21:56:58      1.45      1.41
21:56:59      1.14      1.30
21:57:00      1.57      1.74
21:57:01      1.08      1.15
21:57:02      1.50      1.53
21:57:03      1.34      1.64
21:57:04      1.27      1.41
21:57:05      1.31      1.61
21:57:06      1.21      1.26
21:57:07      1.44      1.67
21:57:08      1.50      1.42
21:57:09      1.25      1.83
21:57:10      1.43      1.48
21:57:11      1.01      1.21
21:57:12      2.03      1.75
21:57:13      1.32      1.62
21:57:14      1.27      1.41
21:57:15      1.34      1.17
21:57:16      1.31      1.47
21:57:17      1.38      1.50
21:57:18      2.06      1.75
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:57:19      1.07      1.38
21:57:20      1.44      1.72
21:57:21      1.64      1.81
21:57:22      1.44      1.48
21:57:23      1.10      1.40
21:57:24      1.28      1.49
21:57:25      1.08      1.41
21:57:26      1.51      1.65
21:57:27      2.29      2.34
21:57:28      1.21      1.26
21:57:29      1.37      1.51
21:57:30      1.20      1.25
21:57:31      1.61      1.69
21:57:32      1.57      1.54
21:57:33      1.31      1.50
21:57:34      1.27      1.50
21:57:35      1.25      1.39
21:57:36      1.34      1.65
21:57:37      1.83      1.81
21:57:38      1.30      1.45
21:57:39      1.07      1.37
21:57:40      1.50      1.58
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:57:41      1.40      1.16
21:57:42      1.66      1.78
21:57:43      1.07      1.16
21:57:44      1.97      1.88
21:57:45      1.67      1.88
21:57:46      1.51      1.66
21:57:47      1.57      1.36
21:57:48      1.80      1.92
21:57:49      1.43      1.71
21:57:50      1.73      1.97
21:57:51      1.02      1.16
21:57:52      1.85      2.08
21:57:53      1.27      1.52
21:57:54      1.27      1.47
21:57:55      1.38      1.62
21:57:56      1.21      1.26
21:57:57      1.43      1.63
21:57:58      1.27      1.33
21:57:59      1.14      1.37
21:58:00      1.66      1.90
21:58:01      1.08      1.38
21:58:02      1.74      1.75
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:58:03      1.08      1.34
21:58:04      1.46      1.50
21:58:05      1.11      1.40
21:58:06      1.21      1.33
21:58:07      1.48      1.83
21:58:08      1.33      1.25
21:58:09      1.38      1.77
21:58:10      1.60      1.25
21:58:11      1.31      1.61
21:58:12      1.67      1.56
21:58:13      1.71      1.55
21:58:14      1.41      1.56
21:58:15      1.38      1.74
21:58:16      1.61      1.49
21:58:17      1.62      1.65
21:58:18      1.57      1.65
21:58:19      1.25      1.42
21:58:20      1.56      1.73
21:58:21      0.95      1.15
21:58:22      1.73      1.78
21:58:23      1.07      1.15
21:58:24      1.56      1.88
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:58:25      1.07      1.15
21:58:26      1.44      1.46
21:58:27      1.54      1.60
21:58:28      1.50      1.59
21:58:29      1.15      1.55
21:58:30      1.44      1.49
21:58:31      1.53      1.77
21:58:32      1.50      1.47
21:58:33      1.31      1.62
21:58:34      1.56      1.79
21:58:35      1.33      1.55
21:58:36      1.21      1.26
21:58:37      1.75      1.89
21:58:38      1.21      1.26
21:58:39      1.88      2.10
21:58:40      1.20      1.25
21:58:41      1.36      1.60
21:58:42      1.90      1.54
21:58:43      1.33      1.55
21:58:44      1.43      1.76
21:58:45      1.59      1.38
21:58:46      1.21      1.33
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:58:47      1.54      1.68
21:58:48      1.98      1.94
21:58:49      1.02      1.16
21:58:50      1.52      1.73
21:58:51      1.02      1.15
21:58:52      1.74      1.79
21:58:53      1.62      1.88
21:58:54      1.38      1.45
21:58:55      1.03      1.24
21:58:56      1.52      1.47
21:58:57      1.91      2.03
21:58:58      1.21      1.26
21:58:59      1.48      1.83
21:59:00      1.21      1.26
21:59:01      1.31      1.56
21:59:02      1.70      1.93
21:59:03      1.48      1.48
21:59:04      1.52      1.88
21:59:05      1.02      1.16
21:59:06      1.30      1.52
21:59:07      1.43      1.49
21:59:08      1.65      1.26
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:59:09      1.50      2.10
21:59:10      1.66      1.59
21:59:11      1.64      1.61
21:59:12      2.02      1.88
21:59:13      1.17      1.33
21:59:14      1.76      1.66
21:59:15      1.01      1.21
21:59:16      1.65      2.05
21:59:17      1.43      1.42
21:59:18      1.59      1.78
21:59:19      1.14      1.31
21:59:20      1.52      1.74
21:59:21      1.02      1.15
21:59:22      1.79      1.93
21:59:23      1.67      1.62
21:59:24      1.64      1.90
21:59:25      1.02      1.23
21:59:26      1.38      1.51
21:59:27      1.72      2.03
21:59:28      1.21      1.26
21:59:29      1.25      1.76
21:59:30      1.21      1.25
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:59:31      1.20      1.62
21:59:32      1.63      1.53
21:59:33      1.25      1.33
21:59:34      1.33      1.47
21:59:35      1.32      1.62
21:59:36      1.14      1.25
21:59:37      2.23      2.01
21:59:38      1.27      1.26
21:59:39      1.54      1.68
21:59:40      1.54      1.25
21:59:41      1.16      1.40
21:59:42      1.79      1.92
21:59:43      1.40      1.15
21:59:44      1.74      2.04
21:59:45      1.24      1.31
21:59:46      1.51      1.71
21:59:47      1.43      1.43
21:59:48      1.59      1.68
21:59:49      1.13      1.37
21:59:50      1.50      1.71
21:59:51      1.01      1.15
21:59:52      1.78      2.18
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:59:53      1.02      1.16
21:59:54      1.38      1.67
21:59:55      1.01      1.21
21:59:56      1.31      1.53
21:59:57      1.43      1.66
21:59:58      1.68      1.88
21:59:59      1.37      1.68
22:00:00      1.52      1.66
22:00:01      1.38      1.71
22:00:02      1.66      1.63
22:00:03      1.01      1.21
22:00:04      1.57      1.80
22:00:05      1.20      1.42
22:00:06      1.54      1.32
22:00:07      1.68      2.08
22:00:08      1.27      1.25
22:00:09      1.71      1.77
22:00:10      1.38      1.44
22:00:11      1.33      1.63
22:00:12      1.88      1.56
22:00:13      1.19      1.40
22:00:14      1.27      1.48
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:00:15      1.33      1.37
22:00:16      1.27      1.17
22:00:17      1.55      1.63
22:00:18      1.21      1.34
22:00:19      1.17      1.55
22:00:20      1.20      1.33
22:00:21      1.31      1.55
22:00:22      1.62      1.78
22:00:23      1.26      1.56
22:00:24      1.34      1.65
22:00:25      1.25      1.40
22:00:26      1.51      1.73
22:00:27      1.48      1.61
22:00:28      1.80      1.99
22:00:29      1.08      1.31
22:00:30      1.51      1.73
22:00:31      1.07      1.21
22:00:32      1.79      1.94
22:00:33      1.08      1.22
22:00:34      1.67      2.07
22:00:35      1.41      1.31
22:00:36      1.79      1.91
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:00:37      1.83      2.02
22:00:38      1.60      1.26
22:00:39      1.14      1.54
22:00:40      1.67      1.80
22:00:41      1.46      1.23
22:00:42      1.92      1.86
22:00:43      2.26      2.27
22:00:44      1.27      1.42
22:00:45      1.31      1.62
22:00:46      1.26      1.25
22:00:47      1.60      1.41
22:00:48      1.57      1.66
22:00:49      1.62      2.06
22:00:50      1.60      1.74
22:00:51      1.08      1.31
22:00:52      1.67      1.68
22:00:53      1.62      1.88
22:00:54      1.27      1.41
22:00:55      1.08      1.38
22:00:56      1.63      1.81
22:00:57      1.65      1.68
22:00:58      1.86      2.04
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:00:59      1.23      1.44
22:01:00      1.50      1.65
22:01:01      1.07      1.15
22:01:02      1.75      1.88
22:01:03      1.08      1.16
22:01:04      1.92      1.74
22:01:05      1.08      1.33
22:01:06      1.50      1.48
22:01:07      1.70      1.23
22:01:08      1.42      1.45
22:01:09      1.08      1.37
22:01:10      1.77      1.46
22:01:11      1.13      1.32
22:01:12      2.10      2.18
22:01:13      1.44      1.61
22:01:14      1.27      1.21
22:01:15      1.31      1.54
22:01:16      1.14      1.25
22:01:17      1.54      1.68
22:01:18      1.21      1.25
22:01:19      1.24      1.37
22:01:20      1.20      1.25
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:01:21      1.12      1.41
22:01:22      1.30      1.46
22:01:23      1.24      1.36
22:01:24      1.28      1.41
22:01:25      1.32      1.64
22:01:26      1.69      2.00
22:01:27      1.71      1.87
22:01:28      1.28      1.22
22:01:29      1.37      1.63
22:01:30      1.44      1.49
22:01:31      1.32      1.62
22:01:32      1.66      1.80
22:01:33      1.64      1.53
22:01:34      1.81      2.14
22:01:35      1.02      1.15
22:01:36      1.84      1.72
22:01:37      1.23      1.23
22:01:38      1.37      1.65
22:01:39      1.47      1.28
22:01:40      1.45      1.29
22:01:41      1.14      1.33
22:01:42      1.66      1.51
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:01:43      1.32      1.54
22:01:44      1.28      1.41
22:01:45      1.32      1.61
22:01:46      1.21      1.26
22:01:47      2.01      1.93
22:01:48      1.21      1.26
22:01:49      1.38      1.83
22:01:50      1.20      1.26
22:01:51      1.33      1.66
22:01:52      1.30      1.42
22:01:53      1.75      2.13
22:01:54      1.27      1.22
22:01:55      1.38      1.30
22:01:56      1.26      1.27
22:01:57      1.53      1.57
22:01:58      1.20      1.26
22:01:59      1.25      1.55
22:02:00      1.26      1.32
22:02:01      1.38      1.57
22:02:02      1.76      1.48
22:02:03      1.31      1.57
22:02:04      1.27      1.29
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:02:05      1.72      1.58
22:02:06      1.58      1.43
22:02:07      1.37      1.38
22:02:08      1.89      1.47
22:02:09      1.31      1.70
22:02:10      1.58      1.83
22:02:11      1.35      1.12
22:02:12      1.65      1.45
22:02:13      1.20      1.16
22:02:14      1.27      1.41
22:02:15      1.38      1.77
22:02:16      1.74      1.55
22:02:17      1.24      1.17
22:02:18      1.58      1.58
22:02:19      1.12      1.31
22:02:20      1.73      2.05
22:02:21      1.08      1.15
22:02:22      1.54      1.50
22:02:23      1.55      1.71
22:02:24      1.68      2.00
22:02:25      1.08      0.96
22:02:26      1.57      1.75
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:02:27      1.69      1.87
22:02:28      1.80      1.99
22:02:29      1.08      1.31
22:02:30      1.57      1.71
22:02:31      1.47      1.30
22:02:32      1.77      1.65
22:02:33      1.67      1.88
22:02:34      1.66      1.40
22:02:35      1.08      1.15
22:02:36      1.44      1.50
22:02:37      2.80      2.39
22:02:38      1.15      1.11
22:02:39      1.15      1.48
22:02:40      1.51      1.29
22:02:41      1.40      1.47
22:02:42      1.38      1.21
22:02:43      1.10      1.33
22:02:44      1.57      1.86
22:02:45      1.76      2.04
22:02:46      1.15      1.06
22:02:47      1.83      1.87
22:02:48      1.15      1.25
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:02:49      1.37      1.76
22:02:50      1.15      1.25
22:02:51      1.37      1.35
22:02:52      1.35      1.27
22:02:53      1.08      1.15
22:02:54      2.06      2.31
22:02:55      1.08      1.16
22:02:56      1.39      1.45
22:02:57      1.24      1.30
22:02:58      1.45      1.71
22:02:59      1.21      1.34
22:03:00      1.52      1.27
22:03:01      1.37      1.61
22:03:02      1.87      2.10
22:03:03      1.35      1.16
22:03:04      1.51      1.87
22:03:05      1.13      1.32
22:03:06      1.71      1.29
22:03:07      1.89      2.07
22:03:08      1.21      1.06
22:03:09      1.45      1.70
22:03:10      1.15      1.25
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:03:11      1.38      1.35
22:03:12      1.55      1.64
22:03:13      1.38      1.30
22:03:14      1.22      1.42
22:03:15      1.38      1.78
22:03:16      1.73      1.84
22:03:17      1.79      1.84
22:03:18      1.15      1.25
22:03:19      1.26      1.38
22:03:20      1.46      1.42
22:03:21      1.72      1.69
22:03:22      1.37      1.47
22:03:23      1.38      1.63
22:03:24      1.27      1.22
22:03:25      1.22      1.15
22:03:26      1.21      1.07
22:03:27      1.67      1.55
22:03:28      1.15      1.08
22:03:29      1.78      1.47
22:03:30      1.21      1.27
22:03:31      1.43      1.37
22:03:32      1.70      1.28
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:03:33      1.16      1.14
22:03:34      1.27      1.42
22:03:35      1.64      1.31
22:03:36      1.49      1.38
22:03:37      1.47      1.70
22:03:38      1.53      1.58
22:03:39      1.14      1.31
