  Time           ens2       
21:50:14      1.48      1.48
21:50:15      1.44      1.76
21:50:16      1.30      1.60
21:50:17      1.09      1.23
21:50:18      1.23      1.37
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:50:19      1.47      1.32
21:50:20      1.38      1.68
21:50:21      1.38      1.60
21:50:22      1.81      1.96
21:50:23      1.65      1.80
21:50:24      1.79      1.95
21:50:25      1.65      1.94
21:50:26      1.66      1.67
21:50:27      1.88      2.11
21:50:28      1.59      1.79
21:50:29      2.16      1.87
21:50:30      1.50      1.75
21:50:31      1.51      1.93
21:50:32      1.83      1.80
21:50:33      1.76      1.96
21:50:34      1.70      1.83
21:50:35      1.27      1.39
21:50:36      2.00      2.45
21:50:37      1.27      1.47
21:50:38      1.53      1.67
21:50:39      1.69      2.01
21:50:40      2.16      2.31
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:50:41      1.43      1.57
21:50:42      1.49      1.65
21:50:43      1.36      1.54
21:50:44      1.58      1.62
21:50:45      1.43      1.78
21:50:46      1.79      2.12
21:50:47      1.65      1.78
21:50:48      1.73      1.90
21:50:49      1.95      1.93
21:50:50      1.73      2.18
21:50:51      1.50      1.63
21:50:52      1.78      2.03
21:50:53      1.43      1.47
21:50:54      2.03      2.19
21:50:55      1.77      1.65
21:50:56      1.57      1.71
21:50:57      1.44      1.30
21:50:58      2.12      1.77
21:50:59      1.71      1.56
21:51:00      1.59      1.97
21:51:01      2.05      1.97
21:51:02      1.82      1.73
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:51:03      1.28      1.58
21:51:04      1.79      1.92
21:51:05      1.43      1.79
21:51:06      1.51      1.80
21:51:07      1.71      1.75
21:51:08      1.57      1.52
21:51:09      1.97      2.03
21:51:10      1.35      1.58
21:51:11      1.68      1.96
21:51:12      1.21      1.20
21:51:13      1.81      1.84
21:51:14      2.02      2.06
21:51:15      1.68      2.05
21:51:16      1.35      1.58
21:51:17      1.65      1.75
21:51:18      1.81      1.88
21:51:19      1.35      1.17
21:51:20      1.89      2.22
21:51:21      1.21      1.41
21:51:22      1.59      1.82
21:51:23      1.64      1.76
21:51:24      2.01      1.88
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:51:25      1.43      1.56
21:51:26      1.79      2.06
21:51:27      2.08      2.04
21:51:28      1.18      1.60
21:51:29      1.70      1.68
21:51:30      2.07      2.35
21:51:31      1.15      1.56
21:51:32      1.62      1.72
21:51:33      1.36      1.80
21:51:34      1.70      1.72
21:51:35      1.50      1.85
21:51:36      1.74      1.96
21:51:37      1.37      1.51
21:51:38      1.39      1.51
21:51:39      1.88      1.89
21:51:40      1.57      1.95
21:51:41      1.40      1.73
21:51:42      1.50      1.64
21:51:43      1.44      1.66
21:51:44      1.71      1.72
21:51:45      1.72      2.20
21:51:46      1.67      1.89
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:51:47      1.58      1.76
21:51:48      1.88      1.95
21:51:49      2.12      2.23
21:51:50      1.22      1.42
21:51:51      1.50      1.79
21:51:52      2.05      2.27
21:51:53      1.70      1.54
21:51:54      2.13      2.24
21:51:55      1.59      1.68
21:51:56      1.84      1.71
21:51:57      1.40      1.50
21:51:58      1.60      1.82
21:51:59      2.06      1.81
21:52:00      1.60      1.82
21:52:01      1.43      1.69
21:52:02      1.60      1.75
21:52:03      1.15      1.38
21:52:04      2.54      2.75
21:52:05      1.38      1.61
21:52:06      1.66      1.61
21:52:07      1.62      1.58
21:52:08      1.40      1.54
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:52:09      2.80      2.84
21:52:10      1.77      2.07
21:52:11      2.03      2.15
21:52:12      1.50      1.64
21:52:13      1.79      1.82
21:52:14      1.83      2.14
21:52:15      1.50      1.59
21:52:16      1.71      2.02
21:52:17      1.71      1.98
21:52:18      1.59      1.94
21:52:19      1.89      1.97
21:52:20      1.53      1.66
21:52:21      1.62      1.87
21:52:22      1.76      1.71
21:52:23      1.79      1.80
21:52:24      1.89      1.90
21:52:25      1.90      1.73
21:52:26      1.51      1.83
21:52:27      1.66      1.57
21:52:28      1.93      1.80
21:52:29      1.66      1.91
21:52:30      1.54      1.71
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:52:31      1.55      1.80
21:52:32      1.65      1.87
21:52:33      1.62      1.83
21:52:34      1.56      1.77
21:52:35      1.49      1.64
21:52:36      1.42      1.50
21:52:37      1.64      1.75
21:52:38      1.29      1.52
21:52:39      1.95      2.13
21:52:40      1.59      1.70
21:52:41      1.64      1.97
21:52:42      1.32      1.51
21:52:43      1.56      1.71
21:52:44      1.76      2.07
21:52:45      1.86      1.97
21:52:46      1.43      1.69
21:52:47      1.95      2.06
21:52:48      1.78      1.66
21:52:49     36.99      4.15
21:52:50      1.18      1.33
21:52:51      1.74      1.51
21:52:52      1.33      1.49
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:52:53      1.57      1.80
21:52:54      1.96      1.93
21:52:55      1.60      1.97
21:52:56      1.30      1.50
21:52:57      2.13      1.90
21:52:58      1.49      1.89
21:52:59      1.66      1.91
21:53:00      1.48      1.67
21:53:01      1.66      2.08
21:53:02      1.44      1.58
21:53:03      1.59      1.93
21:53:04      1.80      1.85
21:53:05      1.50      1.68
21:53:06      1.74      1.89
21:53:07      1.65      1.64
21:53:08      1.82      2.00
21:53:09      1.44      1.69
21:53:10      1.67      1.81
21:53:11      1.75      2.26
21:53:12      1.51      1.74
21:53:13      1.39      1.56
21:53:14      1.67      1.96
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:53:15      1.66      1.77
21:53:16      1.75      2.14
21:53:17      1.37      1.38
21:53:18      1.44      1.59
21:53:19      1.60      1.88
21:53:20      1.90      1.87
21:53:21      1.88      1.84
21:53:22      1.96      2.13
21:53:23      1.81      1.56
21:53:24      1.40      1.69
21:53:25      1.66      1.79
21:53:26      1.90      1.77
21:53:27      1.55      1.68
21:53:28      1.77      2.05
21:53:29      1.51      1.53
21:53:30      1.65      1.81
21:53:31      1.78      2.01
21:53:32      1.57      1.76
21:53:33      1.61      1.71
21:53:34      1.82      2.05
21:53:35      1.43      1.54
21:53:36      1.89      2.15
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:53:37      1.27      1.38
21:53:38      1.74      1.97
21:53:39      1.72      1.92
21:53:40      1.56      1.59
21:53:41      1.72      1.93
21:53:42      1.86      1.84
21:53:43      1.60      1.86
21:53:44      1.61      1.79
21:53:45      1.78      1.87
21:53:46      1.62      1.97
21:53:47      1.68      1.79
21:53:48      1.73      1.92
21:53:49      2.12      1.98
21:53:50      1.68      1.81
21:53:51      1.75      1.85
21:53:52      1.57      1.42
21:53:53      1.38      1.54
21:53:54      2.20      2.40
21:53:55      1.99      1.88
21:53:56      1.63      1.54
21:53:57      1.98      1.67
21:53:58      1.23      1.43
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:53:59      1.57      1.85
21:54:00      1.80      2.04
21:54:01      1.52      1.52
21:54:02      1.71      1.97
21:54:03      1.52      1.25
21:54:04      1.57      1.93
21:54:05      1.72      1.83
21:54:07      1.35      1.44
21:54:08      1.82      1.90
21:54:09      1.25      1.37
21:54:10      1.63      1.99
21:54:11      1.40      1.61
21:54:12      1.75      2.01
21:54:13      1.66      1.83
21:54:14      1.28      1.47
21:54:15      1.83      1.94
21:54:16      1.46      1.72
21:54:17      1.44      1.75
21:54:18      1.61      1.78
21:54:19      1.77      1.66
21:54:20      1.59      1.76
21:54:21      1.48      1.80
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:54:22      1.77      1.63
21:54:23      1.74      1.99
21:54:24      1.63      1.74
21:54:25      2.43      2.05
21:54:26      1.36      1.43
21:54:27      1.44      1.72
21:54:28      1.59      1.74
21:54:29      1.69      1.94
21:54:30      1.44      1.62
21:54:31      1.66      1.99
21:54:32      1.71      2.10
21:54:33      1.41      1.61
21:54:34      1.21      1.19
21:54:35      1.96      2.18
21:54:36      1.68      1.88
21:54:37      1.30      1.60
21:54:38      1.59      1.93
21:54:39      1.65      1.91
21:54:40      1.73      1.76
21:54:41      1.80      1.98
21:54:42      1.43      1.69
21:54:43      1.51      1.82
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:54:44      1.55      1.71
21:54:45      1.94      2.04
21:54:46      1.59      1.78
21:54:47      1.61      1.92
21:54:48      1.94      1.96
21:54:49      1.40      1.60
21:54:50      1.63      1.89
21:54:51      1.78      1.65
21:54:52      1.16      1.59
21:54:53      1.65      1.93
21:54:54      1.70      1.55
21:54:55      2.09      2.18
21:54:56      1.59      1.72
21:54:57      1.49      1.72
21:54:58      1.59      1.70
21:54:59      1.68      1.98
21:55:00      2.02      2.16
21:55:01      1.66      1.81
21:55:02      1.53      1.63
21:55:03      1.50      1.81
21:55:04      1.60      1.76
21:55:05      1.94      2.14
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:55:06      1.43      1.54
21:55:07      1.42      1.54
21:55:08      1.64      1.86
21:55:09      1.44      1.64
21:55:10      1.79      1.91
21:55:11      1.50      1.82
21:55:12      1.90      2.12
21:55:13      1.61      1.83
21:55:14      1.36      1.67
21:55:15      2.03      2.18
21:55:16      1.77      1.77
21:55:17      1.73      1.96
21:55:18      1.72      1.93
21:55:19      1.78      1.71
21:55:20      1.84      1.91
21:55:21      1.60      1.66
21:55:22      1.76      1.76
21:55:23      1.30      1.59
21:55:24      1.60      1.77
21:55:25      1.85      1.96
21:55:26      1.65      1.79
21:55:27      1.85      2.14
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:55:28      1.55      1.67
21:55:29      1.44      1.65
21:55:30      1.96      2.09
21:55:31      1.57      1.66
21:55:32      1.58      1.90
21:55:33      1.44      1.66
21:55:34      1.68      1.71
21:55:35      1.61      1.66
21:55:36      1.65      1.62
21:55:37      1.63      1.81
21:55:38      1.59      1.71
21:55:39      1.73      1.97
21:55:40      1.31      1.63
21:55:41      1.74      1.97
21:55:42      1.59      2.02
21:55:43      1.61      1.82
21:55:44      1.37      1.55
21:55:45      1.96      1.83
21:55:46      1.38      1.78
21:55:47      1.80      1.97
21:55:48      1.97      1.89
21:55:49      1.37      1.64
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:55:50      1.74      1.93
21:55:51      1.78      1.64
21:55:52      1.59      1.88
21:55:53      1.73      1.97
21:55:54      1.43      1.71
21:55:55      1.90      2.02
21:55:56      1.43      1.71
21:55:57      1.74      1.97
21:55:58      1.07      1.15
21:55:59      1.15      1.33
21:56:00      1.24      1.42
21:56:01      6.70      7.93
21:56:02      2.12      2.30
21:56:03      1.76      1.99
21:56:04      1.68      1.88
21:56:05      2.03      2.20
21:56:06      1.67      1.88
21:56:07      1.37      1.77
21:56:08      1.73      1.96
21:56:09      1.53      1.58
21:56:10      2.02      1.89
21:56:11      1.68      1.97
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:56:12      1.83      2.20
21:56:13      1.53      1.82
21:56:14      1.79      1.71
21:56:15      1.82      2.13
21:56:16      1.43      1.70
21:56:17      2.13      2.12
21:56:18      1.66      1.88
21:56:19      1.79      1.98
21:56:20      2.29      1.91
21:56:21      1.79      2.03
21:56:22      1.72      2.02
21:56:23      1.61      1.75
21:56:24      1.52      1.71
21:56:25      1.76      1.88
21:56:26      1.51      1.78
21:56:27      1.62      2.00
21:56:28      1.25      1.51
21:56:29      1.59      1.89
21:56:30      1.87      2.01
21:56:31      1.79      1.77
21:56:32      1.72      2.02
21:56:33      1.73      1.72
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:56:34      1.84      2.03
21:56:35      1.96      2.13
21:56:36      1.58      1.47
21:56:37      1.57      1.97
21:56:38      1.66      1.86
21:56:39      1.74      1.98
21:56:40      1.89      2.09
21:56:41      1.79      1.99
21:56:42      1.72      2.02
21:56:43      2.07      1.97
21:56:44      1.72      1.88
21:56:45      2.02      2.03
21:56:46      1.83      1.64
21:56:47      1.82      2.35
21:56:48      1.82      2.04
21:56:49      1.70      1.62
21:56:50      1.81      1.93
21:56:51      1.59      1.80
21:56:52      1.16      1.46
21:56:53      1.98      2.04
21:56:54      1.72      1.88
21:56:55      1.95      2.10
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:56:56      1.72      1.61
21:56:57      1.60      1.98
21:56:58      1.43      1.71
21:56:59      1.96      1.97
21:57:00      2.01      2.18
21:57:01      1.79      1.98
21:57:02      1.72      2.02
21:57:03      1.74      1.97
21:57:04      1.67      1.86
21:57:05      2.03      2.02
21:57:06      1.67      1.86
21:57:07      1.80      2.12
21:57:08      1.38      1.50
21:57:09      1.35      1.71
21:57:10      1.59      1.85
21:57:11      1.52      1.90
21:57:12      2.29      2.20
21:57:13      1.53      1.82
21:57:14      1.46      1.71
21:57:15      2.30      1.85
21:57:16      1.69      1.86
21:57:17      1.57      1.96
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:57:18      1.99      1.86
21:57:19      1.73      1.97
21:57:20      2.02      2.14
21:57:21      1.73      1.97
21:57:22      1.72      2.02
21:57:23      1.73      1.97
21:57:24      1.59      1.70
21:57:25      2.02      2.25
21:57:26      1.65      1.86
21:57:27      1.90      2.17
21:57:28      1.25      1.50
21:57:29      1.39      1.67
21:57:30      1.47      1.79
21:57:31      1.73      2.03
21:57:32      1.46      1.76
21:57:33      1.46      1.58
21:57:34      1.53      1.47
21:57:35      2.09      1.92
21:57:36      1.66      1.87
21:57:37      1.81      2.12
21:57:38      1.67      1.88
21:57:39      1.51      1.83
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:57:40      2.28      2.26
21:57:41      1.90      1.81
21:57:42      1.72      2.02
21:57:43      1.74      1.83
21:57:44      1.99      1.89
21:57:45      2.08      2.19
21:57:46      1.66      1.88
21:57:47      1.65      1.77
21:57:48      1.69      1.91
21:57:49      1.52      1.91
21:57:50      1.94      2.14
21:57:51      1.48      1.73
21:57:52      1.66      2.10
21:57:53      2.02      2.13
21:57:54      1.45      1.47
21:57:55      1.91      2.13
21:57:56      1.66      1.87
21:57:57      1.80      1.86
21:57:58      1.72      1.87
21:57:59      1.57      1.81
21:58:00      2.01      2.09
21:58:01      1.74      1.97
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:58:02      1.72      2.02
21:58:03      1.73      1.98
21:58:04      1.59      1.70
21:58:05      2.09      2.34
21:58:06      1.44      1.66
21:58:07      1.38      1.83
21:58:08      1.57      1.78
21:58:09      1.60      1.82
21:58:10      2.02      1.80
21:58:11      1.53      1.88
21:58:12      1.83      1.94
21:58:13      1.85      1.57
21:58:14      1.72      1.60
21:58:15      2.09      2.19
21:58:16      1.77      1.70
21:58:17      1.66      2.02
21:58:18      1.85      1.97
21:58:19      1.81      2.02
21:58:20      2.27      2.22
21:58:21      1.61      1.86
21:58:22      1.79      2.12
21:58:23      1.47      1.49
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:58:24      1.44      1.67
21:58:25      6.14      7.00
21:58:26      2.91      3.67
21:58:27      1.81      2.04
21:58:28      1.68      1.88
21:58:29      1.76      1.73
21:58:30      1.80      1.68
21:58:31      1.75      1.98
21:58:32      1.74      2.04
21:58:33      1.76      1.98
21:58:34      1.67      1.88
21:58:35      2.11      2.26
21:58:36      1.54      1.66
21:58:37      1.53      1.83
21:58:38      1.47      1.79
21:58:39      1.86      1.86
21:58:40      1.76      1.96
21:58:41      1.80      1.90
21:58:42      1.87      1.73
21:58:43      1.73      1.98
21:58:44      1.43      1.72
21:58:45      2.67      2.38
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:58:46      1.50      1.88
21:58:47      1.55      1.62
21:58:48      1.77      1.94
21:58:49      1.73      2.05
21:58:50      1.81      2.03
21:58:51      1.61      2.00
21:58:52      1.62      1.83
21:58:53      1.55      1.86
21:58:54      1.55      1.55
21:58:55      2.04      1.95
21:58:56      1.90      3.26
21:58:57      6.25      6.26
21:58:58      2.15      2.15
21:58:59      1.51      1.83
21:59:00      1.85      1.90
21:59:01      1.82      2.14
21:59:02      1.67      1.84
21:59:03      1.70      1.90
21:59:04      1.70      1.90
21:59:05      1.65      1.77
21:59:06      1.54      1.91
21:59:07      1.67      2.06
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:59:08      2.35      2.05
21:59:09      1.81      1.73
21:59:10      1.97      2.03
21:59:11      1.91      1.98
21:59:12      2.02      2.05
21:59:13      1.83      2.03
21:59:14      1.94      1.67
21:59:15      1.70      1.68
21:59:16      1.67      1.89
21:59:17      1.68      1.98
21:59:18      1.40      1.58
21:59:19      1.68      1.80
21:59:20      1.73      2.02
21:59:21      1.81      2.14
21:59:22      1.75      1.64
21:59:23      1.81      1.73
21:59:24      1.74      1.89
21:59:25      1.81      1.77
21:59:26      1.75      2.05
21:59:27      1.80      2.01
21:59:28      1.63      1.72
21:59:29      2.02      2.30
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:59:30      1.54      1.63
21:59:31      7.06      8.20
21:59:32      2.29      2.68
21:59:33      1.77      2.00
21:59:34      1.75      1.90
21:59:35      2.11      2.22
21:59:36      1.68      2.05
21:59:37      1.95      1.60
21:59:38      1.60      1.73
21:59:39      1.80      2.06
21:59:40      2.47      2.37
21:59:41      1.60      2.01
21:59:42      1.53      1.75
21:59:43      1.88      1.66
21:59:44      1.47      1.81
21:59:45      1.98      2.14
21:59:46      1.75      2.04
21:59:47      2.05      1.94
21:59:48      1.97      1.82
21:59:49      1.82      1.75
21:59:50      2.03      1.85
21:59:51      1.82      2.16
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
21:59:52      1.44      1.72
21:59:53      1.75      2.00
21:59:54      1.46      1.67
21:59:55      1.85      2.03
21:59:56      1.96      2.43
21:59:57      1.56      1.84
21:59:58      1.47      1.74
21:59:59      5.23      6.88
22:00:00      3.89      4.07
22:00:01      1.45      1.99
22:00:02      1.62      1.72
22:00:03      1.68      2.00
22:00:04      1.66      1.86
22:00:05      1.70      1.98
22:00:06      2.06      1.91
22:00:07      1.75      1.98
22:00:08      1.73      1.88
22:00:09      2.08      1.73
22:00:10      2.06      2.19
22:00:11      1.81      2.14
22:00:12      2.05      1.89
22:00:13      1.54      1.77
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:00:14      1.46      1.71
22:00:15      1.98      2.09
22:00:16      1.73      2.03
22:00:17      1.62      1.98
22:00:18      1.53      1.66
22:00:19      1.47      1.63
22:00:20      1.95      1.88
22:00:21      1.81      1.88
22:00:22      1.59      1.88
22:00:23      1.74      1.97
22:00:24      1.43      1.71
22:00:25      1.83      2.13
22:00:26      1.73      2.02
22:00:27      6.17      6.99
22:00:28      3.36      3.60
22:00:29      1.74      2.00
22:00:30      1.97      1.84
22:00:31      2.09      2.30
22:00:32      1.39      1.52
22:00:33      1.60      1.84
22:00:34      1.62      1.78
22:00:35      2.18      2.20
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:00:36      1.79      2.04
22:00:37      1.76      1.79
22:00:38      1.81      1.75
22:00:39      1.35      1.63
22:00:40      1.27      1.74
22:00:41      2.34      2.40
22:00:42      1.68      1.64
22:00:43      1.81      2.00
22:00:44      1.67      1.88
22:00:45      2.00      1.94
22:00:46      1.96      2.23
22:00:47      1.68      1.87
22:00:48      1.72      1.88
22:00:49      1.62      1.82
22:00:50      1.80      2.22
22:00:51      1.69      1.98
22:00:52      1.61      1.90
22:00:53      2.34      3.57
22:00:54      6.16      5.97
22:00:55      1.83      2.24
22:00:56      1.33      1.42
22:00:57      1.07      1.22
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:00:58      1.44      1.66
22:00:59      1.70      2.16
22:01:00      1.66      1.80
22:01:01      1.38      1.54
22:01:02      1.50      1.46
22:01:03      1.31      1.48
22:01:04      1.96      1.83
22:01:05      1.40      1.70
22:01:06      1.36      1.60
22:01:07      1.51      1.40
22:01:08      1.63      1.73
22:01:09      1.25      1.54
22:01:10      2.05      2.05
22:01:11      1.68      1.88
22:01:12      1.92      1.83
22:01:13      1.38      1.56
22:01:14      1.51      1.65
22:01:15      1.54      1.88
22:01:16      1.33      1.58
22:01:17      1.54      1.77
22:01:18      1.49      1.39
22:01:19      1.01      1.15
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:01:20      1.69      1.89
22:01:21      1.15      1.48
22:01:22      1.51      1.65
22:01:23      1.24      1.38
22:01:24      1.53      1.91
22:01:25      1.60      1.51
22:01:26      1.57      1.55
22:01:27      1.66      1.91
22:01:28      1.27      1.42
22:01:29      1.34      1.57
22:01:30      1.45      1.72
22:01:31      1.38      1.76
22:01:32      1.51      1.66
22:01:33      1.65      1.55
22:01:34      1.61      1.67
22:01:35      1.47      1.85
22:01:36      1.76      1.78
22:01:37      1.79      2.05
22:01:38      1.51      1.66
22:01:39      1.66      1.55
22:01:40      1.49      1.47
22:01:41      1.08      1.37
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:01:42      1.77      1.87
22:01:43      1.32      1.55
22:01:44      1.50      1.66
22:01:45      1.66      1.69
22:01:46      1.36      1.55
22:01:47      1.55      1.88
22:01:48      1.45      1.42
22:01:49      1.11      1.40
22:01:50      1.57      1.78
22:01:51      1.24      1.30
22:01:52      1.60      1.84
22:01:53      1.10      1.34
22:01:54      1.23      1.50
22:01:55     22.78      8.44
22:01:56      1.56      1.80
22:01:57      1.72      1.88
22:01:58      1.45      1.67
22:01:59      1.16      1.34
22:02:00      2.00      2.00
22:02:01      1.19      1.31
22:02:02      2.00      2.05
22:02:03      1.32      1.36
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:02:04      1.38      1.73
22:02:05      1.86      1.53
22:02:06      1.50      1.46
22:02:07      1.43      1.55
22:02:08      1.69      1.61
22:02:09      1.61      1.79
22:02:10      1.67      1.65
22:02:11      1.59      1.90
22:02:12      1.74      1.84
22:02:13      1.31      1.56
22:02:14      1.44      1.66
22:02:15      1.72      1.79
22:02:16      1.69      1.97
22:02:17      1.37      1.56
22:02:18      1.44      1.65
22:02:19      1.37      1.55
22:02:20      1.60      1.44
22:02:21      1.79      2.10
22:02:22      1.51      1.65
22:02:23      1.08      0.96
22:02:24      1.96      2.15
22:02:25      1.51      1.23
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:02:26      1.51      1.57
22:02:27      1.60      1.47
22:02:28      1.39      1.67
22:02:29      1.47      1.47
22:02:30      1.73      1.72
22:02:31      1.83      1.70
22:02:32      1.38      1.44
22:02:33      1.38      1.61
22:02:34      1.78      1.65
22:02:35      1.59      1.62
22:02:36      1.66      1.98
22:02:37      1.77      1.55
22:02:38      1.53      1.57
22:02:39      1.31      1.21
22:02:40      1.86      1.88
22:02:41      1.38      1.47
22:02:42      1.74      2.05
22:02:43      1.38      1.55
22:02:44      1.43      1.65
22:02:45      1.31      1.26
22:02:46      1.59      2.18
22:02:47      1.85      1.90
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:02:48      1.45      1.65
22:02:49      1.16      1.33
22:02:50      1.67      1.46
22:02:51      1.30      1.69
22:02:52      1.23      1.44
22:02:53      1.59      1.68
22:02:54      1.24      1.43
22:02:55      1.66      1.67
22:02:56      1.51      1.82
22:02:57      1.31      1.41
22:02:58      1.51      1.83
22:02:59      1.61      1.45
22:03:00      2.07      1.71
22:03:01      1.44      1.70
22:03:02      1.45      1.65
22:03:03      1.71      1.29
22:03:04      1.24      1.44
22:03:05      1.66      1.67
22:03:06      1.54      1.41
22:03:07      1.38      1.78
22:03:08      1.80      1.82
22:03:09      1.31      1.55
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:03:10      2.25      2.25
22:03:11      1.27      1.50
22:03:12      1.47      1.74
22:03:13      1.46      1.38
22:03:14      1.47      1.74
22:03:15      1.45      1.42
22:03:16      1.56      2.08
22:03:17      1.44      1.71
22:03:18      1.80      1.94
22:03:19      1.43      1.56
22:03:20      1.50      1.56
22:03:21      1.73      1.86
22:03:22      1.45      1.66
22:03:23      1.44      1.72
22:03:24      1.51      1.66
22:03:25      1.86      1.78
22:03:26      1.43      1.55
22:03:27      1.40      1.47
22:03:28      1.15      1.27
22:03:29      1.92      1.79
22:03:30      1.95      1.96
22:03:31      1.50      1.71
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:03:32      1.58      1.45
22:03:33      1.24      1.41
22:03:34      1.29      1.52
22:03:35      2.05      1.57
22:03:36      1.74      1.99
22:03:37      1.37      1.30
22:03:38      1.44      1.39
22:03:39      1.37      1.55
22:03:40      1.79      1.87
22:03:41      1.43      1.44
22:03:42      1.44      1.66
22:03:43      1.43      1.55
22:03:44      2.08      1.95
22:03:45      1.43      1.47
22:03:46      1.77      2.39
22:03:47      1.48      1.59
22:03:48      1.51      1.65
22:03:49      1.14      1.15
22:03:50      2.14      1.98
22:03:51      1.44      1.49
22:03:52      1.97      2.14
22:03:53      1.20      1.15
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:03:54      1.74      1.55
22:03:55      1.56      1.67
22:03:56      1.75      1.71
22:03:57      1.31      1.56
22:03:58      1.63      1.44
22:03:59      1.50      1.46
22:04:00      1.65      1.85
