procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0  11023    151   4577    0    0     0     0  128  171  0  0 100  0  0 2025-09-16 21:49:13
 0  0      0  11023    151   4577    0    0     0     0  139  213  0  0 100  0  0 2025-09-16 21:49:14
 0  0      0  11023    151   4577    0    0     0     0  154  233  0  0 100  0  0 2025-09-16 21:49:15
 0  0      0  11023    151   4577    0    0     0     0  144  232  0  0 100  0  0 2025-09-16 21:49:16
 0  0      0  11023    151   4577    0    0     0    24  150  216  0  0 99  0  0 2025-09-16 21:49:17
 0  0      0  11023    151   4577    0    0     0     0  146  200  0  0 100  0  0 2025-09-16 21:49:18
 0  0      0  11023    151   4577    0    0     0     0  152  222  0  0 100  0  0 2025-09-16 21:49:19
 4  0      0  10749    151   4577    0    0     0     0  988 1016 40  7 53  0  0 2025-09-16 21:49:20
 4  0      0  10665    151   4577    0    0     0     0 1199  679 94  2  4  0  0 2025-09-16 21:49:21
 5  0      0  10518    151   4577    0    0     0    40 1247  668 96  4  0  0  0 2025-09-16 21:49:22
 4  0      0  10491    151   4577    0    0     0    76 1310  880 96  1  3  0  0 2025-09-16 21:49:23
 5  0      0  10487    151   4577    0    0     0     0 1189  682 94  0  5  0  0 2025-09-16 21:49:24
 5  0      0  10484    151   4577    0    0     0     0 1209  624 99  1  0  0  0 2025-09-16 21:49:25
 5  0      0  10482    151   4577    0    0     0     0 1187  696 99  0  0  0  0 2025-09-16 21:49:26
 3  0      0  10480    151   4577    0    0     0    36 1295 1012 89  0 11  0  0 2025-09-16 21:49:27
 4  0      0  10479    151   4577    0    0     0     4 1278  848 94  0  6  0  0 2025-09-16 21:49:28
 4  0      0  10476    151   4577    0    0     0     0 1345  960 96  1  4  0  0 2025-09-16 21:49:29
 5  0      0  10475    151   4577    0    0     0     0 1198  563 100  0  0  0  0 2025-09-16 21:49:30
 5  0      0  10474    151   4577    0    0     0     0 1246  800 98  1  2  0  0 2025-09-16 21:49:31
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0  10473    151   4577    0    0     0    20 1246  868 96  1  3  0  0 2025-09-16 21:49:32
 5  0      0  10473    151   4577    0    0     0    40 1336  935 96  0  3  0  0 2025-09-16 21:49:33
 4  0      0  10473    151   4577    0    0     0     0 1307  879 98  0  2  0  0 2025-09-16 21:49:34
 4  0      0  10473    151   4577    0    0     0     0 1290  825 96  0  3  0  0 2025-09-16 21:49:35
 4  0      0  10471    151   4577    0    0     0     0 1224  649 99  0  1  0  0 2025-09-16 21:49:36
 4  0      0  10471    151   4577    0    0     0    28 1229  691 99  0  1  0  0 2025-09-16 21:49:37
 5  0      0  10471    151   4577    0    0     0     0 1251  655 99  0  1  0  0 2025-09-16 21:49:38
 4  0      0  10471    151   4577    0    0     0     0 1312  917 95  1  5  0  0 2025-09-16 21:49:39
 4  0      0  10471    151   4577    0    0     0     0 1262  734 95  0  5  0  0 2025-09-16 21:49:40
 4  0      0  10469    151   4577    0    0     0     0 1304 1003 97  1  2  0  0 2025-09-16 21:49:41
 4  0      0  10469    151   4577    0    0     0    20 1229  677 99  0  1  0  0 2025-09-16 21:49:42
 4  0      0  10468    151   4577    0    0     0     0 1153  528 99  0  1  0  0 2025-09-16 21:49:43
 6  0      0  10467    151   4577    0    0     0     0 1236  647 98  0  2  0  0 2025-09-16 21:49:44
 4  0      0  10467    151   4577    0    0     0     0 1250  676 99  0  0  0  0 2025-09-16 21:49:45
 4  0      0  10467    151   4577    0    0     0     0 1228  866 99  1  1  0  0 2025-09-16 21:49:46
 4  0      0  10467    151   4577    0    0     0    20 1252  771 99  0  1  0  0 2025-09-16 21:49:47
 1  0      0  10466    151   4577    0    0     0     0 1078  635 77  0 22  0  0 2025-09-16 21:49:48
 4  0      0  10466    151   4577    0    0     0     0 1134  404 99  0  1  0  0 2025-09-16 21:49:49
 4  0      0  10466    151   4577    0    0     0     0 1216  611 99  0  1  0  0 2025-09-16 21:49:50
 4  0      0  10465    151   4577    0    0     0     0 1328  984 98  0  1  0  0 2025-09-16 21:49:51
 4  0      0  10464    151   4577    0    0     0    20 1259  762 97  0  3  0  0 2025-09-16 21:49:52
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0  10464    151   4577    0    0     0     0 1300  817 96  0  4  0  0 2025-09-16 21:49:53
 4  0      0  10464    151   4577    0    0     0     0 1210  540 99  0  1  0  0 2025-09-16 21:49:54
 4  0      0  10464    151   4577    0    0     0     0 1221  627 98  0  2  0  0 2025-09-16 21:49:55
 5  0      0  10463    151   4577    0    0     0     0 1278  887 97  0  3  0  0 2025-09-16 21:49:56
 4  0      0  10463    151   4577    0    0     0    20 1251  792 99  0  1  0  0 2025-09-16 21:49:57
 4  0      0  10463    151   4577    0    0     0     0 1184  561 99  0  1  0  0 2025-09-16 21:49:58
 4  0      0  10463    151   4577    0    0     0     0 1264  835 92  0  7  0  0 2025-09-16 21:49:59
 4  0      0  10463    151   4577    0    0     0     0 1167  536 98  0  2  0  0 2025-09-16 21:50:00
 4  0      0  10462    151   4577    0    0     0     0 1312 1039 92  0  8  0  0 2025-09-16 21:50:01
 6  0      0  10461    151   4577    0    0     0    28 1199  600 99  0  1  0  0 2025-09-16 21:50:02
 5  0      0  10461    151   4577    0    0     0     0 1192  607 99  1  0  0  0 2025-09-16 21:50:03
 4  0      0  10461    151   4577    0    0     0    20 1307  863 98  0  2  0  0 2025-09-16 21:50:04
 4  0      0  10461    151   4577    0    0     0     0 1184  571 98  0  2  0  0 2025-09-16 21:50:05
 4  0      0  10459    151   4577    0    0     0     0 1344 1063 96  1  3  0  0 2025-09-16 21:50:06
 4  0      0  10459    151   4577    0    0     0    28 1226  668 99  0  1  0  0 2025-09-16 21:50:07
 4  0      0  10459    151   4577    0    0     0     0 1259  769 98  0  2  0  0 2025-09-16 21:50:08
 5  0      0  10459    151   4577    0    0     0    16 1279  813 98  0  2  0  0 2025-09-16 21:50:09
 6  0      0  10459    151   4577    0    0     0     0 1246  897 95  0  5  0  0 2025-09-16 21:50:10
 4  0      0  10457    151   4577    0    0     0     0 1247  803 99  0  1  0  0 2025-09-16 21:50:11
 4  0      0  10457    151   4577    0    0     0    20 1355 1034 98  0  2  0  0 2025-09-16 21:50:12
 6  0      0  10457    151   4577    0    0     0     0 1246  673 99  0  1  0  0 2025-09-16 21:50:13
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0  10457    151   4577    0    0     0     0 1221  681 99  0  1  0  0 2025-09-16 21:50:14
 4  0      0  10457    151   4577    0    0     0     0 1176  553 99  0  1  0  0 2025-09-16 21:50:15
 4  0      0  10457    151   4577    0    0     0     0 1240 1072 81  1 19  0  0 2025-09-16 21:50:16
 4  0      0  10456    151   4577    0    0     0    20 1183  588 100  0  0  0  0 2025-09-16 21:50:17
 4  0      0  10456    151   4577    0    0     0     0 1173  577 96  0  4  0  0 2025-09-16 21:50:18
 4  0      0  10456    151   4577    0    0     0     0 1323  914 94  0  6  0  0 2025-09-16 21:50:19
 4  0      0  10456    151   4577    0    0     0     0 1234  685 98  0  2  0  0 2025-09-16 21:50:20
 4  0      0  10455    151   4577    0    0     0     0 1260  867 99  1  0  0  0 2025-09-16 21:50:21
 4  0      0  10456    151   4577    0    0     0    20 1357  971 98  0  2  0  0 2025-09-16 21:50:22
 6  0      0  10456    151   4577    0    0     0     0 1220  637 98  0  1  0  0 2025-09-16 21:50:23
 4  0      0  10456    151   4577    0    0     0     0 1316  837 96  0  4  0  0 2025-09-16 21:50:24
 5  0      0  10456    151   4577    0    0     0     0 1330  897 97  0  3  0  0 2025-09-16 21:50:25
 4  0      0  10455    151   4577    0    0     0     0 1271  854 97  1  3  0  0 2025-09-16 21:50:26
 4  0      0  10455    151   4577    0    0     0    20 1248  714 99  0  1  0  0 2025-09-16 21:50:27
 4  0      0  10455    151   4577    0    0     0     0 1272  841 98  0  2  0  0 2025-09-16 21:50:28
 4  0      0  10455    151   4577    0    0     0     0 1252  753 98  0  2  0  0 2025-09-16 21:50:29
 4  0      0  10455    151   4577    0    0     0     0 1231  712 96  1  3  0  0 2025-09-16 21:50:30
 4  0      0  10456    151   4577    0    0     0     0 1302 1032 93  0  7  0  0 2025-09-16 21:50:31
 4  0      0  10456    151   4577    0    0     0    20 1243  781 99  1  0  0  0 2025-09-16 21:50:32
 4  0      0  10456    151   4577    0    0     0     0 1253  724 97  0  3  0  0 2025-09-16 21:50:33
 4  0      0  10456    151   4577    0    0     0     8 1234  671 97  0  3  0  0 2025-09-16 21:50:34
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0  10456    151   4577    0    0     0     0 1290  907 95  0  4  0  0 2025-09-16 21:50:35
 4  0      0  10455    151   4577    0    0     0     0 1211  737 98  1  1  0  0 2025-09-16 21:50:36
 5  0      0  10455    151   4577    0    0     0    28 1330  904 98  0  2  0  0 2025-09-16 21:50:37
 4  0      0  10455    151   4577    0    0     0     0 1190  559 99  0  1  0  0 2025-09-16 21:50:38
 7  0      0  10454    151   4577    0    0     0     0 1368 1085 93  0  7  0  0 2025-09-16 21:50:39
 4  0      0  10454    151   4577    0    0     0    20 1253  705 99  1  0  0  0 2025-09-16 21:50:40
 4  0      0  10454    151   4577    0    0     0     0 1284  984 96  1  3  0  0 2025-09-16 21:50:41
 4  0      0  10454    151   4577    0    0     0    28 1312 1007 96  1  4  0  0 2025-09-16 21:50:42
 1  0      0  10454    151   4577    0    0     0     0 1126  575 90  0 10  0  0 2025-09-16 21:50:43
 4  0      0  10454    151   4577    0    0     0     0 1285  837 91  0  8  0  0 2025-09-16 21:50:44
 4  0      0  10454    151   4577    0    0     0     8 1260  780 97  0  3  0  0 2025-09-16 21:50:45
 4  0      0  10454    151   4577    0    0     0     0 1275  843 98  1  1  0  0 2025-09-16 21:50:46
 5  0      0  10453    151   4577    0    0     0    20 1220  640 100  0  0  0  0 2025-09-16 21:50:47
 4  0      0  10453    151   4577    0    0     0     0 1331 1002 97  0  3  0  0 2025-09-16 21:50:48
 4  0      0  10453    151   4577    0    0     0     0 1201  639 98  1  1  0  0 2025-09-16 21:50:49
 5  0      0  10453    151   4577    0    0     0     0 1329  889 95  1  5  0  0 2025-09-16 21:50:50
 5  0      0  10453    151   4577    0    0     0     0 1229  801 99  1  1  0  0 2025-09-16 21:50:51
 4  0      0  10453    151   4577    0    0     0    20 1241  751 98  1  2  0  0 2025-09-16 21:50:52
 4  0      0  10453    151   4577    0    0     0     0 1161  512 99  0  0  0  0 2025-09-16 21:50:53
 4  0      0  10453    151   4577    0    0     0     0 1232  675 97  0  2  0  0 2025-09-16 21:50:54
 4  0      0  10453    151   4577    0    0     0     0 1245  720 97  0  2  0  0 2025-09-16 21:50:55
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0  10454    151   4577    0    0     0     0 1340 1054 96  1  4  0  0 2025-09-16 21:50:56
 4  0      0  10453    151   4577    0    0     0    20 1207  622 99  1  1  0  0 2025-09-16 21:50:57
 5  0      0  10453    151   4577    0    0     0     0 1293  820 96  1  4  0  0 2025-09-16 21:50:58
 4  0      0  10453    151   4577    0    0     0     0 1218  788 96  1  3  0  0 2025-09-16 21:50:59
 4  0      0  10452    151   4577    0    0     0     0 1284  854 95  0  4  0  0 2025-09-16 21:51:00
 4  0      0  10452    151   4577    0    0     0     0 1251  794 99  0  1  0  0 2025-09-16 21:51:01
 4  0      0  10452    151   4577    0    0     0    20 1310  927 97  1  2  0  0 2025-09-16 21:51:02
 4  0      0  10452    151   4577    0    0     0     0 1337  934 97  0  3  0  0 2025-09-16 21:51:03
 4  0      0  10452    151   4577    0    0     0     0 1218  614 99  0  1  0  0 2025-09-16 21:51:04
 4  0      0  10452    151   4577    0    0     0     0 1294  859 94  1  6  0  0 2025-09-16 21:51:05
 4  0      0  10452    151   4577    0    0     0     0 1255  887 94  1  6  0  0 2025-09-16 21:51:06
 4  0      0  10452    151   4577    0    0     0    20 1253  720 99  1  1  0  0 2025-09-16 21:51:07
 4  0      0  10452    151   4577    0    0     0     0 1318  914 95  0  4  0  0 2025-09-16 21:51:08
 4  0      0  10452    151   4577    0    0     0     0 1203  570 99  0  1  0  0 2025-09-16 21:51:09
 4  0      0  10452    151   4577    0    0     0    16 1298  911 89  1  9  0  0 2025-09-16 21:51:10
 1  0      0  10453    151   4577    0    0     0     0 1248  768 97  1  3  0  0 2025-09-16 21:51:11
 4  0      0  10452    151   4577    0    0     0    28 1192  808 84  0 16  0  0 2025-09-16 21:51:12
 7  0      0  10452    151   4577    0    0     0     0 1280  741 98  0  1  0  0 2025-09-16 21:51:13
 6  0      0  10452    151   4577    0    0     0     0 1210  628 100  0  0  0  0 2025-09-16 21:51:14
 4  0      0  10452    151   4577    0    0     0    12 1275  789 96  1  4  0  0 2025-09-16 21:51:15
 4  0      0  10451    151   4577    0    0     0     0 1322  914 98  1  1  0  0 2025-09-16 21:51:16
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0  10451    151   4577    0    0     0    28 1238  671 99  0  1  0  0 2025-09-16 21:51:17
 4  0      0  10452    151   4577    0    0     0     0 1307  966 97  0  2  0  0 2025-09-16 21:51:18
 4  0      0  10452    151   4577    0    0     0     0 1247  686 99  0  1  0  0 2025-09-16 21:51:19
 5  0      0  10452    151   4577    0    0     0     0 1353 1028 92  1  7  0  0 2025-09-16 21:51:20
 4  0      0  10452    151   4577    0    0     0     8 1200  660 100  1  0  0  0 2025-09-16 21:51:21
 4  0      0  10452    151   4577    0    0     0    20 1321  864 95  0  5  0  0 2025-09-16 21:51:22
 4  0      0  10452    151   4577    0    0     0     0 1248  708 99  0  1  0  0 2025-09-16 21:51:23
 3  0      0  10452    151   4577    0    0     0     0 1283  827 95  0  5  0  0 2025-09-16 21:51:24
 4  0      0  10452    151   4577    0    0     0     0 1207  586 98  0  2  0  0 2025-09-16 21:51:25
 5  0      0  10452    151   4577    0    0     0     0 1264  785 99  0  1  0  0 2025-09-16 21:51:26
 4  0      0  10452    151   4577    0    0     0    20 1311  903 99  0  1  0  0 2025-09-16 21:51:27
 4  0      0  10452    151   4577    0    0     0     0 1287  820 94  0  6  0  0 2025-09-16 21:51:28
 4  0      0  10452    151   4577    0    0     0     0 1222  717 94  0  6  0  0 2025-09-16 21:51:29
 4  0      0  10452    151   4577    0    0     0     0 1316  894 96  1  4  0  0 2025-09-16 21:51:30
 4  0      0  10452    151   4577    0    0     0     0 1281  879 97  1  2  0  0 2025-09-16 21:51:31
 4  0      0  10452    151   4577    0    0     0    20 1220  689 98  0  2  0  0 2025-09-16 21:51:32
 4  0      0  10452    151   4577    0    0     0     0 1174  490 98  0  1  0  0 2025-09-16 21:51:33
 4  0      0  10452    151   4577    0    0     0     0 1254  716 98  0  2  0  0 2025-09-16 21:51:34
 4  0      0  10452    151   4577    0    0     0     0 1231  725 98  0  2  0  0 2025-09-16 21:51:35
 4  0      0  10452    151   4577    0    0     0     0 1286  937 96  1  3  0  0 2025-09-16 21:51:36
 4  0      0  10451    151   4577    0    0     0    20 1213  687 99  0  1  0  0 2025-09-16 21:51:37
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0  10451    151   4577    0    0     0     0 1217  663 97  0  3  0  0 2025-09-16 21:51:38
 4  0      0  10451    151   4577    0    0     0     0 1241  794 87  0 13  0  0 2025-09-16 21:51:39
 5  0      0  10451    151   4577    0    0     0     0 1154  434 100  0  0  0  0 2025-09-16 21:51:40
 5  0      0  10452    151   4577    0    0     0    12 1397 1164 94  1  5  0  0 2025-09-16 21:51:41
 4  0      0  10452    151   4577    0    0     0    36 1296  796 98  0  2  0  0 2025-09-16 21:51:42
 4  0      0  10452    151   4577    0    0     0     0 1284  839 98  0  2  0  0 2025-09-16 21:51:43
 4  0      0  10452    151   4577    0    0     0     0 1273  880 94  0  5  0  0 2025-09-16 21:51:44
 5  0      0  10452    151   4577    0    0     0     0 1261  785 96  0  4  0  0 2025-09-16 21:51:45
 4  0      0  10452    151   4577    0    0     0    12 1261  775 99  0  1  0  0 2025-09-16 21:51:46
 4  0      0  10452    151   4577    0    0     0    36 1212  653 99  0  1  0  0 2025-09-16 21:51:47
 5  0      0  10452    151   4577    0    0     0     0 1190  588 98  0  2  0  0 2025-09-16 21:51:48
 4  0      0  10435    151   4577    0    0     0    36 2436 3075 94  5  1  0  0 2025-09-16 21:51:49
 4  0      0  10435    151   4577    0    0     0     0 1285  783 99  0  1  0  0 2025-09-16 21:51:50
 5  0      0  10434    151   4577    0    0     0   360 1348 1090 97  1  2  0  0 2025-09-16 21:51:51
 4  0      0  10434    151   4577    0    0     0     0 1284  844 98  0  2  0  0 2025-09-16 21:51:52
 4  0      0  10444    151   4577    0    0     0     0 1262  794 98  1  2  0  0 2025-09-16 21:51:53
 4  0      0  10444    151   4577    0    0     0   108 1300  768 99  0  1  0  0 2025-09-16 21:51:54
 4  0      0  10444    151   4577    0    0     0     0 1291  877 96  1  3  0  0 2025-09-16 21:51:55
 4  0      0  10444    151   4577    0    0     0     0 1287  927 97  1  2  0  0 2025-09-16 21:51:56
 4  0      0  10445    151   4577    0    0     0     0 1238  689 98  1  2  0  0 2025-09-16 21:51:57
 4  0      0  10445    151   4577    0    0     0     0 1217  609 100  0  0  0  0 2025-09-16 21:51:58
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0  10445    151   4577    0    0     0    20 1363 1025 95  1  5  0  0 2025-09-16 21:51:59
 4  0      0  10445    151   4577    0    0     0     0 1219  554 98  0  2  0  0 2025-09-16 21:52:00
 4  0      0  10444    151   4577    0    0     0     0 1284  936 99  1  0  0  0 2025-09-16 21:52:01
 4  0      0  10445    151   4577    0    0     0     0 1294  791 97  0  3  0  0 2025-09-16 21:52:02
 4  0      0  10445    151   4577    0    0     0     0 1267  713 99  0  1  0  0 2025-09-16 21:52:03
 4  0      0  10445    151   4577    0    0     0    20 1322  876 94  1  5  0  0 2025-09-16 21:52:04
 5  0      0  10445    151   4577    0    0     0     0 1274  842 96  0  4  0  0 2025-09-16 21:52:05
 4  0      0  10444    151   4577    0    0     0     0 1284  813 98  0  2  0  0 2025-09-16 21:52:06
 4  0      0  10445    151   4577    0    0     0     0 1184  816 80  1 19  0  0 2025-09-16 21:52:07
 4  0      0  10445    151   4577    0    0     0     0 1203  540 100  0  0  0  0 2025-09-16 21:52:08
 2  0      0  10445    151   4577    0    0     0    20 1235  594 99  0  0  0  0 2025-09-16 21:52:09
 5  0      0  10445    151   4577    0    0     0     0 1281  705 99  0  0  0  0 2025-09-16 21:52:10
 4  0      0  10444    151   4577    0    0     0     0 1303  880 98  0  1  0  0 2025-09-16 21:52:11
 4  0      0  10445    151   4577    0    0     0     0 1231  710 99  1  1  0  0 2025-09-16 21:52:12
 4  0      0  10445    151   4577    0    0     0     0 1297  856 97  1  3  0  0 2025-09-16 21:52:13
 4  0      0  10445    151   4577    0    0     0    20 1226  673 98  0  2  0  0 2025-09-16 21:52:14
 4  0      0  10445    151   4577    0    0     0     0 1319  763 98  1  1  0  0 2025-09-16 21:52:15
 4  0      0  10445    151   4577    0    0     0     0 1205  637 99  1  1  0  0 2025-09-16 21:52:16
 4  0      0  10444    151   4577    0    0     0     0 1298  831 96  0  3  0  0 2025-09-16 21:52:17
 2  0      0  10444    151   4577    0    0     0     0 1172  648 96  0  4  0  0 2025-09-16 21:52:18
 4  0      0  10444    151   4577    0    0     0    20 1224  686 99  0  1  0  0 2025-09-16 21:52:19
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0  10444    151   4577    0    0     0     0 1198  580 98  0  1  0  0 2025-09-16 21:52:20
 4  0      0  10444    151   4577    0    0     0     0 1271  861 98  1  1  0  0 2025-09-16 21:52:21
 4  0      0  10445    151   4577    0    0     0    24 1277  895 96  0  4  0  0 2025-09-16 21:52:22
 4  0      0  10445    151   4577    0    0     0     0 1294  890 96  1  3  0  0 2025-09-16 21:52:23
 4  0      0  10445    151   4577    0    0     0    36 1287  824 96  0  3  0  0 2025-09-16 21:52:24
 4  0      0  10445    151   4577    0    0     0     0 1317  888 95  0  5  0  0 2025-09-16 21:52:25
 4  0      0  10444    151   4577    0    0     0     0 1261  851 98  1  2  0  0 2025-09-16 21:52:26
 4  0      0  10445    151   4577    0    0     0    96 1251  785 98  1  1  0  0 2025-09-16 21:52:27
 4  0      0  10445    151   4577    0    0     0     0 1199  625 100  0  0  0  0 2025-09-16 21:52:28
 4  0      0  10445    151   4577    0    0     0    20 1304  908 97  0  3  0  0 2025-09-16 21:52:29
 4  0      0  10445    151   4577    0    0     0     0 1282  848 96  0  4  0  0 2025-09-16 21:52:30
 4  0      0  10444    151   4577    0    0     0     0 1248  823 99  0  1  0  0 2025-09-16 21:52:31
 4  0      0  10444    151   4577    0    0     0     0 1335  926 97  0  2  0  0 2025-09-16 21:52:32
 4  0      0  10444    151   4577    0    0     0     0 1209  621 100  0  0  0  0 2025-09-16 21:52:33
 4  0      0  10444    151   4577    0    0     0    20 1171  985 77  0 23  0  0 2025-09-16 21:52:34
 4  0      0  10444    151   4577    0    0     0     0 1148  434 100  0  0  0  0 2025-09-16 21:52:35
 4  0      0  10444    151   4577    0    0     0     0 1274  855 97  1  2  0  0 2025-09-16 21:52:36
 5  0      0  10444    151   4577    0    0     0     0 1294  892 98  0  2  0  0 2025-09-16 21:52:37
 4  0      0  10444    151   4577    0    0     0     0 1314 1104 93  0  7  0  0 2025-09-16 21:52:38
 4  0      0  10444    151   4577    0    0     0    20 1212  597 100  0  0  0  0 2025-09-16 21:52:39
 4  0      0  10444    151   4577    0    0     0     0 1269  821 96  0  4  0  0 2025-09-16 21:52:40
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0  10444    151   4577    0    0     0     0 1265  835 96  1  3  0  0 2025-09-16 21:52:41
 4  0      0  10444    151   4577    0    0     0     0 1295  896 96  0  4  0  0 2025-09-16 21:52:42
 4  0      0  10444    151   4577    0    0     0     0 1309  827 96  1  4  0  0 2025-09-16 21:52:43
 4  0      0  10444    151   4577    0    0     0    20 1340  857 98  0  2  0  0 2025-09-16 21:52:44
 4  0      0  10444    151   4577    0    0     0     0 1277  731 98  0  3  0  0 2025-09-16 21:52:45
 4  0      0  10444    151   4577    0    0     0     0 1208  651 100  0  0  0  0 2025-09-16 21:52:46
 1  0      0  10444    151   4577    0    0     0     0 1317  864 96  0  4  0  0 2025-09-16 21:52:47
 4  0      0  10444    151   4577    0    0     0     0 1287  805 97  0  3  0  0 2025-09-16 21:52:48
 4  0      0  10444    151   4577    0    0     0    20 1285  798 99  0  1  0  0 2025-09-16 21:52:49
 4  0      0  10444    151   4577    0    0     0     0 1273  748 97  1  3  0  0 2025-09-16 21:52:50
 4  0      0  10443    151   4577    0    0     0     0 1334 1045 96  0  4  0  0 2025-09-16 21:52:51
 8  0      0  10444    151   4577    0    0     0     0 1217  651 98  1  1  0  0 2025-09-16 21:52:52
 4  0      0  10444    151   4577    0    0     0    24 1294  834 98  0  2  0  0 2025-09-16 21:52:53
 4  0      0  10444    151   4577    0    0     0    40 1261  693 99  0  1  0  0 2025-09-16 21:52:54
 4  0      0  10444    151   4577    0    0     0     0 1308  912 93  0  6  0  0 2025-09-16 21:52:55
 5  0      0  10443    151   4577    0    0     0     0 1281  807 98  0  2  0  0 2025-09-16 21:52:56
 5  0      0  10443    151   4577    0    0     0     0 1285  783 98  1  1  0  0 2025-09-16 21:52:57
 5  0      0  10443    151   4577    0    0     0     0 1221  730 94  0  6  0  0 2025-09-16 21:52:58
 4  0      0  10443    151   4577    0    0     0    20 1285  785 96  0  4  0  0 2025-09-16 21:52:59
 4  0      0  10443    151   4577    0    0     0     0 1260  699 98  0  2  0  0 2025-09-16 21:53:00
 4  0      0  10443    151   4577    0    0     0     0 1229  739 98  1  1  0  0 2025-09-16 21:53:01
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
