Linux 5.4.0-216-generic (cloud3gxie) 	09/16/25 	_x86_64_	(4 CPU)

21:48:50     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:50:12     all    9.14   88.40    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.22
21:50:13     all    4.77   95.23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
21:50:14     all   10.17   87.84    0.50    0.00    0.00    0.00    0.00    0.00    0.00    1.49
21:50:15     all    5.74   93.27    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.75
21:50:16     all    1.77   78.73    0.51    0.00    0.00    0.00    0.00    0.00    0.00   18.99
21:50:17     all    2.26   97.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
21:50:18     all    9.27   86.47    0.25    0.00    0.00    0.00    0.00    0.00    0.00    4.01
21:50:19     all    4.46   88.86    0.25    0.00    0.00    0.00    0.00    0.00    0.00    6.44
21:50:20     all    6.02   92.48    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.25
21:50:21     all    9.02   90.23    0.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
21:50:22     all   11.03   86.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.01
21:50:23     all    6.25   93.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.50
21:50:24     all    1.74   93.28    0.00    0.00    0.00    0.00    0.25    0.00    0.00    4.73
21:50:25     all    5.00   91.25    0.25    0.00    0.00    0.25    0.00    0.00    0.00    3.25
21:50:26     all   12.50   84.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00    3.00
21:50:27     all    1.50   97.50    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.75
21:50:28     all   13.35   84.63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.02
21:50:29     all    6.25   91.25    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.25
21:50:30     all    9.20   87.56    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.99
21:50:31     all    5.28   87.19    0.75    0.00    0.00    0.00    0.00    0.00    0.00    6.78
21:50:32     all    1.99   97.02    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.74
21:50:33     all    6.82   90.66    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.27
21:50:34     all    3.24   93.52    0.50    0.00    0.00    0.00    0.00    0.00    0.00    2.74
21:50:35     all   12.53   83.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.26
21:50:36     all    2.27   95.96    0.51    0.00    0.00    0.00    0.00    0.00    0.00    1.26
21:50:37     all    4.00   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
21:50:38     all    1.76   97.49    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.50
21:50:39     all    7.25   87.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.50
21:50:40     all    9.09   89.14    0.25    0.00    0.00    0.25    0.00    0.00    0.00    1.26
21:50:41     all    8.33   87.01    0.98    0.00    0.00    0.00    0.25    0.00    0.00    3.43
21:50:42     all   11.62   84.09    0.51    0.00    0.00    0.00    0.00    0.00    0.00    3.79
21:50:43     all    5.45   87.38    0.00    0.00    0.00    0.25    0.00    0.00    0.00    6.93
21:50:44     all    1.26   87.15    0.25    0.00    0.00    0.00    0.00    0.00    0.00   11.34
21:50:45     all   11.75   85.50    0.00    0.00    0.00    0.25    0.00    0.00    0.00    2.50
21:50:46     all    2.24   95.26    0.75    0.00    0.00    0.00    0.00    0.00    0.00    1.75
21:50:47     all    3.76   95.99    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00
21:50:48     all   17.79   79.45    0.25    0.00    0.00    0.25    0.00    0.00    0.00    2.26
21:50:49     all    2.76   95.99    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.00
21:50:50     all    2.02   93.70    0.25    0.00    0.00    0.25    0.00    0.00    0.00    3.78
21:50:51     all    5.50   91.75    0.50    0.00    0.00    0.00    0.00    0.00    0.00    2.25
21:50:52     all   13.78   84.21    0.00    0.00    0.00    0.25    0.00    0.00    0.00    1.75
21:50:53     all    1.75   97.26    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.50
21:50:54     all    3.26   93.48    0.50    0.00    0.00    0.25    0.00    0.00    0.00    2.51
21:50:55     all   13.00   85.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
21:50:56     all    2.00   93.75    0.75    0.00    0.00    0.00    0.00    0.00    0.00    3.50
21:50:57     all    3.50   95.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00    1.00
21:50:58     all    3.48   92.04    1.00    0.00    0.00    0.00    0.00    0.00    0.00    3.48
21:50:59     all   14.00   82.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00    3.50
21:51:00     all    9.02   86.47    0.25    0.00    0.00    0.25    0.00    0.00    0.00    4.01
21:51:01     all    6.25   92.50    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.00
21:51:02     all   12.44   84.33    0.50    0.00    0.00    0.25    0.00    0.00    0.00    2.49
21:51:03     all    3.98   93.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.99
21:51:04     all    6.48   93.02    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.25
21:51:05     all    1.25   92.23    0.75    0.00    0.00    0.00    0.00    0.00    0.00    5.76
21:51:06     all    2.26   91.71    0.25    0.00    0.00    0.25    0.00    0.00    0.00    5.53
21:51:07     all    4.50   94.25    0.75    0.00    0.00    0.00    0.00    0.00    0.00    0.50
21:51:08     all    3.47   91.81    0.25    0.00    0.00    0.00    0.00    0.00    0.00    4.47
21:51:09     all    2.74   96.51    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.50
21:51:10     all    6.50   82.75    1.00    0.00    0.00    0.00    0.00    0.00    0.00    9.75
21:51:11     all    8.50   89.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    1.50
21:51:12     all    7.96   75.12    0.00    0.00    0.00    0.00    0.00    0.00    0.00   16.92
21:51:13     all    2.75   96.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.25
21:51:14     all    5.53   94.22    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00
21:51:15     all    6.73   89.53    0.25    0.00    0.00    0.00    0.00    0.00    0.00    3.49
21:51:16     all    2.01   95.74    1.00    0.00    0.00    0.00    0.00    0.00    0.00    1.25
21:51:17     all    2.24   97.01    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.50
21:51:18     all   13.00   84.50    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.25
21:51:19     all    1.26   97.49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.26
21:51:20     all    8.84   84.09    0.25    0.00    0.00    0.00    0.00    0.00    0.00    6.82
21:51:21     all    6.28   93.22    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
21:51:22     all    2.01   93.23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.76
21:51:23     all    6.68   91.83    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.24
21:51:24     all    3.75   91.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00    4.75
21:51:25     all    4.00   93.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.25
21:51:26     all    4.99   94.01    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.50
21:51:27     all   12.75   86.25    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.75
21:51:28     all    1.75   91.98    0.00    0.00    0.00    0.25    0.00    0.00    0.00    6.02
21:51:29     all    8.98   85.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.74
21:51:30     all    8.04   88.19    0.25    0.00    0.00    0.00    0.00    0.00    0.00    3.52
21:51:31     all    4.26   92.98    1.25    0.00    0.00    0.00    0.00    0.00    0.00    1.50
21:51:32     all    4.76   93.23    0.00    0.00    0.00    0.00    0.25    0.00    0.00    1.75
21:51:33     all    1.49   96.28    0.50    0.00    0.00    0.00    0.00    0.00    0.00    1.74
21:51:34     all    2.24   95.51    0.25    0.00    0.00    0.25    0.25    0.00    0.00    1.50
21:51:35     all   10.53   87.22    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.01
21:51:36     all    5.53   90.70    0.50    0.00    0.00    0.00    0.00    0.00    0.00    3.27
21:51:37     all    1.75   97.49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.75
21:51:38     all    3.00   93.75    0.50    0.00    0.00    0.00    0.00    0.00    0.00    2.75
21:51:39     all    1.00   86.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   13.00
21:51:40     all    1.24   98.51    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
21:51:41     all    4.28   89.92    0.50    0.00    0.00    0.00    0.00    0.00    0.00    5.29
21:51:42     all    3.98   94.28    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.49
21:51:43     all    3.27   95.72    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.01
21:51:44     all    2.24   91.54    0.25    0.00    0.00    0.00    0.00    0.00    0.00    5.97
21:51:45     all   11.41   84.37    0.25    0.00    0.00    0.00    0.00    0.00    0.00    3.97
21:51:46     all    4.24   95.01    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.50
21:51:47     all    1.50   97.75    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.50
21:51:48     all    4.23   93.53    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.99
21:51:49     all   18.34   75.38    5.28    0.00    0.00    0.00    0.00    0.00    0.00    1.01
21:51:50     all    4.25   94.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
21:51:51     all   10.97   85.79    1.00    0.00    0.00    0.00    0.00    0.00    0.00    2.24
21:51:52     all   10.28   87.72    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.75
21:51:53     all    4.01   94.24    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.50
21:51:54     all    3.53   95.21    0.76    0.00    0.00    0.00    0.00    0.00    0.00    0.50
21:51:55     all    9.45   87.06    0.25    0.00    0.00    0.00    0.00    0.00    0.00    3.23
21:51:56     all    4.79   92.19    0.76    0.00    0.00    0.00    0.00    0.00    0.00    2.27
21:51:57     all    5.24   93.27    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.25
21:51:58     all    3.76   95.99    0.00    0.00    0.00    0.00    0.25    0.00    0.00    0.00
21:51:59     all    7.50   87.25    0.75    0.00    0.00    0.25    0.00    0.00    0.00    4.25
21:52:00     all    3.25   94.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
21:52:01     all   10.05   88.94    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.50
21:52:02     all    3.99   93.02    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.74
21:52:03     all    2.26   96.74    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.75
21:52:04     all    3.02   92.70    0.25    0.00    0.00    0.00    0.00    0.00    0.00    4.03
21:52:05     all    9.16   85.64    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.20
21:52:06     all    4.02   94.22    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.51
21:52:07     all    1.26   79.15    0.50    0.00    0.00    0.00    0.00    0.00    0.00   19.10
21:52:08     all    2.24   97.51    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00
21:52:09     all    7.75   91.75    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
21:52:10     all    2.99   95.52    0.50    0.00    0.00    0.00    0.00    0.00    0.00    1.00
21:52:11     all    5.04   94.21    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.50
21:52:12     all    5.49   93.02    0.50    0.00    0.00    0.00    0.00    0.00    0.00    1.00
21:52:13     all    8.44   88.09    0.50    0.00    0.00    0.50    0.00    0.00    0.00    2.48
21:52:14     all    4.01   93.98    0.50    0.00    0.00    0.00    0.00    0.00    0.00    1.50
21:52:15     all    2.98   94.79    0.00    0.00    0.00    0.25    0.25    0.00    0.00    1.74
21:52:16     all    2.24   96.01    0.50    0.00    0.00    0.00    0.00    0.00    0.00    1.25
21:52:17     all    6.25   90.25    0.50    0.00    0.00    0.00    0.00    0.00    0.00    3.00
21:52:18     all   11.94   86.07    0.25    0.00    0.00    0.25    0.00    0.00    0.00    1.49
21:52:19     all    9.25   87.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.75
21:52:20     all    2.52   96.22    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.76
21:52:21     all    4.99   92.27    0.75    0.00    0.00    0.00    0.00    0.00    0.00    2.00
21:52:22     all    2.98   92.56    0.50    0.00    0.00    0.00    0.00    0.00    0.00    3.97
21:52:23     all   10.22   87.03    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.49
21:52:24     all    2.01   93.73    0.25    0.00    0.00    0.00    0.00    0.00    0.00    4.01
21:52:25     all    2.99   92.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.98
21:52:26     all    6.53   91.71    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.51
21:52:27     all    4.73   93.03    0.75    0.00    0.00    0.25    0.00    0.00    0.00    1.24
21:52:28     all   10.92   88.59    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.25
21:52:29     all    5.04   92.19    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.52
21:52:30     all    3.73   92.04    0.25    0.00    0.00    0.00    0.00    0.00    0.00    3.98
21:52:31     all    3.23   95.02    0.00    0.00    0.00    0.25    0.00    0.00    0.00    1.49
21:52:32     all    8.79   88.69    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.26
21:52:33     all    5.49   94.01    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
21:52:34     all   14.18   63.04    0.25    0.00    0.00    0.00    0.00    0.00    0.00   22.53
21:52:35     all    0.75   99.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
21:52:36     all    3.76   92.98    0.75    0.00    0.00    0.00    0.00    0.00    0.00    2.51
21:52:37     all    7.30   90.68    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.76
21:52:38     all   24.25   69.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00    6.50
21:52:39     all    4.24   95.26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.50
21:52:40     all   12.00   83.75    0.25    0.00    0.00    0.00    0.00    0.00    0.00    4.00
21:52:41     all    8.54   87.94    0.50    0.00    0.00    0.00    0.00    0.00    0.00    3.02
21:52:42     all    5.78   90.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.77
21:52:43     all    4.03   91.69    0.50    0.00    0.00    0.00    0.00    0.00    0.00    3.78
21:52:44     all    2.00   96.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00    1.50
21:52:45     all    3.97   93.05    0.00    0.00    0.00    0.25    0.00    0.00    0.00    2.73
21:52:46     all    6.05   93.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
21:52:47     all    3.49   93.52    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.74
21:52:48     all    7.02   88.97    0.25    0.00    0.00    0.00    0.00    0.00    0.00    3.76
21:52:49     all    5.51   94.24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.25
21:52:50     all    3.78   93.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.52
21:52:51     all    2.75   92.50    0.25    0.00    0.00    0.00    0.00    0.00    0.00    4.50
21:52:52     all    3.50   94.75    0.75    0.00    0.00    0.00    0.00    0.00    0.00    1.00
21:52:53     all    4.49   93.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.49
21:52:54     all    2.50   97.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.50
21:52:55     all    2.25   91.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00    6.50
21:52:56     all    2.24   95.52    0.50    0.00    0.00    0.00    0.00    0.00    0.00    1.74
21:52:57     all    4.25   94.50    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.75
21:52:58     all    7.71   84.58    0.50    0.00    0.00    0.00    0.00    0.00    0.00    7.21
21:52:59     all    6.03   92.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.01
21:53:00     all    8.52   87.22    0.00    0.00    0.00    0.25    0.00    0.00    0.00    4.01
21:53:01     all    2.74   95.51    0.50    0.00    0.00    0.00    0.00    0.00    0.00    1.25
21:53:02     all    0.50   82.41    0.25    0.00    0.00    0.00    0.00    0.00    0.00   16.83
21:53:03     all    5.47   94.28    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
21:53:04     all    4.52   93.22    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.01
21:53:05     all    1.74   97.01    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.00
21:53:06     all    4.51   90.23    0.75    0.00    0.00    0.00    0.00    0.00    0.00    4.51
21:53:07     all    8.59   88.13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.28
21:53:08     all    9.02   89.22    0.00    0.00    0.00    0.00    0.25    0.00    0.00    1.50
21:53:09     all    9.57   86.65    0.50    0.00    0.00    0.00    0.00    0.00    0.00    3.27
21:53:10     all    6.20   91.07    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.48
21:53:11     all    4.50   94.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00    0.75
21:53:12     all    5.25   94.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
21:53:13     all    2.00   92.50    0.75    0.00    0.00    0.00    0.00    0.00    0.00    4.75
21:53:14     all    6.00   90.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00    3.75
21:53:15     all    2.23   91.34    0.25    0.00    0.00    0.00    0.00    0.00    0.00    6.19
21:53:16     all    2.27   93.94    0.76    0.00    0.00    0.00    0.00    0.00    0.00    3.03
21:53:17     all    6.65   91.38    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.72
21:53:18     all    9.57   83.63    0.50    0.00    0.00    0.00    0.00    0.00    0.00    6.30
21:53:19     all    7.75   91.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
21:53:20     all    4.53   91.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.53
21:53:21     all    4.50   90.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00    4.75
21:53:22     all    6.03   92.71    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.75
21:53:23     all    3.97   94.79    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.74
21:53:24     all    2.51   96.49    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.75
21:53:25     all    2.24   95.51    0.75    0.00    0.00    0.25    0.00    0.00    0.00    1.25
21:53:26     all    6.23   89.78    0.75    0.00    0.00    0.00    0.00    0.00    0.00    3.24
21:53:27     all    8.50   87.25    0.50    0.00    0.00    0.00    0.00    0.00    0.00    3.75
21:53:28     all    3.27   96.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.25
21:53:29     all   13.72   81.80    0.25    0.00    0.00    0.25    0.25    0.00    0.00    3.74
21:53:30     all    7.32   73.23    0.25    0.00    0.00    0.00    0.00    0.00    0.00   19.19
21:53:31     all    2.01   97.24    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.50
21:53:32     all    1.76   92.96    0.50    0.00    0.00    0.25    0.00    0.00    0.00    4.52
21:53:33     all    2.00   93.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.50
21:53:34     all   12.12   86.62    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.01
21:53:35     all    2.73   96.53    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.50
21:53:36     all    2.26   95.24    1.00    0.00    0.00    0.25    0.00    0.00    0.00    1.25
21:53:37     all    7.25   91.25    0.75    0.00    0.00    0.00    0.00    0.00    0.00    0.75
