  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:24:00      2.01      2.16
22:24:01      2.20      2.48
22:24:02      1.96      2.54
22:24:03      1.98      2.15
22:24:04      1.84      2.21
22:24:05      2.31      2.45
22:24:06      2.06      2.52
22:24:07      2.24      2.64
22:24:08      1.75      1.80
22:24:09      1.87      1.97
22:24:10      2.14      2.03
22:24:11      1.79      2.30
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:24:12      2.03      2.41
22:24:13      1.83      2.09
22:24:14      1.89      1.95
22:24:15      1.82      2.01
22:24:16      2.17      2.10
22:24:17      2.03      2.22
22:24:18      1.86      2.04
22:24:19      2.29      2.30
22:24:20      2.18      2.02
22:24:21      2.13      2.61
22:24:22      2.44      2.68
22:24:23      2.31      2.30
22:24:24      1.75      2.35
22:24:25      2.00      2.03
22:24:26      1.56      1.95
22:24:27      2.31      2.36
22:24:28      1.86      1.96
22:24:29      1.79      1.93
22:24:30      2.21      2.00
22:24:31      2.19      2.60
22:24:32      1.84      2.19
22:24:33      1.89      1.90
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:24:34      1.95      2.35
22:24:35      2.24      2.13
22:24:36      1.96      2.35
22:24:37      2.58      2.86
22:24:38      1.89      1.94
22:24:39      1.86      2.15
22:24:40      2.40      2.41
22:24:41      1.98      2.31
22:24:42      1.89      2.47
22:24:43      2.13      2.05
22:24:44      1.82      1.76
22:24:45      2.24      2.08
22:24:46      1.87      2.18
22:24:47      1.97      2.35
22:24:48      2.10      2.06
22:24:49      2.14      2.30
22:24:50      1.62      1.80
22:24:51      2.51      2.43
22:24:52      2.12      2.31
22:24:53      1.85      1.89
22:24:54      1.70      1.65
22:24:55      2.22      2.27
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:24:56      1.51      1.97
22:24:57      1.85      2.13
22:24:58      1.41      1.76
22:24:59      2.24      2.30
22:25:00      2.00      2.08
22:25:01      1.86      2.30
22:25:02      1.92      2.50
22:25:03      1.88      2.24
22:25:04      1.78      2.29
22:25:05      2.37      2.41
22:25:06      2.12      2.83
22:25:07      1.85      2.15
22:25:08      1.78      1.79
22:25:09      2.08      2.30
22:25:10      2.11      2.36
22:25:11      1.96      2.29
22:25:12      1.94      2.13
22:25:13      1.86      1.91
22:25:14      2.45      2.52
22:25:15      2.12      1.89
22:25:16      1.90      2.11
22:25:17      2.47      2.46
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:25:18      1.87      2.19
22:25:19      2.16      2.54
22:25:21      2.18      1.88
22:25:22      1.84      2.06
22:25:23      2.17      2.27
22:25:24      1.78      1.97
22:25:25      1.50      1.64
22:25:26      2.53      2.56
22:25:27      1.74      2.26
22:25:28      1.78      1.97
22:25:29      1.30      1.54
22:25:30      1.77      1.96
22:25:31      6.44      7.30
22:25:32      2.93      3.61
22:25:33      2.39      2.64
22:25:34      1.84      1.96
22:25:35      2.03      2.30
22:25:36      1.99      1.80
22:25:37      1.90      2.31
22:25:38      2.01      2.09
22:25:39      1.81      2.16
22:25:40      1.77      1.80
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:25:41      2.39      2.28
22:25:42      1.79      2.20
22:25:43      2.03      2.32
22:25:44      2.23      2.20
22:25:45      1.76      1.99
22:25:46      2.45      2.51
22:25:47      2.29      2.08
22:25:48      2.15      2.27
22:25:49      1.86      2.35
22:25:50      2.07      1.80
22:25:51      2.45      2.39
22:25:52      2.01      2.26
22:25:53      1.97      2.32
22:25:54      1.82      2.05
22:25:55      2.08      2.10
22:25:56      2.13      2.31
22:25:57      2.03      2.18
22:25:58      1.99      2.10
22:25:59      1.70      1.99
22:26:00      1.68      1.80
22:26:01      2.23      2.37
22:26:02      1.94      1.94
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:26:03      1.96      2.20
22:26:04      1.83      2.06
22:26:05      1.98      2.32
22:26:06      2.25      2.41
22:26:07      1.83      1.89
22:26:08      2.01      1.95
22:26:09      1.87      2.15
22:26:10      1.77      2.03
22:26:11      2.38      2.51
22:26:12      2.31      2.70
22:26:13      2.60      2.69
22:26:14      1.95      2.20
22:26:15      1.81      1.98
22:26:16      2.36      2.01
22:26:17      1.77      1.89
22:26:18      1.88      1.94
22:26:19      2.42      2.30
22:26:20      1.88      2.20
22:26:21      2.12      2.30
22:26:22      1.77      1.89
22:26:23      1.95      2.19
22:26:24      1.94      1.93
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:26:25      1.95      1.90
22:26:26      2.03      2.18
22:26:27      1.73      1.97
22:26:28      7.58      8.53
22:26:29      2.16      2.69
22:26:30      2.03      2.38
22:26:31      1.92      2.04
22:26:32      1.88      1.92
22:26:33      1.96      2.11
22:26:34      1.88      1.90
22:26:35      1.76      1.94
22:26:36      2.11      2.38
22:26:37      1.56      1.80
22:26:38      2.01      2.07
22:26:39      1.89      1.94
22:26:40      2.02      2.31
22:26:41      2.32      2.33
22:26:42      1.95      2.01
22:26:43      1.95      2.35
22:26:44      2.41      2.12
22:26:45      1.66      2.03
22:26:46      2.25      2.44
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:26:47      2.02      1.79
22:26:48      2.30      2.32
22:26:49      1.75      1.85
22:26:50      1.88      1.95
22:26:51      1.97      2.32
22:26:52      1.74      1.87
22:26:53      1.95      2.09
22:26:54      2.01      2.04
22:26:55      1.61      2.04
22:26:56      2.44      2.71
22:26:57      1.98      2.31
22:26:58      2.15      2.19
22:26:59      1.87      2.19
22:27:00      2.02      2.30
22:27:01      1.93      2.21
22:27:02      1.82      1.80
22:27:03      1.70      1.94
22:27:04      1.60      1.75
22:27:05      1.83      1.94
22:27:06      2.25      2.30
22:27:07      2.06      2.37
22:27:08      2.11      2.34
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:27:09      1.82      2.06
22:27:10      2.47      2.04
22:27:11      2.24      2.27
22:27:12      2.08      2.38
22:27:13      2.29      2.35
22:27:14      1.88      1.97
22:27:15      1.71      1.80
22:27:16      2.57      2.36
22:27:17      1.70      1.85
22:27:18      1.87      1.90
22:27:19      1.61      1.90
22:27:20      2.01      2.05
22:27:21      2.05      2.19
22:27:22      1.82      2.22
22:27:23      1.95      2.36
22:27:24      2.01      2.30
22:27:25      2.03      1.95
22:27:26      2.48      2.40
22:27:27      1.70      1.99
22:27:28      2.12      2.49
22:27:29      1.62      1.63
22:27:30      1.94      2.03
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:27:31      1.84      1.80
22:27:32      1.88      1.90
22:27:33      1.74      2.20
22:27:34      2.13      2.10
22:27:35      1.76      2.20
22:27:36      2.18      2.30
22:27:37      1.76      1.99
22:27:38      2.14      2.46
22:27:39      2.15      2.10
22:27:40      2.08      2.04
22:27:41      2.11      2.34
22:27:42      2.11      2.14
22:27:43      2.12      2.52
22:27:44      1.91      2.14
22:27:45      2.26      2.35
22:27:46      2.11      2.29
22:27:47      1.67      2.05
22:27:48      2.31      2.27
22:27:49      1.67      1.78
22:27:50      1.67      1.73
22:27:51      1.84      1.79
22:27:52      2.09      2.06
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:27:53      1.70      2.22
22:27:54      1.90      2.30
22:27:55      1.70      2.09
22:27:56      2.38      2.54
22:27:57      1.89      1.99
22:27:58      2.15      2.19
22:27:59      1.66      2.04
22:28:00      2.09      2.03
22:28:01      2.12      2.28
22:28:02      1.68      1.92
22:28:03      1.70      1.94
22:28:04      1.74      1.81
22:28:05      1.83      2.19
22:28:06      2.38      2.19
22:28:07      1.83      2.19
22:28:08      6.36      7.25
22:28:09      2.33      3.04
22:28:10      1.90      2.07
22:28:11      1.98      2.01
22:28:12      2.44      2.41
22:28:13      1.85      2.38
22:28:14      1.75      1.65
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:28:15      1.58      1.80
22:28:16      2.19      2.21
22:28:17      1.48      1.89
22:28:18      1.68      1.80
22:28:19      1.44      1.76
22:28:20      1.67      1.93
22:28:21      1.86      2.10
22:28:22      1.65      1.99
22:28:23      1.54      1.83
22:28:24      1.63      1.56
22:28:25      1.37      1.30
22:28:26      1.79      1.72
22:28:27      1.08      1.35
22:28:28      1.62      1.66
22:28:29      1.18      1.32
22:28:30      1.23      1.46
22:28:31      1.87      1.91
22:28:32      1.51      1.67
22:28:33      1.43      1.45
22:28:34      1.87      2.00
22:28:35      1.37      1.55
22:28:36      1.40      1.58
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:28:37      1.51      1.45
22:28:38      1.45      1.50
22:28:39      1.31      1.29
22:28:40      1.99      1.46
22:28:41      1.54      1.78
22:28:42      1.44      1.65
22:28:43      1.77      1.44
22:28:44      1.85      1.98
22:28:45      1.13      1.14
22:28:46      1.60      1.44
22:28:47      1.31      1.55
22:28:48      2.15      2.31
22:28:49      1.24      1.33
22:28:50      1.84      1.77
22:28:51      1.37      1.54
22:28:52      1.38      1.42
22:28:53      1.38      1.77
22:28:54      1.79      1.98
22:28:55      1.31      1.35
22:28:56      1.85      1.81
22:28:57      1.07      1.15
22:28:58      1.58      1.79
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:28:59      1.25      1.55
22:29:00      1.51      1.66
22:29:01      1.53      1.55
22:29:02      1.50      1.65
22:29:03      1.66      1.77
22:29:04      1.51      1.39
22:29:05      1.31      1.55
22:29:06      2.02      1.70
22:29:07      1.32      1.34
22:29:08      1.57      1.59
22:29:09      1.65      1.39
22:29:10      1.30      1.25
22:29:11      1.66      1.76
22:29:12      2.14      1.66
22:29:13      1.44      1.71
22:29:14      1.50      1.39
22:29:15      1.01      1.00
22:29:16      1.82      2.24
22:29:17      1.32      1.42
22:29:18      1.27      1.22
22:29:19      1.32      1.56
22:29:20      1.51      1.40
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:29:21      1.67      1.50
22:29:22      1.79      1.72
22:29:23      1.07      1.11
22:29:24      1.30      1.25
22:29:25      1.59      1.60
22:29:26      2.04      1.88
22:29:27      1.31      1.55
22:29:28      1.97      2.15
22:29:29      1.31      1.29
22:29:30      1.57      1.62
22:29:31      1.32      1.28
22:29:32      1.44      1.41
22:29:33      1.67      1.97
22:29:34      1.78      1.80
22:29:35      1.59      1.30
22:29:36      1.59      1.56
22:29:37      1.59      1.62
22:29:38      1.71      1.64
22:29:39      1.31      1.59
22:29:40      1.53      1.41
22:29:41      1.92      1.48
22:29:42      1.67      1.57
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:29:43      1.17      1.51
22:29:44      1.52      1.48
22:29:45      1.40      1.63
22:29:46      1.73      1.54
22:29:47      1.37      1.46
22:29:48      1.81      1.73
22:29:49      1.31      1.32
22:29:50      1.71      1.82
22:29:51      1.60      1.69
22:29:52      1.44      1.72
22:29:53      1.20      1.32
22:29:54      1.68      1.83
22:29:55      1.32      1.31
22:29:56      1.73      1.69
22:29:57      1.39      1.66
22:29:58      1.63      1.57
22:29:59      1.74      1.69
22:30:00      1.32      1.25
22:30:01      1.60      1.48
22:30:02      1.71      1.63
22:30:03      1.44      1.44
22:30:04      2.01      1.51
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:30:05      1.38      1.72
22:30:06      1.67      1.86
22:30:07      1.79      1.57
22:30:08      1.92      2.14
22:30:09      1.37      1.29
22:30:10      1.84      1.46
22:30:11      1.37      1.54
22:30:12      1.60      1.75
22:30:13      1.22      1.50
22:30:14      1.31      1.33
22:30:15      1.17      1.36
22:30:16      1.80      1.74
22:30:17      1.41      1.55
22:30:18      1.57      1.55
22:30:19      1.18      1.33
22:30:20      1.50      1.63
22:30:21      1.69      1.79
22:30:22      1.79      1.72
22:30:23      1.38      1.47
22:30:24      1.49      1.64
22:30:25      1.07      0.96
22:30:26      2.14      2.11
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:30:27      1.38      1.55
22:30:28      1.61      1.83
22:30:29      1.16      1.30
22:30:30      1.87      1.73
22:30:31      1.59      1.48
22:30:32      1.84      2.03
22:30:33      1.71      1.70
22:30:34      1.73      1.97
22:30:35      1.38      1.30
22:30:36      1.95      1.42
22:30:37      1.25      1.26
22:30:38      1.80      1.89
22:30:39      1.66      1.57
22:30:40      1.51      1.55
22:30:41      1.93      1.64
22:30:42      1.73      2.08
22:30:43      1.59      1.88
22:30:44      1.05      1.25
22:30:45      1.62      1.94
22:30:46      2.14      2.21
22:30:47      1.34      1.57
22:30:48      1.81      2.00
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:30:49      1.53      1.72
22:30:50      1.57      1.80
22:30:51      1.30      1.38
22:30:52      1.30      1.50
22:30:53      2.00      2.32
22:30:54      1.23      1.60
22:30:55      1.54      1.63
22:30:56      1.71      1.70
22:30:57      1.11      1.35
22:30:58      1.52      1.65
22:30:59      1.43      1.41
22:31:00      1.74      1.88
22:31:01      1.71      1.71
22:31:02      1.47      1.50
22:31:03      1.66      1.79
22:31:04      1.80      2.01
22:31:05      1.34      1.16
22:31:06      2.05      1.97
22:31:07      1.15      1.70
22:31:08      1.77      1.43
22:31:09      1.59      1.61
22:31:10      1.51      1.67
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:31:11      1.60      1.94
22:31:12      1.90      1.59
22:31:13      1.37      1.71
22:31:14      1.38      1.68
22:31:15      1.47      1.73
22:31:16      1.86      2.02
22:31:17      1.07      1.21
22:31:18      1.52      1.42
22:31:19      0.89      1.16
22:31:20      1.57      1.72
22:31:21      1.94      1.84
22:31:22      1.04      1.15
22:31:23      1.23      1.71
22:31:24      1.72      1.82
22:31:25      1.38      1.29
22:31:26      2.07      1.91
22:31:27      1.15      1.35
22:31:28      1.37      1.43
22:31:29      1.25      1.57
22:31:30      1.57      1.66
22:31:31      1.70      1.37
22:31:32      1.94      2.23
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:31:33      1.46      1.87
22:31:34      2.07      1.58
22:31:35      1.16      1.12
22:31:36      1.68      1.71
22:31:37      1.81      1.30
22:31:38      1.35      1.64
22:31:39      1.60      1.60
22:31:40      1.20      1.25
22:31:41      1.79      1.68
22:31:42      1.64      1.55
22:31:43      1.37      1.70
22:31:44      1.26      1.12
22:31:45      1.48      1.58
22:31:46      1.93      2.04
22:31:47      1.37      1.44
22:31:48      2.20      2.33
22:31:49      0.98      1.32
22:31:50      2.17      2.13
22:31:51      1.79      1.69
22:31:52      1.28      1.66
22:31:53      1.39      1.71
22:31:54      1.72      1.99
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:31:55      1.52      1.44
22:31:56      1.64      1.54
22:31:57      1.24      1.55
22:31:58      1.93      2.04
22:31:59      1.87      1.66
22:32:00      1.80      1.80
22:32:01      1.93      2.28
22:32:02      1.52      1.83
22:32:03      1.71      1.64
22:32:04      2.08      2.05
22:32:05      1.54      1.73
22:32:06      2.13      2.01
22:32:07      1.88      2.38
22:32:08      1.72      1.72
22:32:09      1.40      1.31
22:32:10      1.82      1.97
22:32:11      1.95      2.45
22:32:12      2.02      1.96
22:32:13      1.54      1.46
22:32:14      1.57      1.98
22:32:15      1.76      1.92
22:32:16      1.52      1.96
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:32:17      1.53      1.88
22:32:18      1.86      2.05
22:32:19      1.53      1.87
22:32:20      2.01      2.30
22:32:21      1.67      1.57
22:32:22      1.49      1.57
22:32:23      1.88      2.26
22:32:24      1.60      1.97
22:32:25      1.58      1.85
22:32:26      1.94      2.07
22:32:27      2.28      2.56
22:32:28      1.79      1.86
22:32:29      1.71      1.71
22:32:30      1.42      1.63
22:32:31      2.05      1.98
22:32:32      1.87      1.85
22:32:33      1.45      1.86
22:32:34      1.74      1.56
22:32:35      1.93      2.03
22:32:36      1.43      1.86
22:32:37      1.32      1.36
22:32:38      1.74      1.89
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:32:39      1.73      1.76
22:32:40      1.79      1.82
22:32:41      1.89      1.90
22:32:42      1.44      1.58
22:32:43      1.87      2.18
22:32:44      2.02      2.21
22:32:45      1.37      1.69
22:32:46      2.27      2.20
22:32:47      0.91      1.37
22:32:48      1.76      2.15
22:32:49      1.75      2.03
22:32:50      1.96      2.18
22:32:51      1.37      1.51
22:32:52      1.96      2.22
22:32:53      1.29      1.43
22:32:54      2.00      2.14
22:32:55      1.13      1.36
22:32:56      2.15      2.05
22:32:57      1.60      1.72
22:32:58      1.61      1.42
22:32:59      1.67      1.88
22:33:00      1.88      2.01
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:33:01      1.89      1.59
22:33:02      1.25      1.28
22:33:03      1.17      1.36
22:33:04      2.06      1.57
22:33:05      1.21      1.31
22:33:06      1.58      1.43
22:33:07      1.60      1.87
22:33:08      1.69      1.80
22:33:09      1.43      1.56
22:33:10      1.76      1.95
22:33:11      1.47      1.54
22:33:12      2.19      2.34
22:33:13      1.49      1.71
22:33:14      1.38      1.23
22:33:15      1.50      1.72
22:33:16      1.57      1.88
22:33:17      1.56      1.55
22:33:18      1.57      1.82
22:33:19      1.50      1.69
22:33:20      1.31      1.50
22:33:21      1.54      1.39
22:33:22      1.45      1.59
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:33:23      1.42      1.55
22:33:24      1.86      2.14
22:33:25      1.20      1.14
22:33:26      1.49      1.50
22:33:27      1.95      1.55
22:33:28      1.28      1.59
22:33:29      1.27      1.26
22:33:30      1.88      1.75
22:33:31      1.82      2.09
22:33:32      1.22      1.25
22:33:33      1.58      1.33
22:33:34      1.73      2.05
22:33:35      1.65      1.59
22:33:36      1.37      1.30
22:33:37      1.22      1.57
22:33:38      1.81      2.14
22:33:39      1.38      1.30
22:33:40      1.42      1.50
22:33:41      1.98      2.26
22:33:42      1.38      1.48
22:33:43      1.04      1.48
22:33:44      1.33      1.46
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:33:45      1.16      1.15
22:33:46      1.90      2.18
22:33:47      1.39      1.44
22:33:48      1.22      1.29
22:33:49      1.60      1.72
22:33:50      1.35      1.80
22:33:51      1.76      1.52
22:33:52      1.31      1.25
22:33:53      1.41      1.62
22:33:54      0.98      1.25
22:33:55      1.51      1.79
22:33:56      1.92      1.80
22:33:57      1.31      1.28
22:33:58      1.80      1.89
22:33:59      1.72      1.30
22:34:00      1.37      1.49
22:34:01      1.40      1.62
22:34:02      1.57      1.49
22:34:03      1.72      1.76
22:34:04      1.37      1.22
22:34:05      1.38      1.54
22:34:06      1.91      2.12
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:34:07      1.38      1.54
22:34:08      1.73      2.00
22:34:09      1.19      1.21
22:34:10      1.66      1.65
22:34:11      1.81      2.21
22:34:12      1.91      1.75
22:34:13      1.35      1.46
22:34:14      1.37      1.49
22:34:15      1.43      1.55
22:34:16      1.81      1.90
22:34:17      1.38      1.55
22:34:18      1.45      1.80
22:34:19      1.28      1.46
22:34:20      1.30      1.53
22:34:21      2.05      2.14
22:34:22      1.23      1.54
22:34:23      1.65      1.72
22:34:24      1.88      1.78
22:34:25      2.26      2.14
22:34:26      1.55      1.37
22:34:27      2.12      2.21
22:34:28      2.29      2.10
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:34:29      1.44      1.42
22:34:30      1.42      1.56
22:34:31      1.92      1.50
22:34:32      1.59      1.47
22:34:33      1.79      1.76
22:34:34      1.38      1.36
22:34:35      1.57      1.83
22:34:36      1.42      1.30
22:34:37      1.56      1.66
22:34:38      1.82      1.94
22:34:39      1.56      1.66
22:34:40      1.40      1.76
22:34:41      1.57      1.35
22:34:42      1.67      1.63
22:34:43      1.57      1.57
22:34:44      1.60      1.88
22:34:45      1.27      1.43
22:34:46      1.64      1.56
22:34:47      1.67      1.55
22:34:48      1.89      2.01
22:34:49      1.56      1.46
22:34:50      1.18      1.34
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:34:51      1.68      1.61
22:34:52      1.61      1.88
22:34:53      1.58      1.56
22:34:54      1.42      1.14
22:34:55      1.71      1.87
22:34:56      1.67      1.76
22:34:57      1.85      1.67
22:34:58      1.31      1.47
22:34:59      1.44      1.39
22:35:00      1.66      1.58
22:35:01      2.20      2.10
22:35:02      1.08      1.14
22:35:03      1.45      1.40
22:35:04      1.31      1.30
22:35:05      1.74      1.91
22:35:06      1.38      1.35
22:35:07      1.73      1.59
22:35:08      1.19      1.62
22:35:09      1.38      1.31
22:35:10      1.54      1.72
22:35:11      1.58      1.44
22:35:12      1.40      1.47
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:35:13      1.58      1.80
22:35:14      1.61      1.87
22:35:15      1.44      1.67
22:35:16      1.11      1.30
22:35:17      1.50      1.46
22:35:18      1.54      1.88
22:35:19      1.22      1.48
22:35:20      1.07      1.15
22:35:21      1.55      1.74
22:35:22      1.51      1.32
22:35:23      1.16      1.24
22:35:24      1.61      1.85
22:35:25      1.38      1.22
22:35:26      1.94      1.76
22:35:27      2.13      2.23
22:35:28      0.92      1.31
22:35:29      1.77      1.54
22:35:30      1.71      1.72
22:35:31      1.74      1.78
22:35:32      0.69      1.00
22:35:33      1.56      1.63
22:35:34      1.61      1.53
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:35:35      1.29      1.50
22:35:36      1.30      1.17
22:35:37      1.73      1.75
22:35:38      1.43      1.44
22:35:39      1.79      1.57
22:35:40      1.08      1.12
22:35:41      1.36      1.58
22:35:42      1.26      1.19
22:35:43      1.39      1.40
22:35:44      1.30      1.13
22:35:45      1.20      1.06
22:35:46      1.13      1.57
22:35:47      1.68      1.66
22:35:48      1.09      1.52
22:35:49      2.08      1.89
22:35:50      1.32      1.39
22:35:51      1.43      1.48
22:35:52      1.45      1.21
22:35:53      1.79      1.75
22:35:54      0.79      0.99
22:35:55      1.97      1.77
22:35:56      1.08      1.00
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:35:57      1.56      1.41
22:35:58      1.94      1.81
22:35:59      1.27      1.09
22:36:00      1.32      1.48
22:36:01      1.80      1.88
22:36:02      1.66      1.89
22:36:03      1.26      1.38
22:36:04      1.06      1.18
22:36:05      1.93      2.05
22:36:06      1.44      1.71
22:36:07      1.38      1.24
22:36:08      1.30      1.29
22:36:09      1.51      1.41
22:36:10      1.55      1.47
22:36:11      1.71      1.80
22:36:12      1.30      1.16
22:36:13      1.44      1.38
22:36:14      1.32      1.30
22:36:15      2.01      1.97
22:36:16      1.40      1.54
22:36:17      1.20      1.33
22:36:18      1.16      1.28
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:36:19      1.44      1.66
22:36:20      1.46      1.29
22:36:21      2.07      1.97
22:36:22      1.04      1.34
22:36:23      1.27      1.48
22:36:24      1.71      1.80
22:36:25      1.74      1.48
22:36:26      1.25      1.76
22:36:27      2.07      1.57
22:36:28      1.48      1.68
22:36:29      1.79      1.97
22:36:30      1.46      1.55
22:36:31      1.71      1.59
22:36:32      1.59      1.67
22:36:33      1.57      1.55
22:36:34      1.25      1.40
22:36:35      1.38      1.25
22:36:36      1.29      1.34
22:36:37      1.51      1.39
22:36:38      1.18      1.13
22:36:39      1.31      1.39
22:36:40      1.51      1.55
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:36:41      1.94      2.18
22:36:42      1.11      1.34
22:36:43      1.57      1.61
22:36:44      1.31      1.55
22:36:45      2.02      1.97
22:36:46      1.53      1.92
22:36:47      1.74      1.83
22:36:48      1.07      1.29
22:36:49      1.75      1.98
22:36:50      1.88      1.35
22:36:51      1.67      1.85
22:36:52      1.38      1.39
22:36:53      2.06      1.88
22:36:54      1.80      1.77
22:36:55      1.47      1.40
22:36:56      1.77      1.53
22:36:57      1.43      1.55
22:36:58      1.51      1.81
22:36:59      1.07      1.08
22:37:00      1.40      1.52
22:37:01      1.62      1.47
22:37:02      1.35      1.48
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:37:03      1.49      1.70
22:37:04      1.60      1.57
22:37:05      1.39      1.21
22:37:06      1.71      1.81
22:37:07      1.48      1.30
22:37:08      1.57      1.58
22:37:09      1.38      1.30
22:37:10      1.76      1.60
22:37:11      1.43      1.53
22:37:12      1.76      1.67
22:37:13      1.50      1.45
22:37:14      1.30      1.44
22:37:15      1.70      1.70
22:37:16      1.80      2.06
22:37:17      1.38      1.55
22:37:18      1.51      1.73
22:37:19      1.74      1.33
22:37:20      1.80      1.78
22:37:21      1.43      1.70
22:37:22      1.75      1.59
22:37:23      1.43      1.71
22:37:24      1.45      1.66
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:37:25      2.18      1.79
22:37:26      1.60      1.56
22:37:27      1.40      1.43
22:37:28      1.51      1.75
22:37:29      1.37      1.35
22:37:30      1.98      1.90
22:37:31      1.50      1.50
22:37:32      1.44      1.40
22:37:33      1.83      2.04
22:37:34      1.90      2.19
22:37:35      1.73      1.68
22:37:36      1.67      1.99
22:37:37      1.37      1.30
22:37:38      1.51      1.73
22:37:39      1.47      1.30
22:37:40      2.19      2.24
22:37:41      1.47      1.72
22:37:42      1.75      1.72
22:37:43      1.43      1.51
22:37:44      1.38      1.39
22:37:45      2.15      1.89
22:37:46      1.38      1.80
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:37:47      1.76      2.06
22:37:48      1.48      1.25
22:37:49      1.37      1.61
22:37:50      1.66      1.83
22:37:51      2.01      1.77
22:37:52      1.68      1.97
22:37:53      1.67      1.88
22:37:54      1.78      1.39
22:37:55      1.59      1.58
22:37:56      1.42      1.81
22:37:57      1.60      1.63
22:37:58      1.68      1.92
22:37:59      1.38      1.61
22:38:00      1.44      1.49
22:38:01      1.46      1.88
22:38:02      1.48      1.71
22:38:03      1.74      1.72
22:38:04      1.32      1.55
22:38:05      1.96      1.81
22:38:06      1.54      1.87
22:38:07      1.92      1.89
22:38:08      1.32      1.35
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:38:09      1.60      1.58
22:38:10      1.61      1.85
22:38:11      1.74      1.91
22:38:12      1.68      1.80
22:38:13      1.53      1.67
22:38:14      1.57      1.82
22:38:15      1.97      1.80
22:38:16      1.38      1.43
22:38:17      1.99      1.74
22:38:18      1.32      1.60
22:38:19      1.50      1.56
22:38:20      1.94      1.62
22:38:21      1.71      1.81
22:38:22      1.44      1.70
22:38:23      1.95      1.66
22:38:24      1.32      1.54
22:38:25      1.89      1.64
22:38:26      1.29      1.66
22:38:27      1.89      1.75
22:38:28      1.32      1.36
22:38:29      1.53      1.85
22:38:30      1.60      1.48
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:38:31      1.69      1.75
22:38:32      1.46      1.63
22:38:33      1.67      1.91
22:38:34      1.04      1.17
22:38:35      1.88      1.62
22:38:36      1.13      1.30
22:38:37      1.73      1.71
22:38:38      1.31      1.55
22:38:39      1.68      1.58
22:38:40      1.66      1.94
22:38:41      1.44      1.75
22:38:42      1.40      1.61
22:38:43      1.44      1.65
22:38:44      1.47      1.48
22:38:45      1.80      1.89
22:38:46      1.97      1.72
22:38:47      1.48      1.99
22:38:48      1.31      1.36
22:38:49      1.92      1.66
22:38:50      1.83      1.68
22:38:51      1.70      1.74
22:38:52      1.96      1.77
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:38:53      1.54      1.65
22:38:54      1.47      1.74
22:38:55      1.80      1.57
22:38:56      1.60      1.96
22:38:57      1.64      1.89
22:38:58      1.55      1.62
22:38:59      1.80      1.73
22:39:00      1.60      1.35
22:39:01      1.62      1.54
22:39:02      1.54      1.85
22:39:03      1.38      1.40
22:39:04      1.63      1.63
22:39:05      1.80      1.67
22:39:06      1.26      1.81
22:39:07      1.33      1.41
22:39:08      1.76      1.88
22:39:09      2.00      1.82
22:39:10      1.54      1.55
