  Time           ens2       
22:57:42      1.40      1.59
22:57:43      1.53      1.34
22:57:44      4.34      3.89
22:57:45      0.74      0.72
22:57:46      0.86      0.95
22:57:47      1.96      2.12
22:57:48      1.52      1.15
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:57:49      1.22      1.25
22:57:50      1.50      1.30
22:57:51      0.99      1.26
22:57:52      1.35      1.37
22:57:53      1.60      1.24
22:57:54      1.35      1.49
22:57:55      1.21      1.58
22:57:56      1.57      1.34
22:57:57      1.02      1.12
22:57:58      1.75      1.49
22:57:59      1.14      1.26
22:58:00      1.22      1.21
22:58:01      1.03      1.11
22:58:02      1.28      1.38
22:58:03      1.26      1.24
22:58:04      1.28      1.30
22:58:05      1.06      1.15
22:58:06      1.03      1.13
22:58:07      1.40      1.59
22:58:08      1.45      1.20
22:58:09      1.45      1.78
22:58:10      1.22      1.35
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:58:11      1.25      1.30
22:58:12      1.10      1.16
22:58:13      1.44      1.37
22:58:14      1.45      1.70
22:58:15      1.03      1.24
22:58:16      1.01      1.14
22:58:17      1.38      1.79
22:58:18      1.78      1.44
22:58:19      1.21      1.52
22:58:20      1.49      1.61
22:58:21      1.04      1.24
22:58:22      1.49      1.37
22:58:23      1.48      1.21
22:58:24      1.30      1.37
22:58:25      1.37      1.24
22:58:26      0.92      0.95
22:58:27      1.50      1.83
22:58:28      1.37      1.24
22:58:29      1.34      1.59
22:58:30      1.36      1.44
22:58:31      1.00      1.18
22:58:32      1.01      1.11
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:58:33      1.60      1.62
22:58:34      1.67      1.72
22:58:35      1.16      1.26
22:58:36      1.72      1.83
22:58:37      1.43      1.71
22:58:38      2.02      2.18
22:58:39      1.38      1.63
22:58:40      1.50      1.66
22:58:41      1.76      2.18
22:58:42      1.41      1.51
22:58:43      1.89      2.01
22:58:44      2.01      2.24
22:58:45      1.52      1.71
22:58:46      1.20      1.26
22:58:47      1.56      1.44
22:58:48      2.26      2.56
22:58:49      1.56      1.75
22:58:50      2.05      1.82
22:58:51      1.25      1.55
22:58:52      1.71      2.04
22:58:53      1.72      1.60
22:58:54      1.80      1.84
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:58:55      1.46      1.60
22:58:56      1.45      1.66
22:58:57      1.73      1.97
22:58:58      1.44      1.52
22:58:59      1.38      1.81
22:59:00      1.68      1.82
22:59:01      1.44      1.65
22:59:02      1.43      1.71
22:59:03      1.61      1.89
22:59:04      1.24      1.33
22:59:05      1.98      2.29
22:59:06      1.74      1.65
22:59:07      1.37      1.60
22:59:08      1.60      1.70
22:59:09      1.39      1.62
22:59:10      1.23      1.58
22:59:11      1.98      2.13
22:59:12      1.50      1.64
22:59:13      2.01      2.11
22:59:14      1.38      1.63
22:59:15      1.81      2.13
22:59:16      1.75      1.55
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:59:17      1.80      1.94
22:59:18      1.66      1.55
22:59:19      1.58      1.44
22:59:20      1.54      1.91
22:59:21      1.75      1.89
22:59:22      1.76      1.55
22:59:23      1.74      1.90
22:59:24      1.43      1.45
22:59:25      1.73      1.92
22:59:26      1.36      1.56
22:59:27      1.21      1.42
22:59:28      1.34      1.67
22:59:29      1.51      1.80
22:59:30      1.30      1.57
22:59:31      1.59      1.69
22:59:32      1.59      1.59
22:59:33      1.52      1.96
22:59:34      1.43      1.71
22:59:35      1.61      1.86
22:59:36      1.61      1.73
22:59:37      1.37      1.71
22:59:38      1.72      1.73
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:59:39      1.37      1.71
22:59:40      1.49      1.64
22:59:41      1.37      1.71
22:59:42      1.38      1.75
22:59:43      1.83      1.84
22:59:44      1.50      1.60
22:59:45      1.95      1.88
22:59:46      1.66      1.88
22:59:47      1.37      1.62
22:59:48      1.76      1.27
22:59:49      1.81      2.18
22:59:50      1.50      1.58
22:59:51      1.79      1.56
22:59:52      1.47      1.52
22:59:53      1.55      1.44
22:59:54      1.97      2.22
22:59:55      1.21      1.39
22:59:56      1.65      1.79
22:59:57      1.52      1.66
22:59:58      1.86      1.82
22:59:59      1.60      1.72
23:00:00      1.58      1.75
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:00:01      1.30      1.38
23:00:02      1.71      1.91
23:00:03      1.90      1.76
23:00:04      1.43      1.71
23:00:05      1.52      1.69
23:00:06      1.95      2.06
23:00:07      1.80      1.80
23:00:08      1.30      1.08
23:00:09      1.68      2.13
23:00:10      1.38      1.49
23:00:11      1.67      1.64
23:00:12      1.37      1.45
23:00:13      1.79      1.46
23:00:14      2.00      1.77
23:00:15      1.44      1.59
23:00:16      1.37      1.55
23:00:17      1.83      1.82
23:00:18      1.60      1.56
23:00:19      1.78      2.02
23:00:20      1.90      1.60
23:00:21      1.62      1.69
23:00:22      1.34      1.59
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:00:23      1.63      1.74
23:00:24      1.57      1.73
23:00:25      1.40      1.73
23:00:26      1.51      1.66
23:00:27      1.53      1.68
23:00:28      1.74      1.66
23:00:29      1.07      1.30
23:00:30      1.56      1.72
23:00:31      1.39      1.61
23:00:32      1.63      1.81
23:00:33      1.91      2.06
23:00:34      1.21      1.55
23:00:35      1.61      1.78
23:00:36      1.57      1.60
23:00:37      1.60      1.79
23:00:38      1.59      1.74
23:00:39      1.57      1.84
23:00:40      1.30      1.39
23:00:41      1.44      1.66
23:00:42      1.36      1.55
23:00:43      2.05      1.97
23:00:44      1.43      1.50
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:00:45      1.50      1.52
23:00:46      1.76      1.62
23:00:47      1.57      1.82
23:00:48      1.54      1.55
23:00:49      1.60      1.46
23:00:50      1.37      1.62
23:00:51      1.38      1.59
23:00:52      1.50      1.88
23:00:53      1.60      1.62
23:00:54      1.30      1.67
23:00:55      1.83      1.95
23:00:56      1.21      1.50
23:00:57      1.77      2.01
23:00:58      1.44      1.69
23:00:59      1.83      2.03
23:01:00      1.22      1.39
23:01:01      1.62      1.82
23:01:02      1.74      1.83
23:01:03      1.53      1.62
23:01:04      1.99      2.48
23:01:05      1.54      1.68
23:01:06      1.76      1.92
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:01:07      1.54      1.72
23:01:08      2.01      2.05
23:01:09      0.86      1.08
23:01:10      1.93      2.11
23:01:11      1.32      1.57
23:01:12      2.55      2.29
23:01:13      2.02      2.24
23:01:14      1.63      1.75
23:01:15      1.70      1.55
23:01:16      1.78      1.88
23:01:17      1.45      1.92
23:01:18      2.19      1.89
23:01:19      1.66      1.88
23:01:20      1.43      1.55
23:01:21      1.27      1.42
23:01:22      1.37      1.72
23:01:23      1.95      2.06
23:01:24      1.13      1.18
23:01:25      2.46      2.73
23:01:26      1.44      1.55
23:01:27      1.54      1.55
23:01:28      1.66      1.79
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:01:29      1.50      1.58
23:01:30      1.13      1.22
23:01:31      1.50      1.71
23:01:32      1.23      1.50
23:01:33      1.66      1.73
23:01:34      1.43      1.69
23:01:35      1.25      1.51
23:01:36      1.37      1.56
23:01:37      1.31      1.83
23:01:38      1.77      1.62
23:01:39      1.56      1.71
23:01:40      1.54      1.88
23:01:41      1.64      1.55
23:01:42      1.40      1.76
23:01:43      1.70      1.73
23:01:44      2.35      2.25
23:01:45      1.24      1.30
23:01:46      1.29      1.45
23:01:47      1.97      1.79
23:01:48      1.73      1.59
23:01:49      1.61      2.09
23:01:50      1.28      1.26
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:01:51      1.02      1.22
23:01:52      2.06      2.68
23:01:53      1.38      1.52
23:01:54      1.71      1.75
23:01:55      1.59      1.79
23:01:56      1.56      1.71
23:01:57      1.48      1.89
23:01:58      1.86      1.72
23:01:59      1.43      1.70
23:02:00      1.66      1.83
23:02:01      1.50      1.69
23:02:02      1.37      1.55
23:02:03      1.74      1.73
23:02:04      1.48      1.70
23:02:05      1.61      1.70
23:02:06      1.50      1.72
23:02:07      1.60      1.83
23:02:08      1.66      1.37
23:02:09      1.57      1.97
23:02:10      1.77      1.32
23:02:11      1.49      1.72
23:02:12      1.38      1.55
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:02:13      1.85      1.57
23:02:14      1.52      1.88
23:02:15      1.66      1.81
23:02:16      1.91      1.97
23:02:17      1.98      2.17
23:02:18      1.50      1.63
23:02:19      1.97      2.17
23:02:20      1.23      1.30
23:02:21      1.45      1.83
23:02:22      1.97      1.88
23:02:23      1.52      1.96
23:02:24      1.73      1.89
23:02:25      1.48      1.71
23:02:26      1.56      1.80
23:02:27      1.54      1.73
23:02:28      1.79      1.89
23:02:29      1.42      1.64
23:02:30      1.16      1.51
23:02:31      1.07      1.38
23:02:32      1.57      1.79
23:02:33      1.54      1.62
23:02:34      1.57      1.81
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:02:35      1.31      1.54
23:02:36      1.56      1.80
23:02:37      1.33      1.68
23:02:38      1.75      1.66
23:02:39      1.47      1.47
23:02:40      1.80      1.87
23:02:41      1.31      1.71
23:02:42      2.23      1.68
23:02:43      1.43      1.50
23:02:44      1.48      1.69
23:02:45      1.64      1.45
23:02:46      1.72      2.10
23:02:47      1.88      2.17
23:02:48      1.48      1.77
23:02:49      1.57      1.57
23:02:50      1.72      1.96
23:02:51      1.51      1.80
23:02:52      1.23      1.23
23:02:53      1.27      1.51
23:02:54      1.72      1.93
23:02:55      1.50      1.66
23:02:56      1.43      1.44
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:02:57      1.83      1.85
23:02:58      1.43      1.79
23:02:59      1.68      1.97
23:03:00      1.36      1.56
23:03:01      1.27      1.60
23:03:02      1.53      1.46
23:03:03      1.66      2.12
23:03:04      1.56      1.81
23:03:05      1.77      1.96
23:03:06      1.30      1.60
23:03:07      1.89      1.87
23:03:08      1.62      1.44
23:03:09      1.17      1.54
23:03:10      1.73      1.78
23:03:11      2.03      2.06
23:03:12      1.44      1.33
23:03:13      1.07      1.22
23:03:14      2.06      2.49
23:03:15      1.77      1.90
23:03:16      1.57      1.81
23:03:17      1.54      1.76
23:03:18      1.57      1.65
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:03:19      1.65      1.87
23:03:20      1.96      2.00
23:03:21      1.24      1.50
23:03:22      1.72      1.80
23:03:23      1.17      1.41
23:03:24      1.55      1.86
23:03:25      1.90      1.98
23:03:26      1.43      1.72
23:03:27      1.74      1.74
23:03:28      1.30      1.55
23:03:29      2.01      2.37
23:03:30      1.49      1.70
23:03:31      1.84      2.14
23:03:32      1.47      1.57
23:03:33      1.66      1.51
23:03:34      1.49      1.71
23:03:35      1.29      1.45
23:03:36      1.30      1.56
23:03:37      2.00      1.79
23:03:38      1.43      1.71
23:03:39      1.73      1.97
23:03:40      1.85      1.80
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:03:41      1.61      1.77
23:03:42      1.52      1.58
23:03:43      1.65      1.38
23:03:44      1.65      1.99
23:03:45      1.67      1.94
23:03:46      1.50      1.72
23:03:47      1.51      1.65
23:03:48      1.38      1.51
23:03:49      1.50      1.80
23:03:50      1.97      2.05
23:03:51      1.32      1.32
23:03:52      1.77      1.65
23:03:53      1.30      1.54
23:03:54      1.28      1.41
23:03:55      1.31      1.62
23:03:56      1.56      1.80
23:03:57      1.81      2.00
23:03:58      1.37      1.45
23:03:59      1.37      1.49
23:04:00      1.51      1.66
23:04:01      1.60      1.87
23:04:02      1.66      1.67
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:04:03      1.38      1.55
23:04:04      1.58      1.89
23:04:05      1.68      1.57
23:04:06      1.77      1.71
23:04:07      1.96      1.71
23:04:08      1.36      1.56
23:04:09      1.75      1.55
23:04:10      1.60      1.88
23:04:11      1.74      2.00
23:04:12      2.08      1.60
23:04:13      1.35      1.51
23:04:14      1.73      2.03
23:04:15      1.14      1.26
23:04:16      1.07      1.23
23:04:17      1.76      1.74
23:04:18      1.70      1.82
23:04:19      1.79      2.00
23:04:20      1.36      1.31
23:04:21      1.67      1.88
23:04:22      1.47      1.63
23:04:23      1.47      1.67
23:04:24      1.44      1.71
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:04:25      1.31      1.55
23:04:26      1.57      1.88
23:04:27     13.08      6.42
23:04:28      1.51      1.66
23:04:29      1.38      1.70
23:04:30      1.51      1.40
23:04:31      1.55      1.57
23:04:32      1.99      1.62
23:04:33      1.55      1.66
23:04:34      1.93      2.38
23:04:35      1.57      1.49
23:04:36      1.27      1.42
23:04:37      2.06      1.99
23:04:38      1.64      1.45
23:04:39      1.46      1.71
23:04:40      1.51      1.66
23:04:41      1.93      1.87
23:04:42      1.79      1.76
23:04:43      1.76      1.94
23:04:44      1.62      1.55
23:04:45      1.55      1.91
23:04:46      1.50      1.88
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:04:47      1.91      1.83
23:04:48      1.54      1.67
23:04:49      1.87      2.05
23:04:50      1.37      1.54
23:04:51      1.50      1.82
23:04:52      1.46      1.51
23:04:53      1.51      1.66
23:04:54      1.60      1.71
23:04:55      1.37      1.72
23:04:56      1.13      1.32
23:04:57      1.66      1.74
23:04:58      1.67      1.71
23:04:59      1.56      1.83
23:05:00      1.23      1.35
23:05:01      1.43      1.87
23:05:02      1.59      1.62
23:05:03      1.44      1.66
23:05:04      1.85      1.63
23:05:05      1.84      2.06
23:05:06      1.51      1.55
23:05:07      2.04      1.79
23:05:08      1.74      1.99
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:05:09      1.38      1.70
23:05:10      1.88      1.72
23:05:11      1.40      1.81
23:05:12      1.84      1.57
23:05:13      1.36      1.54
23:05:14      1.49      1.81
23:05:15      1.30      1.54
23:05:16      1.62      1.87
23:05:17      1.40      1.33
23:05:18      1.81      2.05
23:05:19      1.48      1.73
23:05:20      1.32      1.44
23:05:21      1.47      1.81
23:05:22      1.66      1.88
23:05:23      1.62      1.72
23:05:24      1.50      1.82
23:05:25      1.60      1.89
23:05:26      1.49      1.70
23:05:27      1.66      1.57
23:05:28      1.67      1.68
23:05:29      1.51      1.88
23:05:30      1.60      1.88
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:05:31      1.56      1.55
23:05:32      1.68      1.66
23:05:33      3.71      2.05
23:05:34      1.67      1.78
23:05:35      1.51      1.75
23:05:36      1.76      1.54
23:05:37      1.37      1.33
23:05:38      1.30      1.41
23:05:39      2.21      2.45
23:05:40      1.49      1.72
23:05:41      1.27      1.59
23:05:42      1.60      1.62
23:05:43      1.74      1.88
23:05:44      1.30      1.71
23:05:45      1.72      1.73
23:05:46      1.61      1.86
23:05:47      1.93      2.11
23:05:48      1.66      1.60
23:05:49      1.71      1.93
23:05:50      1.43      1.66
23:05:51      1.59      1.86
23:05:52      1.66      1.72
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:05:53      1.59      1.71
23:05:54      1.60      1.99
23:05:55      1.16      1.51
23:05:56      1.60      1.82
23:05:57      1.55      1.71
23:05:58      1.02      1.33
23:05:59      1.08      1.31
23:06:00      1.47      1.72
23:06:01      1.43      1.78
23:06:02      2.00      1.88
23:06:03      1.47      1.57
23:06:04      1.44      1.80
23:06:05      2.22      2.05
23:06:06      1.38      1.45
23:06:07      1.76      1.80
23:06:08      1.95      1.80
23:06:09      1.67      2.00
23:06:10      1.24      1.40
23:06:11      1.62      1.84
23:06:12      1.77      1.79
23:06:13      1.68      1.74
23:06:14      1.26      1.54
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:06:15      1.50      1.84
23:06:16      1.54      1.73
23:06:17      1.87      1.96
23:06:18      1.08      1.16
23:06:19      1.86      2.20
23:06:20      1.25      1.56
23:06:21      1.41      1.61
23:06:22      1.63      1.82
23:06:23      1.57      1.66
23:06:24      1.37      1.69
23:06:25      1.35      1.61
23:06:26      1.62      1.93
23:06:27      1.52      1.29
23:06:28      1.74      1.99
23:06:29      1.22      1.47
23:06:30      1.45      1.71
23:06:31      1.56      1.50
23:06:32      1.60      1.88
23:06:33      1.31      1.32
23:06:34      1.95      1.93
23:06:35      1.22      1.50
23:06:36      1.44      1.64
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:06:37      1.97      1.79
23:06:38      1.44      1.40
23:06:39      1.13      1.30
23:06:40      1.44      1.73
23:06:41      1.44      1.71
23:06:42      1.60      1.74
23:06:43      1.60      1.89
23:06:44      1.50      1.80
23:06:45      1.42      1.71
23:06:46      1.53      1.78
23:06:47      1.62      1.79
23:06:48      1.31      1.55
23:06:49      1.62      1.80
23:06:50      1.36      1.47
23:06:51      2.01      2.16
23:06:52      1.51      1.30
23:06:53      1.60      1.77
23:06:54      1.16      1.55
23:06:55      1.56      1.72
23:06:56      1.71      1.96
23:06:57      2.01      1.88
23:06:58      1.46      1.45
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:06:59      1.56      1.74
23:07:00      1.56      1.37
23:07:01      1.57      1.82
23:07:02      1.82      1.96
23:07:03      2.07      1.88
23:07:04      1.52      1.88
23:07:05      1.78      1.64
23:07:06      1.77      1.64
23:07:07      1.95      1.96
23:07:08      1.31      1.66
23:07:09      1.42      1.70
23:07:10      1.68      1.88
23:07:11      1.59      1.88
23:07:12      1.73      1.81
23:07:13      1.60      1.77
23:07:14      1.44      1.80
23:07:15      1.66      1.87
23:07:16      1.54      1.81
23:07:17      2.26      2.23
23:07:18      1.15      1.26
23:07:19      2.02      2.18
23:07:20      1.38      1.42
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:07:21      1.22      1.46
23:07:22      1.67      1.53
23:07:23      1.38      1.60
23:07:24      1.51      1.55
23:07:25      1.24      1.43
23:07:26      1.63      1.91
23:07:27      1.75      1.94
23:07:28      1.39      1.65
23:07:29      2.06      1.77
23:07:30      1.25      1.34
23:07:31      1.69      2.03
23:07:32      2.18      1.71
23:07:33      1.58      1.67
23:07:34      1.16      1.50
23:07:35      1.89      1.72
23:07:36      1.43      1.69
23:07:37      1.72      1.72
23:07:38      1.24      1.55
23:07:39      1.62      1.80
23:07:40      1.17      1.20
23:07:41      1.33      1.48
23:07:42      1.53      1.83
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:07:43      1.51      1.67
23:07:44      1.29      1.44
23:07:45      1.50      1.41
23:07:46      1.43      1.45
23:07:47      1.92      1.94
23:07:48      1.11      1.33
23:07:49      1.58      1.68
23:07:50      1.22      1.42
23:07:51      1.66      1.68
23:07:52      1.77      1.99
23:07:53      1.16      1.40
23:07:54      1.46      1.55
23:07:55      1.36      1.55
23:07:56      1.51      1.80
23:07:57      1.82      1.85
23:07:58      2.07      1.92
23:07:59      1.24      1.70
23:08:00      1.44      1.72
23:08:01      1.47      1.31
23:08:02      1.73      1.79
23:08:03      1.47      1.66
23:08:04      1.78      1.62
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:08:05      1.89      2.05
23:08:06      1.72      1.98
23:08:07      1.75      1.66
23:08:08      1.66      1.89
23:08:09      1.42      1.71
23:08:10      1.33      1.56
23:08:11      1.90      2.07
23:08:12      1.56      1.58
23:08:13      1.37      1.67
23:08:14      1.65      1.79
23:08:15      1.79      1.82
23:08:16      1.37      1.72
23:08:17      1.96      1.83
23:08:18      1.47      1.71
23:08:19      2.16      2.31
23:08:20      1.32      1.55
23:08:21      1.56      1.55
23:08:22      1.31      1.29
23:08:23      1.57      1.91
23:08:24      1.74      2.03
23:08:25      1.43      1.62
23:08:26      1.67      1.93
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:08:27      2.06      1.39
23:08:28      1.31      1.64
23:08:29      1.72      1.82
23:08:30      2.65      3.05
23:08:31      2.07      2.27
23:08:32      4.12      4.02
23:08:33      2.18      2.20
23:08:34      1.61      1.71
23:08:35      1.30      1.54
23:08:36      1.51      1.81
23:08:37      1.76      1.50
23:08:38      1.39      1.42
23:08:39      1.60      2.05
23:08:40      1.23      1.45
23:08:41      1.22      1.57
23:08:42      1.43      1.55
23:08:43      1.59      1.71
23:08:44      1.44      1.63
23:08:45      1.30      1.31
23:08:46      1.67      1.98
23:08:47      1.68      1.47
23:08:48      1.23      1.45
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:08:49      3.48      2.35
23:08:50      1.38      1.65
23:08:51      1.73      2.03
23:08:52      1.45      1.45
23:08:53      1.79      1.83
23:08:54      1.43      1.71
23:08:55      1.50      1.40
23:08:56      1.50      1.49
23:08:57      1.79      1.59
23:08:58      1.82      2.04
23:08:59      1.76      1.61
23:09:00      1.16      1.40
23:09:01      1.62      1.97
23:09:02      1.87      1.52
23:09:03      1.26      1.32
23:09:04      1.53      1.94
23:09:05      1.72      1.58
23:09:06      1.38      1.69
23:09:07      1.68      1.59
23:09:08      1.43      1.66
23:09:09      1.63      1.79
23:09:10      1.60      1.79
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:09:11      1.60      1.58
23:09:12      1.83      1.93
23:09:13      1.38      1.55
23:09:14      1.45      1.55
23:09:15      1.46      1.48
23:09:16      1.52      1.81
23:09:17      1.82      1.79
23:09:18      1.24      1.44
23:09:19      1.67      1.94
23:09:20      1.37      1.56
23:09:21      1.67      1.86
23:09:22      1.67      1.72
23:09:23      1.15      1.35
23:09:24      1.21      1.47
23:09:25      1.99      1.95
23:09:26      1.51      1.80
23:09:27      1.66      1.61
23:09:28      1.78      1.39
23:09:29      1.43      1.69
23:09:30      1.37      1.65
23:09:31      1.76      1.86
23:09:32      1.90      1.77
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:09:33      1.44      1.66
23:09:34      1.44      1.86
23:09:35      1.44      1.42
23:09:36      1.60      2.10
23:09:37      1.74      1.90
23:09:38      1.38      1.33
23:09:39      1.86      1.96
23:09:40      1.83      1.89
23:09:41      1.64      1.98
23:09:42      1.38      1.47
23:09:43      1.26      1.26
23:09:44      1.20      1.55
23:09:45      1.87      2.05
23:09:46      1.25      1.30
23:09:47      2.12      1.95
23:09:48      1.37      1.63
23:09:49      1.47      1.40
23:09:50      1.23      1.34
23:09:51      1.57      1.88
23:09:52      1.34      1.68
23:09:53      1.35      1.55
23:09:54      1.92      1.88
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:09:55      1.43      1.54
23:09:56      1.38      1.59
23:09:57      1.99      1.67
23:09:58      1.44      1.40
23:09:59      1.28      1.44
23:10:00      1.82      1.45
23:10:01      1.44      1.45
23:10:02      1.90      1.91
23:10:03      1.38      1.56
23:10:04      1.30      1.59
23:10:05      1.24      1.41
23:10:06      1.51      1.88
23:10:07      1.62      1.44
23:10:08      1.74      2.09
23:10:09      1.47      1.70
23:10:10      1.44      1.66
23:10:11      1.60      1.89
23:10:12      1.67      1.53
23:10:13      1.60      1.75
23:10:14      1.41      1.43
23:10:15      1.61      1.83
23:10:16      1.37      1.70
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:10:17      2.14      1.99
23:10:18      1.38      1.55
23:10:19      2.02      1.90
23:10:20      1.08      1.33
23:10:21      1.74      2.04
23:10:22      1.98      1.78
23:10:23      1.60      1.26
23:10:24      1.80      1.98
23:10:25      1.21      1.26
23:10:26      1.42      1.38
23:10:27      1.77      1.84
23:10:28      1.54      1.49
23:10:29      2.03      1.70
23:10:30      1.35      1.56
23:10:31      1.51      1.81
23:10:32      1.66      1.68
23:10:33      1.49      1.66
23:10:34      1.44      1.70
23:10:35      1.37      1.55
23:10:36      1.51      1.80
23:10:37      1.60      1.46
23:10:38      1.68      1.82
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:10:39      1.72      2.05
23:10:40      1.21      1.23
23:10:41      1.60      1.61
23:10:42      1.59      1.60
23:10:43      1.16      1.22
23:10:44      1.51      1.72
23:10:45      1.30      1.33
23:10:46      1.51      1.62
23:10:47      1.89      1.87
23:10:48      1.50      1.67
23:10:49      1.43      1.44
23:10:50      1.50      1.51
23:10:51      1.13      1.18
23:10:52      1.77      1.13
23:10:53      1.08      1.16
23:10:54      7.72      9.04
23:10:55      3.44      3.13
23:10:56      2.83      3.74
23:10:57      2.03      2.33
23:10:58      2.45      2.14
23:10:59      1.92      2.59
23:11:00      2.06      2.27
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:11:01      2.42      2.76
23:11:02      2.36      2.34
23:11:03      2.20      2.18
23:11:04      2.48      2.76
23:11:05      2.19      2.43
23:11:06      2.01      2.62
23:11:07      2.65      2.47
23:11:08      2.36      2.66
23:11:09      2.40      2.72
23:11:10      2.06      2.26
23:11:11      2.31      2.31
23:11:12      2.49      2.63
23:11:13      2.10      2.14
23:11:14      2.69      2.97
23:11:15      2.14      2.59
23:11:16      1.92      2.41
23:11:17      2.72      2.52
23:11:18      2.14      2.39
23:11:19      2.58      3.06
23:11:20      1.95      2.05
23:11:21      2.58      2.63
23:11:22      2.18      2.51
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:11:23      2.36      2.60
23:11:24      2.09      2.25
23:11:25      2.32      3.17
23:11:26      9.15     10.08
23:11:27      2.34      1.90
23:11:28      2.21      2.56
23:11:29      2.96      3.57
