procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 7  0      0   9806    154   4788    0    0     0     0 1251 1039 83  0 17  0  0 2025-09-22 22:26:39
 9  0      0   9806    154   4788    0    0     0     0 1353 1262 83  1 16  0  0 2025-09-22 22:26:40
 9  0      0   9806    154   4788    0    0     0     0 1333 1166 82  0 18  0  0 2025-09-22 22:26:41
 8  0      0   9806    154   4788    0    0     0     0 1294 1093 84  1 15  0  0 2025-09-22 22:26:42
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 8  0      0   9806    154   4788    0    0     0    16 1304 1090 87  1 13  0  0 2025-09-22 22:26:43
 6  0      0   9806    154   4788    0    0     0     0 1410 1382 82  1 18  0  0 2025-09-22 22:26:44
 5  0      0   9803    154   4788    0    0     0     0 1319 1132 85  0 14  0  0 2025-09-22 22:26:45
 6  0      0   9803    154   4788    0    0     0     0 1283 1110 83  0 17  0  0 2025-09-22 22:26:46
 8  0      0   9802    154   4788    0    0     0     0 1334 1214 83  0 17  0  0 2025-09-22 22:26:47
 6  0      0   9801    154   4788    0    0     0  1300 1320 1156 82  1 17  0  0 2025-09-22 22:26:48
 6  0      0   9801    154   4788    0    0     0     0 1201  944 84  1 15  0  0 2025-09-22 22:26:49
 6  0      0   9801    154   4788    0    0     0     0 1336 1210 81  1 18  0  0 2025-09-22 22:26:50
 6  0      0   9801    154   4788    0    0     0     0 1265 1052 83  0 16  0  0 2025-09-22 22:26:51
 6  0      0   9801    154   4788    0    0     0     0 1220 1003 84  1 16  0  0 2025-09-22 22:26:52
 6  0      0   9801    154   4788    0    0     0    24 1323 1208 84  1 15  0  0 2025-09-22 22:26:53
 6  0      0   9801    154   4788    0    0     0     0 1354 1234 86  1 13  0  0 2025-09-22 22:26:54
 8  0      0   9801    154   4788    0    0     0     0 1338 1200 85  0 15  0  0 2025-09-22 22:26:55
 9  0      0   9800    154   4788    0    0     0     0 1234  977 86  0 14  0  0 2025-09-22 22:26:56
 6  0      0   9800    154   4788    0    0     0     0 1186  895 85  0 14  0  0 2025-09-22 22:26:57
 8  0      0   9800    154   4788    0    0     0    16 1371 1300 83  1 16  0  0 2025-09-22 22:26:58
 7  0      0   9801    154   4788    0    0     0     0 1248 1075 85  0 15  0  0 2025-09-22 22:26:59
 9  0      0   9800    154   4788    0    0     0     0 1249 1060 85  0 15  0  0 2025-09-22 22:27:00
 6  0      0   9800    154   4788    0    0     0     0 1268 1055 84  1 16  0  0 2025-09-22 22:27:01
 8  0      0   9800    154   4788    0    0     0     0 1264 1059 83  1 17  0  0 2025-09-22 22:27:02
 5  0      0   9800    154   4788    0    0     0    16 1304 1155 86  1 14  0  0 2025-09-22 22:27:03
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 8  0      0   9800    154   4788    0    0     0    28 1329 1213 82  1 17  0  0 2025-09-22 22:27:04
 6  0      0   9799    154   4789    0    0     0     0 1231 1029 85  1 15  0  0 2025-09-22 22:27:05
 5  0      0   9799    154   4789    0    0     0     0 1347 1253 83  0 17  0  0 2025-09-22 22:27:06
 5  0      0   9799    154   4789    0    0     0     0 1336 1146 85  1 15  0  0 2025-09-22 22:27:07
 6  0      0   9799    154   4789    0    0     0    24 1257 1043 84  1 16  0  0 2025-09-22 22:27:08
 7  0      0   9799    154   4789    0    0     0    16 1302 1154 86  1 13  0  0 2025-09-22 22:27:09
 7  0      0   9799    154   4789    0    0     0     0 1247 1029 82  1 17  0  0 2025-09-22 22:27:10
10  0      0   9799    154   4789    0    0     0     0 1253  998 85  0 15  0  0 2025-09-22 22:27:11
 5  0      0   9799    154   4789    0    0     0     0 1247 1056 85  0 15  0  0 2025-09-22 22:27:12
 7  0      0   9799    154   4789    0    0     0    16 1361 1311 82  1 18  0  0 2025-09-22 22:27:13
 7  0      0   9799    154   4789    0    0     0     0 1440 1420 85  1 14  0  0 2025-09-22 22:27:14
 6  0      0   9799    154   4789    0    0     0     0 1217 1028 82  0 17  0  0 2025-09-22 22:27:15
 7  0      0   9799    154   4789    0    0     0     0 1335 1212 84  1 16  0  0 2025-09-22 22:27:16
 7  0      0   9799    154   4789    0    0     0     0 1324 1205 83  0 16  0  0 2025-09-22 22:27:17
10  0      0   9798    154   4789    0    0     0     0 1354 1245 84  1 15  0  0 2025-09-22 22:27:18
 5  0      0   9798    154   4789    0    0     0    16 1269 1145 84  1 15  0  0 2025-09-22 22:27:19
 6  0      0   9798    154   4789    0    0     0     0 1295 1083 83  1 16  0  0 2025-09-22 22:27:20
 5  0      0   9798    154   4789    0    0     0     0 1281 1050 87  0 12  0  0 2025-09-22 22:27:21
 6  0      0   9798    154   4789    0    0     0     0 1264 1069 83  0 17  0  0 2025-09-22 22:27:22
 7  0      0   9797    154   4790    0    0     0     0 1402 1295 84  1 15  0  0 2025-09-22 22:27:23
 9  0      0   9798    154   4790    0    0     0  1556 1294 1146 84  1 15  0  0 2025-09-22 22:27:24
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 9  0      0   9798    154   4790    0    0     0     0 1339 1202 84  1 15  0  0 2025-09-22 22:27:25
 7  0      0   9798    154   4790    0    0     0     0 1326 1148 84  1 16  0  0 2025-09-22 22:27:26
 8  0      0   9798    154   4790    0    0     0     0 1325 1159 82  1 18  0  0 2025-09-22 22:27:27
 7  0      0   9797    154   4790    0    0     0     0 1376 1254 86  1 13  0  0 2025-09-22 22:27:28
 7  0      0   9797    154   4790    0    0     0    24 1423 1364 82  1 17  0  0 2025-09-22 22:27:29
 5  0      0   9797    154   4790    0    0     0     0 1331 1146 85  0 15  0  0 2025-09-22 22:27:30
 7  0      0   9797    154   4790    0    0     0     0 1281 1107 81  1 18  0  0 2025-09-22 22:27:31
 7  0      0   9797    154   4790    0    0     0     0 1329 1199 84  0 16  0  0 2025-09-22 22:27:32
 5  0      0   9797    154   4790    0    0     0     0 1346 1218 83  1 16  0  0 2025-09-22 22:27:33
 5  0      0   9796    154   4790    0    0     0    28 1401 1387 84  1 16  0  0 2025-09-22 22:27:34
 5  0      0   9795    154   4790    0    0     0     0 1279 1063 85  0 15  0  0 2025-09-22 22:27:35
 7  0      0   9795    154   4790    0    0     0     0 1263 1015 83  0 17  0  0 2025-09-22 22:27:36
 6  0      0   9795    154   4790    0    0     0     0 1240  940 85  1 15  0  0 2025-09-22 22:27:37
 6  0      0   9794    154   4790    0    0     0     0 1383 1242 86  1 14  0  0 2025-09-22 22:27:38
 6  0      0   9794    154   4790    0    0     0    24 1347 1195 83  1 16  0  0 2025-09-22 22:27:39
 5  0      0   9794    154   4790    0    0     0    16 1299 1095 85  1 15  0  0 2025-09-22 22:27:40
 7  0      0   9794    154   4790    0    0     0     0 1338 1183 84  0 16  0  0 2025-09-22 22:27:41
 5  0      0   9794    154   4790    0    0     0     0 1337 1207 85  0 15  0  0 2025-09-22 22:27:42
 6  0      0   9793    154   4790    0    0     0     0 1259 1037 84  1 15  0  0 2025-09-22 22:27:43
 7  0      0   9793    154   4790    0    0     0    24 1346 1263 82  1 18  0  0 2025-09-22 22:27:44
 7  0      0   9793    154   4790    0    0     0    16 1288 1072 85  1 15  0  0 2025-09-22 22:27:45
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 8  0      0   9793    154   4790    0    0     0     0 1222  950 85  0 15  0  0 2025-09-22 22:27:46
 7  0      0   9793    154   4790    0    0     0     0 1279 1112 83  0 16  0  0 2025-09-22 22:27:47
 8  0      0   9793    154   4791    0    0     0     0 1302 1103 87  1 12  0  0 2025-09-22 22:27:48
 7  0      0   9793    154   4791    0    0     0    16 1316 1159 85  1 15  0  0 2025-09-22 22:27:49
 6  0      0   9793    154   4791    0    0     0     0 1309 1148 84  1 15  0  0 2025-09-22 22:27:50
 5  0      0   9793    154   4791    0    0     0     0 1459 1441 85  1 14  0  0 2025-09-22 22:27:51
 6  0      0   9793    154   4791    0    0     0     0 1223  952 85  0 14  0  0 2025-09-22 22:27:52
 6  0      0   9793    154   4791    0    0     0     0 1277 1090 86  1 13  0  0 2025-09-22 22:27:53
 5  0      0   9793    154   4791    0    0     0    16 1339 1205 86  1 13  0  0 2025-09-22 22:27:54
 6  0      0   9793    154   4791    0    0     0     0 1346 1168 84  0 16  0  0 2025-09-22 22:27:55
 7  0      0   9793    154   4791    0    0     0     0 1198  932 83  0 17  0  0 2025-09-22 22:27:56
 6  0      0   9793    154   4791    0    0     0     0 1401 1313 84  1 15  0  0 2025-09-22 22:27:57
 7  0      0   9791    154   4791    0    0     0     0 1310 1193 84  1 16  0  0 2025-09-22 22:27:58
 8  0      0   9792    154   4791    0    0     0    16 1429 1419 84  1 16  0  0 2025-09-22 22:27:59
 5  0      0   9792    154   4791    0    0     0  1540 1277 1133 82  1 18  0  0 2025-09-22 22:28:00
 7  0      0   9792    154   4791    0    0     0     0 1329 1221 83  1 17  0  0 2025-09-22 22:28:01
 5  0      0   9792    154   4791    0    0     0     0 1289 1092 86  0 13  0  0 2025-09-22 22:28:02
 7  0      0   9792    154   4791    0    0     0     0 1378 1283 82  1 17  0  0 2025-09-22 22:28:03
 6  0      0   9792    154   4791    0    0     0    24 1403 1345 84  1 16  0  0 2025-09-22 22:28:04
 8  0      0   9792    154   4791    0    0     0     4 1379 1301 81  0 18  0  0 2025-09-22 22:28:05
 7  0      0   9792    154   4791    0    0     0     0 1270 1068 85  1 14  0  0 2025-09-22 22:28:06
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0   9792    154   4791    0    0     0     0 1295 1211 83  0 17  0  0 2025-09-22 22:28:07
 5  0      0   9791    154   4791    0    0     0     0 1470 1435 84  1 15  0  0 2025-09-22 22:28:08
 5  0      0   9791    154   4791    0    0     0    16 1330 1203 84  1 15  0  0 2025-09-22 22:28:09
 6  0      0   9791    154   4791    0    0     0    16 1264 1044 85  0 15  0  0 2025-09-22 22:28:10
 7  0      0   9791    154   4791    0    0     0     0 1324 1211 83  1 17  0  0 2025-09-22 22:28:11
 5  0      0   9791    154   4791    0    0     0     0 1390 1150 91  1  9  0  0 2025-09-22 22:28:12
 4  0      0   9791    154   4792    0    0     0     0 1478 1501 87  1 13  0  0 2025-09-22 22:28:13
 3  0      0   9791    154   4792    0    0     0    32 1362 1274 82  1 17  0  0 2025-09-22 22:28:14
 4  0      0   9791    154   4792    0    0     0   560 1278 1058 86  0 14  0  0 2025-09-22 22:28:15
 3  0      0   9791    154   4792    0    0     0     0 1248 1005 83  1 17  0  0 2025-09-22 22:28:16
 4  0      0   9791    154   4792    0    0     0     0 1305 1126 85  0 15  0  0 2025-09-22 22:28:17
 7  0      0   9790    154   4792    0    0     0     0 1395 1366 83  1 16  0  0 2025-09-22 22:28:18
 7  0      0   9790    154   4792    0    0     0    40 1344 1246 85  0 15  0  0 2025-09-22 22:28:19
 4  0      0   9790    154   4792    0    0     0     0 1281 1051 85  0 15  0  0 2025-09-22 22:28:20
 3  0      0   9790    154   4792    0    0     0     0 1323 1168 85  1 15  0  0 2025-09-22 22:28:21
 6  0      0   9790    154   4792    0    0     0     0 1308 1175 84  0 16  0  0 2025-09-22 22:28:22
 2  0      0   9790    154   4792    0    0     0     0 1230 1003 87  2 12  0  0 2025-09-22 22:28:23
 6  0      0   9790    154   4792    0    0     0    16 1383 1365 82  0 17  0  0 2025-09-22 22:28:24
 4  0      0   9790    154   4792    0    0     0     0 1333 1154 85  1 14  0  0 2025-09-22 22:28:25
 5  0      0   9790    154   4792    0    0     0     0 1277 1086 83  0 16  0  0 2025-09-22 22:28:26
 7  0      0   9790    154   4792    0    0     0     0 1313 1186 84  1 16  0  0 2025-09-22 22:28:27
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0   9788    154   4792    0    0     0     0 1355 1245 87  2 11  0  0 2025-09-22 22:28:28
 5  0      0  10186    154   4793    0    0     0    16 1441 1497 78  2 20  0  0 2025-09-22 22:28:29
 5  0      0  10065    154   4793    0    0     0     0 2014 2757 84  7  9  0  0 2025-09-22 22:28:30
 5  0      0  10029    154   4793    0    0     0     0 1219  942 86  2 12  0  0 2025-09-22 22:28:31
 9  0      0  10027    154   4793    0    0     0     0 1257  936 91  1  8  0  0 2025-09-22 22:28:32
10  0      0  10033    154   4793    0    0     0     0 1396 1319 93  2  5  0  0 2025-09-22 22:28:33
10  0      0  10033    154   4793    0    0     0    68 1293 1047 92  1  7  0  0 2025-09-22 22:28:34
 8  0      0  10033    154   4793    0    0     0     0 1396 1328 97  1  3  0  0 2025-09-22 22:28:35
 4  0      0  10033    154   4793    0    0     0     0 1263  966 95  1  5  0  0 2025-09-22 22:28:36
 9  0      0  10033    154   4793    0    0     0     0 1401 1239 96  1  3  0  0 2025-09-22 22:28:37
 6  0      0  10033    154   4793    0    0     0     0 1267  991 93  1  7  0  0 2025-09-22 22:28:38
 7  0      0  10033    154   4793    0    0     0    16 1369 1311 95  1  4  0  0 2025-09-22 22:28:39
 5  0      0  10033    154   4793    0    0     0     0 1214  883 95  1  4  0  0 2025-09-22 22:28:40
 6  0      0  10032    154   4793    0    0     0     0 1273 1081 95  1  4  0  0 2025-09-22 22:28:41
10  0      0  10032    154   4793    0    0     0     0 1238  860 96  0  4  0  0 2025-09-22 22:28:42
 8  0      0  10032    154   4793    0    0     0     0 1276 1033 95  1  4  0  0 2025-09-22 22:28:43
 7  0      0  10032    154   4793    0    0     0    16 1282 1193 95  1  4  0  0 2025-09-22 22:28:44
 8  0      0  10032    154   4793    0    0     0     0 1226  971 92  1  8  0  0 2025-09-22 22:28:45
 5  0      0  10032    154   4793    0    0     0    28 1222  883 97  1  3  0  0 2025-09-22 22:28:46
 5  0      0  10032    154   4794    0    0     0     0 1338 1139 97  0  3  0  0 2025-09-22 22:28:47
 4  0      0  10031    154   4794    0    0     0     0 1223  878 94  1  5  0  0 2025-09-22 22:28:48
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 9  0      0  10031    154   4794    0    0     0    40 1298 1056 96  1  3  0  0 2025-09-22 22:28:49
11  0      0  10031    154   4794    0    0     0     0 1236 1047 97  1  2  0  0 2025-09-22 22:28:50
 6  0      0  10031    154   4794    0    0     0  1616 1299 1048 96  0  3  0  0 2025-09-22 22:28:51
 8  0      0  10031    154   4794    0    0     0     0 1275 1022 95  1  5  0  0 2025-09-22 22:28:52
 8  0      0  10031    154   4794    0    0     0     0 1289 1047 96  1  3  0  0 2025-09-22 22:28:53
 1  0      0  10031    154   4794    0    0     0    24 1289 1005 96  0  4  0  0 2025-09-22 22:28:54
 6  0      0  10031    154   4794    0    0     0     0 1225  889 92  1  7  0  0 2025-09-22 22:28:55
10  0      0  10031    154   4794    0    0     0     0 1277  985 93  1  6  0  0 2025-09-22 22:28:56
12  0      0  10031    154   4794    0    0     0     0 1281 1186 96  0  4  0  0 2025-09-22 22:28:57
10  0      0  10031    154   4794    0    0     0     0 1352 1361 96  1  3  0  0 2025-09-22 22:28:58
 9  0      0  10031    154   4794    0    0     0    16 1266  978 96  0  4  0  0 2025-09-22 22:28:59
 4  0      0  10031    154   4794    0    0     0     0 1286 1012 95  1  4  0  0 2025-09-22 22:29:00
 6  0      0  10031    154   4794    0    0     0   472 1268 1008 94  1  5  0  0 2025-09-22 22:29:01
 3  0      0  10031    154   4794    0    0     0     0 1263  961 96  0  4  0  0 2025-09-22 22:29:02
 2  0      0  10029    154   4794    0    0     0     0 1283 1017 96  1  3  0  0 2025-09-22 22:29:03
 3  0      0  10029    154   4794    0    0     0    36 1302 1087 92  1  7  0  0 2025-09-22 22:29:04
 4  0      0  10029    154   4794    0    0     0     0 1275  963 96  0  3  0  0 2025-09-22 22:29:05
 3  0      0  10029    154   4794    0    0     0     0 1249  901 94  1  5  0  0 2025-09-22 22:29:06
 7  0      0  10029    154   4794    0    0     0     0 1251  923 97  0  3  0  0 2025-09-22 22:29:07
 4  0      0  10029    154   4794    0    0     0     0 1361 1123 95  2  4  0  0 2025-09-22 22:29:08
 4  0      0  10029    154   4794    0    0     0    16 1257  968 95  0  5  0  0 2025-09-22 22:29:09
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 8  0      0  10028    154   4794    0    0     0     0 1335 1045 95  0  5  0  0 2025-09-22 22:29:10
 7  0      0  10028    154   4794    0    0     0     0 1168  838 90  0 10  0  0 2025-09-22 22:29:11
 4  0      0  10028    154   4794    0    0     0   816 1320 1393 97  1  2  0  0 2025-09-22 22:29:12
 4  0      0  10029    154   4794    0    0     0     0 1275  963 97  1  2  0  0 2025-09-22 22:29:13
 6  0      0  10028    154   4794    0    0     0    40 1228 1007 94  1  6  0  0 2025-09-22 22:29:14
 6  0      0  10028    154   4795    0    0     0     0 1320 1233 96  1  3  0  0 2025-09-22 22:29:15
 3  0      0  10028    154   4795    0    0     0     0 1218  922 95  1  5  0  0 2025-09-22 22:29:16
 5  0      0  10028    154   4795    0    0     0     0 1319 1299 96  1  3  0  0 2025-09-22 22:29:17
 6  0      0  10028    154   4795    0    0     0     0 1265  993 95  0  5  0  0 2025-09-22 22:29:18
 6  0      0  10027    154   4795    0    0     0    16 1346 1292 95  1  4  0  0 2025-09-22 22:29:19
 6  0      0  10027    154   4795    0    0     0     0 1272  966 95  1  5  0  0 2025-09-22 22:29:20
 6  0      0  10027    154   4795    0    0     0     0 1237  932 94  1  5  0  0 2025-09-22 22:29:21
 4  0      0  10027    154   4795    0    0     0   556 1341 1208 95  1  4  0  0 2025-09-22 22:29:22
 5  0      0  10027    154   4795    0    0     0     0 1244  933 93  0  6  0  0 2025-09-22 22:29:23
 4  0      0  10027    154   4795    0    0     0    36 1367 1263 97  0  3  0  0 2025-09-22 22:29:24
 6  0      0  10027    154   4795    0    0     0     0 1255  937 94  1  6  0  0 2025-09-22 22:29:25
 4  0      0  10027    154   4795    0    0     0     0 1241  903 97  0  3  0  0 2025-09-22 22:29:26
 7  0      0  10027    154   4795    0    0     0     0 1260  987 96  1  4  0  0 2025-09-22 22:29:27
 5  0      0  10027    154   4795    0    0     0     0 1243  960 94  1  5  0  0 2025-09-22 22:29:28
 6  0      0  10026    154   4795    0    0     0    16 1354 1220 96  0  3  0  0 2025-09-22 22:29:29
 1  0      0  10026    154   4795    0    0     0     0 1180  876 89  1 10  0  0 2025-09-22 22:29:30
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 7  0      0  10026    154   4795    0    0     0     0 1322 1278 96  1  3  0  0 2025-09-22 22:29:31
 7  0      0  10026    154   4795    0    0     0     0 1257  906 98  0  2  0  0 2025-09-22 22:29:32
 5  0      0  10026    154   4796    0    0     0   552 1357 1133 96  1  3  0  0 2025-09-22 22:29:33
 6  0      0  10026    154   4796    0    0     0    24 1300 1070 95  0  5  0  0 2025-09-22 22:29:34
 5  0      0  10026    154   4796    0    0     0     0 1239  887 96  1  4  0  0 2025-09-22 22:29:35
 5  0      0  10026    154   4796    0    0     0     0 1251  932 97  1  3  0  0 2025-09-22 22:29:36
 9  0      0  10026    154   4796    0    0     0     0 1230 1030 95  0  5  0  0 2025-09-22 22:29:37
 7  0      0  10025    154   4796    0    0     0     0 1351 1175 97  1  2  0  0 2025-09-22 22:29:38
 6  0      0  10025    154   4796    0    0     0    16 1278 1065 95  1  4  0  0 2025-09-22 22:29:39
 7  0      0  10025    154   4796    0    0     0     0 1268  933 98  0  2  0  0 2025-09-22 22:29:40
 4  0      0  10025    154   4796    0    0     0     0 1248 1011 95  0  5  0  0 2025-09-22 22:29:41
 7  0      0  10025    154   4796    0    0     0     0 1219  898 93  1  6  0  0 2025-09-22 22:29:42
 3  0      0  10025    154   4796    0    0     0     0 1299 1120 97  1  3  0  0 2025-09-22 22:29:43
 5  0      0  10025    154   4796    0    0     0    16 1254 1020 93  1  7  0  0 2025-09-22 22:29:44
 2  0      0  10025    154   4796    0    0     0     0 1220  965 96  1  4  0  0 2025-09-22 22:29:45
 1  0      0  10025    154   4796    0    0     0     0 1262  982 95  0  4  0  0 2025-09-22 22:29:46
 5  0      0  10025    154   4796    0    0     0     0 1258  944 96  0  4  0  0 2025-09-22 22:29:47
 2  0      0  10025    154   4796    0    0     0     0 1225  938 94  1  4  0  0 2025-09-22 22:29:48
