  Time           ens2       
22:30:37      2.27      2.85
22:30:38      2.01      1.93
22:30:39      1.92      2.21
22:30:40      1.78      1.92
22:30:41      2.21      2.41
22:30:42      1.70      2.06
22:30:43      2.27      2.34
22:30:44      1.64      1.93
22:30:45      2.27      2.24
22:30:46      1.86      1.62
22:30:47      2.28      2.40
22:30:48      1.99      1.83
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:30:49      1.86      2.22
22:30:50      1.34      1.58
22:30:51      1.91      1.87
22:30:52      2.23      2.64
22:30:53      1.76      2.00
22:30:54      7.42      8.79
22:30:55      2.47      2.97
22:30:56      2.11      2.08
22:30:57      2.32      2.59
22:30:58      1.98      2.17
22:30:59      1.45      2.09
22:31:00      1.64      1.60
22:31:01      2.22      2.30
22:31:02      1.62      2.00
22:31:03      1.72      1.84
22:31:04      2.35      2.68
22:31:05      1.51      1.69
22:31:06      2.18      2.31
22:31:07      1.93      2.21
22:31:08      2.14      2.39
22:31:09      1.63      1.99
22:31:10      1.85      2.08
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:31:11      2.39      2.18
22:31:12      1.50      1.78
22:31:13      2.71      2.99
22:31:14      1.97      2.00
22:31:15      2.12      1.98
22:31:16      1.74      1.88
22:31:17      2.65      2.56
22:31:18      1.70      2.02
22:31:19      1.51      1.71
22:31:20      2.86      2.51
22:31:21      1.54      1.59
22:31:22      2.27      2.41
22:31:23      1.44      1.65
22:31:24      1.68      2.20
22:31:25      2.42      2.64
22:31:26      1.80      1.94
22:31:27      1.84      2.23
22:31:28      1.74      2.00
22:31:29      2.30      2.51
22:31:30      1.55      1.85
22:31:31      1.58      1.76
22:31:32      2.16      2.74
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:31:33      1.64      1.58
22:31:34      2.08      2.60
22:31:35      2.22      2.16
22:31:36      1.32      1.56
22:31:37      1.99      2.51
22:31:38      1.33      1.51
22:31:39      6.22      7.07
22:31:40      3.74      4.53
22:31:41      1.88      2.24
22:31:42      1.42      1.67
22:31:43      1.93      1.84
22:31:44      1.78      2.39
22:31:45      2.62      2.51
22:31:46      2.22      2.13
22:31:47      2.34      2.66
22:31:48      2.08      2.28
22:31:49      2.18      1.74
22:31:50      1.70      1.99
22:31:51      1.74      1.82
22:31:52      2.00      2.43
22:31:53      1.87      2.00
22:31:54      1.67      2.21
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:31:55      1.79      1.77
22:31:56      1.61      1.83
22:31:57      2.04      2.29
22:31:58      2.31      2.77
22:31:59      1.88      2.26
22:32:00      1.75      2.00
22:32:01      1.82      1.79
22:32:02      2.42      2.57
22:32:03      1.46      1.69
22:32:04      1.98      2.21
22:32:05      2.06      1.97
22:32:06      1.81      1.91
22:32:07      2.21      2.31
22:32:08      1.88      2.31
22:32:09      2.21      2.55
22:32:10      1.91      2.00
22:32:11      1.97      2.07
22:32:12      2.69      2.67
22:32:13      1.62      1.76
22:32:14      1.92      2.40
22:32:15      2.03      1.75
22:32:16      1.68      2.29
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:32:17      1.84      2.05
22:32:18      1.87      1.73
22:32:19      1.80      2.02
22:32:20      1.52      1.84
22:32:21      1.95      2.47
22:32:22      2.04      2.14
22:32:23      1.61      1.91
22:32:24      1.56      1.80
22:32:25      1.71      1.76
22:32:26      2.10      2.50
22:32:27      1.43      1.73
22:32:28      1.74      1.99
22:32:29      2.42      2.72
22:32:30      1.93      2.00
22:32:31      2.22      2.44
22:32:32      1.56      1.85
22:32:33      1.93      2.32
22:32:34      1.51      1.83
22:32:35      1.92      1.89
22:32:36      2.35      2.79
22:32:37      1.33      1.54
22:32:38      1.81      2.46
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:32:39      2.00      2.22
22:32:40      2.03      2.00
22:32:41      2.27      2.04
22:32:42      2.36      2.58
22:32:43      1.89      2.22
22:32:44      2.11      2.20
22:32:45      1.98      2.08
22:32:46      2.04      2.14
22:32:47      2.32      1.98
22:32:48      1.78      2.21
22:32:49      2.10      2.40
22:32:50      1.89      1.90
22:32:51      2.01      2.52
22:32:52      1.85      1.91
22:32:53      1.67      1.79
22:32:54      1.86      2.18
22:32:55      2.01      1.86
22:32:56      1.85      2.34
22:32:57      2.00      1.93
22:32:58      1.61      2.00
22:32:59      1.90      2.22
22:33:00      1.81      1.86
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:33:01      1.70      2.30
22:33:02      2.04      2.24
22:33:03      1.68      2.22
22:33:04      2.14      2.19
22:33:05      2.23      3.28
22:33:06      7.04      8.18
22:33:07      2.40      2.64
22:33:08      2.07      2.10
22:33:09      1.43      1.73
22:33:10      2.72      2.42
22:33:11      1.96      2.29
22:33:12      1.87      1.99
22:33:13      2.28      2.38
22:33:14      2.12      2.35
22:33:15      1.68      1.71
22:33:16      2.54      2.67
22:33:17      1.99      2.15
22:33:18      1.54      1.97
22:33:19      1.73      1.78
22:33:20      1.85      1.98
22:33:21      1.91      2.37
22:33:22      1.74      1.80
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:33:23      2.03      2.10
22:33:24      1.98      2.29
22:33:25      2.03      2.30
22:33:26      1.60      2.19
22:33:27      1.85      1.64
22:33:28      2.32      2.39
22:33:29      1.83      2.07
22:33:30      1.71      1.99
22:33:31      1.87      2.20
22:33:32      1.84      2.17
22:33:33      1.73      2.04
22:33:34      1.98      2.18
22:33:35      2.06      2.12
22:33:36      1.86      2.30
22:33:37      1.89      2.03
22:33:38      2.13      2.48
22:33:39      1.92      1.84
22:33:40      1.82      2.02
22:33:41      1.70      2.28
22:33:42      2.00      1.75
22:33:43      1.99      2.23
22:33:44      1.63      1.95
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:33:45      2.15      1.97
22:33:46      3.50      4.01
22:33:47      1.80      2.05
22:33:48      1.39      1.71
22:33:49      1.58      1.69
22:33:50      1.31      1.33
22:33:51      1.40      1.81
22:33:52      1.34      1.57
22:33:53      1.36      1.67
22:33:54      1.25      1.42
22:33:55      1.52      1.74
22:33:56      1.58      1.89
22:33:57      1.97      1.91
22:33:58      1.32      1.72
22:33:59      1.72      1.83
22:34:00      1.19      1.33
22:34:01      1.57      1.63
22:34:02      1.62      1.99
22:34:03      1.57      1.83
22:34:04      1.60      1.74
22:34:05      1.74      1.73
22:34:06      1.20      1.48
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:34:07      1.47      1.52
22:34:08      1.81      1.72
22:34:09      1.79      1.82
22:34:10      2.06      2.08
22:34:11      1.73      1.60
22:34:12      1.31      1.38
22:34:13      1.57      1.83
22:34:14      1.65      1.62
22:34:15      1.67      1.74
22:34:16      1.37      1.72
22:34:17      1.44      1.42
22:34:18      1.33      1.59
22:34:19      2.23      2.41
22:34:20      1.24      1.35
22:34:21      1.34      1.65
22:34:22      1.57      1.82
22:34:23      1.58      1.81
22:34:24      1.02      1.16
22:34:25      1.65      1.84
22:34:26      1.07      1.30
22:34:27      3.20      1.73
22:34:28      1.15      1.49
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:34:29      1.45      1.51
22:34:30      1.45      1.62
22:34:31      1.34      1.58
22:34:32      2.07      2.13
22:34:33      1.87      1.89
22:34:34      1.32      1.55
22:34:35      1.37      1.26
22:34:36      1.66      1.85
22:34:37      1.90      1.66
22:34:38      1.62      1.96
22:34:39      1.27      1.45
22:34:40      1.71      1.38
22:34:41      1.77      1.85
22:34:42      1.29      1.46
22:34:43      1.66      1.48
22:34:44      1.32      1.56
22:34:45      1.54      1.64
22:34:46      1.74      2.05
22:34:47      1.41      1.32
22:34:48      1.65      2.04
22:34:49      1.39      1.46
22:34:50      1.28      1.25
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:34:51      1.72      1.84
22:34:52      1.45      1.68
22:34:53      1.28      1.40
22:34:54      1.73      1.79
22:34:55      1.45      1.57
22:34:56      1.73      1.86
22:34:57      1.55      1.74
22:34:58      1.33      1.53
22:34:59      1.44      1.72
22:35:00      1.73      1.74
22:35:01      1.67      2.10
22:35:02      1.52      1.83
22:35:03      1.36      1.47
22:35:04      1.68      1.91
22:35:05      1.55      1.56
22:35:06      1.61      1.58
22:35:07      1.54      1.56
22:35:08      1.74      2.17
22:35:09      1.79      1.80
22:35:10      1.58      1.58
22:35:11      1.25      1.50
22:35:12      1.91      1.90
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:35:13      1.14      1.49
22:35:14      1.39      1.50
22:35:15      1.88      1.71
22:35:16      1.75      1.99
22:35:17      1.20      1.36
22:35:18      1.55      1.65
22:35:19      1.68      1.54
22:35:20      1.62      1.67
22:35:21      1.17      1.30
22:35:22      1.60      1.79
22:35:23      1.51      1.71
22:35:24      1.20      1.26
22:35:25      1.96      1.88
22:35:26      1.21      1.41
22:35:27      1.47      1.54
22:35:28      1.36      1.60
22:35:29      1.44      1.62
22:35:30      1.48      1.41
22:35:31      1.53      1.69
22:35:32      3.11      1.85
22:35:33      1.60      1.88
22:35:34      1.36      1.36
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:35:35      1.99      1.68
22:35:36      1.67      2.05
22:35:37      1.25      1.35
22:35:38      2.00      2.05
22:35:39      1.14      1.33
22:35:40      1.74      1.73
22:35:41      1.80      1.73
22:35:42      1.33      1.45
22:35:43      1.39      1.79
22:35:44      1.15      1.26
22:35:45      1.61      1.70
22:35:46      1.62      1.81
22:35:47      1.55      2.02
22:35:48      1.52      1.84
22:35:49      1.07      1.15
22:35:50      1.86      1.87
22:35:51      1.14      1.30
22:35:52      1.45      1.75
22:35:53      1.45      1.71
22:35:54      1.14      1.26
22:35:55      1.63      1.87
22:35:56      1.51      1.74
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:35:57      1.65      1.76
22:35:58      1.51      1.88
22:35:59      1.45      1.58
22:36:00      1.67      1.85
22:36:01      1.67      1.74
22:36:02      1.55      1.53
22:36:03      1.80      2.02
22:36:04      2.10      2.06
22:36:05      1.50      1.32
22:36:06      1.61      1.89
22:36:07      1.77      1.45
22:36:08      1.69      2.30
22:36:09      1.51      1.67
22:36:10      1.90      1.66
22:36:11      1.64      1.75
22:36:12      1.66      1.52
22:36:13      1.58      1.82
22:36:14      1.61      1.89
22:36:15      1.56      1.39
22:36:16      1.73      2.06
22:36:17      1.81      1.82
22:36:18      1.66      2.03
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:36:19      1.85      2.02
22:36:20      1.55      1.62
22:36:21      1.86      2.13
22:36:22      1.48      1.75
22:36:23      1.34      1.59
22:36:24      1.60      1.87
22:36:25      1.92      1.87
22:36:26      1.38      1.51
22:36:27      2.02      2.05
22:36:28      1.67      2.04
22:36:29      1.22      1.27
22:36:30      1.68      1.62
22:36:31      1.74      1.71
22:36:32      1.76      2.22
22:36:33      1.67      1.42
22:36:34      1.31      1.62
22:36:35      2.28      2.17
22:36:36      2.02      1.97
22:36:37      1.22      1.26
22:36:38      1.45      1.87
22:36:39      1.86      1.67
22:36:40      1.79      1.89
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:36:41      1.81      2.20
22:36:42      1.14      1.45
22:36:43      2.08      2.21
22:36:44      1.46      1.50
22:36:45      1.74      1.72
22:36:46      1.83      2.05
22:36:47      1.27      1.26
22:36:48      1.65      2.10
22:36:49      1.44      1.46
22:36:50      1.51      1.84
22:36:51      1.56      1.58
22:36:52      1.37      1.63
22:36:53      1.26      1.41
22:36:54      1.38      1.63
22:36:55      1.94      2.06
22:36:56      1.08      1.30
22:36:57      1.37      1.52
22:36:58      1.46      1.97
22:36:59      1.55      1.64
22:37:00      1.45      1.56
22:37:01      1.68      2.00
22:37:02      1.66      1.56
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:37:03      1.27      1.42
22:37:04      1.42      1.61
22:37:05      2.04      1.79
22:37:06      1.62      1.88
22:37:07      1.51      1.66
22:37:08      1.72      1.72
22:37:09      1.52      1.66
22:37:10      1.85      1.99
22:37:11      1.51      1.81
22:37:12      1.17      1.34
22:37:13      1.67      1.85
22:37:14      1.14      1.33
22:37:15      1.68      1.81
22:37:16      1.44      1.64
22:37:17      1.55      1.88
22:37:18      1.51      1.66
22:37:19      1.61      1.73
22:37:20      2.04      2.05
22:37:21      1.14      1.30
22:37:22      1.24      1.50
22:37:23      1.44      1.79
22:37:24      1.52      1.67
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:37:25      1.42      1.30
22:37:26      1.52      2.04
22:37:27      1.30      1.57
22:37:28      1.28      1.62
22:37:29      1.80      1.96
22:37:30      1.44      1.33
22:37:31      2.11      1.82
22:37:32      1.32      1.42
22:37:33      1.26      1.64
22:37:34      2.00      1.66
22:37:35      1.96      1.90
22:37:36      1.97      2.25
22:37:37      1.41      1.16
22:37:38      1.57      1.80
22:37:39      1.82      1.77
22:37:40      1.71      1.66
22:37:41      1.86      2.04
22:37:42      1.15      1.32
22:37:43      1.38      1.71
22:37:44      1.44      1.47
22:37:45      1.61      1.62
22:37:46      1.75      1.99
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:37:47      1.08      1.16
22:37:48      1.65      1.99
22:37:49      1.38      1.50
22:37:50      1.72      1.85
22:37:51      1.54      1.74
22:37:52      1.22      1.45
22:37:53      1.38      1.54
22:37:54      1.25      1.51
22:37:55      1.64      1.79
22:37:56      1.25      1.45
22:37:57      1.39      1.59
22:37:58      1.67      2.06
22:37:59      1.67      1.88
22:38:00      1.87      1.66
22:38:01      1.43      1.70
22:38:02      1.24      1.46
22:38:03      1.78      1.79
22:38:04      1.44      1.67
22:38:05      1.60      1.55
22:38:06      2.14      2.05
22:38:07      1.39      1.49
22:38:08      1.38      1.66
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:38:09      1.30      1.37
22:38:10      1.74      1.76
22:38:11      1.73      1.86
22:38:12      1.61      1.66
22:38:13      1.49      1.71
22:38:14      1.45      1.66
22:38:15      1.89      1.93
22:38:16      1.69      1.65
22:38:17      1.20      1.33
22:38:18      1.81      2.05
22:38:19      1.32      1.33
22:38:20      1.77      1.83
22:38:21      1.95      1.86
22:38:23      1.76      1.57
22:38:24      1.58      1.88
22:38:25      1.72      1.96
22:38:26      1.56      1.37
22:38:27      1.67      2.03
22:38:28      1.51      1.66
22:38:29      1.08      1.31
22:38:30      1.90      1.86
22:38:31      1.51      1.62
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:38:32      1.27      1.41
22:38:33      1.43      1.41
22:38:34      1.78      2.05
22:38:35      1.47      1.48
22:38:36      2.06      1.72
22:38:37      1.31      1.71
22:38:38      1.50      1.66
22:38:39      1.17      1.32
22:38:40      1.66      1.97
22:38:41      1.57      1.61
22:38:42      1.81      2.28
22:38:43      1.32      1.57
22:38:44      1.57      1.82
22:38:45      1.32      1.30
22:38:46      1.98      1.98
22:38:47      1.86      2.13
22:38:48      1.21      1.24
22:38:49     13.22      6.61
22:38:50      1.80      2.14
22:38:51      1.80      1.66
22:38:52      7.53      4.50
22:38:53      1.55      1.68
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:38:54      1.75      2.05
22:38:55      1.38      1.54
22:38:56      2.10      1.89
22:38:57      1.67      2.03
22:38:58      1.92      1.82
22:38:59      1.38      1.47
22:39:00      1.87      2.08
22:39:01      2.00      1.83
22:39:02      1.58      1.80
22:39:03      1.20      1.54
22:39:04      1.68      1.90
22:39:05      1.90      1.51
22:39:06      1.80      1.72
22:39:07      1.72      1.66
22:39:08      1.57      1.82
22:39:09      1.32      1.71
22:39:10      1.61      1.59
22:39:11      1.61      1.80
22:39:12      1.79      1.89
22:39:13      1.41      1.50
22:39:14      1.50      1.64
22:39:15      1.92      2.22
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:39:16      1.94      1.76
22:39:17      1.83      2.02
22:39:18      1.52      1.83
22:39:19      1.85      2.05
22:39:20      1.51      1.61
22:39:21      1.53      1.60
22:39:22      1.28      1.48
22:39:23      1.32      1.37
22:39:24      1.81      2.16
22:39:25      1.31      1.30
22:39:26      2.10      2.13
22:39:27      1.71      1.46
22:39:28      1.97      2.16
22:39:29      1.66      2.19
22:39:30      1.84      1.24
22:39:31      1.79      1.81
22:39:32      1.65      2.05
22:39:33      1.93      1.87
22:39:34      2.16      2.28
22:39:35      1.52      1.61
22:39:36      2.13      2.25
22:39:37      1.65      2.02
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:39:38      1.59      1.93
22:39:39      1.89      2.43
22:39:40      1.82      1.89
22:39:41      1.95      2.22
22:39:42      1.95      1.99
22:39:43      1.90      1.89
22:39:44      1.72      2.03
22:39:45      1.78      1.89
22:39:46      2.23      2.26
22:39:47      1.76      2.09
22:39:48      1.59      1.68
22:39:49      2.08      2.23
22:39:50      1.64      1.78
22:39:51      1.95      1.98
22:39:52      1.95      2.35
22:39:53      1.51      1.77
22:39:54      1.65      1.86
22:39:55      1.90      2.07
22:39:56      2.35      2.05
22:39:57      2.14      2.28
22:39:58      1.49      1.48
22:39:59      2.10      2.06
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:40:00      1.71      1.97
22:40:01      1.96      2.05
22:40:02      2.10      2.15
22:40:03      1.97      2.16
22:40:04      1.72      1.97
22:40:05      2.06      2.13
22:40:06      1.84      1.74
22:40:07      1.82      2.10
22:40:08      1.61      1.69
22:40:09      1.49      1.73
22:40:10      1.60      2.17
22:40:11      2.24      2.10
22:40:12      2.02      2.31
22:40:13      1.78      1.96
22:40:14      1.94      1.93
22:40:15      2.02      2.05
22:40:16      1.69      1.66
22:40:17      2.09      2.52
22:40:18      1.71      1.81
22:40:19      2.24      2.72
22:40:20      1.83      1.78
22:40:21      1.85      2.09
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:40:22      1.83      2.06
22:40:23      1.86      2.08
22:40:24      1.71      1.85
22:40:25      2.24      1.98
22:40:26      1.58      1.60
22:40:27      1.57      1.99
22:40:28      1.93      1.72
22:40:29      1.76      2.08
22:40:30      1.46      1.63
22:40:31      1.97      1.73
22:40:32      1.54      1.73
22:40:33      1.68      1.75
22:40:34      1.90      1.83
22:40:35      1.62      1.93
22:40:36      2.04      1.88
22:40:37      1.45      1.88
22:40:38      1.61      1.83
22:40:39      1.62      1.85
22:40:40      1.21      1.20
22:40:41      1.71      1.94
22:40:42      1.57      1.81
22:40:43      1.49      1.74
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:40:44      1.57      1.83
22:40:45      1.54      1.88
22:40:46      2.06      2.12
22:40:47      1.68      2.10
22:40:48      1.52      1.59
22:40:49      1.24      1.67
22:40:50      1.74      1.88
