Linux 5.4.0-216-generic (cloud3gxie) 	09/22/25 	_x86_64_	(4 CPU)

22:25:40     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:27:47     all   10.45   72.39    0.25    0.00    0.00    0.25    0.00    0.00    0.00   16.67
22:27:48     all   16.04   70.93    0.50    0.00    0.00    0.25    0.00    0.00    0.00   12.28
22:27:49     all   12.97   72.07    0.75    0.00    0.00    0.00    0.00    0.00    0.00   14.21
22:27:50     all   11.75   72.50    0.50    0.00    0.00    0.00    0.00    0.00    0.00   15.25
22:27:51     all   16.08   69.10    0.75    0.00    0.00    0.00    0.00    0.00    0.00   14.07
22:27:52     all   12.44   72.39    0.50    0.00    0.00    0.25    0.00    0.00    0.00   14.43
22:27:53     all   17.22   69.37    0.76    0.00    0.00    0.00    0.00    0.00    0.00   12.66
22:27:54     all   12.59   73.80    0.25    0.00    0.00    0.25    0.00    0.00    0.00   13.10
22:27:55     all   12.75   70.50    0.75    0.00    0.00    0.00    0.00    0.00    0.00   16.00
22:27:56     all   10.30   72.61    0.25    0.00    0.00    0.00    0.00    0.00    0.00   16.83
22:27:57     all   15.33   68.59    0.75    0.00    0.00    0.25    0.00    0.00    0.00   15.08
22:27:58     all   10.80   72.86    0.50    0.00    0.00    0.00    0.00    0.00    0.00   15.83
22:27:59     all   12.53   70.68    0.50    0.00    0.00    0.00    0.00    0.00    0.00   16.29
22:28:00     all    9.55   72.61    0.50    0.00    0.00    0.00    0.00    0.00    0.00   17.34
22:28:01     all   11.47   71.32    0.25    0.00    0.00    0.25    0.00    0.00    0.00   16.71
22:28:02     all   14.71   71.32    0.50    0.00    0.00    0.00    0.00    0.00    0.00   13.47
22:28:03     all   10.80   71.36    1.01    0.00    0.00    0.00    0.00    0.00    0.00   16.83
22:28:04     all   14.39   68.69    0.76    0.00    0.00    0.25    0.00    0.00    0.00   15.91
22:28:05     all   10.20   70.65    0.75    0.00    0.00    0.00    0.00    0.00    0.00   18.41
22:28:06     all   13.57   72.11    0.00    0.00    0.00    0.25    0.00    0.00    0.00   14.07
22:28:07     all   11.53   71.18    0.25    0.00    0.00    0.00    0.00    0.00    0.00   17.04
22:28:08     all   13.97   69.83    0.75    0.00    0.00    0.00    0.00    0.00    0.00   15.46
22:28:09     all   11.06   73.62    0.25    0.00    0.00    0.00    0.00    0.00    0.00   15.08
22:28:10     all   11.78   72.93    0.00    0.00    0.00    0.00    0.25    0.00    0.00   15.04
22:28:11     all   10.10   72.73    0.51    0.00    0.00    0.00    0.00    0.00    0.00   16.67
22:28:12     all   13.00   77.50    0.50    0.00    0.00    0.00    0.00    0.00    0.00    9.00
22:28:13     all   14.32   72.36    0.50    0.00    0.00    0.25    0.00    0.00    0.00   12.56
22:28:14     all   10.53   71.43    0.75    0.00    0.00    0.00    0.00    0.00    0.00   17.29
22:28:15     all   14.50   71.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   14.00
22:28:16     all   10.33   73.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00   16.62
22:28:17     all   11.25   73.50    0.50    0.00    0.00    0.00    0.00    0.00    0.00   14.75
22:28:18     all   11.72   71.07    1.00    0.00    0.00    0.25    0.00    0.00    0.00   15.96
22:28:19     all   13.85   71.28    0.25    0.00    0.00    0.25    0.00    0.00    0.00   14.36
22:28:20     all   12.81   72.11    0.25    0.00    0.00    0.00    0.00    0.00    0.00   14.82
22:28:21     all   12.06   72.86    0.50    0.00    0.00    0.25    0.00    0.00    0.00   14.32
22:28:22     all   11.03   72.43    0.75    0.00    0.00    0.00    0.00    0.00    0.00   15.79
22:28:23     all   13.89   73.23    0.76    0.00    0.00    0.00    0.00    0.00    0.00   12.12
22:28:24     all   10.33   71.79    0.25    0.00    0.00    0.00    0.00    0.00    0.00   17.63
22:28:25     all   15.25   70.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   14.25
22:28:26     all    9.82   73.80    0.25    0.00    0.00    0.00    0.00    0.00    0.00   16.12
22:28:27     all   10.97   72.57    0.50    0.00    0.00    0.25    0.00    0.00    0.00   15.71
22:28:28     all   18.48   69.11    1.27    0.00    0.00    0.00    0.00    0.00    0.00   11.14
22:28:29     all    1.00   78.11    1.00    0.00    0.00    0.25    0.00    0.00    0.00   19.65
22:28:30     all   28.50   54.50    7.50    0.00    0.00    0.25    0.00    0.00    0.00    9.25
22:28:31     all   29.29   56.57    1.77    0.00    0.00    0.25    0.00    0.00    0.00   12.12
22:28:32     all   35.93   55.53    0.50    0.00    0.00    0.00    0.00    0.00    0.00    8.04
22:28:33     all   38.69   54.52    1.76    0.00    0.00    0.25    0.00    0.00    0.00    4.77
22:28:34     all   36.43   56.03    0.25    0.00    0.00    0.25    0.00    0.00    0.00    7.04
22:28:35     all   40.55   55.97    0.75    0.00    0.00    0.00    0.00    0.00    0.00    2.74
22:28:36     all   37.37   57.58    0.25    0.00    0.00    0.00    0.00    0.00    0.00    4.80
22:28:37     all   40.30   55.16    1.01    0.00    0.00    0.25    0.00    0.00    0.00    3.27
22:28:38     all   36.34   56.14    0.50    0.00    0.00    0.00    0.25    0.00    0.00    6.77
22:28:39     all   39.10   55.39    1.00    0.00    0.00    0.00    0.00    0.00    0.00    4.51
22:28:40     all   39.29   56.93    0.00    0.00    0.00    0.25    0.00    0.00    0.00    3.53
22:28:41     all   40.50   54.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00    4.50
22:28:42     all   38.60   57.64    0.25    0.00    0.00    0.00    0.00    0.00    0.00    3.51
22:28:43     all   39.95   56.03    0.25    0.00    0.00    0.00    0.00    0.00    0.00    3.77
22:28:44     all   37.53   57.43    0.76    0.00    0.00    0.00    0.00    0.00    0.00    4.28
22:28:45     all   38.35   53.88    0.25    0.00    0.00    0.00    0.00    0.00    0.00    7.52
22:28:46     all   40.00   56.75    0.75    0.00    0.00    0.00    0.00    0.00    0.00    2.50
22:28:47     all   38.79   58.19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.02
22:28:48     all   38.25   55.50    0.75    0.00    0.00    0.25    0.00    0.00    0.00    5.25
22:28:49     all   40.76   55.70    1.01    0.00    0.00    0.00    0.00    0.00    0.00    2.53
22:28:50     all   40.35   57.14    0.50    0.00    0.00    0.00    0.00    0.00    0.00    2.01
22:28:51     all   39.24   57.47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.29
22:28:52     all   38.75   55.25    1.00    0.00    0.00    0.25    0.00    0.00    0.00    4.75
22:28:53     all   40.05   55.67    1.01    0.00    0.00    0.00    0.00    0.00    0.00    3.27
22:28:54     all   39.20   57.54    0.50    0.00    0.00    0.00    0.00    0.00    0.00    2.76
22:28:55     all   38.19   54.02    0.25    0.00    0.00    0.00    0.00    0.00    0.00    7.54
22:28:56     all   36.68   56.28    0.25    0.00    0.00    0.25    0.00    0.00    0.00    6.53
22:28:57     all   37.59   57.64    0.25    0.00    0.00    0.25    0.00    0.00    0.00    4.26
22:28:58     all   40.51   56.46    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.78
22:28:59     all   39.10   56.39    0.50    0.00    0.00    0.00    0.00    0.00    0.00    4.01
22:29:00     all   40.00   55.25    0.50    0.00    0.00    0.00    0.00    0.00    0.00    4.25
22:29:01     all   37.03   57.18    0.25    0.00    0.00    0.25    0.00    0.00    0.00    5.29
22:29:02     all   40.90   54.61    0.75    0.00    0.00    0.00    0.00    0.00    0.00    3.74
22:29:03     all   39.29   57.43    0.50    0.00    0.00    0.00    0.00    0.00    0.00    2.77
22:29:04     all   37.44   55.53    0.75    0.00    0.00    0.00    0.00    0.00    0.00    6.28
22:29:05     all   40.25   56.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00    3.25
22:29:06     all   37.56   56.22    0.75    0.00    0.00    0.00    0.00    0.00    0.00    5.47
22:29:07     all   39.75   56.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.50
22:29:08     all   39.45   55.53    1.01    0.00    0.00    0.25    0.00    0.00    0.00    3.77
22:29:09     all   37.19   57.54    0.25    0.00    0.00    0.00    0.00    0.00    0.00    5.03
22:29:10     all   40.90   54.11    0.50    0.00    0.00    0.00    0.00    0.00    0.00    4.49
22:29:11     all   33.84   56.31    0.25    0.00    0.00    0.00    0.00    0.00    0.00    9.60
22:29:12     all   41.46   55.78    0.50    0.00    0.00    0.00    0.00    0.00    0.00    2.26
22:29:13     all   39.45   57.54    0.50    0.00    0.00    0.00    0.00    0.00    0.00    2.51
22:29:14     all   38.23   55.95    0.51    0.00    0.00    0.00    0.00    0.00    0.00    5.32
22:29:15     all   41.00   54.75    0.75    0.00    0.00    0.00    0.00    0.00    0.00    3.50
22:29:16     all   38.75   56.25    0.25    0.00    0.00    0.25    0.00    0.00    0.00    4.50
22:29:17     all   41.92   55.30    0.51    0.00    0.00    0.00    0.00    0.00    0.00    2.27
22:29:18     all   37.75   56.25    0.50    0.00    0.00    0.00    0.00    0.00    0.00    5.50
22:29:19     all   41.67   53.54    1.01    0.00    0.00    0.00    0.00    0.00    0.00    3.79
22:29:20     all   38.23   56.96    0.25    0.00    0.00    0.00    0.00    0.00    0.00    4.56
22:29:21     all   39.20   54.77    0.75    0.00    0.00    0.00    0.00    0.00    0.00    5.28
22:29:22     all   37.94   57.54    0.25    0.00    0.00    0.00    0.00    0.00    0.00    4.27
22:29:23     all   40.51   52.41    0.51    0.00    0.00    0.00    0.00    0.00    0.00    6.58
22:29:24     all   41.75   55.25    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.75
22:29:25     all   38.10   55.89    0.25    0.00    0.00    0.25    0.00    0.00    0.00    5.51
22:29:26     all   39.55   57.43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.02
22:29:27     all   40.91   54.55    0.25    0.00    0.00    0.25    0.00    0.00    0.00    4.04
22:29:28     all   36.84   56.89    1.25    0.00    0.00    0.00    0.00    0.00    0.00    5.01
22:29:29     all   41.96   54.52    0.25    0.00    0.00    0.00    0.00    0.00    0.00    3.27
22:29:30     all   34.00   56.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00    9.50
22:29:31     all   40.81   54.41    1.01    0.00    0.00    0.00    0.25    0.00    0.00    3.53
22:29:32     all   39.14   58.84    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.02
22:29:33     all   41.75   54.25    0.50    0.00    0.00    0.25    0.00    0.00    0.00    3.25
22:29:34     all   37.75   56.75    0.50    0.00    0.00    0.00    0.00    0.00    0.00    5.00
22:29:35     all   42.07   53.65    0.25    0.00    0.00    0.25    0.00    0.00    0.00    3.78
22:29:36     all   40.25   56.75    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.75
22:29:37     all   40.35   54.64    0.25    0.00    0.00    0.00    0.00    0.00    0.00    4.76
22:29:38     all   39.90   57.11    1.00    0.00    0.00    0.25    0.00    0.00    0.00    1.75
22:29:39     all   40.00   55.19    1.01    0.00    0.00    0.00    0.00    0.00    0.00    3.80
22:29:40     all   39.55   57.46    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.74
22:29:41     all   37.09   57.89    0.00    0.00    0.00    0.25    0.00    0.00    0.00    4.76
22:29:42     all   39.70   54.27    0.50    0.00    0.00    0.00    0.00    0.00    0.00    5.53
22:29:43     all   41.60   54.39    0.75    0.00    0.00    0.00    0.00    0.00    0.00    3.26
22:29:44     all   35.09   57.89    0.25    0.00    0.00    0.00    0.00    0.00    0.00    6.77
22:29:45     all   38.54   57.43    1.01    0.00    0.00    0.00    0.00    0.00    0.00    3.02
22:29:46     all   41.71   54.77    0.00    0.00    0.00    0.25    0.00    0.00    0.00    3.27
22:29:47     all   38.60   56.64    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.76
22:29:48     all   40.95   53.52    1.51    0.00    0.00    0.00    0.00    0.00    0.00    4.02
22:29:49     all   38.23   55.95    0.00    0.00    0.00    0.25    0.00    0.00    0.00    5.57
22:29:50     all   39.25   55.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00    5.25
22:29:51     all   33.25   56.35    0.25    0.00    0.00    0.00    0.00    0.00    0.00   10.15
22:29:52     all   42.50   54.25    1.00    0.00    0.00    0.00    0.00    0.00    0.00    2.25
22:29:53     all   38.31   56.72    0.75    0.00    0.00    0.50    0.00    0.00    0.00    3.73
22:29:54     all   43.07   54.16    1.01    0.00    0.00    0.00    0.00    0.00    0.00    1.76
22:29:55     all   40.20   57.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.51
22:29:56     all   42.18   52.85    0.74    0.00    0.00    0.25    0.00    0.00    0.00    3.97
22:29:57     all   39.39   57.58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.03
22:29:58     all   42.21   53.27    0.75    0.00    0.00    0.25    0.00    0.00    0.00    3.52
22:29:59     all   36.27   57.93    0.50    0.00    0.00    0.00    0.00    0.00    0.00    5.29
22:30:00     all   38.60   57.14    0.00    0.00    0.00    0.25    0.00    0.00    0.00    4.01
22:30:01     all   38.44   53.77    0.50    0.00    0.00    0.00    0.00    0.00    0.00    7.29
22:30:02     all   39.00   56.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00    4.25
22:30:03     all   39.29   54.16    1.76    0.00    0.00    0.00    0.25    0.00    0.00    4.53
22:30:04     all   39.29   57.43    0.25    0.00    0.00    0.00    0.00    0.00    0.00    3.02
22:30:05     all   40.65   55.36    0.25    0.00    0.00    0.00    0.00    0.00    0.00    3.74
22:30:06     all   38.54   56.17    0.25    0.00    0.00    0.00    0.00    0.00    0.00    5.04
22:30:07     all   41.06   54.91    0.25    0.00    0.00    0.00    0.00    0.00    0.00    3.78
22:30:08     all   36.52   55.67    0.76    0.00    0.00    0.00    0.00    0.00    0.00    7.05
22:30:09     all   38.75   57.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    3.25
22:30:10     all   33.83   57.64    0.25    0.00    0.00    0.50    0.00    0.00    0.00    7.77
22:30:11     all   40.85   55.39    0.25    0.00    0.00    0.25    0.00    0.00    0.00    3.26
22:30:12     all   38.94   56.03    0.25    0.00    0.00    0.00    0.00    0.00    0.00    4.77
22:30:13     all   38.31   53.73    1.00    0.00    0.00    0.25    0.00    0.00    0.00    6.72
22:30:14     all   39.95   56.78    1.26    0.00    0.00    0.00    0.00    0.00    0.00    2.01
22:30:15     all   39.15   57.61    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.99
22:30:16     all   39.85   56.85    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.30
22:30:17     all   36.16   56.36    0.50    0.00    0.00    0.00    0.00    0.00    0.00    6.98
22:30:18     all   36.78   56.93    0.76    0.00    0.00    0.00    0.00    0.00    0.00    5.54
22:30:19     all   38.75   56.50    1.25    0.00    0.00    0.00    0.00    0.00    0.00    3.50
22:30:20     all   36.84   53.13    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.03
22:30:21     all   42.53   54.94    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.28
22:30:22     all   37.75   56.50    0.50    0.00    0.00    0.00    0.00    0.00    0.00    5.25
22:30:23     all   39.85   55.58    0.76    0.00    0.00    0.25    0.00    0.00    0.00    3.55
22:30:24     all   37.31   56.72    0.75    0.00    0.00    0.00    0.00    0.00    0.00    5.22
22:30:25     all   40.50   53.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00    5.50
22:30:26     all   41.35   55.89    0.50    0.00    0.00    0.00    0.00    0.00    0.00    2.26
22:30:27     all   53.65   40.81    0.76    0.00    0.00    0.00    0.00    0.00    0.00    4.79
