  Time           ens2       
22:58:12      2.03      2.21
22:58:13      1.17      1.34
22:58:14      1.62      2.04
22:58:15      1.38      1.51
22:58:16      1.54      1.92
22:58:17      1.62      1.88
22:58:18      1.84      1.66
22:58:19      1.44      1.58
22:58:20      1.96      2.22
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:58:21      1.53      1.41
22:58:22      1.56      1.80
22:58:23      1.31      1.55
22:58:24      2.28      2.20
22:58:25      1.83      2.27
22:58:26      1.52      1.48
22:58:27      1.50      1.88
22:58:28      2.09      2.03
22:58:29      1.40      1.37
22:58:30      1.74      2.27
22:58:31      1.01      1.12
22:58:32      1.89      2.32
22:58:33      1.37      1.42
22:58:34      1.73      1.66
22:58:35      1.83      2.18
22:58:36      1.42      1.48
22:58:37      1.47      1.60
22:58:38      1.88      2.10
22:58:39      1.55      1.55
22:58:40      1.20      1.44
22:58:41      1.59      1.67
22:58:42      1.79      2.14
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:58:43      1.32      1.57
22:58:44      1.86      1.73
22:58:45      1.37      1.70
22:58:46      1.51      1.66
22:58:47      1.36      1.35
22:58:48      1.72      1.76
22:58:49      1.10      1.27
22:58:50      2.02      1.91
22:58:51      1.39      1.79
22:58:52      1.08      1.21
22:58:53      1.59      1.79
22:58:54      1.62      1.84
22:58:55      1.47      1.93
22:58:56      1.49      1.65
22:58:57      1.83      2.20
22:58:58      1.46      1.38
22:58:59      1.54      1.68
22:59:00      1.58      1.83
22:59:01      1.23      1.32
22:59:02      1.52      2.03
22:59:03      1.42      1.78
22:59:04      1.67      1.64
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:59:05      1.71      1.91
22:59:06      1.58      1.42
22:59:07      1.66      1.90
22:59:08      1.63      1.69
22:59:09      1.71      1.82
22:59:10      1.51      1.80
22:59:11      1.62      1.83
22:59:12      1.63      1.75
22:59:13      2.18      2.02
22:59:14      1.21      1.19
22:59:15      1.71      2.26
22:59:16      2.12      1.83
22:59:17      1.71      1.82
22:59:18      1.80      1.47
22:59:19      1.88      1.67
22:59:20      1.56      1.80
22:59:21      1.41      1.69
22:59:22      1.83      1.79
22:59:23      1.30      1.45
22:59:24      1.86      1.97
22:59:25      1.30      1.49
22:59:26      1.13      1.33
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:59:27      1.71      2.03
22:59:28      1.83      1.87
22:59:29      1.16      1.58
22:59:30      1.67      1.95
22:59:31      1.45      1.66
22:59:32      1.45      1.72
22:59:33      1.70      1.82
22:59:34      1.43      1.29
22:59:35      1.96      2.30
22:59:36      1.31      1.30
22:59:37      1.50      1.55
22:59:38      1.62      1.64
22:59:39      1.63      2.17
22:59:40      1.52      1.81
22:59:41      1.78      2.05
22:59:42      1.71      1.89
22:59:43      1.65      1.62
22:59:44      1.56      1.59
22:59:45      1.98      2.08
22:59:46      1.15      1.20
22:59:47      1.62      2.05
22:59:48      1.81      1.58
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:59:49      1.66      1.88
22:59:50      1.46      1.62
22:59:51      1.41      1.22
22:59:52      1.58      1.72
22:59:53      1.39      1.37
22:59:54      1.34      1.83
22:59:55      1.66      1.89
22:59:56      1.31      1.34
22:59:57      1.74      2.04
22:59:58      1.32      1.28
22:59:59      1.46      1.75
23:00:00      1.57      1.80
23:00:01      1.35      1.55
23:00:02      1.57      1.85
23:00:03      1.60      1.63
23:00:04      1.46      1.67
23:00:05      2.01      1.98
23:00:06      1.65      2.08
23:00:07      1.73      1.86
23:00:08      1.48      1.55
23:00:09      1.35      1.42
23:00:10      1.66      1.83
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:00:11      1.74      1.84
23:00:12      1.40      1.65
23:00:13      1.43      1.34
23:00:14      1.88      1.75
23:00:15      1.92      2.20
23:00:16      0.86      0.93
23:00:17      2.29      2.30
23:00:18      1.27      1.21
23:00:19      1.81      1.89
23:00:20      1.64      1.57
23:00:21      1.30      1.51
23:00:22      1.35      1.90
23:00:23      1.33      1.42
23:00:24      1.44      1.72
23:00:25      1.67      1.94
23:00:26      1.09      1.39
23:00:27      1.30      1.54
23:00:28      2.08      2.43
23:00:29      1.44      1.56
23:00:30      1.51      1.55
23:00:31      1.26      1.46
23:00:32      2.02      2.60
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:00:33      1.58      1.67
23:00:34      1.51      1.59
23:00:35      1.52      1.74
23:00:36      1.51      1.66
23:00:37      1.50      1.71
23:00:38      1.68      1.79
23:00:39      1.45      1.73
23:00:40      1.72      2.03
23:00:41      1.27      1.32
23:00:42      1.57      1.81
23:00:43      2.15      2.01
23:00:44      1.32      1.50
23:00:45      1.72      1.72
23:00:46      1.48      1.42
23:00:47      2.04      2.14
23:00:48      1.54      1.55
23:00:49      1.68      1.43
23:00:50      1.66      2.08
23:00:51      1.51      1.39
23:00:52      1.37      1.65
23:00:53      1.72      1.72
23:00:54      1.59      1.87
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:00:55      1.27      1.34
23:00:56      1.33      1.67
23:00:57      1.81      2.11
23:00:58      1.54      1.64
23:00:59      1.96      2.05
23:01:00      1.38      1.63
23:01:01      1.50      1.65
23:01:02      1.66      2.09
23:01:03      1.74      1.66
23:01:04      1.53      1.78
23:01:05      1.67      1.88
23:01:06      1.88      2.04
23:01:07      1.98      2.08
23:01:08      1.55      1.66
23:01:09      1.21      1.32
23:01:10      1.69      2.15
23:01:11      1.24      1.37
23:01:12      1.65      1.31
23:01:13      1.66      1.94
23:01:14      1.62      1.68
23:01:15      1.61      1.54
23:01:16      1.57      1.81
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:01:17      1.98      2.15
23:01:18      2.17      1.90
23:01:19      1.66      1.73
23:01:20      1.28      1.58
23:01:21      1.58      1.68
23:01:22      1.10      1.40
23:01:23      1.47      1.66
23:01:24      1.80      1.98
23:01:25      1.64      1.88
23:01:26      1.66      2.12
23:01:27      1.46      1.60
23:01:28      1.39      1.44
23:01:29      1.74      1.86
23:01:30      1.59      1.93
23:01:31      1.52      1.79
23:01:32      1.45      1.80
23:01:33      1.96      1.91
23:01:34      1.61      1.88
23:01:35      1.51      1.63
23:01:36      1.46      2.06
23:01:37      1.57      1.55
23:01:38      1.96      2.09
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:01:39      1.57      1.89
23:01:40      1.49      1.72
23:01:41      2.06      1.98
23:01:42      1.24      1.63
23:01:43      1.66      1.66
23:01:44      1.44      1.50
23:01:45      1.65      2.10
23:01:46      1.51      1.75
23:01:47      2.23      1.96
23:01:48      1.95      2.05
23:01:49      1.43      1.31
23:01:50      1.38      1.59
23:01:51      1.21      1.55
23:01:52      1.36      1.50
23:01:53      1.54      1.87
23:01:54      1.57      1.65
23:01:55      1.49      1.70
23:01:56      1.49      1.81
23:01:57      1.75      1.92
23:01:58      1.61      1.41
23:01:59      1.42      1.37
23:02:00      1.37      1.59
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:02:01      1.51      1.99
23:02:02      1.32      1.65
23:02:03      1.42      1.39
23:02:04      1.56      1.75
23:02:05      1.53      1.95
23:02:06      1.44      1.71
23:02:07      1.31      1.46
23:02:08      1.75      1.78
23:02:09      1.57      1.66
23:02:10      1.83      1.93
23:02:11      1.59      1.62
23:02:12      1.88      2.10
23:02:13      1.88      1.56
23:02:14      1.02      1.22
23:02:15      1.81      1.94
23:02:16      1.65      1.71
23:02:17      2.19      2.36
23:02:18      1.42      1.41
23:02:19      1.89      2.02
23:02:20      1.38      1.45
23:02:21      1.78      2.01
23:02:22      1.32      1.60
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:02:23      1.80      1.90
23:02:24      1.43      1.56
23:02:25      1.44      1.66
23:02:26      1.31      1.72
23:02:27      1.36      1.55
23:02:28      1.86      1.90
23:02:29      1.66      1.95
23:02:30      1.60      1.75
23:02:31      1.79      1.77
23:02:32      1.45      1.66
23:02:33      1.60      1.42
23:02:34      1.44      1.60
23:02:35      1.78      1.94
23:02:36      1.74      1.97
23:02:37      1.30      1.55
23:02:38      1.89      2.05
23:02:39      1.64      1.36
23:02:40      1.56      1.62
23:02:41      1.54      1.63
23:02:42      1.55      1.44
23:02:43      1.83      1.84
23:02:44      1.54      1.84
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:02:45      1.78      1.46
23:02:46      1.28      1.60
23:02:47      1.65      1.80
23:02:48      1.54      1.56
23:02:49      1.89      1.96
23:02:50      1.14      1.30
23:02:51      1.57      1.87
23:02:52      1.49      1.67
23:02:53      1.72      1.73
23:02:54      1.66      1.93
23:02:55      1.80      1.70
23:02:56      1.38      1.70
23:02:57      2.03      2.15
23:02:58      1.38      1.59
23:02:59      1.50      1.72
23:03:00      1.38      1.71
23:03:01      1.80      2.29
23:03:02      1.59      1.71
23:03:03      1.67      1.67
23:03:04      1.36      1.44
23:03:05      1.91      2.17
23:03:06      1.17      1.49
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:03:07      1.73      1.70
23:03:08      2.10      1.88
23:03:09      1.40      1.49
23:03:10      1.51      1.80
23:03:11      2.23      2.22
23:03:12      1.59      1.83
23:03:13      1.88      1.92
23:03:14      1.95      1.66
23:03:15      1.29      1.65
23:03:16      1.32      1.53
23:03:17      1.55      1.54
23:03:18      1.66      1.71
23:03:19      1.52      1.59
23:03:20      1.65      1.97
23:03:21      1.50      1.81
23:03:22      1.44      1.65
23:03:23      1.83      1.80
23:03:24      1.29      1.44
23:03:25      1.43      1.76
23:03:26      1.51      1.83
23:03:27      1.38      1.69
23:03:28      1.74      1.72
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:03:29      1.42      1.56
23:03:30      1.37      1.51
23:03:31      1.72      1.97
23:03:32      1.62      1.88
23:03:33      1.66      1.50
23:03:34      1.38      1.62
23:03:35      1.56      1.86
23:03:36      1.37      1.70
23:03:37      1.83      1.66
23:03:38      1.33      1.59
23:03:39      1.51      1.67
23:03:40      2.10      2.08
23:03:41      1.37      1.46
23:03:42      1.31      1.62
23:03:43      2.00      1.60
23:03:44      1.12      1.41
23:03:45      1.57      1.88
23:03:46      1.53      1.63
23:03:47      1.38      1.25
23:03:48      1.59      1.72
23:03:49      1.37      1.56
23:03:50      1.44      1.80
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:03:51      1.89      2.01
23:03:52      1.51      1.83
23:03:53      1.54      1.39
23:03:54      1.45      1.73
23:03:55      1.62      1.81
23:03:56      1.47      1.84
23:03:57      1.60      1.79
23:03:58      1.61      1.66
23:03:59      1.18      1.34
23:04:00      1.61      2.20
23:04:01      1.43      1.45
23:04:02      2.08      2.32
23:04:03      1.69      1.42
23:04:04      1.58      1.57
23:04:05      1.55      1.68
23:04:06      1.85      1.87
23:04:07      1.66      1.73
23:04:08      1.67      1.39
23:04:09      1.92      1.87
23:04:10      1.38      1.51
23:04:11      1.86      2.08
23:04:12      1.93      1.71
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:04:13      1.59      1.76
23:04:14      1.55      1.89
23:04:15      1.86      2.14
23:04:16      1.38      1.72
23:04:17      1.83      1.78
23:04:18      1.53      1.56
23:04:19      1.74      1.58
23:04:20      1.17      1.30
23:04:21      1.85      1.93
23:04:22      1.47      1.86
23:04:23      2.03      2.21
23:04:24      1.84      1.89
23:04:25      1.57      1.81
23:04:26      1.14      1.49
23:04:27      3.77      2.44
23:04:28      1.48      1.39
23:04:29      1.57      1.83
23:04:30      1.60      1.76
23:04:31      1.44      1.77
23:04:32     12.14      7.06
23:04:33      1.43      1.55
23:04:34      1.52      1.70
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:04:35      1.78      1.64
23:04:36      1.69      1.91
23:04:37      1.53      1.95
23:04:38      1.94      1.40
23:04:39      1.91      2.16
23:04:40      1.51      1.80
23:04:41      1.77      1.71
23:04:42      1.66      1.57
23:04:43      1.52      1.51
23:04:44      1.48      1.50
23:04:45      1.20      1.54
23:04:46      1.74      2.03
23:04:47      1.67      1.76
23:04:48      1.80      1.73
23:04:49      1.72      1.88
23:04:50      1.24      1.45
23:04:51      1.95      2.43
23:04:52      1.38      1.54
23:04:53      1.74      1.42
23:04:54      1.17      1.34
23:04:55      1.87      2.32
23:04:56      1.41      1.71
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:04:57      1.79      1.84
23:04:58      1.54      1.61
23:04:59      2.08      2.06
23:05:00      1.59      1.60
23:05:01      1.56      1.84
23:05:02      1.33      1.68
23:05:03      1.95      2.05
23:05:04      1.88      1.73
23:05:05      1.51      1.60
23:05:06      1.46      1.89
23:05:07      1.88      1.77
23:05:08      1.84      1.88
23:05:09      1.57      1.83
23:05:10      1.74      1.67
23:05:11      1.68      1.96
23:05:12      1.59      1.83
23:05:13      1.89      1.94
23:05:14      1.19      1.45
23:05:15      1.61      2.10
23:05:16      1.21      1.42
23:05:17      1.62      1.75
23:05:18      1.67      1.83
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:05:19      1.60      1.82
23:05:20      1.76      1.97
23:05:21      1.71      1.77
23:05:22      1.44      1.65
23:05:23      1.61      1.38
23:05:24      1.25      1.55
23:05:25      1.38      1.52
23:05:26      1.64      1.90
23:05:27      1.36      1.39
23:05:28      1.86      1.96
23:05:29      1.89      2.03
23:05:30      1.51      1.80
23:05:31      1.43      1.71
23:05:32      3.03      1.79
23:05:33      2.36      1.91
23:05:34      1.31      1.55
23:05:35      1.50      1.74
23:05:36      1.84      1.88
23:05:37      1.80      1.89
23:05:38      1.60      1.68
23:05:39      2.16      1.97
23:05:40      1.37      1.71
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:05:41      1.57      1.58
23:05:42      1.37      1.62
23:05:43      1.43      1.34
23:05:44      1.54      1.97
23:05:45      1.58      1.56
23:05:46      1.31      1.71
23:05:47      1.61      1.63
23:05:48      1.98      2.20
23:05:49      1.51      1.66
23:05:50      1.37      1.70
23:05:51      1.63      1.98
23:05:52      1.91      2.22
23:05:53      1.84      1.79
23:05:54      1.31      1.44
23:05:55      1.44      1.77
23:05:56      1.38      1.62
23:05:57      1.59      1.60
23:05:58      1.74      1.52
23:05:59      1.38      1.50
23:06:00      1.81      2.20
23:06:01      1.37      1.55
23:06:02      1.78      1.67
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:06:03      1.55      1.62
23:06:04      1.75      1.99
23:06:05      1.71      1.48
23:06:06      1.67      2.07
23:06:07      1.48      1.70
23:06:08      2.19      1.92
23:06:09      1.30      1.55
23:06:10      1.79      2.10
23:06:11      1.96      2.07
23:06:12      1.41      1.60
23:06:13      1.83      1.77
23:06:14      1.60      1.88
23:06:15      1.57      1.80
23:06:16      1.20      1.57
23:06:17      1.76      1.66
23:06:18      1.61      1.70
23:06:19      1.53      1.63
23:06:20      1.45      1.86
23:06:21      2.16      2.37
23:06:22      1.29      1.41
23:06:23      1.87      1.80
23:06:24      1.32      1.57
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:06:25      1.85      1.88
23:06:26      1.40      1.74
23:06:27      1.29      1.45
23:06:28      1.53      1.62
23:06:29      1.30      1.45
23:06:30      1.18      1.55
23:06:31      1.90      1.62
23:06:32      1.32      1.34
23:06:33      1.79      1.64
23:06:34      1.88      1.72
23:06:35      1.44      1.70
23:06:36      1.22      1.42
23:06:37      1.72      1.62
23:06:38      1.49      1.45
23:06:39      1.08      1.21
23:06:40      1.51      1.88
23:06:41      2.03      2.17
23:06:42      1.45      1.65
23:06:43      1.60      1.61
23:06:44      1.83      2.15
23:06:45      1.44      1.70
23:06:46      1.73      1.87
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:06:47      1.42      1.73
23:06:48      1.87      1.78
23:06:49      1.25      1.51
23:06:50      1.57      1.81
23:06:51      1.49      1.71
23:06:52      1.75      1.90
23:06:53      1.60      1.55
23:06:54      1.25      1.55
23:06:55      1.62      1.80
23:06:56      1.37      1.71
23:06:57      1.59      1.80
23:06:58      1.54      1.68
23:06:59      1.80      1.98
23:07:01      1.99      1.95
23:07:02      1.87      1.97
23:07:03      1.61      1.83
23:07:04      2.30      1.91
23:07:05      1.34      1.85
23:07:06      1.80      1.98
23:07:07      2.07      2.05
23:07:08      1.81      1.76
23:07:09      1.78      1.93
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:07:10      1.21      1.26
23:07:11      1.77      2.29
23:07:12      1.78      1.91
23:07:13      1.54      1.72
23:07:14      1.80      1.61
23:07:15      1.42      1.51
23:07:16      1.21      1.58
23:07:17      1.77      2.04
23:07:18      1.78      1.69
23:07:19      1.74      2.05
23:07:20      1.63      1.74
23:07:21      1.38      1.40
23:07:22      1.51      1.63
23:07:23      1.54      1.89
23:07:24      1.54      1.71
23:07:25      1.44      1.59
23:07:26      1.89      2.27
23:07:27      1.81      2.14
23:07:28      1.38      1.55
23:07:29      1.76      1.74
23:07:30      1.82      1.43
23:07:31      1.67      1.59
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:07:32      1.56      1.87
23:07:33      2.02      1.97
23:07:34      1.77      1.57
23:07:35      1.50      1.82
23:07:36      1.40      1.22
23:07:37      1.43      1.51
23:07:38      1.35      1.41
23:07:39      1.82      1.85
23:07:40      1.64      1.57
23:07:41      1.82      2.10
23:07:42      1.84      1.99
23:07:43      1.13      1.37
23:07:44      1.74      1.72
23:07:45      1.67      2.04
23:07:46      1.79      1.98
23:07:47      1.53      1.76
23:07:48      1.74      1.83
23:07:49      1.61      1.73
23:07:50      1.57      1.80
23:07:51      1.18      1.34
23:07:52      1.58      1.63
23:07:53      1.60      1.68
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:07:54      1.74      1.89
23:07:55      1.55      1.86
23:07:56      1.86      1.97
23:07:57      1.38      1.71
23:07:58      1.61      1.37
23:07:59      1.53      1.63
23:08:00      1.44      1.71
23:08:01      1.66      1.45
23:08:02      1.31      1.77
23:08:03      1.52      1.83
23:08:04      1.99      1.73
23:08:05      2.27      2.46
23:08:06      1.67      1.89
23:08:07      1.22      1.42
23:08:08      1.87      2.30
23:08:09      1.68      1.66
23:08:10      1.37      1.64
23:08:11      1.74      2.08
23:08:12      1.83      2.09
23:08:13      1.50      1.71
23:08:14      1.60      1.55
23:08:15      1.44      1.60
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:08:16      1.37      1.62
23:08:17      1.34      1.67
23:08:18      1.49      1.70
23:08:19      1.54      1.44
23:08:20      1.86      1.93
23:08:21      1.24      1.58
23:08:22      1.84      2.05
23:08:23      1.32      1.86
23:08:24      1.54      1.58
23:08:25      1.39      1.72
23:08:26      1.56      1.67
23:08:27      1.85      1.88
23:08:28      1.38      1.66
23:08:29      1.47      1.73
23:08:30      1.89      1.60
23:08:31      1.47      1.79
23:08:32      1.62      1.81
23:08:33      1.34      1.16
23:08:34      2.26      2.28
23:08:35      1.45      1.85
23:08:36      2.95      4.52
23:08:37      4.68      3.83
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:08:38      1.71      1.48
23:08:39      1.96      1.80
23:08:40      1.75      1.80
23:08:41      1.44      1.81
23:08:42      1.66      1.86
23:08:43      2.02      2.34
23:08:44      1.54      1.61
23:08:45      1.51      1.80
23:08:46      1.36      1.55
23:08:47      1.53      1.73
23:08:48      1.48      1.69
23:08:49      2.03      1.94
23:08:50      3.46      2.38
23:08:51      1.45      1.66
23:08:52      1.22      1.50
23:08:53      1.44      1.72
23:08:54      2.00      1.93
23:08:55      1.35      1.60
23:08:56      1.69      1.62
23:08:57      1.44      1.81
23:08:58      1.59      1.86
23:08:59      2.16      1.78
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:09:00      1.56      1.83
23:09:01      1.65      1.87
23:09:02      1.91      1.82
23:09:03      1.40      1.64
23:09:04      2.01      1.83
23:09:05      1.91      2.23
23:09:06      1.57      1.39
23:09:07      1.16      1.50
23:09:08      1.71      1.96
23:09:09      2.11      1.90
23:09:10      1.62      1.80
23:09:11      1.39      1.58
23:09:12      1.51      1.80
23:09:13      1.38      1.55
23:09:14      1.67      1.66
23:09:15      1.37      1.61
23:09:16      1.30      1.45
23:09:17      1.89      2.25
23:09:18      1.74      1.84
23:09:19      1.54      1.61
23:09:20      2.18      2.53
23:09:21      1.44      1.41
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:09:22      1.43      1.46
23:09:23      1.44      1.66
23:09:24      1.90      1.89
23:09:25      1.85      1.82
23:09:26      1.40      1.56
23:09:27      1.38      1.48
23:09:28      1.98      1.86
23:09:29      1.68      1.72
23:09:30      1.13      1.30
23:09:31      1.63      1.50
23:09:32      1.24      1.50
23:09:33      1.64      1.93
23:09:34      1.54      1.62
23:09:35      1.60      1.99
23:09:36      1.38      1.47
23:09:37      2.03      2.19
23:09:38      1.61      1.71
23:09:39      1.32      1.40
23:09:40      2.15      2.46
23:09:41      1.38      1.29
23:09:42      1.50      1.55
23:09:43      1.33      1.60
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:09:44      2.03      1.89
23:09:45      1.44      1.71
23:09:46      4.27      4.57
23:09:47      6.03      6.25
23:09:48      1.98      2.02
23:09:49      1.96      1.88
23:09:50      1.57      1.83
23:09:51      1.43      1.72
23:09:52      1.85      2.15
23:09:53      1.57      1.76
23:09:54      2.13      1.66
23:09:55      1.13      1.31
23:09:56      1.80      1.98
23:09:57      2.67      3.17
23:09:58      2.25      2.43
23:09:59      1.55      1.27
23:10:00      1.88      1.89
23:10:01      1.44      1.66
23:10:02      1.44      1.79
23:10:03      1.68      1.60
23:10:04      1.90      1.94
23:10:05      1.74      2.05
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:10:06      1.32      1.53
23:10:07      1.68      1.90
23:10:08      1.54      1.77
23:10:09      1.74      1.72
23:10:10      1.54      1.88
23:10:11      1.70      1.68
23:10:12      1.44      1.71
23:10:13      1.43      1.66
23:10:14      1.53      1.67
23:10:15      1.68      1.71
23:10:16      1.54      1.47
23:10:17      1.39      1.65
23:10:18      1.88      1.96
23:10:19      1.80      1.72
23:10:20      1.97      1.80
23:10:21      1.71      2.01
23:10:22      1.57      1.75
23:10:23      1.64      1.55
23:10:24      1.73      1.68
23:10:25      1.89      2.21
23:10:26      1.61      1.42
23:10:27      1.53      1.58
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:10:28      1.56      1.66
23:10:29      2.23      1.80
23:10:30      1.50      1.80
23:10:31      1.36      1.76
23:10:32      1.44      1.78
23:10:33      2.08      2.18
23:10:34      1.67      1.32
23:10:35      1.73      2.03
23:10:36      1.31      1.46
23:10:37      1.49      1.70
23:10:38      1.51      1.41
23:10:39      1.29      1.16
23:10:40      1.64      1.72
23:10:41      1.62      1.90
23:10:42      1.44      1.71
23:10:43      1.23      1.44
23:10:44      1.77      1.62
23:10:45      1.22      1.22
23:10:46      1.08      1.17
23:10:47      1.44      1.47
23:10:48      1.08      1.07
23:10:49      1.50      1.62
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:10:50      8.36      9.63
23:10:51      1.95      2.04
23:10:52      2.69      2.83
23:10:53      2.03      2.40
23:10:54      2.26      2.43
23:10:55      2.44      2.72
23:10:56      1.95      2.10
23:10:57      2.22      2.29
23:10:58      2.58      2.43
23:10:59      2.02      2.28
23:11:00      2.23      2.68
23:11:01      2.09      2.30
23:11:02      2.34      2.56
23:11:03      1.90      1.98
23:11:04      2.51      2.35
23:11:05      2.44      2.47
23:11:06      5.86      6.27
23:11:07      2.87      3.78
23:11:08      2.42      2.64
23:11:09      2.49      2.33
23:11:10      2.54      2.64
23:11:11      2.31      2.59
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:11:12      2.27      2.66
23:11:13      1.97      2.12
23:11:14      2.22      2.31
23:11:15      1.87      2.06
23:11:16      1.94      2.36
23:11:17      2.23      2.46
23:11:18      2.34      2.51
23:11:19      2.50      2.35
23:11:20      2.76      2.71
23:11:21      2.40      2.14
23:11:22      2.23      2.56
23:11:23      2.07      2.11
23:11:24      3.33      2.89
23:11:25      1.86      1.99
23:11:26      2.18      2.50
23:11:27      2.42      2.30
23:11:28      2.04      2.34
23:11:29      2.17      2.21
23:11:30      2.33      2.46
23:11:31      2.00      2.40
23:11:32      2.26      2.64
23:11:33      2.07      2.41
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:11:34      2.43      2.58
23:11:35      2.04      2.55
23:11:36      2.25      2.38
23:11:37      2.29      2.61
23:11:38      2.26      2.31
23:11:39      2.25      2.50
23:11:40      2.61      2.81
