Linux 5.4.0-216-generic (cloud2gxie) 	09/22/25 	_x86_64_	(4 CPU)

22:56:30     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:57:07     all    2.75   94.25    2.75    0.00    0.00    0.00    0.00    0.00    0.00    0.25
22:57:08     all    4.22   92.56    2.73    0.00    0.00    0.00    0.00    0.00    0.00    0.50
22:57:09     all    3.01   95.99    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:57:10     all    3.76   95.24    0.75    0.00    0.00    0.00    0.00    0.00    0.00    0.25
22:57:11     all    3.76   94.49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.75
22:57:12     all    2.74   95.76    0.50    0.00    0.00    0.00    0.00    0.00    0.00    1.00
22:57:13     all    3.74   95.51    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.50
22:57:14     all    2.77   94.96    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.02
22:57:15     all    3.74   94.26    0.75    0.00    0.00    0.00    0.00    0.00    0.00    1.25
22:57:16     all    3.01   96.74    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:57:17     all    2.99   94.28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.74
22:57:18     all    3.25   93.75    0.75    0.00    0.00    0.00    0.00    0.00    0.00    2.25
22:57:19     all    4.01   95.24    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.25
22:57:20     all    5.76   89.97    0.75    0.00    0.00    0.00    0.00    0.00    0.00    3.51
22:57:21     all    2.74   96.76    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.25
22:57:22     all    3.51   95.24    0.00    0.00    0.00    0.00    0.25    0.00    0.00    1.00
22:57:23     all    2.74   96.27    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.50
22:57:24     all    3.51   95.74    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.50
22:57:25     all    3.48   94.03    0.75    0.00    0.00    0.00    0.00    0.00    0.00    1.74
22:57:26     all    3.03   96.46    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.00
22:57:27     all    3.49   87.78    0.50    0.00    0.00    0.00    0.00    0.00    0.00    8.23
22:57:28     all    2.51   96.74    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.25
22:57:29     all    6.19   91.58    0.50    0.00    0.00    0.25    0.00    0.00    0.00    1.49
22:57:30     all    4.79   95.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:57:31     all    8.21   90.30    0.75    0.00    0.00    0.00    0.00    0.00    0.00    0.75
22:57:32     all    1.76   97.24    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.75
22:57:33     all    6.05   90.93    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.02
22:57:34     all    3.26   95.99    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.25
22:57:35     all    3.73   93.53    0.75    0.00    0.00    0.00    0.25    0.00    0.00    1.74
22:57:36     all    3.50   95.50    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.75
22:57:37     all    3.26   93.98    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.51
22:57:38     all    3.23   95.77    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:57:39     all    2.99   94.03    0.25    0.00    0.00    0.25    0.00    0.00    0.00    2.49
22:57:40     all    4.01   94.49    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.25
22:57:41     all    4.26   94.49    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.75
22:57:42     all    2.51   96.49    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.75
22:57:43     all    4.00   92.25    0.25    0.00    0.00    0.25    0.00    0.00    0.00    3.25
22:57:44     all    3.01   96.49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.50
22:57:45     all    2.49   95.77    1.00    0.00    0.00    0.25    0.00    0.00    0.00    0.50
22:57:46     all    3.51   95.74    0.50    0.00    0.00    0.25    0.00    0.00    0.00    0.00
22:57:47     all    3.74   96.01    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:57:48     all    4.76   94.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.25
22:57:49     all    2.26   97.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:57:50     all    3.47   93.30    0.99    0.00    0.00    0.00    0.00    0.00    0.00    2.23
22:57:51     all    4.27   93.47    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.01
22:57:52     all    3.52   96.23    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:57:53     all    3.77   95.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.75
22:57:54     all    3.00   96.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.25
22:57:55     all    5.49   90.77    1.25    0.00    0.00    0.00    0.00    0.00    0.00    2.49
22:57:56     all    4.76   94.99    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:57:57     all    6.50   93.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:57:58     all    5.22   93.28    0.75    0.00    0.00    0.25    0.00    0.00    0.00    0.50
22:57:59     all    5.25   88.25    0.25    0.00    0.00    0.00    0.00    0.00    0.00    6.25
22:58:00     all    3.27   96.22    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.00
22:58:01     all    1.99   78.36    0.25    0.00    0.00    0.00    0.00    0.00    0.00   19.40
22:58:02     all    2.23   54.84    0.00    0.00    0.00    0.00    0.00    0.00    0.00   42.93
22:58:03     all    2.27   95.21    0.50    0.00    0.00    0.00    0.00    0.00    0.00    2.02
22:58:04     all    0.75   98.75    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.25
22:58:05     all    4.00   91.75    0.75    0.00    0.00    0.00    0.00    0.00    0.00    3.50
22:58:06     all    3.01   94.24    0.50    0.00    0.00    0.00    0.00    0.00    0.00    2.26
22:58:07     all    3.52   94.72    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.76
22:58:08     all    2.99   94.26    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.49
22:58:09     all    5.74   92.27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
22:58:10     all    3.48   94.03    0.50    0.00    0.00    0.00    0.00    0.00    0.00    1.99
22:58:11     all    2.50   97.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.25
22:58:12     all    3.51   96.24    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:58:13     all    4.58   88.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.62
22:58:14     all    3.49   96.01    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.25
22:58:15     all    3.24   96.01    0.50    0.00    0.00    0.25    0.00    0.00    0.00    0.00
22:58:16     all    3.26   94.74    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.75
22:58:17     all    4.27   95.73    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:58:18     all    2.48   94.31    0.99    0.00    0.00    0.00    0.25    0.00    0.00    1.98
22:58:19     all    3.28   92.93    0.25    0.00    0.00    0.00    0.00    0.00    0.00    3.54
22:58:20     all    8.17   87.13    0.74    0.00    0.00    0.00    0.00    0.00    0.00    3.96
22:58:21     all    2.27   96.98    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.25
22:58:22     all    3.24   96.01    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.25
22:58:23     all    3.00   96.25    0.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:58:24     all    4.74   94.76    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.25
22:58:25     all    4.75   91.50    0.75    0.00    0.00    0.00    0.00    0.00    0.00    3.00
22:58:26     all    5.26   88.72    0.50    0.00    0.00    0.25    0.00    0.00    0.00    5.26
22:58:27     all    2.24   96.51    0.50    0.00    0.00    0.00    0.25    0.00    0.00    0.50
22:58:28     all    5.51   90.73    0.25    0.00    0.00    0.00    0.00    0.00    0.00    3.51
22:58:29     all    2.99   95.27    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.49
22:58:30     all    3.76   95.24    0.75    0.00    0.00    0.00    0.00    0.00    0.00    0.25
22:58:31     all    2.50   96.50    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.75
22:58:32     all    4.77   91.96    0.00    0.00    0.00    0.25    0.00    0.00    0.00    3.02
22:58:33     all    4.99   93.77    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.25
22:58:34     all    3.76   95.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.50
22:58:35     all    3.52   94.22    0.75    0.00    0.00    0.25    0.00    0.00    0.00    1.26
22:58:36     all    4.24   93.27    0.50    0.00    0.00    0.00    0.00    0.00    0.00    2.00
22:58:37     all    3.24   94.26    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.24
22:58:38     all    4.02   95.48    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.25
22:58:39     all    8.00   91.75    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:58:40     all   11.72   84.54    1.25    0.00    0.00    0.00    0.00    0.00    0.00    2.49
22:58:41     all    3.50   94.25    0.75    0.00    0.00    0.00    0.00    0.00    0.00    1.50
22:58:42     all    2.77   94.96    0.00    0.25    0.00    0.00    0.00    0.00    0.00    2.02
22:58:43     all    4.01   95.24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.75
22:58:44     all    2.99   94.03    0.75    0.00    0.00    0.25    0.00    0.00    0.00    1.99
22:58:45     all    3.99   92.27    0.75    0.00    0.00    0.00    0.00    0.00    0.00    2.99
22:58:46     all    3.26   95.49    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.25
22:58:47     all    4.76   92.23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.01
22:58:48     all    2.99   96.26    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.25
22:58:49     all    3.00   94.50    0.50    0.00    0.00    0.00    0.00    0.00    0.00    2.00
22:58:50     all    6.52   88.22    0.50    0.00    0.00    0.25    0.00    0.00    0.00    4.51
22:58:51     all    4.02   95.73    0.00    0.00    0.00    0.00    0.25    0.00    0.00    0.00
22:58:52     all    4.75   94.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.00
22:58:53     all    4.99   94.76    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.25
22:58:54     all    9.20   88.06    0.75    0.00    0.00    0.00    0.00    0.00    0.00    1.99
22:58:55     all    2.25   96.75    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:58:56     all    3.75   92.75    0.25    0.00    0.00    0.25    0.00    0.00    0.00    3.00
22:58:57     all    2.50   97.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.25
22:58:58     all    2.76   96.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.75
22:58:59     all    2.73   55.33    0.25    0.00    0.00    0.00    0.00    0.00    0.00   41.69
22:59:00     all    2.76   96.49    0.50    0.00    0.00    0.25    0.00    0.00    0.00    0.00
22:59:01     all    1.01   98.49    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:59:02     all    4.73   92.54    0.75    0.00    0.00    0.00    0.25    0.00    0.00    1.74
22:59:03     all    2.25   97.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.25
22:59:04     all    3.71   94.06    0.25    0.00    0.00    0.25    0.00    0.00    0.00    1.73
22:59:05     all    4.80   93.43    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.52
22:59:06     all    3.52   95.98    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.00
22:59:07     all    4.26   92.98    0.25    0.00    0.00    0.25    0.00    0.00    0.00    2.26
22:59:08     all    5.00   92.75    0.50    0.00    0.00    0.00    0.00    0.00    0.00    1.75
22:59:09     all    2.51   96.99    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.25
22:59:10     all   10.28   87.72    0.75    0.00    0.00    0.50    0.00    0.00    0.00    0.75
22:59:11     all    3.51   94.74    0.75    0.00    0.00    0.00    0.00    0.00    0.00    1.00
22:59:12     all    2.26   96.99    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.25
22:59:13     all    3.74   92.27    0.25    0.00    0.00    0.25    0.00    0.00    0.00    3.49
22:59:14     all    2.51   97.24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.25
22:59:15     all    5.21   92.80    0.74    0.00    0.00    0.25    0.00    0.00    0.00    0.99
22:59:16     all    2.01   97.74    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00
22:59:17     all    2.51   94.49    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.76
22:59:18     all    5.49   93.77    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.25
22:59:19     all    5.29   92.70    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.76
22:59:20     all    3.71   94.55    1.24    0.00    0.00    0.25    0.00    0.00    0.00    0.25
22:59:21     all    5.76   91.73    0.25    0.00    0.00    0.25    0.00    0.00    0.00    2.01
22:59:22     all    6.82   88.89    0.25    0.00    0.00    0.00    0.00    0.00    0.00    4.04
22:59:23     all    3.74   93.52    0.50    0.00    0.00    0.25    0.00    0.00    0.00    2.00
22:59:24     all    2.01   94.72    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.27
22:59:25     all    4.26   95.24    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:59:26     all    2.99   96.27    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.25
22:59:27     all    3.00   96.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00    0.25
22:59:28     all    3.77   96.23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:59:29     all    3.50   96.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.50
22:59:30     all    6.20   88.59    0.99    0.00    0.00    0.25    0.00    0.00    0.00    3.97
22:59:31     all    3.27   94.72    0.50    0.00    0.00    0.00    0.00    0.00    0.00    1.51
22:59:32     all    2.50   95.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
22:59:33     all    3.50   93.75    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.50
22:59:34     all    3.00   95.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.25
22:59:35     all    3.27   95.23    0.50    0.00    0.00    0.00    0.00    0.00    0.00    1.01
22:59:36     all    3.99   93.02    0.25    0.00    0.00    0.25    0.00    0.00    0.00    2.49
22:59:37     all    2.26   97.49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.25
22:59:38     all    3.74   95.51    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.25
22:59:39     all    7.04   92.71    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:59:40     all   10.17   86.10    0.99    0.00    0.00    0.00    0.00    0.00    0.00    2.73
22:59:41     all    2.01   96.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.01
22:59:42     all    4.47   91.56    0.74    0.00    0.00    0.00    0.00    0.00    0.00    3.23
22:59:43     all   13.97   79.80    0.25    0.00    0.00    0.00    0.00    0.00    0.00    5.99
22:59:44     all    1.75   97.25    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.50
22:59:45     all    6.23   91.52    0.75    0.00    0.00    0.25    0.25    0.00    0.00    1.00
22:59:46     all    3.24   96.01    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.25
22:59:47     all    3.02   96.73    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.25
22:59:48     all    7.00   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:59:49     all    4.01   94.24    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.50
22:59:50     all    2.99   95.26    1.25    0.00    0.00    0.00    0.00    0.00    0.00    0.50
22:59:51     all    4.76   92.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.26
22:59:52     all    3.25   96.25    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.25
22:59:53     all    2.51   96.74    0.00    0.00    0.00    0.25    0.25    0.00    0.00    0.25
22:59:54     all    4.73   92.54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.74
22:59:55     all    3.52   96.23    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:59:56     all    9.00   91.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:59:57     all   24.69   11.47    0.00    0.00    0.00    0.00    0.00    0.00    0.00   63.84
22:59:58     all    2.28   97.72    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
22:59:59     all    1.75   98.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
23:00:00     all    4.47   94.04    0.74    0.00    0.00    0.25    0.00    0.00    0.00    0.50
23:00:01     all    3.81   91.12    0.25    0.00    0.00    0.00    0.00    0.00    0.00    4.82
23:00:02     all    1.74   97.01    0.50    0.00    0.00    0.25    0.00    0.00    0.00    0.50
23:00:03     all    4.73   92.29    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.74
23:00:04     all    2.50   97.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
23:00:05     all   12.90   80.89    0.99    0.00    0.00    0.50    0.25    0.00    0.00    4.47
23:00:06     all    3.78   96.22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
23:00:07     all    2.01   97.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
23:00:08     all    4.23   95.77    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
23:00:09     all    4.01   95.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.25
23:00:10     all    4.98   92.04    0.75    0.00    0.00    0.25    0.00    0.00    0.00    1.99
23:00:11     all    3.00   96.25    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.25
23:00:12     all    3.00   95.75    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.75
23:00:13     all    2.26   96.99    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.25
23:00:14     all    4.75   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.25
23:00:15     all    4.50   90.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00    4.50
23:00:16     all    6.75   92.00    0.50    0.00    0.00    0.00    0.25    0.00    0.00    0.50
23:00:17     all    4.75   94.25    0.50    0.00    0.00    0.25    0.00    0.00    0.00    0.25
23:00:18     all    3.47   94.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.23
23:00:19     all    2.77   95.21    0.50    0.00    0.00    0.00    0.00    0.00    0.00    1.51
23:00:20     all    3.75   94.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00    1.25
23:00:21     all    2.77   96.47    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.50
23:00:22     all    3.25   94.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.25
23:00:23     all    4.03   94.21    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.51
23:00:24     all    3.75   95.75    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.25
23:00:25     all    3.25   94.25    0.50    0.00    0.00    0.00    0.00    0.00    0.00    2.00
23:00:26     all    3.76   95.74    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.25
23:00:27     all    3.76   94.24    0.50    0.00    0.00    0.00    0.00    0.00    0.00    1.50
23:00:28     all    3.74   95.76    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.25
23:00:29     all   13.25   80.75    0.25    0.00    0.00    0.25    0.00    0.00    0.00    5.50
23:00:30     all    3.00   96.50    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
23:00:31     all    4.55   89.90    0.51    0.00    0.00    0.00    0.00    0.00    0.00    5.05
23:00:32     all    3.49   95.76    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.25
23:00:33     all    2.26   97.49    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
23:00:34     all    3.26   96.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
23:00:35     all    3.00   96.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00    0.25
23:00:36     all    4.77   93.22    0.00    0.00    0.00    0.25    0.00    0.00    0.00    1.76
23:00:37     all    2.49   96.76    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.25
23:00:38     all    3.50   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.50
23:00:39     all    3.27   94.97    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.51
23:00:40     all    3.47   94.54    0.74    0.00    0.00    0.00    0.00    0.00    0.00    1.24
23:00:41     all    6.53   93.22    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
23:00:42     all    4.76   93.23    0.00    0.00    0.00    0.25    0.00    0.00    0.00    1.75
23:00:43     all    6.25   92.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00    1.25
23:00:44     all    5.51   92.73    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.50
23:00:45     all    2.50   94.75    1.00    0.00    0.00    0.50    0.00    0.00    0.00    1.25
23:00:46     all    3.01   92.23    0.25    0.00    0.00    0.00    0.00    0.00    0.00    4.51
23:00:47     all    3.24   94.51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.24
23:00:48     all    4.51   93.23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.26
23:00:49     all    3.76   93.48    0.25    0.00    0.00    0.25    0.00    0.00    0.00    2.26
23:00:50     all    3.49   94.51    0.75    0.00    0.00    0.00    0.00    0.00    0.00    1.25
23:00:51     all    3.52   91.46    0.25    0.00    0.00    0.25    0.00    0.00    0.00    4.52
23:00:52     all    3.23   92.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.48
23:00:53     all    2.49   75.81    0.00    0.00    0.00    0.00    0.25    0.00    0.00   21.45
23:00:54     all    2.26   97.24    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.25
23:00:55     all    0.75   99.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
23:00:56     all    3.49   93.02    0.75    0.00    0.00    0.25    0.00    0.00    0.00    2.49
23:00:57     all    3.26   96.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
23:00:58     all    3.75   94.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.75
23:00:59     all    2.76   95.23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.01
23:01:00     all    3.74   92.02    0.75    0.00    0.00    0.00    0.00    0.00    0.00    3.49
23:01:01     all    5.03   91.96    0.25    0.00    0.00    0.00    0.00    0.00    0.00    2.76
23:01:02     all    2.99   94.28    0.00    0.00    0.00    0.25    0.00    0.00    0.00    2.49
23:01:03     all    3.79   93.69    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.53
23:01:04     all    3.49   91.52    0.50    0.00    0.00    0.00    0.00    0.00    0.00    4.49
23:01:05     all    3.76   94.99    0.75    0.00    0.00    0.00    0.00    0.00    0.00    0.50
23:01:06     all    2.75   96.50    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.25
23:01:07     all    2.00   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
23:01:08     all    4.99   92.52    0.75    0.00    0.00    0.00    0.00    0.00    0.00    1.75
23:01:09     all    3.51   95.99    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.25
23:01:10     all    4.04   92.17    0.76    0.00    0.00    0.00    0.00    0.00    0.00    3.03
23:01:11     all    5.99   93.02    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.50
23:01:12     all    4.77   93.47    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.51
23:01:13     all    5.00   92.25    0.50    0.00    0.00    0.00    0.00    0.00    0.00    2.25
23:01:14     all    2.52   96.22    0.25    0.00    0.00    0.00    0.00    0.00    0.00    1.01
23:01:15     all    4.01   92.48    0.25    0.00    0.00    0.25    0.00    0.00    0.00    3.01
23:01:16     all    2.49   96.76    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.25
23:01:17     all    4.24   93.02    0.50    0.00    0.00    0.00    0.00    0.00    0.00    2.24
