procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0  10573    155   4908    0    0     0     0  160  236  0  0 100  0  0 2025-09-22 22:25:44
 0  0      0  10573    155   4908    0    0     0     0  143  204  0  0 100  0  0 2025-09-22 22:25:45
 0  0      0  10573    155   4908    0    0     0    16  164  240  0  0 100  0  0 2025-09-22 22:25:46
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0  10573    155   4908    0    0     0     0  144  197  0  0 100  0  0 2025-09-22 22:25:47
 0  0      0  10573    155   4908    0    0     0     0  163  225  0  0 100  0  0 2025-09-22 22:25:48
 0  0      0  10573    155   4908    0    0     0     0  154  225  0  0 100  0  0 2025-09-22 22:25:49
 0  0      0  10573    155   4908    0    0     0     0  156  222  0  0 100  0  0 2025-09-22 22:25:50
 0  0      0  10573    155   4908    0    0     0    16  160  258  0  0 100  0  0 2025-09-22 22:25:51
 0  0      0  10573    155   4908    0    0     0     4  160  234  0  0 100  0  0 2025-09-22 22:25:52
 0  0      0  10573    155   4908    0    0     0     0  154  226  0  0 100  0  0 2025-09-22 22:25:53
 0  0      0  10573    155   4908    0    0     0     0  161  228  0  0 100  0  0 2025-09-22 22:25:54
 1  0      0  10552    155   4908    0    0     0    28  647 1124  4  3 93  0  0 2025-09-22 22:25:55
 4  0      0  10277    155   4908    0    0     0     0 1547 1683 82  7 11  0  0 2025-09-22 22:25:56
 4  0      0  10199    155   4908    0    0     0    32 1193  627 93  3  5  0  0 2025-09-22 22:25:57
 4  0      0  10160    155   4908    0    0     0     0 1141  362 98  1  0  0  0 2025-09-22 22:25:58
 5  0      0  10084    155   4908    0    0     0     0 1208  528 97  3  0  0  0 2025-09-22 22:25:59
 7  0      0  10027    155   4908    0    0     0    72 1591 1457 96  4  1  0  0 2025-09-22 22:26:00
 7  0      0   9901    155   4908    0    0     0     0 1481 1899 89  5  7  0  0 2025-09-22 22:26:01
 6  0      0   9867    155   4908    0    0     0     0 1199  879 86  2 12  0  0 2025-09-22 22:26:02
 8  0      0   9863    155   4908    0    0     0    12 1355 1265 92  0  8  0  0 2025-09-22 22:26:03
 8  0      0   9862    155   4908    0    0     0     0 1245  888 91  1  8  0  0 2025-09-22 22:26:04
 8  0      0   9861    155   4908    0    0     0    76 1229  960 92  0  8  0  0 2025-09-22 22:26:05
 8  0      0   9859    155   4908    0    0     0     0 1282 1065 90  1  9  0  0 2025-09-22 22:26:06
 8  0      0   9868    155   4908    0    0     0     0 1311 1143 89  1 10  0  0 2025-09-22 22:26:07
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 8  0      0   9868    155   4908    0    0     0   268 1269  956 92  0  8  0  0 2025-09-22 22:26:08
 7  0      0   9868    155   4908    0    0     0     0 1197  812 89  1 10  0  0 2025-09-22 22:26:09
 7  0      0   9868    155   4908    0    0     0    24 1376 1197 90  0 10  0  0 2025-09-22 22:26:10
 8  0      0   9867    155   4908    0    0     0     0 1222  875 91  1  9  0  0 2025-09-22 22:26:11
 5  0      0   9866    155   4909    0    0     0     0 1301 1097 89  1 10  0  0 2025-09-22 22:26:12
 6  0      0   9866    155   4909    0    0     0     0 1182  803 89  0 10  0  0 2025-09-22 22:26:13
 7  0      0   9867    155   4909    0    0     0     0 1367 1337 93  0  6  0  0 2025-09-22 22:26:14
10  0      0   9867    155   4909    0    0     0    20 1224  901 89  0 11  0  0 2025-09-22 22:26:15
 7  0      0   9866    155   4909    0    0     0     0 1275 1087 92  1  7  0  0 2025-09-22 22:26:16
 8  0      0   9866    155   4909    0    0     0     0 1292 1141 87  1 12  0  0 2025-09-22 22:26:17
 7  0      0   9866    155   4909    0    0     0     0 1156  833 91  1  8  0  0 2025-09-22 22:26:18
 8  0      0   9866    155   4909    0    0     0     0 1239  971 88  0 12  0  0 2025-09-22 22:26:19
 8  0      0   9866    155   4909    0    0     0    20 1188  810 91  0  9  0  0 2025-09-22 22:26:20
11  0      0   9865    155   4909    0    0     0     0 1328 1222 88  1 11  0  0 2025-09-22 22:26:21
 8  0      0   9865    155   4909    0    0     0     0 1230 1024 89  1 10  0  0 2025-09-22 22:26:22
 7  0      0   9865    155   4909    0    0     0     0 1278 1104 90  1 10  0  0 2025-09-22 22:26:23
 7  0      0   9865    155   4909    0    0     0     0 1208  837 89  0 11  0  0 2025-09-22 22:26:24
10  0      0   9865    155   4909    0    0     0    16 1217  878 90  1  9  0  0 2025-09-22 22:26:25
 5  0      0   9865    155   4909    0    0     0     0 1298 1059 91  1  8  0  0 2025-09-22 22:26:26
 9  0      0   9865    155   4909    0    0     0     0 1248  972 90  1  9  0  0 2025-09-22 22:26:27
 6  0      0   9865    155   4910    0    0     0  1056 1293 1075 91  1  9  0  0 2025-09-22 22:26:28
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 7  0      0   9865    155   4910    0    0     0     0 1268  949 90  1  9  0  0 2025-09-22 22:26:29
 8  0      0   9865    155   4910    0    0     0    32 1242 1100 89  0 11  0  0 2025-09-22 22:26:30
 8  0      0   9864    155   4910    0    0     0     0 1223  970 90  1  9  0  0 2025-09-22 22:26:31
 4  0      0   9864    155   4910    0    0     0     0 1254  986 91  0  9  0  0 2025-09-22 22:26:32
 5  0      0   9864    155   4910    0    0     0   776 1305 1033 93  1  7  0  0 2025-09-22 22:26:33
 7  0      0   9864    155   4910    0    0     0     0 1254 1000 88  1 12  0  0 2025-09-22 22:26:34
10  0      0   9864    155   4910    0    0     0    28 1190  853 90  0 10  0  0 2025-09-22 22:26:35
 7  0      0   9864    155   4910    0    0     0     0 1321 1106 90  1  9  0  0 2025-09-22 22:26:36
 8  0      0   9863    155   4910    0    0     0     0 1269 1042 88  1 12  0  0 2025-09-22 22:26:37
 9  0      0   9863    155   4910    0    0     0     4 1193  845 91  0  9  0  0 2025-09-22 22:26:38
 9  0      0   9863    155   4910    0    0     0     0 1229  943 89  1 10  0  0 2025-09-22 22:26:39
 7  0      0   9862    155   4910    0    0     0    20 1253  958 90  1  9  0  0 2025-09-22 22:26:40
 6  0      0   9862    155   4910    0    0     0     0 1249 1086 88  1 11  0  0 2025-09-22 22:26:41
 5  0      0   9862    155   4910    0    0     0     0 1195  910 90  1 10  0  0 2025-09-22 22:26:42
 5  0      0   9862    155   4911    0    0     0     0 1220  919 89  1 11  0  0 2025-09-22 22:26:43
 8  0      0   9862    155   4911    0    0     0   812 1245  969 90  0 10  0  0 2025-09-22 22:26:44
 7  0      0   9861    155   4911    0    0     0    32 1220  981 88  1 11  0  0 2025-09-22 22:26:45
 6  0      0   9861    155   4911    0    0     0     0 1203  887 90  1  9  0  0 2025-09-22 22:26:46
 6  0      0   9860    155   4911    0    0     0     0 1294 1123 90  1  9  0  0 2025-09-22 22:26:47
 6  0      0   9860    155   4911    0    0     0     0 1191  833 91  1  9  0  0 2025-09-22 22:26:48
 7  0      0   9860    155   4911    0    0     0     0 1230  956 90  0 10  0  0 2025-09-22 22:26:49
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 7  0      0   9860    155   4911    0    0     0    20 1279 1138 89  0 11  0  0 2025-09-22 22:26:50
 8  0      0   9860    155   4911    0    0     0     0 1260 1000 92  1  8  0  0 2025-09-22 22:26:51
 7  0      0   9860    155   4911    0    0     0     0 1358 1224 91  0  9  0  0 2025-09-22 22:26:52
11  0      0   9860    155   4911    0    0     0     0 1297 1124 91  1  8  0  0 2025-09-22 22:26:53
 6  0      0   9860    155   4911    0    0     0     0 1197  894 90  0 10  0  0 2025-09-22 22:26:54
 6  0      0   9860    155   4911    0    0     0    20 1278  984 91  1  9  0  0 2025-09-22 22:26:55
 7  0      0   9859    155   4911    0    0     0     0 1230  933 88  1 12  0  0 2025-09-22 22:26:56
 8  0      0   9859    155   4912    0    0     0     0 1286 1031 91  1  8  0  0 2025-09-22 22:26:57
 6  0      0   9859    155   4912    0    0     0     0 1342 1082 91  1  8  0  0 2025-09-22 22:26:58
 7  0      0   9859    155   4912    0    0     0  1064 1278 1062 90  1 10  0  0 2025-09-22 22:26:59
 7  0      0   9859    155   4912    0    0     0     0 1258  960 91  1  9  0  0 2025-09-22 22:27:00
 6  0      0   9859    155   4912    0    0     0    32 1266 1034 89  1 10  0  0 2025-09-22 22:27:01
 7  0      0   9859    155   4912    0    0     0     0 1254  928 89  1 10  0  0 2025-09-22 22:27:02
 9  0      0   9859    155   4912    0    0     0     0 1269  936 91  0  8  0  0 2025-09-22 22:27:03
 7  0      0   9859    155   4912    0    0     0     0 1384 1238 91  0  8  0  0 2025-09-22 22:27:04
 7  0      0   9859    155   4912    0    0     0     0 1262  957 92  1  8  0  0 2025-09-22 22:27:05
 7  0      0   9858    155   4912    0    0     0    20 1242 1048 91  1  9  0  0 2025-09-22 22:27:06
 8  0      0   9858    155   4912    0    0     0     0 1300 1275 89  1 10  0  0 2025-09-22 22:27:07
 5  0      0   9859    155   4912    0    0     0     0 1240  925 90  0  9  0  0 2025-09-22 22:27:08
 7  0      0   9859    155   4912    0    0     0     0 1322 1077 91  1  8  0  0 2025-09-22 22:27:09
 8  0      0   9859    155   4912    0    0     0     0 1248  985 88  1 11  0  0 2025-09-22 22:27:10
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 9  0      0   9858    155   4912    0    0     0    16 1264  990 90  1  9  0  0 2025-09-22 22:27:11
 6  0      0   9857    155   4913    0    0     0     0 1292 1072 90  1  9  0  0 2025-09-22 22:27:12
 5  0      0   9857    155   4913    0    0     0     0 1300 1095 89  0 11  0  0 2025-09-22 22:27:13
 5  0      0   9857    155   4913    0    0     0     0 1210  892 89  1 10  0  0 2025-09-22 22:27:14
 6  0      0   9857    155   4913    0    0     0     0 1304 1057 91  0  9  0  0 2025-09-22 22:27:15
 7  0      0   9857    155   4913    0    0     0    20 1248  983 90  1  9  0  0 2025-09-22 22:27:16
 7  0      0   9857    155   4913    0    0     0     0 1435 1441 90  1  9  0  0 2025-09-22 22:27:17
 6  0      0   9858    155   4913    0    0     0     0 1333 1381 88  1 11  0  0 2025-09-22 22:27:18
 6  0      0   9858    155   4913    0    0     0     0 1331 1119 90  1 10  0  0 2025-09-22 22:27:19
 3  0      0   9858    155   4913    0    0     0     0 1260  937 94  0  6  0  0 2025-09-22 22:27:20
 5  0      0   9857    155   4913    0    0     0    24 1333 1148 88  1 10  0  0 2025-09-22 22:27:21
 8  0      0   9857    155   4913    0    0     0     0 1266 1143 89  1 11  0  0 2025-09-22 22:27:22
 5  0      0   9857    155   4913    0    0     0     0 1242 1080 90  1  9  0  0 2025-09-22 22:27:23
 8  0      0   9857    155   4913    0    0     0     0 1320 1067 88  1 11  0  0 2025-09-22 22:27:24
 3  0      0   9857    155   4913    0    0     0     0 1233  911 90  0 10  0  0 2025-09-22 22:27:25
 3  0      0   9856    155   4914    0    0     0    24 1326 1154 90  1  8  0  0 2025-09-22 22:27:26
 3  0      0   9856    155   4914    0    0     0     0 1258  970 89  1 11  0  0 2025-09-22 22:27:27
 7  0      0   9856    155   4914    0    0     0     0 1251 1093 91  0  8  0  0 2025-09-22 22:27:28
 7  0      0   9856    155   4914    0    0     0     0 1243  949 92  1  8  0  0 2025-09-22 22:27:29
 7  0      0   9856    155   4914    0    0     0    24 1268 1003 88  1 12  0  0 2025-09-22 22:27:30
 3  0      0   9856    155   4914    0    0     0    28 1299 1093 89  1 11  0  0 2025-09-22 22:27:31
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0   9855    155   4914    0    0     0     0 1282 1061 91  1  8  0  0 2025-09-22 22:27:32
 6  0      0   9855    155   4914    0    0     0     0 1178  776 90  1 10  0  0 2025-09-22 22:27:33
 5  0      0   9855    155   4914    0    0     0     0 1262 1059 89  0 11  0  0 2025-09-22 22:27:34
 5  0      0   9855    155   4914    0    0     0  2332 1240  888 90  1  9  0  0 2025-09-22 22:27:35
 5  0      0   9854    155   4914    0    0     0    28 1310 1113 88  1 10  0  0 2025-09-22 22:27:36
 7  0      0   9854    155   4914    0    0     0     0 1287 1185 87  0 13  0  0 2025-09-22 22:27:37
 5  0      0   9854    155   4914    0    0     0     0 1236  938 90  0 10  0  0 2025-09-22 22:27:38
 3  0      0   9853    155   4914    0    0     0     0 1287 1070 88  1 11  0  0 2025-09-22 22:27:39
 3  0      0   9853    155   4915    0    0     0     0 1290 1087 87  1 12  0  0 2025-09-22 22:27:40
 7  0      0   9852    155   4915    0    0     0     0 1239  914 92  0  8  0  0 2025-09-22 22:27:41
 4  0      0   9851    155   4915    0    0     0    20 1283 1125 89  1 10  0  0 2025-09-22 22:27:42
 8  0      0   9851    155   4915    0    0     0     0 1233  908 89  0 11  0  0 2025-09-22 22:27:43
 6  0      0   9851    155   4915    0    0     0     0 1214 1027 81  0 19  0  0 2025-09-22 22:27:44
 3  0      0   9851    155   4915    0    0     0     0 1467 1392 85  0 15  0  0 2025-09-22 22:27:45
 5  0      0   9850    155   4915    0    0     0     0 1238  963 89  1 10  0  0 2025-09-22 22:27:46
 5  0      0   9849    155   4915    0    0     0    16 1382 1183 92  0  8  0  0 2025-09-22 22:27:47
 6  0      0   9849    155   4915    0    0     0     0 1209  882 89  1 10  0  0 2025-09-22 22:27:48
 4  0      0   9849    155   4915    0    0     0     0 1259  927 90  0 10  0  0 2025-09-22 22:27:49
 6  0      0   9849    155   4915    0    0     0     0 1228  838 90  0 10  0  0 2025-09-22 22:27:50
 2  0      0   9849    155   4915    0    0     0     4 1352 1215 88  1 11  0  0 2025-09-22 22:27:51
 3  0      0   9849    155   4915    0    0     0    20 1323 1034 89  1 10  0  0 2025-09-22 22:27:52
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0   9849    155   4915    0    0     0     0 1272 1091 89  0 11  0  0 2025-09-22 22:27:53
 3  0      0   9849    155   4915    0    0     0     0 1334 1074 89  1 10  0  0 2025-09-22 22:27:54
 3  0      0   9849    155   4915    0    0     0     0 1199  860 89  0 11  0  0 2025-09-22 22:27:55
 3  0      0   9849    155   4915    0    0     0     0 1268 1028 90  1  9  0  0 2025-09-22 22:27:56
 3  0      0   9849    155   4915    0    0     0    16 1232  977 87  1 12  0  0 2025-09-22 22:27:57
 3  0      0   9849    155   4916    0    0     0     0 1294 1253 90  0 10  0  0 2025-09-22 22:27:58
 5  0      0   9849    155   4916    0    0     0     0 1288  960 90  0  9  0  0 2025-09-22 22:27:59
 4  0      0   9849    155   4916    0    0     0     0 1208  874 88  1 11  0  0 2025-09-22 22:28:00
 5  0      0   9849    155   4916    0    0     0    36 1295 1048 92  1  8  0  0 2025-09-22 22:28:01
 4  0      0   9848    155   4916    0    0     0    28 1242  980 89  1 10  0  0 2025-09-22 22:28:02
 4  0      0   9848    155   4916    0    0     0     0 1238 1038 89  0 10  0  0 2025-09-22 22:28:03
 3  0      0   9848    155   4916    0    0     0     0 1266  983 89  1 10  0  0 2025-09-22 22:28:04
 3  0      0   9848    155   4916    0    0     0     0 1245  908 89  1 10  0  0 2025-09-22 22:28:05
 2  0      0   9848    155   4916    0    0     0     0 1434 1258 91  2  8  0  0 2025-09-22 22:28:06
 4  0      0   9848    155   4916    0    0     0    20 1294 1095 88  1 11  0  0 2025-09-22 22:28:07
 3  0      0   9848    155   4916    0    0     0     0 1257  928 89  1 10  0  0 2025-09-22 22:28:08
 5  0      0   9848    155   4916    0    0     0     0 1208  944 89  1 10  0  0 2025-09-22 22:28:09
 4  0      0   9848    155   4916    0    0     0     0 1265 1153 91  0  9  0  0 2025-09-22 22:28:10
 4  0      0   9848    155   4916    0    0     0  2072 1262  957 89  1 10  0  0 2025-09-22 22:28:11
 4  0      0   9848    155   4916    0    0     0    28 1291 1135 91  1  8  0  0 2025-09-22 22:28:12
 4  0      0   9848    155   4917    0    0     0     0 1280  935 91  0  9  0  0 2025-09-22 22:28:13
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 7  0      0   9848    155   4917    0    0     0     0 1246  932 90  1 10  0  0 2025-09-22 22:28:14
 4  0      0   9848    155   4917    0    0     0     0 1293 1015 90  0 10  0  0 2025-09-22 22:28:15
 2  0      0   9848    155   4917    0    0     0     0 1314 1108 89  1 10  0  0 2025-09-22 22:28:16
 4  0      0   9848    155   4917    0    0     0    20 1321 1106 90  1  9  0  0 2025-09-22 22:28:17
 4  0      0   9848    155   4917    0    0     0     0 1209  846 89  0 11  0  0 2025-09-22 22:28:18
 2  0      0   9848    155   4917    0    0     0     0 1309 1224 88  1 12  0  0 2025-09-22 22:28:19
 3  0      0   9848    155   4917    0    0     0     0 1222  895 89  0 11  0  0 2025-09-22 22:28:20
 4  0      0   9847    155   4917    0    0     0     0 1291 1096 89  1  9  0  0 2025-09-22 22:28:21
 4  0      0   9847    155   4917    0    0     0     0 1240  992 90  1 10  0  0 2025-09-22 22:28:22
 3  0      0   9848    155   4917    0    0     0    20 1252 1003 89  1 10  0  0 2025-09-22 22:28:23
 4  0      0   9848    155   4917    0    0     0     0 1233  900 89  1 11  0  0 2025-09-22 22:28:24
 3  0      0   9847    155   4917    0    0     0     0 1279 1074 89  0 10  0  0 2025-09-22 22:28:25
 4  0      0   9847    155   4917    0    0     0     0 1260 1014 89  1 10  0  0 2025-09-22 22:28:26
 4  0      0   9847    155   4917    0    0     0     0 1277  982 89  1 10  0  0 2025-09-22 22:28:27
 5  0      0   9847    155   4918    0    0     0    20 1347 1143 93  1  6  0  0 2025-09-22 22:28:28
 4  0      0   9847    155   4918    0    0     0     0 1221  906 90  0 10  0  0 2025-09-22 22:28:29
 3  0      0   9847    155   4918    0    0     0     0 1255  934 89  1 10  0  0 2025-09-22 22:28:30
 3  0      0   9846    155   4918    0    0     0     0 1261  981 88  1 11  0  0 2025-09-22 22:28:31
 6  0      0   9846    155   4918    0    0     0    16 1265 1268 91  1  8  0  0 2025-09-22 22:28:32
 4  0      0   9846    155   4918    0    0     0    40 1221  943 89  0 11  0  0 2025-09-22 22:28:33
 2  0      0   9846    155   4918    0    0     0     0 1224  855 89  1 10  0  0 2025-09-22 22:28:34
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0   9846    155   4918    0    0     0     0 1229  910 91  1  8  0  0 2025-09-22 22:28:35
 3  0      0   9845    155   4918    0    0     0     0 1262 1014 89  1  9  0  0 2025-09-22 22:28:36
 5  0      0   9846    155   4918    0    0     0    12 1277  971 89  1 10  0  0 2025-09-22 22:28:37
 3  0      0   9846    155   4918    0    0     0    36 1254  933 87  1 12  0  0 2025-09-22 22:28:38
 3  0      0   9846    155   4918    0    0     0     0 1189  853 90  1  9  0  0 2025-09-22 22:28:39
 4  0      0   9846    155   4918    0    0     0     0 1261  949 90  1 10  0  0 2025-09-22 22:28:40
 3  0      0   9846    155   4918    0    0     0     0 1290 1062 88  2 10  0  0 2025-09-22 22:28:41
 3  0      0   9846    155   4918    0    0     0     0 1238  969 90  1 10  0  0 2025-09-22 22:28:42
 3  0      0   9846    155   4919    0    0     0    16 1273 1012 89  0 11  0  0 2025-09-22 22:28:43
 1  0      0   9846    155   4919    0    0     0     0 1166  782 89  0 11  0  0 2025-09-22 22:28:44
 4  0      0   9846    155   4919    0    0     0     0 1258 1035 88  0 12  0  0 2025-09-22 22:28:45
 3  0      0   9846    155   4919    0    0     0     0 1292 1121 88  1 11  0  0 2025-09-22 22:28:46
 3  0      0   9846    155   4919    0    0     0  2340 1252  955 90  1 10  0  0 2025-09-22 22:28:47
 3  0      0   9846    155   4919    0    0     0    28 1233  924 89  1 11  0  0 2025-09-22 22:28:48
 3  0      0   9846    155   4919    0    0     0     0 1227 1151 92  1  7  0  0 2025-09-22 22:28:49
 3  0      0   9846    155   4919    0    0     0     0 1285 1050 89  0 11  0  0 2025-09-22 22:28:50
 1  0      0   9845    155   4919    0    0     0     0 1294 1100 90  1  9  0  0 2025-09-22 22:28:51
 3  0      0   9844    155   4919    0    0     0     0 1256 1032 92  1  7  0  0 2025-09-22 22:28:52
 5  0      0   9844    155   4919    0    0     0    20 1266 1047 88  1 12  0  0 2025-09-22 22:28:53
 4  0      0   9844    155   4919    0    0     0     0 1222  900 90  1 10  0  0 2025-09-22 22:28:54
 4  0      0   9844    155   4919    0    0     0     0 1199  872 89  0 11  0  0 2025-09-22 22:28:55
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0   9844    155   4919    0    0     0     0 1242  984 89  1  9  0  0 2025-09-22 22:28:56
 3  0      0   9844    155   4920    0    0     0     0 1259 1061 90  1  9  0  0 2025-09-22 22:28:57
 5  0      0   9844    155   4920    0    0     0    20 1297  969 91  0  9  0  0 2025-09-22 22:28:58
 5  0      0   9844    155   4920    0    0     0     0 1311 1028 92  0  8  0  0 2025-09-22 22:28:59
 4  0      0   9844    155   4920    0    0     0     0 1246  933 90  0 10  0  0 2025-09-22 22:29:00
 2  0      0   9844    155   4920    0    0     0     0 1284 1109 87  1 12  0  0 2025-09-22 22:29:01
12  0      0   9995    155   4920    0    0     0  1060 1519 1741 79  3 18  0  0 2025-09-22 22:29:02
 1  0      0   9682    155   4920    0    0     0    80 1849 2820 85  4 11  0  0 2025-09-22 22:29:03
 3  0      0   9650    155   4920    0    0     0     0 1001  672 72  1 27  0  0 2025-09-22 22:29:04
 1  0      0   9617    155   4921    0    0     0     0 1061  679 83  1 16  0  0 2025-09-22 22:29:05
 2  0      0   9600    155   4921    0    0     0     0 1202  949 86  1 13  0  0 2025-09-22 22:29:06
 4  0      0   9598    155   4921    0    0     0     0 1092  786 83  0 17  0  0 2025-09-22 22:29:07
 2  0      0   9607    155   4921    0    0     0     0 1217  952 87  1 13  0  0 2025-09-22 22:29:08
 7  0      0   9607    155   4921    0    0     0    24 1129  777 85  0 15  0  0 2025-09-22 22:29:09
 6  0      0   9606    155   4921    0    0     0     0 1184  950 81  0 18  0  0 2025-09-22 22:29:10
 7  0      0   9606    155   4922    0    0     0     0 1193  911 87  1 12  0  0 2025-09-22 22:29:11
 5  0      0   9604    155   4922    0    0     0     0 1150  903 85  0 15  0  0 2025-09-22 22:29:12
 8  0      0   9604    155   4922    0    0     0     0 1191  978 92  0  7  0  0 2025-09-22 22:29:13
 6  0      0   9604    155   4922    0    0     0    20 1103  752 87  0 12  0  0 2025-09-22 22:29:14
 6  0      0   9604    155   4923    0    0     0     0 1156  882 82  1 18  0  0 2025-09-22 22:29:15
 7  0      0   9603    155   4923    0    0     0     0 1126  833 86  1 13  0  0 2025-09-22 22:29:16
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 8  0      0   9603    155   4923    0    0     0     0 1257  989 85  1 15  0  0 2025-09-22 22:29:17
 6  0      0   9603    155   4923    0    0     0  2964 1174  769 83  0 16  0  0 2025-09-22 22:29:18
 6  0      0   9601    155   4923    0    0     0    48 1162  825 87  0 12  0  0 2025-09-22 22:29:19
 6  0      0   9601    155   4924    0    0     0     0 1080  718 85  0 15  0  0 2025-09-22 22:29:20
 8  0      0   9600    155   4924    0    0     0     0 1269 1107 82  1 16  0  0 2025-09-22 22:29:21
 5  0      0   9598    155   4924    0    0     0     0 1148  774 86  0 14  0  0 2025-09-22 22:29:22
 7  0      0   9598    155   4924    0    0     0     0 1189  913 84  0 16  0  0 2025-09-22 22:29:23
 7  0      0   9598    155   4924    0    0     0    20 1216  920 87  0 12  0  0 2025-09-22 22:29:24
 8  0      0   9598    155   4925    0    0     0     0 1132  779 86  1 13  0  0 2025-09-22 22:29:25
 6  0      0   9598    155   4925    0    0     0     0 1272 1149 85  1 14  0  0 2025-09-22 22:29:26
 8  0      0   9597    155   4925    0    0     0     0 1195 1014 79  0 21  0  0 2025-09-22 22:29:27
 6  0      0   9597    155   4925    0    0     0     0 1123  767 84  0 16  0  0 2025-09-22 22:29:28
 6  0      0   9597    155   4925    0    0     0    20 1131  833 83  0 17  0  0 2025-09-22 22:29:29
 7  0      0   9597    155   4926    0    0     0     0 1105  733 82  1 18  0  0 2025-09-22 22:29:30
 7  0      0   9596    155   4926    0    0     0     0 1216  952 90  1 10  0  0 2025-09-22 22:29:31
 8  0      0   9596    155   4926    0    0     0     0 1166  901 84  1 16  0  0 2025-09-22 22:29:32
 6  0      0   9596    155   4926    0    0     0     0 1108  738 82  1 17  0  0 2025-09-22 22:29:33
 6  0      0   9596    155   4927    0    0     0    20 1175  831 86  1 14  0  0 2025-09-22 22:29:34
 8  0      0   9595    155   4927    0    0     0     0 1089  691 85  0 15  0  0 2025-09-22 22:29:35
 3  0      0   9594    155   4927    0    0     0     0 1138  685 80  1 19  0  0 2025-09-22 22:29:36
