Linux 5.4.0-216-generic (cloud2gxie) 	09/22/25 	_x86_64_	(4 CPU)

22:25:26     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:26:08     all   27.27   65.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.58
22:26:09     all   23.17   66.25    0.50    0.00    0.00    0.25    0.00    0.00    0.00    9.82
22:26:10     all   25.25   64.11    0.25    0.00    0.00    0.00    0.00    0.00    0.00   10.40
22:26:11     all   24.94   65.59    1.00    0.00    0.00    0.25    0.00    0.00    0.00    8.23
22:26:12     all   25.19   63.98    0.76    0.00    0.00    0.00    0.00    0.00    0.00   10.08
22:26:13     all   23.12   66.08    0.00    0.00    0.00    0.25    0.00    0.00    0.00   10.55
22:26:14     all   27.27   66.16    0.51    0.00    0.00    0.00    0.00    0.00    0.00    6.06
22:26:15     all   23.87   65.58    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.55
22:26:16     all   25.69   65.74    1.26    0.00    0.00    0.00    0.00    0.00    0.00    7.30
22:26:17     all   23.12   64.82    0.50    0.00    0.00    0.00    0.00    0.00    0.00   11.56
22:26:18     all   25.81   65.41    0.50    0.00    0.00    0.00    0.00    0.00    0.00    8.27
22:26:19     all   25.63   62.06    0.25    0.00    0.00    0.25    0.00    0.00    0.00   11.81
22:26:20     all   25.51   65.91    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.59
22:26:21     all   24.75   63.25    0.75    0.00    0.00    0.00    0.00    0.00    0.00   11.25
22:26:22     all   23.87   65.83    0.50    0.00    0.00    0.00    0.00    0.00    0.00    9.80
22:26:23     all   26.50   63.25    0.50    0.00    0.00    0.00    0.25    0.00    0.00    9.50
22:26:24     all   23.12   65.58    0.00    0.00    0.00    0.25    0.00    0.00    0.00   11.06
22:26:25     all   24.12   66.58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    9.30
22:26:26     all   25.50   65.50    1.25    0.00    0.00    0.25    0.00    0.00    0.00    7.50
22:26:27     all   26.13   64.32    0.50    0.00    0.00    0.00    0.00    0.00    0.00    9.05
22:26:28     all   25.63   65.08    0.50    0.00    0.00    0.00    0.00    0.00    0.00    8.79
22:26:29     all   24.00   66.75    0.50    0.00    0.00    0.00    0.00    0.00    0.00    8.75
22:26:30     all   23.86   64.97    0.00    0.00    0.00    0.25    0.00    0.00    0.00   10.91
22:26:31     all   23.43   66.25    1.01    0.00    0.00    0.00    0.00    0.00    0.00    9.32
22:26:32     all   25.94   64.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    9.07
22:26:33     all   26.97   65.39    0.76    0.00    0.00    0.00    0.00    0.00    0.00    6.87
22:26:34     all   21.97   66.67    0.00    0.00    0.00    0.00    0.00    0.00    0.00   11.36
22:26:35     all   25.25   63.75    0.50    0.00    0.00    0.00    0.00    0.00    0.00   10.50
22:26:36     all   27.16   63.71    1.02    0.00    0.00    0.00    0.00    0.00    0.00    8.12
22:26:37     all   21.14   66.42    0.25    0.00    0.00    0.25    0.00    0.00    0.00   11.94
22:26:38     all   24.37   66.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.88
22:26:39     all   24.62   64.57    0.50    0.00    0.00    0.00    0.00    0.00    0.00   10.30
22:26:40     all   26.32   63.41    0.50    0.00    0.00    0.25    0.00    0.00    0.00    9.52
22:26:41     all   24.75   63.38    1.01    0.00    0.00    0.25    0.00    0.00    0.00   10.61
22:26:42     all   23.99   65.66    0.76    0.00    0.00    0.00    0.00    0.00    0.00    9.60
22:26:43     all   23.35   65.74    0.25    0.00    0.00    0.00    0.00    0.00    0.00   10.66
22:26:44     all   28.28   61.87    0.25    0.00    0.00    0.00    0.00    0.00    0.00    9.60
22:26:45     all   26.13   61.81    0.50    0.00    0.00    0.25    0.00    0.00    0.00   11.31
22:26:46     all   22.92   67.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00    9.07
22:26:47     all   27.43   62.84    0.75    0.00    0.00    0.25    0.00    0.00    0.00    8.73
22:26:48     all   25.13   65.74    0.51    0.00    0.00    0.00    0.00    0.00    0.00    8.63
22:26:49     all   23.99   65.40    0.51    0.00    0.00    0.00    0.00    0.00    0.00   10.10
22:26:50     all   24.49   64.39    0.25    0.00    0.00    0.00    0.00    0.00    0.00   10.86
22:26:51     all   36.41   55.36    0.50    0.00    0.00    0.00    0.25    0.00    0.00    7.48
22:26:52     all   28.50   62.25    0.25    0.00    0.00    0.00    0.00    0.00    0.00    9.00
22:26:53     all   36.18   55.03    0.75    0.00    0.00    0.00    0.00    0.00    0.00    8.04
22:26:54     all   26.01   63.64    0.00    0.00    0.00    0.25    0.00    0.00    0.00   10.10
22:26:55     all   25.57   65.82    0.25    0.00    0.00    0.00    0.00    0.00    0.00    8.35
22:26:56     all   23.06   64.41    0.75    0.00    0.00    0.00    0.00    0.00    0.00   11.78
22:26:57     all   24.75   66.25    0.50    0.00    0.00    0.25    0.00    0.00    0.00    8.25
22:26:58     all   26.77   64.39    0.25    0.00    0.00    0.00    0.00    0.00    0.00    8.59
22:26:59     all   24.69   64.99    0.25    0.00    0.00    0.50    0.00    0.00    0.00    9.57
22:27:00     all   24.81   66.17    0.50    0.00    0.00    0.00    0.00    0.00    0.00    8.52
22:27:01     all   24.88   63.43    0.75    0.00    0.00    0.50    0.00    0.00    0.00   10.45
22:27:02     all   23.72   65.56    0.77    0.00    0.00    0.00    0.00    0.00    0.00    9.95
22:27:03     all   34.09   57.64    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.27
22:27:04     all   30.65   60.55    0.00    0.00    0.00    0.50    0.00    0.00    0.00    8.29
22:27:05     all   25.44   66.25    0.25    0.00    0.00    0.00    0.00    0.00    0.00    8.06
22:27:06     all   24.56   66.17    0.50    0.00    0.00    0.50    0.00    0.00    0.00    8.27
22:27:07     all   23.93   65.24    0.76    0.00    0.00    0.00    0.00    0.00    0.00   10.08
22:27:08     all   25.81   64.16    0.50    0.00    0.00    0.00    0.00    0.00    0.00    9.52
22:27:09     all   27.09   63.80    0.51    0.00    0.00    0.51    0.00    0.00    0.00    8.10
22:27:10     all   23.44   65.34    0.75    0.00    0.00    0.25    0.00    0.00    0.00   10.22
22:27:11     all   23.68   66.25    0.76    0.00    0.00    0.00    0.00    0.00    0.00    9.32
22:27:12     all   27.39   62.81    0.50    0.00    0.00    0.00    0.00    0.00    0.00    9.30
22:27:13     all   24.37   64.82    0.00    0.00    0.00    0.25    0.00    0.00    0.00   10.55
22:27:14     all   24.18   64.99    0.50    0.00    0.00    0.00    0.00    0.00    0.00   10.33
22:27:15     all   25.51   64.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00    9.60
22:27:16     all   24.87   66.24    0.51    0.00    0.00    0.00    0.00    0.00    0.00    8.38
22:27:17     all   27.64   62.56    0.25    0.00    0.00    0.00    0.00    0.00    0.00    9.55
22:27:18     all   22.52   65.59    1.49    0.00    0.00    0.00    0.00    0.00    0.00   10.40
22:27:19     all   23.87   65.58    0.75    0.00    0.00    0.25    0.00    0.00    0.00    9.55
22:27:20     all   35.11   58.78    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.11
22:27:21     all   31.31   57.07    1.26    0.00    0.00    0.00    0.00    0.00    0.00   10.35
22:27:22     all   22.36   66.33    0.75    0.00    0.00    0.00    0.00    0.00    0.00   10.55
22:27:23     all   25.25   65.66    0.25    0.00    0.00    0.00    0.25    0.00    0.00    8.59
22:27:24     all   24.24   63.38    1.52    0.00    0.00    0.00    0.00    0.00    0.00   10.86
22:27:25     all   23.50   66.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   10.00
22:27:26     all   26.33   64.05    1.27    0.00    0.00    0.25    0.00    0.00    0.00    8.10
22:27:27     all   22.86   65.83    0.25    0.00    0.00    0.25    0.00    0.00    0.00   10.80
22:27:28     all   26.52   64.90    0.51    0.00    0.00    0.00    0.00    0.00    0.00    8.08
22:27:29     all   24.56   67.42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.02
22:27:30     all   23.38   64.18    0.75    0.00    0.00    0.00    0.00    0.00    0.00   11.69
22:27:31     all   23.29   65.57    0.51    0.00    0.00    0.00    0.00    0.00    0.00   10.63
22:27:32     all   29.57   61.40    0.75    0.00    0.00    0.00    0.00    0.00    0.00    8.27
22:27:33     all   23.17   66.50    0.00    0.00    0.00    0.50    0.00    0.00    0.00    9.82
22:27:34     all   24.69   63.98    0.25    0.00    0.00    0.00    0.00    0.00    0.00   11.08
22:27:35     all   26.07   64.41    0.25    0.00    0.00    0.00    0.00    0.00    0.00    9.27
22:27:36     all   26.95   61.96    1.26    0.00    0.00    0.00    0.00    0.00    0.00    9.82
22:27:37     all   23.12   62.56    0.00    0.00    0.00    0.50    0.00    0.00    0.00   13.82
22:27:38     all   25.56   64.91    0.00    0.00    0.00    0.00    0.00    0.00    0.00    9.52
22:27:39     all   29.97   58.94    0.25    0.00    0.00    0.00    0.00    0.00    0.00   10.83
22:27:40     all   23.56   63.41    1.00    0.00    0.00    0.25    0.00    0.00    0.00   11.78
22:27:41     all   26.45   64.99    0.25    0.00    0.00    0.00    0.00    0.00    0.00    8.31
22:27:42     all   24.87   64.82    0.50    0.00    0.00    0.00    0.00    0.00    0.00    9.80
22:27:43     all   22.45   66.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00   11.22
22:27:44     all   29.72   51.89    0.25    0.00    0.00    0.25    0.00    0.00    0.00   17.88
22:27:45     all   27.61   56.22    0.25    0.00    0.00    0.00    0.00    0.00    0.00   15.92
22:27:46     all   22.06   66.67    1.00    0.00    0.00    0.25    0.00    0.00    0.00   10.03
22:27:47     all   27.14   65.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.79
22:27:48     all   23.23   66.16    0.51    0.00    0.00    0.00    0.00    0.00    0.00   10.10
22:27:49     all   24.18   66.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    9.57
22:27:50     all   24.31   65.66    0.25    0.00    0.00    0.00    0.00    0.00    0.00    9.77
22:27:51     all   26.52   62.63    0.76    0.00    0.00    0.25    0.00    0.00    0.00    9.85
22:27:52     all   22.69   66.08    0.25    0.00    0.00    0.00    0.00    0.00    0.00   10.97
22:27:53     all   26.70   62.47    0.50    0.00    0.00    0.25    0.00    0.00    0.00   10.08
22:27:54     all   23.80   65.82    0.00    0.00    0.00    0.51    0.00    0.00    0.00    9.87
22:27:55     all   21.86   67.34    0.25    0.00    0.00    0.00    0.00    0.00    0.00   10.55
22:27:56     all   25.88   64.57    0.75    0.00    0.00    0.00    0.00    0.00    0.00    8.79
22:27:57     all   21.75   64.50    0.50    0.00    0.00    0.25    0.00    0.00    0.00   13.00
22:27:58     all   26.26   64.39    0.25    0.00    0.00    0.00    0.00    0.00    0.00    9.09
22:27:59     all   25.45   64.89    0.25    0.00    0.00    0.00    0.00    0.00    0.00    9.41
22:28:00     all   23.00   65.25    0.75    0.00    0.00    0.00    0.00    0.00    0.00   11.00
22:28:01     all   28.14   64.07    0.75    0.00    0.00    0.00    0.00    0.00    0.00    7.04
22:28:02     all   23.23   66.16    0.25    0.00    0.00    0.00    0.00    0.00    0.00   10.35
22:28:03     all   23.04   66.33    0.25    0.00    0.00    0.25    0.00    0.00    0.00   10.13
22:28:04     all   24.19   64.84    0.25    0.00    0.00    0.00    0.00    0.00    0.00   10.72
22:28:05     all   24.37   65.08    0.50    0.00    0.00    0.25    0.00    0.00    0.00    9.80
22:28:06     all   27.96   62.22    1.26    0.00    0.00    0.50    0.00    0.00    0.00    8.06
22:28:07     all   21.25   66.75    0.75    0.00    0.00    0.25    0.00    0.00    0.00   11.00
22:28:08     all   25.25   64.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00    9.75
22:28:09     all   23.35   65.99    0.51    0.00    0.00    0.00    0.00    0.00    0.00   10.15
22:28:10     all   25.94   65.24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.82
22:28:11     all   22.73   66.16    1.26    0.00    0.00    0.00    0.00    0.00    0.00    9.85
22:28:12     all   27.14   64.07    0.50    0.00    0.00    0.25    0.00    0.00    0.00    8.04
22:28:13     all   25.13   65.74    0.25    0.00    0.00    0.00    0.00    0.00    0.00    8.88
22:28:14     all   25.06   65.16    0.25    0.00    0.00    0.00    0.00    0.00    0.00    9.52
22:28:15     all   25.75   64.25    0.25    0.00    0.00    0.25    0.00    0.00    0.00    9.50
22:28:16     all   23.12   66.08    0.75    0.00    0.00    0.25    0.00    0.00    0.00    9.80
22:28:17     all   25.69   64.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00    9.57
22:28:18     all   21.86   66.58    0.00    0.00    0.00    0.25    0.00    0.00    0.00   11.31
22:28:19     all   24.87   63.32    0.50    0.00    0.00    0.00    0.00    0.00    0.00   11.31
22:28:20     all   23.87   65.08    0.00    0.00    0.00    0.50    0.00    0.00    0.00   10.55
22:28:21     all   25.25   63.64    1.26    0.00    0.00    0.00    0.00    0.00    0.00    9.85
22:28:22     all   25.81   64.41    0.25    0.00    0.00    0.25    0.00    0.00    0.00    9.27
22:28:23     all   24.06   65.66    0.25    0.00    0.00    0.25    0.00    0.00    0.00    9.77
22:28:24     all   24.00   65.00    0.00    0.00    0.00    0.25    0.00    0.00    0.00   10.75
22:28:25     all   25.94   63.73    0.25    0.00    0.00    0.00    0.00    0.00    0.00   10.08
22:28:26     all   22.98   65.66    0.76    0.00    0.00    0.25    0.00    0.00    0.00   10.35
22:28:27     all   22.39   66.67    1.00    0.00    0.00    0.25    0.00    0.00    0.00    9.70
22:28:28     all   41.96   51.01    0.25    0.00    0.00    0.00    0.00    0.00    0.00    6.78
22:28:29     all   26.65   63.96    0.25    0.00    0.00    0.25    0.00    0.00    0.00    8.88
22:28:30     all   24.43   64.74    0.25    0.00    0.00    0.25    0.00    0.00    0.00   10.33
22:28:31     all   22.28   65.57    1.01    0.00    0.00    0.00    0.00    0.00    0.00   11.14
22:28:32     all   27.46   63.48    1.01    0.00    0.00    0.00    0.00    0.00    0.00    8.06
22:28:33     all   28.00   61.25    0.25    0.00    0.00    0.25    0.00    0.00    0.00   10.25
22:28:34     all   22.11   66.58    0.25    0.00    0.00    0.75    0.00    0.00    0.00   10.30
22:28:35     all   26.26   65.91    0.00    0.00    0.00    0.25    0.00    0.00    0.00    7.58
22:28:36     all   23.68   65.99    1.26    0.00    0.00    0.25    0.00    0.00    0.00    8.82
22:28:37     all   24.24   64.39    0.76    0.00    0.00    0.51    0.00    0.00    0.00   10.10
22:28:38     all   23.50   63.25    0.50    0.00    0.00    0.00    0.00    0.00    0.00   12.75
22:28:39     all   24.81   65.82    0.76    0.00    0.00    0.25    0.00    0.00    0.00    8.35
22:28:40     all   26.20   63.98    0.50    0.00    0.00    0.00    0.00    0.00    0.00    9.32
22:28:41     all   24.37   63.82    1.01    0.00    0.00    0.50    0.00    0.00    0.00   10.30
22:28:42     all   23.62   66.33    0.50    0.00    0.00    0.00    0.00    0.00    0.00    9.55
22:28:43     all   24.87   64.82    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.30
22:28:44     all   23.81   65.16    0.25    0.00    0.00    0.00    0.00    0.00    0.00   10.78
22:28:45     all   23.62   63.82    0.00    0.00    0.00    0.25    0.00    0.00    0.00   12.31
22:28:46     all   25.51   63.64    1.01    0.00    0.00    0.00    0.00    0.00    0.00    9.85
22:28:47     all   22.17   66.75    0.50    0.00    0.00    0.25    0.00    0.00    0.00   10.33
22:28:48     all   23.93   65.74    0.25    0.00    0.00    0.25    0.00    0.00    0.00    9.82
22:28:49     all   26.38   65.08    0.50    0.00    0.00    0.25    0.00    0.00    0.00    7.79
22:28:50     all   25.06   64.56    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.38
22:28:51     all   25.75   63.25    1.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
22:28:52     all   26.95   64.23    1.26    0.00    0.00    0.25    0.00    0.00    0.00    7.30
22:28:53     all   23.81   64.91    0.25    0.00    0.00    0.00    0.00    0.00    0.00   11.03
22:28:54     all   24.87   65.74    0.25    0.00    0.00    0.00    0.00    0.00    0.00    9.14
22:28:55     all   22.42   66.25    0.25    0.00    0.00    0.00    0.25    0.00    0.00   10.83
22:28:56     all   24.13   64.93    1.24    0.00    0.00    0.50    0.00    0.00    0.00    9.20
22:28:57     all   26.84   62.53    0.76    0.00    0.00    0.25    0.00    0.00    0.00    9.62
22:28:58     all   25.38   66.83    0.25    0.00    0.00    0.00    0.00    0.00    0.00    7.54
22:28:59     all   24.24   66.92    0.25    0.00    0.00    0.00    0.00    0.00    0.00    8.59
22:29:00     all   26.38   63.32    0.25    0.00    0.00    0.00    0.00    0.00    0.00   10.05
22:29:01     all   24.30   64.05    0.76    0.00    0.00    0.00    0.00    0.00    0.00   10.89
22:29:02     all    3.48   75.87    1.24    0.00    0.00    0.00    0.00    0.00    0.00   19.40
22:29:03     all   35.68   50.75    5.78    0.00    0.00    0.00    0.00    0.00    0.00    7.79
22:29:04     all   22.39   47.76    1.00    0.00    0.00    0.25    0.00    0.00    0.00   28.61
22:29:05     all    8.77   75.69    0.50    0.00    0.00    0.00    0.00    0.00    0.00   15.04
22:29:06     all   10.03   76.44    0.50    0.00    0.00    0.00    0.00    0.00    0.00   13.03
22:29:07     all    7.54   75.38    0.50    0.00    0.00    0.00    0.00    0.00    0.00   16.58
22:29:08     all   12.53   73.43    0.25    0.00    0.00    0.00    0.00    0.00    0.00   13.78
22:29:09     all   11.97   73.57    0.25    0.00    0.00    0.00    0.00    0.00    0.00   14.21
22:29:10     all    9.73   71.57    0.50    0.00    0.00    0.25    0.00    0.00    0.00   17.96
22:29:11     all   15.23   73.35    0.76    0.00    0.00    0.00    0.00    0.00    0.00   10.66
22:29:12     all   11.72   72.07    0.50    0.00    0.00    0.00    0.00    0.00    0.00   15.71
22:29:13     all   12.19   78.11    0.25    0.00    0.00    0.00    0.00    0.00    0.00    9.45
22:29:14     all   11.78   75.44    0.25    0.00    0.00    0.25    0.00    0.00    0.00   12.28
22:29:15     all   11.84   71.28    0.50    0.00    0.00    0.25    0.00    0.00    0.00   16.12
22:29:16     all    8.21   76.62    0.75    0.00    0.00    0.00    0.00    0.00    0.00   14.43
22:29:17     all   13.07   72.36    0.25    0.00    0.00    0.00    0.00    0.00    0.00   14.32
22:29:18     all    8.31   74.56    0.00    0.00    0.00    0.00    0.00    0.00    0.00   17.13
22:29:19     all   19.90   67.91    0.75    0.00    0.00    0.00    0.00    0.00    0.00   11.44
22:29:20     all    8.79   76.38    0.50    0.00    0.00    0.00    0.00    0.00    0.00   14.32
22:29:21     all    9.80   72.11    1.01    0.00    0.00    0.25    0.00    0.00    0.00   16.83
22:29:22     all    9.48   74.81    0.25    0.00    0.00    0.00    0.00    0.00    0.00   15.46
22:29:23     all   13.25   72.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00   14.25
22:29:24     all   14.29   73.68    0.00    0.00    0.00    0.25    0.00    0.00    0.00   11.78
22:29:25     all   12.44   72.14    0.25    0.00    0.00    0.50    0.00    0.00    0.00   14.68
22:29:26     all   15.00   70.00    1.25    0.00    0.00    0.00    0.00    0.00    0.00   13.75
22:29:27     all   10.03   69.92    0.00    0.00    0.00    0.00    0.00    0.00    0.00   20.05
22:29:28     all   13.82   70.60    0.25    0.00    0.00    0.00    0.00    0.00    0.00   15.33
22:29:29     all   10.00   72.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00   17.25
22:29:30     all    6.53   73.62    0.25    0.00    0.00    0.00    0.00    0.00    0.00   19.60
22:29:31     all   14.94   74.68    0.51    0.00    0.00    0.00    0.00    0.00    0.00    9.87
22:29:32     all   10.17   75.43    0.99    0.00    0.00    0.25    0.00    0.00    0.00   13.15
22:29:33     all    8.31   73.30    0.00    0.00    0.00    0.00    0.00    0.00    0.00   18.39
22:29:34     all   15.00   71.25    0.50    0.00    0.00    0.25    0.00    0.00    0.00   13.00
22:29:35     all    7.94   75.68    0.25    0.00    0.00    0.25    0.00    0.00    0.00   15.88
22:29:36     all   11.53   69.17    0.75    0.00    0.00    0.25    0.00    0.00    0.00   18.30
22:29:37     all   10.20   75.62    0.50    0.00    0.00    0.25    0.00    0.00    0.00   13.43
22:29:38     all   13.47   75.06    0.50    0.00    0.00    0.00    0.00    0.00    0.00   10.97
22:29:39     all    8.54   76.88    0.25    0.00    0.00    0.25    0.00    0.00    0.00   14.07
22:29:40     all   11.69   73.88    0.00    0.00    0.00    0.00    0.00    0.00    0.00   14.43
22:29:41     all    8.79   73.37    0.75    0.00    0.00    0.25    0.00    0.00    0.00   16.83
22:29:42     all   12.94   73.13    0.75    0.00    0.00    0.25    0.00    0.00    0.00   12.94
22:29:43     all   11.84   74.06    0.25    0.00    0.00    0.00    0.00    0.00    0.00   13.85
22:29:44     all   10.50   75.25    0.25    0.00    0.00    0.25    0.00    0.00    0.00   13.75
22:29:45     all   10.75   75.00    0.50    0.00    0.00    0.50    0.00    0.00    0.00   13.25
22:29:46     all   10.47   73.57    1.50    0.00    0.00    0.25    0.00    0.00    0.00   14.21
22:29:47     all    8.98   74.56    0.50    0.00    0.00    0.25    0.00    0.00    0.00   15.71
22:29:48     all   10.55   76.13    0.00    0.00    0.00    0.25    0.00    0.00    0.00   13.07
22:29:49     all   12.25   76.25    0.50    0.00    0.00    0.00    0.00    0.00    0.00   11.00
22:29:50     all    9.27   74.44    0.50    0.00    0.00    0.25    0.00    0.00    0.00   15.54
22:29:51     all   10.25   78.75    0.50    0.00    0.00    0.00    0.00    0.00    0.00   10.50
22:29:52     all   11.25   73.50    0.50    0.00    0.00    0.25    0.00    0.00    0.00   14.50
22:29:53     all    8.52   76.44    0.00    0.00    0.00    0.25    0.00    0.00    0.00   14.79
22:29:54     all   13.93   70.90    0.50    0.00    0.00    0.00    0.00    0.00    0.00   14.68
22:29:55     all   11.56   72.86    0.00    0.00    0.00    0.50    0.00    0.00    0.00   15.08
22:29:56     all   14.65   70.96    1.01    0.00    0.00    0.25    0.00    0.00    0.00   13.13
22:29:57     all    9.93   74.19    0.25    0.00    0.00    0.50    0.00    0.00    0.00   15.14
22:29:58     all   12.47   75.56    0.25    0.00    0.00    0.25    0.00    0.00    0.00   11.47
22:29:59     all   14.29   74.19    0.25    0.00    0.00    0.25    0.00    0.00    0.00   11.03
22:30:00     all    8.50   74.75    0.25    0.00    0.00    0.25    0.00    0.00    0.00   16.25
22:30:01     all   13.72   73.07    1.00    0.00    0.00    1.00    0.00    0.00    0.00   11.22
22:30:02     all    8.23   75.56    0.75    0.00    0.00    0.00    0.00    0.00    0.00   15.46
22:30:03     all   10.35   74.49    0.00    0.00    0.00    0.25    0.00    0.00    0.00   14.90
22:30:04     all   11.28   75.44    0.25    0.00    0.00    0.25    0.00    0.00    0.00   12.78
22:30:05     all   10.20   76.87    0.75    0.00    0.00    0.50    0.00    0.00    0.00   11.69
22:30:06     all   10.25   73.50    1.00    0.00    0.00    0.25    0.00    0.00    0.00   15.00
22:30:07     all    6.77   79.70    0.25    0.00    0.00    0.00    0.00    0.00    0.00   13.28
22:30:08     all   13.68   71.89    0.00    0.00    0.00    0.25    0.00    0.00    0.00   14.18
22:30:09     all    9.48   74.31    0.75    0.00    0.00    0.00    0.00    0.00    0.00   15.46
22:30:10     all   12.37   78.03    0.00    0.00    0.00    0.25    0.00    0.00    0.00    9.34
22:30:11     all   13.22   71.32    1.00    0.00    0.00    0.25    0.00    0.00    0.00   14.21
22:30:12     all   11.78   70.93    1.00    0.00    0.00    0.50    0.00    0.00    0.00   15.79
22:30:13     all   11.03   75.94    0.25    0.00    0.00    0.00    0.00    0.00    0.00   12.78
