  Time           ens2       
22:27:44      1.62      1.89
22:27:45      2.06      2.45
22:27:46      1.97      2.22
22:27:47      1.98      2.00
22:27:48      1.84      2.06
22:27:49      1.82      2.16
22:27:50      1.32      1.73
22:27:51      2.06      2.13
22:27:52      1.72      2.00
22:27:53      2.30      2.25
22:27:54      2.10      2.27
22:27:55      1.74      1.76
22:27:56      1.77      2.36
22:27:57      1.86      1.55
22:27:58      2.59      2.73
22:27:59      1.85      2.17
22:28:00      1.62      1.89
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:28:01      2.05      2.22
22:28:02      2.00      1.98
22:28:03      2.11      1.98
22:28:04      1.91      2.56
22:28:05      1.79      1.74
22:28:06      2.24      2.72
22:28:07      1.95      2.10
22:28:08      2.19      2.34
22:28:09      1.67      1.92
22:28:10      2.50      2.81
22:28:11      1.87      2.14
22:28:12      1.84      2.15
22:28:13      2.25      2.09
22:28:14      1.74      2.26
22:28:15      2.11      2.32
22:28:16      1.91      2.37
22:28:17      1.58      1.79
22:28:18      2.14      2.21
22:28:19      2.49      2.68
22:28:20      2.07      1.98
22:28:21      2.13      2.45
22:28:22      1.54      1.84
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:28:23      2.71      2.38
22:28:24      2.07      2.53
22:28:25      1.96      2.12
22:28:26      2.20      1.97
22:28:27      2.24      2.32
22:28:28      2.08      2.36
22:28:29      1.96      1.74
22:28:30      1.86      1.98
22:28:31      2.33      2.57
22:28:32      1.63      1.84
22:28:33      2.22      2.38
22:28:34      1.92      2.29
22:28:35      1.99      2.21
22:28:36      1.94      2.39
22:28:37      1.54      1.63
22:28:38      2.01      2.29
22:28:39      1.81      2.07
22:28:40      1.78      2.13
22:28:41      1.89      2.08
22:28:42      1.77      1.79
22:28:43      2.49      2.66
22:28:44      1.46      1.80
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:28:45      1.78      1.63
22:28:46      2.46      2.66
22:28:47      1.46      1.67
22:28:48      2.04      2.11
22:28:49      1.81      1.79
22:28:50      2.15      2.53
22:28:51      1.98      2.37
22:28:52      1.88      1.80
22:28:53      2.14      2.30
22:28:54      2.20      2.45
22:28:55      2.05      2.11
22:28:57      2.05      2.50
22:28:58      1.92      1.97
22:28:59      2.06      2.34
22:29:00      2.03      2.54
22:29:01      2.06      2.31
22:29:02      1.82      2.05
22:29:03      4.08      5.31
22:29:04      5.53      5.39
22:29:05      2.26      2.66
22:29:06      1.92      2.10
22:29:07      2.23      2.34
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:29:08      1.77      1.76
22:29:09      1.78      2.11
22:29:10      1.82      1.94
22:29:11      2.38      2.50
22:29:12      2.25      2.51
22:29:13      1.92      2.23
22:29:14      2.36      2.42
22:29:15      1.62      1.84
22:29:16      1.94      2.24
22:29:17      1.68      1.85
22:29:18      2.40      2.17
22:29:19      2.30      2.56
22:29:20      1.62      1.82
22:29:21      2.14      2.52
22:29:22      2.16      2.09
22:29:23      1.84      2.09
22:29:24      1.97      1.91
22:29:25      2.25      2.45
22:29:26      1.97      2.14
22:29:27      2.14      2.44
22:29:28      1.59      1.78
22:29:29      2.22      2.28
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:29:30      2.13      2.41
22:29:31      1.55      1.67
22:29:32      2.14      2.33
22:29:33      2.01      2.42
22:29:34      1.86      1.70
22:29:35      1.77      2.03
22:29:36      2.26      2.49
22:29:37      1.45      1.83
22:29:38      1.80      2.02
22:29:39      2.18      2.58
22:29:40      1.56      1.75
22:29:41      1.72      2.02
22:29:42      1.48      1.59
22:29:43      1.92      2.47
22:29:44      2.27      2.09
22:29:45      1.74      2.16
22:29:46      2.25      2.39
22:29:47      2.25      2.17
22:29:48      2.11      2.07
22:29:49      1.97      1.91
22:29:50      2.35      2.23
22:29:51      1.84      2.36
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:29:52      1.74      1.81
22:29:53      2.38      2.42
22:29:54      2.41      2.44
22:29:55      1.80      2.07
22:29:56      1.97      1.93
22:29:57      2.20      2.70
22:29:58      1.59      1.65
22:29:59      2.62      2.47
22:30:00      1.92      1.94
22:30:01      1.46      1.62
22:30:02      1.83      2.23
22:30:03      1.98      2.15
22:30:04      1.83      2.32
22:30:05      2.17      2.47
22:30:06      2.29      2.57
22:30:07      2.33      2.65
22:30:08      1.74      2.01
22:30:09      2.34      2.75
22:30:10      1.96      2.22
22:30:11      2.31      2.53
22:30:12      1.75      1.80
22:30:13      2.02      2.28
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:30:14      2.43      2.36
22:30:15      2.04      2.30
22:30:16      1.74      1.51
22:30:17      2.13      2.65
22:30:18      1.58      1.88
22:30:19      2.77      2.40
22:30:20      2.22      2.49
22:30:21      1.20      1.53
22:30:22      2.37      2.45
22:30:23      1.45      1.78
22:30:24      2.16      2.14
22:30:25      1.87      2.33
22:30:26      1.87      1.99
22:30:27      1.90      2.36
22:30:28      1.78      2.23
22:30:29      1.88      2.37
22:30:30      2.19      2.23
22:30:31      2.20      2.61
22:30:32      1.86      2.14
22:30:33      1.95      2.27
22:30:34      2.05      2.30
22:30:35      2.42      2.54
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:30:36      2.35      2.55
22:30:37      1.77      1.95
22:30:38      1.81      2.00
22:30:39      1.81      1.99
22:30:40      1.71      1.82
22:30:41      1.73      2.25
22:30:42      1.92      2.12
22:30:43      1.74      2.09
22:30:44      1.74      1.75
22:30:45      2.08      1.80
22:30:46      1.85      2.01
22:30:47      2.16      2.38
22:30:48      2.25      2.02
22:30:49      1.79      1.63
22:30:50      1.98      2.33
22:30:51      1.43      1.33
22:30:52      2.65      3.23
22:30:53      1.45      1.81
22:30:54      2.50      2.49
22:30:55      1.52      1.82
22:30:56      2.77      3.01
22:30:57      1.68      2.23
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:30:58      2.31      2.40
22:30:59      2.32      2.64
22:31:00      2.09      2.34
22:31:01      1.71      2.07
22:31:02      1.72      2.16
22:31:03      2.30      2.56
22:31:04      2.03      2.05
22:31:05      2.31      2.59
22:31:06      1.88      1.92
22:31:07      2.29      2.65
22:31:08      1.65      1.90
22:31:09      2.12      2.31
22:31:10      2.18      2.55
22:31:11      1.55      1.77
22:31:12      2.04      2.36
22:31:13      1.72      2.04
22:31:14      2.22      2.04
22:31:15      1.69      2.04
22:31:16      2.71      2.99
22:31:17      2.45      2.14
22:31:18      1.82      2.41
22:31:19      2.30      1.87
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:31:20      2.68      2.57
22:31:21      1.83      2.05
22:31:22      2.30      2.49
22:31:23      1.84      2.09
22:31:24      2.09      2.16
22:31:25      2.32      2.93
22:31:26      1.90      2.14
22:31:27      1.98      2.30
22:31:28      2.21      2.06
22:31:29      2.04      2.31
22:31:30      1.65      2.01
22:31:31      1.83      2.04
22:31:32      2.12      2.51
22:31:33      1.11      1.51
22:31:34      2.39      2.39
22:31:35      1.48      1.88
22:31:36      2.61      3.04
22:31:37      1.90      2.20
22:31:38      1.61      1.77
22:31:39      2.26      2.51
22:31:40      1.61      1.99
22:31:41      2.08      2.50
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:31:42      1.79      1.72
22:31:43      1.84      1.78
22:31:44      2.16      2.27
22:31:45      1.97      2.36
22:31:46      2.54      2.32
22:31:47      1.89      1.83
22:31:48      2.28      2.39
22:31:49      2.10      1.65
22:31:50      2.58      2.57
22:31:51      1.38      1.73
22:31:52      1.94      2.17
22:31:53      1.51      1.67
22:31:54      2.15      2.17
22:31:55      1.57      1.80
22:31:56      1.98      2.13
22:31:57      2.03      2.31
22:31:58      1.96      2.13
22:31:59      1.79      2.06
22:32:00      2.27      2.28
22:32:01      1.81      2.15
22:32:02      1.99      1.97
22:32:03      2.03      2.06
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:32:04      2.19      2.46
22:32:05      1.91      2.18
22:32:06      1.90      2.21
22:32:07      2.06      2.11
22:32:08      1.83      1.88
22:32:09      1.98      1.98
22:32:10      1.63      1.81
22:32:11      2.31      2.52
22:32:12      2.06      2.02
22:32:13      2.22      2.26
22:32:14      1.76      1.54
22:32:15      2.15      2.14
22:32:16      1.51      1.90
22:32:17      1.76      2.09
22:32:18      2.07      1.97
22:32:19      2.37      2.16
22:32:20      1.68      2.09
22:32:21      2.10      2.48
22:32:22      2.15      2.28
22:32:23      1.45      1.66
22:32:24      2.62      2.82
22:32:25      1.51      1.80
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:32:26      1.79      2.24
22:32:27      1.61      1.75
22:32:28      1.54      1.87
22:32:29      2.18      2.50
22:32:30      1.51      1.88
22:32:31      1.75      1.86
22:32:32      1.87      2.22
22:32:33      1.83      2.17
22:32:34      2.03      2.15
22:32:35      1.73      2.16
22:32:36      2.12      2.22
22:32:37      2.32      2.81
22:32:38      2.09      2.56
22:32:39      2.03      1.78
22:32:40      2.30      2.69
22:32:41      1.92      1.83
22:32:42      2.03      2.11
22:32:43      1.58      1.84
22:32:44      2.71      2.27
22:32:45      2.18      2.24
22:32:46      1.79      2.19
22:32:47      2.64      2.08
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:32:48      2.79      3.02
22:32:49      1.77      1.87
22:32:50      1.62      1.90
22:32:51      1.84      2.49
22:32:52      1.97      2.26
22:32:53      2.26      2.36
22:32:54      2.07      2.22
22:32:55      2.11      2.47
22:32:56      2.00      2.00
22:32:57      1.85      1.92
22:32:58      1.83      2.05
22:32:59      2.25      2.51
22:33:00      2.13      2.36
22:33:01      1.65      1.91
22:33:02      2.04      2.33
22:33:03      1.63      2.05
22:33:04      2.08      2.16
22:33:05      1.74      2.06
22:33:06      2.05      2.17
22:33:07      1.88      2.15
22:33:08      1.87      1.73
22:33:09      2.14      2.53
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:33:10      2.25      2.23
22:33:11      1.65      2.18
22:33:12      1.97      2.06
22:33:13      2.07      1.88
22:33:14      1.97      1.87
22:33:15      1.80      2.14
22:33:16      2.37      2.38
22:33:17      2.00      2.54
22:33:18      2.35      2.56
22:33:19      1.77      1.93
22:33:20      2.48      2.77
22:33:21      1.35      1.52
22:33:22      2.15      2.43
22:33:23      1.42      1.73
22:33:24      2.08      2.52
22:33:25      1.68      2.02
22:33:26      1.62      1.69
22:33:27      1.66      2.04
22:33:28      2.04      2.33
22:33:29      2.13      2.22
22:33:30      1.98      2.17
22:33:31      1.41      1.75
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:33:32      2.19      2.49
22:33:33      1.48      1.91
22:33:34      2.25      2.04
22:33:35      1.58      1.93
22:33:36      1.60      1.84
22:33:37      1.57      1.95
22:33:38      1.61      1.79
22:33:39      2.45      2.37
22:33:40      2.14      2.47
22:33:41      2.14      2.36
22:33:42      2.38      2.34
22:33:43      1.31      1.55
22:33:44      2.21      2.26
22:33:45      2.17      2.22
22:33:46      1.74      2.02
22:33:47      1.91      1.80
22:33:48      1.83      2.16
22:33:49      2.09      1.90
22:33:50      2.10      2.33
22:33:51      1.58      2.06
22:33:52      1.67      2.00
22:33:53      1.57      2.05
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:33:54      1.88      1.97
22:33:55      2.34      2.46
22:33:56      2.16      2.48
22:33:57      2.02      2.12
22:33:58      1.91      1.97
22:33:59      1.95      1.83
22:34:00      1.55      1.86
22:34:01      2.29      2.56
22:34:02      1.67      2.02
22:34:03      2.07      2.55
22:34:04      2.22      2.04
22:34:05      2.09      2.34
22:34:06      1.68      1.84
22:34:07      2.15      2.44
22:34:08      2.00      1.88
22:34:09      1.95      2.19
22:34:10      1.82      2.20
22:34:11      2.68      2.41
22:34:12      1.68      1.88
22:34:13      2.11      2.58
22:34:14      2.30      1.91
22:34:15      1.58      1.97
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:34:16      1.59      1.72
22:34:17      2.50      2.78
22:34:18      1.38      1.55
22:34:19      2.89      2.86
22:34:20      1.75      2.05
22:34:21      2.00      2.25
22:34:22      1.77      2.05
22:34:23      1.52      1.84
22:34:24      1.96      2.20
22:34:25      1.89      2.36
22:34:26      1.62      1.92
22:34:27      3.45      2.54
22:34:28      1.71      1.83
22:34:29      2.03      2.29
22:34:30      1.38      1.70
22:34:31      1.85      2.20
22:34:32     12.13      7.06
22:34:33      2.02      2.56
22:34:34      1.88      2.09
22:34:35      1.81      1.87
22:34:36      2.23      2.58
22:34:37      2.55      2.53
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:34:38      2.13      2.34
22:34:39      1.64      1.59
22:34:40      2.24      2.37
22:34:41      2.05      2.65
22:34:42      1.59      1.65
22:34:43      2.43      2.30
22:34:44      1.98      1.94
22:34:45      1.96      2.23
22:34:46      1.55      1.74
22:34:47      2.11      2.40
22:34:48      1.70      1.72
22:34:49      2.62      2.85
22:34:50      1.91      2.41
22:34:51      1.75      1.83
22:34:52      1.72      1.99
22:34:53      2.16      2.32
22:34:54      2.13      2.28
22:34:55      1.68      1.89
22:34:56      1.65      2.00
22:34:57      1.64      2.02
22:34:58      1.82      2.09
22:34:59      1.81      1.91
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:35:00      2.05      2.38
22:35:01      1.85      1.97
22:35:02      1.76      2.09
22:35:03      1.85      1.96
22:35:04      1.90      1.98
22:35:05      2.29      2.39
22:35:06      2.18      2.06
22:35:07      2.07      2.25
22:35:08      1.97      2.23
22:35:09      2.05      2.06
22:35:10      1.68      2.22
22:35:11      2.11      2.26
22:35:12      2.13      2.14
22:35:13      2.00      2.55
22:35:14      1.86      1.99
22:35:15      1.93      2.21
22:35:16      1.82      2.17
22:35:17      2.09      2.47
22:35:18      1.74      1.59
22:35:19      1.76      1.73
22:35:20      1.69      1.97
22:35:21      2.95      2.94
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:35:22      1.86      2.38
22:35:23      1.78      1.84
22:35:24      2.33      2.52
22:35:25      1.44      1.71
22:35:26      1.98      2.34
22:35:27      1.39      1.71
22:35:28      2.20      2.26
22:35:29      1.67      1.64
22:35:30      2.03      2.32
22:35:31      1.83      2.24
22:35:32      1.75      2.07
22:35:33      3.59      2.47
22:35:34      1.73      1.88
22:35:35      2.26      2.23
22:35:36      2.03      2.32
22:35:37      1.54      2.05
22:35:38      2.21      2.14
22:35:39      2.30      2.45
22:35:40      1.52      1.77
22:35:41      2.06      1.97
22:35:42      1.37      1.61
22:35:43      1.78      2.05
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:35:44      1.66      1.74
22:35:45      1.83      2.17
22:35:46      2.39      2.70
22:35:47      1.45      1.71
22:35:48      1.90      2.38
22:35:49      1.83      1.97
22:35:50      2.12      2.34
22:35:51      1.61      1.90
22:35:52      1.95      2.32
22:35:53      1.46      1.84
22:35:54      2.28      2.62
22:35:55      2.21      2.52
22:35:56      1.67      2.01
22:35:57      2.34      2.36
22:35:58      1.67      1.84
22:35:59      2.09      2.26
22:36:00      1.64      1.83
22:36:01      1.99      2.23
22:36:02      1.96      2.17
22:36:03      1.85      2.25
22:36:04      1.98      1.74
22:36:05      2.88      3.20
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:36:06      2.38      2.82
22:36:07      2.40      2.22
22:36:08      1.74      1.98
22:36:09      1.92      2.09
22:36:10      2.72      2.49
22:36:11      1.78      1.92
22:36:12      1.88      2.00
22:36:13      1.85      2.07
22:36:14      2.41      2.31
22:36:15      1.78      2.06
22:36:16      2.04      2.18
22:36:17      2.51      2.49
22:36:18      1.84      2.17
22:36:19      2.03      2.09
22:36:20      2.24      2.81
22:36:21      1.49      1.68
22:36:22      1.92      2.24
22:36:23      1.77      2.26
22:36:24      1.81      1.98
22:36:25      1.85      1.95
22:36:26      2.06      2.46
22:36:27      1.80      2.13
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:36:28      1.75      2.23
22:36:29      2.15      2.05
22:36:30      2.06      2.69
22:36:31      1.75      2.00
22:36:32      1.59      2.04
22:36:33      2.18      2.01
22:36:34      2.64      2.65
22:36:35      2.27      2.67
22:36:36      2.22      2.23
22:36:37      1.68      1.94
22:36:38      1.60      1.78
22:36:39      3.12      3.22
22:36:40      1.90      2.27
22:36:41      1.75      1.92
22:36:42      2.64      2.87
22:36:43      1.91      2.08
22:36:44      2.91      2.80
22:36:45      1.60      1.98
22:36:46      1.69      1.80
22:36:47      2.00      2.39
22:36:48      1.95      2.22
22:36:49      1.91      1.74
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:36:50      1.77      2.26
22:36:51      1.98      2.16
22:36:52      1.89      2.26
22:36:53      1.62      1.68
22:36:54      1.87      1.94
22:36:55      2.30      2.62
22:36:56      2.21      2.46
22:36:57      1.44      1.61
22:36:58      1.98      2.32
22:36:59      2.19      1.92
22:37:00      1.55      2.09
22:37:01      1.46      1.66
22:37:02      2.31      2.37
22:37:03      2.13      1.92
22:37:04      2.34      3.13
22:37:05      2.39      2.34
22:37:06      1.75      2.30
22:37:07      2.21      2.23
22:37:08      2.15      2.20
22:37:09      1.86      2.12
22:37:10      2.16      2.27
22:37:11      1.57      1.89
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:37:12      1.50      1.88
22:37:13      2.34      2.32
22:37:14      1.83      2.04
22:37:15      1.79      2.09
22:37:16      1.94      2.21
22:37:17      2.22      2.35
22:37:18      1.39      1.74
22:37:19      2.44      2.44
22:37:20      1.48      1.91
22:37:21      2.17      2.66
22:37:22      1.50      1.67
22:37:23      1.99      2.13
22:37:24      1.88      2.20
22:37:25      2.09      2.19
22:37:26      1.59      1.94
22:37:27      2.04      2.08
22:37:28      1.62      1.75
22:37:29      2.05      2.08
22:37:30      1.57      2.05
22:37:31      2.38      2.15
22:37:32      2.01      2.39
22:37:33      1.96      1.96
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:37:34      2.11      2.09
22:37:35      1.87      2.14
22:37:36      1.83      2.21
22:37:37      2.01      1.89
22:37:38      2.08      2.25
22:37:39      1.81      2.05
22:37:40      1.57      1.83
22:37:41      2.05      2.14
22:37:42      2.20      2.52
22:37:43      1.90      1.71
22:37:44      1.64      1.87
22:37:45      2.18      2.49
22:37:46      1.90      2.30
22:37:47      2.23      2.29
22:37:48      2.25      2.49
22:37:49      1.74      2.01
22:37:50      1.96      2.26
22:37:51      1.89      1.92
22:37:52      1.92      2.19
22:37:53      1.77      1.92
22:37:54      1.47      1.61
22:37:55      2.27      2.66
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:37:56      1.76      2.20
22:37:57      1.89      2.27
22:37:58      1.85      2.11
22:37:59      2.12      2.27
22:38:00      2.20      2.15
22:38:01      1.75      2.08
22:38:02      2.07      2.50
22:38:03      2.32      2.08
22:38:04      1.63      2.04
22:38:05      2.24      2.54
22:38:06      2.55      2.38
22:38:07      2.01      1.89
22:38:08      1.97      2.24
22:38:09      1.81      2.16
22:38:10      1.72      1.93
22:38:11      2.44      2.49
22:38:12      1.51      1.84
22:38:13      2.42      2.29
22:38:14      1.82      2.14
22:38:15      1.68      2.04
22:38:16      1.74      2.18
22:38:17      1.84      2.07
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:38:18      2.22      2.36
22:38:19      1.84      2.06
22:38:20      1.56      2.00
22:38:21      2.54      2.88
22:38:22      1.74      1.82
22:38:23      1.76      1.99
22:38:24      2.25      2.41
22:38:25      1.55      1.79
22:38:26      1.88      2.31
22:38:27      1.34      1.69
22:38:28      2.21      2.04
22:38:29      2.02      2.02
22:38:30      2.11      2.52
22:38:31      1.71      1.83
22:38:32      2.09      2.08
22:38:33      1.91      1.70
22:38:34      1.77      2.12
22:38:35      1.85      1.89
22:38:36      2.04      2.47
22:38:37      1.89      2.05
22:38:38      2.07      2.30
22:38:39      1.89      2.19
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:38:40      1.52      1.72
22:38:41      1.78      2.06
22:38:42      1.62      1.86
22:38:43      1.85      1.63
22:38:44      1.85      2.20
22:38:45      1.69      1.78
22:38:46      2.11      2.47
22:38:47      1.61      1.49
22:38:48      2.16      2.46
22:38:49      3.48      2.09
22:38:50      1.62      2.04
22:38:51      2.03      2.31
22:38:52      1.64      1.90
22:38:53      2.31      2.45
22:38:54      1.74      2.05
22:38:55      2.13      1.99
22:38:56      1.79      2.40
22:38:57      1.51      1.66
22:38:58      2.33      2.00
22:38:59      1.86      1.86
22:39:00      1.82      1.94
22:39:01      2.30      2.06
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:39:02      1.92      2.03
22:39:03      2.03      1.72
22:39:04      1.94      1.91
22:39:05      2.24      2.50
22:39:06      1.49      1.68
22:39:07      2.38      2.48
22:39:08      1.64      1.52
22:39:09      1.86      2.02
22:39:10      1.46      1.88
22:39:11      2.30      2.62
22:39:12      2.09      2.39
22:39:13      2.02      2.29
22:39:14      2.25      2.85
22:39:15      1.86      2.09
22:39:16      1.76      2.22
22:39:17      1.97      2.21
22:39:18      2.17      2.36
22:39:19      2.36      2.68
22:39:20      1.77      1.96
22:39:21      1.89      2.21
22:39:22      1.49      1.88
22:39:23      1.90      2.08
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:39:24      2.06      2.38
22:39:25      1.50      1.91
22:39:26      2.00      2.22
22:39:27      2.27      2.06
22:39:28      1.78      1.69
22:39:29      2.16      2.27
22:39:30      2.10      2.01
22:39:31      1.96      2.48
22:39:32      1.63      2.15
22:39:33      2.98      2.59
22:39:34      1.91      1.99
22:39:35      1.79      2.18
22:39:36      1.76      1.80
22:39:37      1.62      1.84
22:39:38      1.79      1.82
22:39:39      1.66      1.84
22:39:40      2.24      2.51
22:39:41      1.96      1.99
22:39:42      1.50      2.08
22:39:43      1.92      1.89
22:39:44      1.77      2.19
22:39:45      2.38      2.68
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:39:46      1.75      1.81
22:39:47      1.93      2.39
22:39:48      1.57      1.75
22:39:49      2.17      2.67
22:39:50      1.89      2.18
22:39:51      1.74      1.92
22:39:52      1.43      1.52
22:39:53      2.33      2.28
22:39:54      1.40      1.67
22:39:55      2.44      2.87
22:39:56      2.09      1.97
22:39:57      2.30      2.31
22:39:58      1.71      1.81
22:39:59      2.38      2.41
22:40:00      1.84      2.17
22:40:01      1.96      2.50
22:40:02      2.40      2.18
22:40:03      2.08      2.56
22:40:04      1.98      2.28
22:40:05      2.06      2.17
22:40:06      2.34      2.46
22:40:07      2.09      2.18
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:40:08      1.98      2.28
22:40:09      1.55      1.59
22:40:10      1.91      2.09
22:40:11      2.09      2.57
22:40:12      1.73      1.75
22:40:13      2.36      2.31
22:40:14      2.26      2.61
22:40:15      2.04      2.56
22:40:16      2.20      2.71
22:40:17      2.02      2.21
22:40:18      2.11      2.23
22:40:19      2.71      2.80
22:40:20      1.82      1.97
22:40:21      2.04      2.38
22:40:22      2.23      2.39
22:40:23      2.19      2.29
22:40:24      2.31      2.52
22:40:25      2.00      1.85
22:40:26      1.88      2.34
22:40:27      1.85      1.88
22:40:28      2.77      2.02
22:40:29      1.61      1.75
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:40:30      2.14      2.68
22:40:31      2.86      3.06
22:40:32      3.02      3.40
22:40:33      3.67      3.71
22:40:34      2.10      2.34
22:40:35      2.21      2.35
22:40:36      1.89      2.07
