procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0   9978    154   4971    0    0     0    20 1209  686 99  0  1  0  0 2025-09-22 23:03:30
 4  0      0   9977    154   4971    0    0     0     0 1140  449 99  0  1  0  0 2025-09-22 23:03:31
 4  0      0   9977    154   4971    0    0     0     0 1155  500 99  0  0  0  0 2025-09-22 23:03:32
 7  0      0   9977    154   4971    0    0     0     0 1137  452 99  0  1  0  0 2025-09-22 23:03:33
 4  0      0   9976    154   4971    0    0     0     0 1152  542 99  0  0  0  0 2025-09-22 23:03:34
 4  0      0   9976    154   4971    0    0     0    20 1159  564 98  1  1  0  0 2025-09-22 23:03:35
 4  0      0   9976    154   4971    0    0     0     0 1188  558 98  0  2  0  0 2025-09-22 23:03:36
 4  0      0   9976    154   4971    0    0     0     0 1149  515 98  0  1  0  0 2025-09-22 23:03:37
 4  0      0   9976    154   4972    0    0     0     0 1127  429 98  0  2  0  0 2025-09-22 23:03:38
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0   9975    154   4972    0    0     0     0 1178  642 97  1  2  0  0 2025-09-22 23:03:39
 4  0      0   9974    154   4972    0    0     0    20 1175  595 98  0  2  0  0 2025-09-22 23:03:40
 4  0      0   9974    154   4972    0    0     0     0 1149  491 98  0  2  0  0 2025-09-22 23:03:41
 4  0      0   9974    154   4972    0    0     0     0 1129  461 97  0  2  0  0 2025-09-22 23:03:42
 4  0      0   9974    154   4972    0    0     0    16 1176  516 98  0  2  0  0 2025-09-22 23:03:43
 1  0      0   9974    154   4972    0    0     0     0 1147  539 98  1  2  0  0 2025-09-22 23:03:44
 4  0      0   9975    154   4972    0    0     0    36 1222  675 98  1  2  0  0 2025-09-22 23:03:45
 4  0      0   9975    154   4972    0    0     0     0 1142  477 98  0  2  0  0 2025-09-22 23:03:46
 4  0      0   9975    154   4972    0    0     0     0 1143  514 98  0  1  0  0 2025-09-22 23:03:47
 4  0      0   9975    154   4972    0    0     0    12 1188  620 97  0  3  0  0 2025-09-22 23:03:48
 4  0      0   9974    154   4972    0    0     0     0 1188  644 97  1  2  0  0 2025-09-22 23:03:49
 4  0      0   9974    154   4973    0    0     0    32 1260  907 84  1 16  0  0 2025-09-22 23:03:50
 4  0      0   9974    154   4973    0    0     0     0 1144  485 98  0  2  0  0 2025-09-22 23:03:51
 4  0      0   9974    154   4973    0    0     0     0 1103  340 100  0  0  0  0 2025-09-22 23:03:52
 8  0      0   9974    154   4973    0    0     0  2844 1143  479 97  0  2  0  0 2025-09-22 23:03:53
 4  0      0   9974    154   4973    0    0     0     0 1146  541 98  0  1  0  0 2025-09-22 23:03:54
 4  0      0   9974    154   4973    0    0     0     0 1169  559 99  0  0  0  0 2025-09-22 23:03:55
 4  0      0   9974    154   4973    0    0     0    28 1143  475 98  0  2  0  0 2025-09-22 23:03:56
 4  0      0   9974    154   4973    0    0     0     0 1155  497 98  0  2  0  0 2025-09-22 23:03:57
 4  0      0   9974    154   4973    0    0     0     0 1136  474 97  0  3  0  0 2025-09-22 23:03:58
 4  0      0   9973    154   4973    0    0     0     0 1171  610 98  0  1  0  0 2025-09-22 23:03:59
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0   9973    154   4973    0    0     0     0 1179  573 99  1  0  0  0 2025-09-22 23:04:00
 4  0      0   9973    154   4973    0    0     0    20 1148  555 99  0  0  0  0 2025-09-22 23:04:01
 4  0      0   9973    154   4973    0    0     0     0 1188  554 99  1  0  0  0 2025-09-22 23:04:02
 4  0      0   9973    154   4974    0    0     0     0 1234  663 100  0  0  0  0 2025-09-22 23:04:03
 4  0      0   9972    154   4974    0    0     0     0 1229  689 99  1  1  0  0 2025-09-22 23:04:04
 4  0      0   9972    154   4974    0    0     0     0 1233  725 100  0  0  0  0 2025-09-22 23:04:05
 4  0      0   9972    154   4974    0    0     0    20 1186  572 99  0  1  0  0 2025-09-22 23:04:06
 4  0      0   9972    154   4974    0    0     0     0 1214  762 99  1  1  0  0 2025-09-22 23:04:07
 4  0      0   9972    154   4974    0    0     0     0 1162  509 98  1  1  0  0 2025-09-22 23:04:08
 4  0      0   9972    154   4974    0    0     0     0 1252  744 99  1  0  0  0 2025-09-22 23:04:09
 4  0      0   9971    154   4974    0    0     0     0 1221  696 98  0  1  0  0 2025-09-22 23:04:10
 4  0      0   9971    154   4974    0    0     0    20 1155  487 100  0  0  0  0 2025-09-22 23:04:11
 5  0      0   9971    154   4975    0    0     0     0 1167  492 99  1  0  0  0 2025-09-22 23:04:12
 4  0      0   9971    154   4975    0    0     0    32 1166  509 100  0  0  0  0 2025-09-22 23:04:13
 4  0      0   9971    154   4975    0    0     0     0 1206  622 98  1  1  0  0 2025-09-22 23:04:14
 4  0      0   9971    154   4975    0    0     0     0 1194  626 98  1  1  0  0 2025-09-22 23:04:15
 4  0      0   9971    154   4975    0    0     0     0 1140  476 100  0  0  0  0 2025-09-22 23:04:16
 4  0      0   9971    154   4975    0    0     0     0 1163  483 99  1  0  0  0 2025-09-22 23:04:17
 4  0      0   9970    154   4975    0    0     0    20 1150  499 98  1  2  0  0 2025-09-22 23:04:18
 4  0      0   9970    154   4975    0    0     0     8 1246  750 99  1  1  0  0 2025-09-22 23:04:19
 4  0      0   9969    154   4975    0    0     0     0 1153  541 100  1  0  0  0 2025-09-22 23:04:20
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0   9969    154   4975    0    0     0     0 1208  571 100  0  0  0  0 2025-09-22 23:04:21
 4  0      0   9969    154   4975    0    0     0     0 1175  490 99  1  0  0  0 2025-09-22 23:04:22
 4  0      0   9969    154   4975    0    0     0     0 1196  605 99  1  0  0  0 2025-09-22 23:04:23
 4  0      0   9969    154   4976    0    0     0  2608 1196  637 98  1  1  0  0 2025-09-22 23:04:24
 5  0      0   9968    154   4976    0    0     0     0 1181  631 98  0  1  0  0 2025-09-22 23:04:25
 4  0      0   9968    154   4976    0    0     0     0 1150  478 100  0  0  0  0 2025-09-22 23:04:26
 5  0      0   9968    154   4976    0    0     0     0 1154  507 100  1  0  0  0 2025-09-22 23:04:27
 4  0      0   9968    154   4976    0    0     0     0 1158  515 100  0  0  0  0 2025-09-22 23:04:28
 4  0      0   9968    154   4976    0    0     0    48 1189  611 98  1  2  0  0 2025-09-22 23:04:29
 5  0      0   9968    154   4976    0    0     0     0 1172  588 99  1  0  0  0 2025-09-22 23:04:30
 4  0      0   9968    154   4976    0    0     0     0 1138  495 100  1  0  0  0 2025-09-22 23:04:31
 4  0      0   9968    154   4976    0    0     0     0 1201  588 99  0  0  0  0 2025-09-22 23:04:32
 4  0      0   9968    154   4976    0    0     0     0 1201  627 97  0  2  0  0 2025-09-22 23:04:33
 4  0      0   9967    154   4976    0    0     0    20 1221  695 99  1  1  0  0 2025-09-22 23:04:34
 4  0      0   9968    154   4976    0    0     0     0 1196  618 100  0  0  0  0 2025-09-22 23:04:35
 4  0      0   9967    154   4977    0    0     0     0 1218  579 100  0  0  0  0 2025-09-22 23:04:36
 4  0      0   9967    154   4977    0    0     0     0 1144  443 100  0  0  0  0 2025-09-22 23:04:37
 4  0      0   9967    154   4977    0    0     0     0 1140  434 99  0  0  0  0 2025-09-22 23:04:38
 4  0      0   9967    154   4977    0    0     0    20 1196  619 99  0  0  0  0 2025-09-22 23:04:39
 6  0      0   9967    154   4977    0    0     0     0 1210  707 98  0  2  0  0 2025-09-22 23:04:40
 4  0      0   9967    154   4977    0    0     0     0 1151  528 99  0  1  0  0 2025-09-22 23:04:41
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0   9967    154   4977    0    0     0     0 1175  479 100  0  0  0  0 2025-09-22 23:04:42
 4  0      0   9967    154   4977    0    0     0     0 1152  510 98  1  1  0  0 2025-09-22 23:04:43
 4  0      0   9966    154   4977    0    0     0    20 1145  543 99  1  1  0  0 2025-09-22 23:04:44
 4  0      0   9966    154   4977    0    0     0     0 1205  581 99  1  0  0  0 2025-09-22 23:04:45
 4  0      0   9966    154   4978    0    0     0     0 1242  792 98  0  2  0  0 2025-09-22 23:04:46
 4  0      0   9966    154   4978    0    0     0     0 1162  541 98  1  2  0  0 2025-09-22 23:04:47
 4  0      0   9966    154   4978    0    0     0     0 1225  634 97  0  3  0  0 2025-09-22 23:04:48
 4  0      0   9965    154   4978    0    0     0    40 1218  661 99  1  0  0  0 2025-09-22 23:04:49
 4  0      0   9965    154   4978    0    0     0     0 1293  830 97  0  3  0  0 2025-09-22 23:04:50
 4  0      0   9965    154   4978    0    0     0     0 1169  512 99  0  0  0  0 2025-09-22 23:04:51
 4  0      0   9965    154   4978    0    0     0     0 1154  666 100  0  0  0  0 2025-09-22 23:04:52
 4  0      0   9965    154   4978    0    0     0     0 1195  539 99  0  1  0  0 2025-09-22 23:04:53
 4  0      0   9965    154   4978    0    0     0  2836 1185  617 99  1  1  0  0 2025-09-22 23:04:54
 4  0      0   9965    154   4978    0    0     0    40 1309  858 98  1  2  0  0 2025-09-22 23:04:55
 4  0      0   9965    154   4979    0    0     0     0 1243  818 98  0  1  0  0 2025-09-22 23:04:56
 1  0      0   9965    154   4979    0    0     0     0  946  395 78  0 22  0  0 2025-09-22 23:04:57
 4  0      0   9965    154   4979    0    0     0     0  917  805 52  0 48  0  0 2025-09-22 23:04:58
 4  0      0   9964    154   4979    0    0     0    28 1233  719 99  1  0  0  0 2025-09-22 23:04:59
 4  0      0   9964    154   4979    0    0     0    20 1133  465 100  0  0  0  0 2025-09-22 23:05:00
 4  0      0   9964    154   4979    0    0     0     0 1232  621 99  0  0  0  0 2025-09-22 23:05:01
 4  0      0   9964    154   4979    0    0     0    48 1157  533 99  1  1  0  0 2025-09-22 23:05:02
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0   9964    154   4979    0    0     0     0 1157  563 100  0  0  0  0 2025-09-22 23:05:03
 4  0      0   9963    154   4979    0    0     0     0 1221  717 97  1  2  0  0 2025-09-22 23:05:04
 4  0      0   9963    154   4979    0    0     0     0 1154  510 99  1  0  0  0 2025-09-22 23:05:05
 4  0      0   9963    154   4979    0    0     0     0 1166  492 99  1  1  0  0 2025-09-22 23:05:06
 4  0      0   9963    154   4979    0    0     0    48 1156  506 99  1  0  0  0 2025-09-22 23:05:07
 4  0      0   9963    154   4979    0    0     0     0 1158  516 98  1  1  0  0 2025-09-22 23:05:08
 4  0      0   9962    154   4980    0    0     0     0 1184  606 99  1  0  0  0 2025-09-22 23:05:09
 4  0      0   9963    154   4980    0    0     0     0 1168  591 99  0  1  0  0 2025-09-22 23:05:10
 5  0      0   9963    154   4980    0    0     0     0 1162  549 99  0  2  0  0 2025-09-22 23:05:11
 4  0      0   9963    154   4980    0    0     0     0 1111  368 99  1  0  0  0 2025-09-22 23:05:12
 4  0      0   9963    154   4980    0    0     0    20 1283  953 98  1  1  0  0 2025-09-22 23:05:13
 4  0      0   9962    154   4980    0    0     0     0 1260  852 97  1  3  0  0 2025-09-22 23:05:14
 5  0      0   9962    154   4980    0    0     0     0 1175  584 99  1  0  0  0 2025-09-22 23:05:15
 4  0      0   9962    154   4980    0    0     0     0 1180  505 99  0  1  0  0 2025-09-22 23:05:16
 4  0      0   9962    154   4981    0    0     0     0 1265  729 99  0  0  0  0 2025-09-22 23:05:17
 4  0      0   9962    154   4980    0    0     0    20 1232  664 98  1  2  0  0 2025-09-22 23:05:18
 4  0      0   9962    154   4981    0    0     0     0 1230  887 98  1  2  0  0 2025-09-22 23:05:19
 4  0      0   9962    154   4981    0    0     0     8 1152  518 100  1  0  0  0 2025-09-22 23:05:20
 4  0      0   9962    154   4981    0    0     0     0 1239  956 99  0  1  0  0 2025-09-22 23:05:21
 4  0      0   9962    154   4981    0    0     0     0 1158  841 97  1  2  0  0 2025-09-22 23:05:22
 4  0      0   9962    154   4981    0    0     0    32 1189  565 100  0  0  0  0 2025-09-22 23:05:23
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0   9962    154   4981    0    0     0     0 1264  807 98  1  1  0  0 2025-09-22 23:05:24
 4  0      0   9961    154   4981    0    0     0    24 1260  911 100  0  0  0  0 2025-09-22 23:05:25
 7  0      0   9961    154   4981    0    0     0     0 1144  492 99  0  1  0  0 2025-09-22 23:05:26
 4  0      0   9961    154   4981    0    0     0     0 1181  778 100  0  0  0  0 2025-09-22 23:05:27
 4  0      0   9961    154   4982    0    0     0    44 1146  485 99  0  0  0  0 2025-09-22 23:05:28
 4  0      0   9961    154   4982    0    0     0     0 1242  808 91  1  8  0  0 2025-09-22 23:05:29
 4  0      0   9961    154   4982    0    0     0  3384 1178  601 99  1  0  0  0 2025-09-22 23:05:30
 4  0      0   9961    154   4982    0    0     0     0 1150  442 100  0  0  0  0 2025-09-22 23:05:31
 4  0      0   9960    154   4982    0    0     0     0 1124  400 100  0  0  0  0 2025-09-22 23:05:32
 4  0      0   9960    154   4982    0    0     0    28 1193  517 100  0  0  0  0 2025-09-22 23:05:33
 4  0      0   9960    154   4982    0    0     0     0 1174  566 99  0  0  0  0 2025-09-22 23:05:34
 4  0      0   9960    154   4982    0    0     0   168 1199  579 100  0  0  0  0 2025-09-22 23:05:35
 4  0      0   9960    154   4982    0    0     0     0 1188  530 99  0  1  0  0 2025-09-22 23:05:36
 4  0      0   9960    154   4982    0    0     0     0 1125  383 100  0  0  0  0 2025-09-22 23:05:37
 5  0      0   9960    154   4983    0    0     0     0 1251  694 100  0  0  0  0 2025-09-22 23:05:38
 4  0      0   9959    154   4983    0    0     0    24 1239  754 99  1  1  0  0 2025-09-22 23:05:39
 4  0      0   9959    154   4983    0    0     0     0 1153  483 99  0  0  0  0 2025-09-22 23:05:40
 4  0      0   9959    154   4983    0    0     0     0 1206  617 97  0  3  0  0 2025-09-22 23:05:41
 4  0      0   9959    154   4983    0    0     0     0 1216  618 98  1  2  0  0 2025-09-22 23:05:42
 4  0      0   9959    154   4983    0    0     0     0 1260  718 98  0  2  0  0 2025-09-22 23:05:43
 4  0      0   9959    154   4984    0    0     0    20 1242  728 98  1  2  0  0 2025-09-22 23:05:44
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0   9958    154   4983    0    0     0     0 1211  680 100  0  0  0  0 2025-09-22 23:05:45
 4  0      0   9959    154   4983    0    0     0     0 1126  412 100  0  0  0  0 2025-09-22 23:05:46
 4  0      0   9959    154   4984    0    0     0     0 1154  517 98  0  2  0  0 2025-09-22 23:05:47
 4  0      0   9959    154   4984    0    0     0     0 1187  540 99  1  0  0  0 2025-09-22 23:05:48
 5  0      0   9958    154   4984    0    0     0    20 1338  944 96  1  3  0  0 2025-09-22 23:05:49
 4  0      0   9958    154   4984    0    0     0     0 1249  712 98  1  2  0  0 2025-09-22 23:05:50
 4  0      0   9958    154   4984    0    0     0     8 1147  625 100  0  1  0  0 2025-09-22 23:05:51
 4  0      0   9957    154   4984    0    0     0     0 1113  385 100  0  0  0  0 2025-09-22 23:05:52
 4  0      0   9957    154   4984    0    0     0     0 1139  596 97  0  3  0  0 2025-09-22 23:05:53
 4  0      0   9957    154   4985    0    0     0    32 1217  687 99  1  0  0  0 2025-09-22 23:05:54
 4  0      0   9957    154   4985    0    0     0     0 1160  537 99  0  1  0  0 2025-09-22 23:05:55
 4  0      0   9957    154   4985    0    0     0     8 1135  465 99  0  1  0  0 2025-09-22 23:05:56
 4  0      0   9957    154   4985    0    0     0     0 1112  417 100  0  0  0  0 2025-09-22 23:05:57
 4  0      0   9957    154   4985    0    0     0     0 1121  470 100  0  0  0  0 2025-09-22 23:05:58
 4  0      0   9956    154   4985    0    0     0    32 1192  662 98  1  2  0  0 2025-09-22 23:05:59
 4  0      0   9956    154   4985    0    0     0     0 1158  588 98  1  2  0  0 2025-09-22 23:06:00
 4  0      0   9956    154   4985    0    0     0    12 1132  450 99  0  1  0  0 2025-09-22 23:06:01
 4  0      0   9956    154   4985    0    0     0     0 1121  390 100  0  0  0  0 2025-09-22 23:06:02
 4  0      0   9956    154   4985    0    0     0     0 1123  495 99  0  1  0  0 2025-09-22 23:06:03
 4  0      0   9956    154   4986    0    0     0     0 1193  652 97  1  3  0  0 2025-09-22 23:06:04
 4  0      0   9956    154   4986    0    0     0    32 1256  785 97  1  2  0  0 2025-09-22 23:06:05
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0   9956    154   4986    0    0     0  3612 1159  469 99  0  0  0  0 2025-09-22 23:06:06
 4  0      0   9956    154   4986    0    0     0     0 1209  689 100  0  0  0  0 2025-09-22 23:06:07
 4  0      0   9956    154   4986    0    0     0     0 1169  530 99  0  1  0  0 2025-09-22 23:06:08
 4  0      0   9956    154   4986    0    0     0     0 1197  760 97  0  3  0  0 2025-09-22 23:06:09
 4  0      0   9955    154   4986    0    0     0    28 1195  614 99  0  1  0  0 2025-09-22 23:06:10
 7  0      0   9955    154   4986    0    0     0     0 1210  607 99  0  1  0  0 2025-09-22 23:06:11
 2  0      0   9955    154   4986    0    0     0     0 1193  542 99  0  1  0  0 2025-09-22 23:06:12
 4  0      0   9955    154   4986    0    0     0     0  929 1054 39  0 61  0  0 2025-09-22 23:06:13
 4  0      0   9954    154   4986    0    0     0     0 1145  517 98  1  1  0  0 2025-09-22 23:06:14
 4  0      0   9954    154   4987    0    0     0    20 1161  523 97  0  2  0  0 2025-09-22 23:06:15
 4  0      0   9954    154   4987    0    0     0     0 1113  395 100  0  1  0  0 2025-09-22 23:06:16
 4  0      0   9954    154   4987    0    0     0     0 1361  950 97  1  2  0  0 2025-09-22 23:06:17
 8  0      0   9954    154   4987    0    0     0     0 1135  445 97  0  3  0  0 2025-09-22 23:06:18
 4  0      0   9954    154   4987    0    0     0     0 1213  672 99  0  0  0  0 2025-09-22 23:06:19
 5  0      0   9954    154   4987    0    0     0    20 1204  630 99  1  0  0  0 2025-09-22 23:06:20
 4  0      0   9954    154   4987    0    0     0     4 1196  598 100  0  0  0  0 2025-09-22 23:06:21
 4  0      0   9954    154   4988    0    0     0     0 1140  635 100  0  0  0  0 2025-09-22 23:06:22
 4  0      0   9954    154   4988    0    0     0     0 1140  430 100  0  0  0  0 2025-09-22 23:06:23
 4  0      0   9953    154   4988    0    0     0     0 1147  532 99  0  0  0  0 2025-09-22 23:06:24
 4  0      0   9953    154   4988    0    0     0    20 1173  607 99  0  1  0  0 2025-09-22 23:06:25
 4  0      0   9953    154   4988    0    0     0     0 1246  683 99  0  1  0  0 2025-09-22 23:06:26
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0   9953    154   4988    0    0     0     4 1143  494 97  0  3  0  0 2025-09-22 23:06:27
 4  0      0   9953    154   4988    0    0     0     0 1186  654 98  0  2  0  0 2025-09-22 23:06:28
 4  0      0   9952    154   4988    0    0     0     0 1183  659 98  1  1  0  0 2025-09-22 23:06:29
 4  0      0   9952    154   4988    0    0     0     0 1222  659 98  0  2  0  0 2025-09-22 23:06:30
 4  0      0   9952    154   4988    0    0     0    20 1151  525 99  0  1  0  0 2025-09-22 23:06:31
 4  0      0   9952    154   4988    0    0     0     0 1137  476 99  0  0  0  0 2025-09-22 23:06:32
 4  0      0   9952    154   4988    0    0     0     0 1162  489 100  0  0  0  0 2025-09-22 23:06:33
 4  0      0   9951    154   4989    0    0     0     0 1406 1151 91  1  8  0  0 2025-09-22 23:06:34
 4  0      0   9952    154   4989    0    0     0     0 1203  643 100  0  0  0  0 2025-09-22 23:06:35
 4  0      0   9952    154   4989    0    0     0    20 1193  538 100  0  0  0  0 2025-09-22 23:06:36
 4  0      0   9952    154   4989    0    0     0     8 1210  587 99  0  1  0  0 2025-09-22 23:06:37
 4  0      0   9952    154   4989    0    0     0     0 1232  773 99  0  1  0  0 2025-09-22 23:06:38
 4  0      0   9952    154   4989    0    0     0     0 1218  859 98  1  1  0  0 2025-09-22 23:06:39
 4  0      0   9952    154   4989    0    0     0     0 1168  577 98  0  2  0  0 2025-09-22 23:06:40
10  0      0   9951    154   4989    0    0     0    20 1128  455 98  0  1  0  0 2025-09-22 23:06:41
 4  0      0   9951    154   4989    0    0     0  3588 1172  524 100  0  0  0  0 2025-09-22 23:06:42
 4  0      0   9951    154   4989    0    0     0     0 1277  742 98  0  2  0  0 2025-09-22 23:06:43
 4  0      0   9951    154   4989    0    0     0     0 1219  860 97  1  3  0  0 2025-09-22 23:06:44
 4  0      0   9951    154   4990    0    0     0     0 1247  988 99  1  1  0  0 2025-09-22 23:06:45
 4  0      0   9951    154   4990    0    0     0    28 1133  496 98  0  1  0  0 2025-09-22 23:06:46
 5  0      0   9950    154   4990    0    0     0     0 1174  674 97  0  3  0  0 2025-09-22 23:06:47
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0   9950    154   4990    0    0     0     0 1196  570 98  0  2  0  0 2025-09-22 23:06:48
 4  0      0   9950    154   4990    0    0     0     0 1160  569 99  1  0  0  0 2025-09-22 23:06:49
 3  0      0   9950    154   4990    0    0     0     0 1185  615 99  1  1  0  0 2025-09-22 23:06:50
 4  0      0   9950    154   4990    0    0     0    20 1196  632 97  0  3  0  0 2025-09-22 23:06:51
 5  0      0   9950    154   4990    0    0     0     0 1174  524 99  0  1  0  0 2025-09-22 23:06:52
 5  0      0   9950    154   4991    0    0     0     0 1142  568 97  1  2  0  0 2025-09-22 23:06:53
 4  0      0   9949    154   4991    0    0     0     0 1162  589 98  0  1  0  0 2025-09-22 23:06:54
 3  0      0   9949    154   4991    0    0     0     0 1118  552 96  1  4  0  0 2025-09-22 23:06:55
 2  0      0   9949    154   4991    0    0     0     0 1260  757 96  0  4  0  0 2025-09-22 23:06:56
 5  0      0   9949    154   4991    0    0     0    28 1159  484 100  0  0  0  0 2025-09-22 23:06:57
 4  0      0   9949    154   4991    0    0     0     0 1182  573 97  0  2  0  0 2025-09-22 23:06:58
 4  0      0   9948    154   4991    0    0     0     0 1157  587 99  1  0  0  0 2025-09-22 23:06:59
 4  0      0   9949    154   4991    0    0     0     0 1264  740 99  1  0  0  0 2025-09-22 23:07:00
 4  0      0   9949    154   4991    0    0     0     0 1252  671 99  0  1  0  0 2025-09-22 23:07:01
 4  0      0   9949    154   4991    0    0     0    40 1240  671 100  0  0  0  0 2025-09-22 23:07:02
 4  0      0   9948    154   4992    0    0     0     0 1300  764 99  0  1  0  0 2025-09-22 23:07:03
 4  0      0   9948    154   4992    0    0     0     0 1265  746 100  0  0  0  0 2025-09-22 23:07:04
 4  0      0   9948    154   4992    0    0     0     0 1169  591 100  0  0  0  0 2025-09-22 23:07:05
 4  0      0   9948    154   4992    0    0     0     0 1284  762 99  0  1  0  0 2025-09-22 23:07:06
 4  0      0   9948    154   4992    0    0     0    44 1243  645 99  1  0  0  0 2025-09-22 23:07:07
 5  0      0   9948    154   4992    0    0     0     0 1192  529 100  0  0  0  0 2025-09-22 23:07:08
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0   9947    154   4992    0    0     0     0 1245  744 99  1  0  0  0 2025-09-22 23:07:09
 5  0      0   9947    154   4992    0    0     0     0 1151  523 99  0  1  0  0 2025-09-22 23:07:10
 4  0      0   9947    154   4992    0    0     0     0 1319  840 99  1  0  0  0 2025-09-22 23:07:11
 4  0      0   9947    154   4992    0    0     0    32 1207  579 99  0  0  0  0 2025-09-22 23:07:12
 4  0      0   9947    154   4992    0    0     0     0 1151  686 90  0 10  0  0 2025-09-22 23:07:13
 4  0      0   9946    154   4993    0    0     0     0 1190  593 100  0  0  0  0 2025-09-22 23:07:14
 4  0      0   9946    154   4993    0    0     0     0 1162  562 99  1  0  0  0 2025-09-22 23:07:15
 4  0      0   9946    154   4993    0    0     0     0 1112  374 100  0  0  0  0 2025-09-22 23:07:16
 5  0      0   9946    154   4993    0    0     0    20 1144  480 100  0  0  0  0 2025-09-22 23:07:17
 4  0      0   9946    154   4993    0    0     0  3356 1142  474 98  1  2  0  0 2025-09-22 23:07:18
 4  0      0   9945    154   4993    0    0     0     0 1198  685 99  1  0  0  0 2025-09-22 23:07:19
 4  0      0   9944    154   4993    0    0     0     0 1183  580 99  1  0  0  0 2025-09-22 23:07:20
 4  0      0   9944    154   4993    0    0     0     0 1127  436 100  0  0  0  0 2025-09-22 23:07:21
 4  0      0   9944    154   4993    0    0     0     0 1186  561 99  0  1  0  0 2025-09-22 23:07:22
 5  0      0   9944    154   4993    0    0     0    28 1139  468 99  1  0  0  0 2025-09-22 23:07:23
 4  0      0   9943    154   4994    0    0     0     0 1171  613 98  0  1  0  0 2025-09-22 23:07:24
 4  0      0   9943    154   4994    0    0     0     0 1143  533 99  1  1  0  0 2025-09-22 23:07:25
 4  0      0   9943    154   4994    0    0     0     0 1154  670 100  0  0  0  0 2025-09-22 23:07:26
 4  0      0   9943    154   4994    0    0     0     0 1179  534 100  0  0  0  0 2025-09-22 23:07:27
 4  0      0   9943    154   4994    0    0     0    40 1121  380 99  0  0  0  0 2025-09-22 23:07:28
 4  0      0   9943    154   4994    0    0     0     0 1206 1113 71  1 28  0  0 2025-09-22 23:07:29
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0   9943    154   4994    0    0     0     0 1121  448 100  0  0  0  0 2025-09-22 23:07:30
 4  0      0   9943    154   4994    0    0     0     0 1176  562 99  1  0  0  0 2025-09-22 23:07:31
 5  0      0   9942    154   4995    0    0     0     0 1174  507 100  0  0  0  0 2025-09-22 23:07:32
 4  0      0   9942    154   4995    0    0     0    28 1145  437 100  0  0  0  0 2025-09-22 23:07:33
 4  0      0   9942    154   4995    0    0     0     0 1193  630 99  1  0  0  0 2025-09-22 23:07:34
 5  0      0   9941    154   4995    0    0     0     0 1176  749 98  0  1  0  0 2025-09-22 23:07:35
 4  0      0   9941    154   4995    0    0     0     0 1130  439 99  1  1  0  0 2025-09-22 23:07:36
 4  0      0   9941    154   4995    0    0     0     0 1140  495 98  0  2  0  0 2025-09-22 23:07:37
 4  0      0   9941    154   4995    0    0     0    48 1143  458 100  0  0  0  0 2025-09-22 23:07:38
 4  0      0   9941    154   4995    0    0     0     0 1202  658 99  1  0  0  0 2025-09-22 23:07:39
 4  0      0   9941    154   4995    0    0     0     0 1161  529 100  0  0  0  0 2025-09-22 23:07:40
 4  0      0   9941    154   4995    0    0     0     0 1148  486 99  0  1  0  0 2025-09-22 23:07:41
