  Time           ens2       
23:03:58      1.50      1.66
23:03:59      1.78      2.00
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:04:00      1.75      1.95
23:04:01      1.38      1.70
23:04:02      1.64      1.91
23:04:03      1.36      1.49
23:04:04      1.78      1.88
23:04:05      1.76      1.94
23:04:06      1.78      1.60
23:04:07      1.53      1.96
23:04:08      1.43      1.52
23:04:09      2.07      1.73
23:04:10      1.24      1.41
23:04:11      1.77      2.05
23:04:12      2.06      1.79
23:04:13      1.56      1.42
23:04:14      1.85      1.95
23:04:15      1.73      1.73
23:04:16      1.44      1.71
23:04:17      1.74      1.85
23:04:18      1.72      1.90
23:04:19      1.84      1.75
23:04:20      1.16      1.35
23:04:21      1.51      2.04
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:04:22      1.44      1.75
23:04:23      1.46      1.67
23:04:24      1.61      1.64
23:04:25      1.92      2.05
23:04:26      1.21      1.48
23:04:27      3.78      2.57
23:04:28      1.08      1.16
23:04:29      1.86      2.08
23:04:30      1.28      1.44
23:04:31      1.39      1.71
23:04:32      1.77      2.05
23:04:33      2.08      1.95
23:04:34      1.80      1.89
23:04:35      1.88      1.66
23:04:36      1.79      2.19
23:04:37      1.39      1.71
23:04:38      1.84      1.66
23:04:39      1.64      1.73
23:04:40      1.68      1.79
23:04:41      1.65      1.70
23:04:42      1.64      1.82
23:04:43      1.38      1.55
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:04:44      1.80      1.66
23:04:45      1.19      1.43
23:04:46      1.79      1.93
23:04:47      1.67      1.89
23:04:48      1.79      1.72
23:04:49      1.52      1.46
23:04:50      1.32      1.42
23:04:51      1.81      1.93
23:04:52      1.59      1.79
23:04:53      1.51      1.40
23:04:54      2.03      2.02
23:04:55      1.47      1.70
23:04:56      1.59      2.02
23:04:57      1.44      1.51
23:04:58      1.44      1.38
23:04:59      1.69      1.46
23:05:00      1.08      1.16
23:05:01      1.73      1.94
23:05:02      1.68      2.04
23:05:03      1.59      1.83
23:05:04      1.83      1.45
23:05:05      1.68      1.84
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:05:06      1.33      1.51
23:05:07      1.88      2.05
23:05:08      1.38      1.55
23:05:09      1.69      1.82
23:05:10      1.65      1.32
23:05:11      1.72      2.14
23:05:12      1.64      2.01
23:05:13      1.37      1.32
23:05:14      1.69      1.73
23:05:15      1.28      1.34
23:05:16      1.57      1.73
23:05:17      1.76      2.26
23:05:18      1.45      1.42
23:05:19      1.64      1.68
23:05:20      1.38      1.47
23:05:21      1.26      1.70
23:05:22      1.68      1.97
23:05:23      1.25      1.39
23:05:24      1.87      1.91
23:05:25      1.67      1.90
23:05:26      1.60      1.84
23:05:27      1.24      1.66
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:05:28      1.49      1.50
23:05:29      1.66      1.84
23:05:30      1.54      1.73
23:05:31      1.86      2.14
23:05:32      1.37      1.62
23:05:33     13.70      6.73
23:05:34      1.21      1.22
23:05:35      7.56      4.51
23:05:36      1.77      1.51
23:05:37      1.81      1.94
23:05:38      1.72      1.68
23:05:39      2.02      1.67
23:05:40      1.32      1.57
23:05:41      1.40      1.58
23:05:42      1.66      1.86
23:05:43      1.36      1.53
23:05:44      1.83      1.94
23:05:45      1.51      1.66
23:05:46      1.48      1.90
23:05:47      1.74      2.00
23:05:48      1.02      1.16
23:05:49      1.85      2.00
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:05:50      1.36      1.62
23:05:51      1.31      1.48
23:05:52      1.54      1.91
23:05:53      1.14      1.33
23:05:54      1.61      1.57
23:05:55      1.38      1.57
23:05:56      1.51      1.80
23:05:57      1.43      1.54
23:05:58      1.91      2.30
23:05:59      1.37      1.35
23:06:00      1.45      1.60
23:06:01      1.45      1.79
23:06:02      1.65      1.60
23:06:03      1.65      1.93
23:06:04      1.38      1.33
23:06:05      1.94      1.76
23:06:06      1.75      2.01
23:06:07      1.58      1.87
23:06:08      1.84      1.42
23:06:09      1.68      1.72
23:06:10      1.24      1.45
23:06:11      1.73      1.95
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:06:12      1.14      1.31
23:06:13      1.43      1.37
23:06:14      1.43      1.54
23:06:15      1.15      1.34
23:06:16      1.38      1.79
23:06:17      1.74      2.01
23:06:18      1.38      1.55
23:06:19      1.72      1.75
23:06:20      1.62      1.89
23:06:21      1.64      1.82
23:06:22      1.37      1.71
23:06:23      1.36      1.45
23:06:24      1.40      1.54
23:06:25      1.79      1.98
23:06:26      1.31      1.70
23:06:27      1.33      1.59
23:06:28      1.54      1.70
23:06:29      1.80      1.79
23:06:30      1.10      1.35
23:06:31      1.98      1.98
23:06:32      1.32      1.95
23:06:33      1.71      1.89
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:06:34      2.00      1.72
23:06:35      1.44      1.46
23:06:36      1.81      2.07
23:06:37      1.71      1.52
23:06:38      1.47      1.72
23:06:39      1.44      1.42
23:06:40      1.31      1.51
23:06:41      1.44      1.77
23:06:42      1.51      1.81
23:06:43      1.37      1.55
23:06:44      1.44      1.39
23:06:45      1.38      1.65
23:06:46      1.45      1.62
23:06:47      1.88      2.21
23:06:48      1.33      1.46
23:06:49      1.66      1.68
23:06:50      1.79      1.97
23:06:51      1.26      1.47
23:06:52      1.37      1.54
23:06:53      1.74      2.06
23:06:54      1.55      1.56
23:06:55      1.65      1.83
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:06:56      1.44      1.73
23:06:57      1.66      1.84
23:06:58      1.56      1.64
23:06:59      1.66      1.75
23:07:00      1.71      1.49
23:07:01      1.57      1.51
23:07:02      1.23      1.50
23:07:03      2.21      2.14
23:07:04      1.23      1.41
23:07:05      2.09      2.20
23:07:06      1.77      1.45
23:07:07      1.56      1.66
23:07:08      1.52      1.70
23:07:09      1.60      1.65
23:07:10      1.31      1.62
23:07:11      1.87      2.22
23:07:12      1.14      1.31
23:07:13      1.66      1.85
23:07:14      1.66      1.68
23:07:15      1.60      1.69
23:07:16      1.39      1.60
23:07:17      1.43      1.80
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:07:18      1.69      1.76
23:07:19      2.04      2.06
23:07:20      1.24      1.52
23:07:21      1.67      1.85
23:07:22      1.34      1.58
23:07:23      1.31      1.39
23:07:24      1.83      1.97
23:07:25      1.25      1.35
23:07:26      1.67      1.94
23:07:27      1.38      1.71
23:07:28      1.15      1.27
23:07:29      2.07      1.70
23:07:30      1.21      1.26
23:07:31      1.29      1.38
23:07:32      2.06      1.99
23:07:33      1.31      1.39
23:07:34      1.80      1.83
23:07:35      1.93      1.75
23:07:36      1.14      1.30
23:07:37      1.52      1.82
23:07:38      1.32      1.38
23:07:39      2.02      1.97
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:07:40      1.38      1.49
23:07:41      1.69      1.89
23:07:42      1.61      1.94
23:07:43      1.83      2.10
23:07:44      1.40      1.33
23:07:45      1.56      1.64
23:07:46      1.45      1.52
23:07:47      1.54      1.85
23:07:48      1.02      1.16
23:07:49      1.54      1.60
23:07:50      1.41      1.79
23:07:51      1.64      1.96
23:07:52      1.30      1.47
23:07:53      1.53      1.74
23:07:54      1.39      1.43
23:07:55      1.11      1.34
23:07:56      1.45      1.64
23:07:57      2.02      2.34
23:07:58      1.78      1.60
23:07:59      1.66      1.88
23:08:00      1.61      1.58
23:08:01      1.85      1.96
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:08:02      1.75      1.99
23:08:03      1.13      1.34
23:08:04      2.24      1.87
23:08:05      1.40      1.47
23:08:06      1.69      1.91
23:08:07      1.76      2.16
23:08:08      1.98      2.15
23:08:09      1.27      1.22
23:08:10      1.56      1.83
23:08:11      1.54      1.78
23:08:12      1.67      1.71
23:08:13      1.33      1.65
23:08:14      1.41      1.41
23:08:15      1.33      1.50
23:08:16      1.38      1.54
23:08:17      1.68      1.93
23:08:18      1.39      1.73
23:08:19      1.66      1.74
23:08:20      1.62      1.46
23:08:21      1.79      2.14
23:08:22      1.55      1.88
23:08:23      1.55      1.73
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:08:24      1.82      1.72
23:08:25      1.73      1.83
23:08:26      1.21      1.47
23:08:27      1.77      1.64
23:08:28      1.54      1.78
23:08:29      1.79      1.52
23:08:30      2.00      1.83
23:08:31      1.27      1.41
23:08:32      1.39      1.70
23:08:33      2.08      1.84
23:08:34      1.59      1.81
23:08:35      1.55      1.61
23:08:36      1.38      1.67
23:08:37      1.69      1.96
23:08:38      1.52      1.82
23:08:39      1.37      1.39
23:08:40      1.68      1.87
23:08:41      1.30      1.52
23:08:42      1.80      2.13
23:08:43      1.40      1.59
23:08:44      1.57      1.53
23:08:45      1.59      1.76
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:08:46      1.27      1.38
23:08:47      1.55      1.63
23:08:48      1.73      1.97
23:08:49      3.20      1.79
23:08:50      1.39      1.43
23:08:51      1.25      1.63
23:08:52      1.52      1.88
23:08:53      1.19      1.33
23:08:54      1.75      1.62
23:08:55      1.14      1.16
23:08:56      1.95      2.01
23:08:57      1.60      1.84
23:08:58      1.08      1.16
23:08:59      2.22      1.66
23:09:00      1.54      1.90
23:09:01      1.61      1.51
23:09:02      1.72      1.47
23:09:03      1.44      1.66
23:09:04      1.58      1.58
23:09:05      1.80      1.58
23:09:06      1.15      1.30
23:09:07      2.03      1.88
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:09:08      1.37      1.55
23:09:09      1.73      1.72
23:09:10      1.38      1.56
23:09:11      1.37      1.56
23:09:12      1.47      1.57
23:09:13      1.53      1.80
23:09:14      1.55      1.61
23:09:15      1.51      1.66
23:09:16      1.14      1.48
23:09:17      1.76      2.10
23:09:18      1.39      1.65
23:09:19      1.76      1.74
23:09:20      1.45      1.66
23:09:21      1.13      1.30
23:09:22      1.66      1.93
23:09:23      1.37      1.55
23:09:24      2.03      2.10
23:09:25      1.41      0.96
23:09:26      1.38      1.59
23:09:27      1.45      1.82
23:09:28      2.06      1.72
23:09:29      1.67      1.70
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:09:30      1.90      2.17
23:09:31      1.41      1.16
23:09:32      1.46      1.88
23:09:33      1.59      1.72
23:09:34      1.65      1.79
23:09:35      1.08      0.96
23:09:36      1.68      1.80
23:09:37      1.38      1.71
23:09:38      1.67      1.88
23:09:39      1.49      1.32
23:09:40      1.38      1.62
23:09:41      1.57      1.55
23:09:42      1.32      1.71
23:09:43      1.33      1.44
23:09:44      1.61      1.52
23:09:45      1.50      1.72
23:09:46      1.67      1.77
23:09:47      1.84      2.18
23:09:48      1.14      1.16
23:09:49      1.71      1.90
23:09:50      1.38      1.54
23:09:51      1.87      1.87
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:09:52      1.08      1.12
23:09:53      1.50      1.41
23:09:54      1.91      1.56
23:09:55      1.57      1.66
23:09:56      1.08      1.30
23:09:57      1.91      1.88
23:09:58      1.13      1.37
23:09:59      1.67      1.68
23:10:00      1.55      1.45
23:10:01      1.46      1.80
23:10:02      1.51      1.88
23:10:03      1.34      1.73
23:10:04      1.75      1.88
23:10:05      1.46      1.30
23:10:06      1.51      1.55
23:10:07      2.18      2.28
23:10:08      1.15      1.08
23:10:09      1.60      1.39
23:10:10      1.68      1.86
23:10:11      1.68      1.96
23:10:12      1.63      1.74
23:10:13      1.60      1.64
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:10:14      1.84      1.92
23:10:15      1.18      1.42
23:10:16      1.67      1.78
23:10:17      1.68      1.72
23:10:18      1.27      1.45
23:10:19      1.75      1.38
23:10:20      1.02      1.16
23:10:21      1.86      2.20
23:10:22      1.52      1.86
23:10:23      1.60      1.26
23:10:24      1.44      1.49
23:10:25      1.51      1.72
23:10:26      1.48      1.28
23:10:27      1.79      1.76
23:10:28      1.18      1.24
23:10:29      2.20      1.63
23:10:30      1.47      1.36
23:10:31      1.79      1.97
23:10:32      1.24      1.61
23:10:33      1.36      1.51
23:10:34      2.30      2.45
23:10:35      1.21      1.08
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:10:36      1.37      1.46
23:10:37      1.61      1.95
23:10:38      1.26      1.30
23:10:39      1.44      1.39
23:10:40      1.39      1.38
23:10:41      1.44      1.70
23:10:42      1.46      1.98
23:10:43      1.18      1.13
23:10:44      1.68      1.55
23:10:45      1.46      1.55
23:10:46      1.51      1.54
23:10:47      1.60      1.63
23:10:48      1.27      1.43
23:10:49      1.93      1.76
23:10:50      1.24      1.25
23:10:51      1.59      1.88
23:10:52      1.72      1.56
23:10:53      1.08      0.97
23:10:54      1.48      1.51
23:10:55      1.93      1.70
23:10:56      1.39      1.41
23:10:57      1.67      1.64
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:10:58      1.49      1.08
23:10:59      1.54      1.47
23:11:00      1.51      1.83
23:11:01      1.38      1.28
23:11:02      1.67      1.76
23:11:03      1.31      1.16
23:11:04      1.86      1.63
23:11:05      1.41      1.17
23:11:06      1.69      1.74
23:11:07      1.83      1.82
23:11:08      1.38      1.45
23:11:09      1.66      1.55
23:11:10      1.73      1.79
23:11:11      1.49      1.83
23:11:12      1.63      1.62
23:11:13      1.19      1.13
23:11:14      1.74      1.55
23:11:15      1.13      1.32
23:11:16      1.39      1.59
23:11:17      1.66      1.70
23:11:18      1.52      1.41
23:11:19      1.85      1.68
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:11:20      1.45      1.73
23:11:21      1.77      1.72
23:11:22      1.82      1.80
23:11:23      1.14      1.35
23:11:24      2.38      2.06
23:11:25      1.38      1.37
23:11:26      1.39      1.60
23:11:27      1.88      1.63
23:11:28      1.46      1.69
23:11:29      1.50      1.52
23:11:30      1.25      1.40
23:11:31      1.57      1.55
23:11:32      1.59      1.77
23:11:33      1.51      1.46
23:11:34      1.24      1.22
23:11:35      1.57      1.87
23:11:36      1.31      1.55
23:11:37      1.63      1.97
23:11:38      1.25      1.34
23:11:39      1.80      1.53
23:11:40      1.37      1.71
23:11:41      1.56      1.66
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
23:11:42      1.72      2.02
23:11:43      1.28      1.29
23:11:44      1.33      1.29
23:11:45      1.58      1.58
23:11:46      1.18      1.37
23:11:47      1.82      2.07
23:11:48      1.22      1.34
