  Time           ens2       
22:29:26      1.97      2.33
22:29:27      1.99      2.40
22:29:28      2.37      2.55
22:29:29      1.41      1.82
22:29:30      1.68      1.80
22:29:31      2.15      2.32
22:29:32      2.04      2.09
22:29:33      1.69      1.98
22:29:34      2.04      2.06
22:29:35      1.45      1.47
22:29:36      1.87      2.07
22:29:37      1.34      1.58
22:29:38      1.87      2.22
22:29:39      1.47      2.01
22:29:40      1.69      1.86
22:29:41      1.89      2.47
22:29:42      2.13      1.91
22:29:43      1.76      1.88
22:29:44      2.21      2.53
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:29:45      1.37      1.67
22:29:46      1.98      2.42
22:29:47      2.25      1.84
22:29:48      2.39      2.41
22:29:49      1.88      1.98
22:29:50      2.70      2.57
22:29:51      1.47      1.83
22:29:52      1.96      2.15
22:29:53      2.33      1.91
22:29:54      1.93      1.89
22:29:55      5.76      6.99
22:29:56      5.43      6.37
22:29:57      2.63      3.14
22:29:58      2.64      3.02
22:29:59      2.40      2.83
22:30:00      2.17      2.34
22:30:01      2.19      2.65
22:30:02      2.56      2.90
22:30:03      2.11      2.47
22:30:04      2.51      3.03
22:30:05      2.54      3.03
22:30:06      2.74      3.38
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:30:07      2.14      2.26
22:30:08      2.82      2.86
22:30:09      1.95      2.51
22:30:10      2.42      2.67
22:30:11      2.12      2.45
22:30:12      2.24      2.44
22:30:13      2.44      2.53
22:30:14      2.54      2.78
22:30:15      2.36      2.44
22:30:16      2.15      2.22
22:30:17      2.64      2.91
22:30:18      2.11      2.51
22:30:19      3.21      3.00
22:30:20      2.46      2.47
22:30:21      1.97      2.54
22:30:22      2.97      2.77
22:30:23      2.12      2.43
22:30:24      2.50      2.87
22:30:25      1.81      1.97
22:30:26      2.70      2.97
22:30:27      2.14      2.64
22:30:28      2.89      3.26
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:30:29      2.10      2.54
22:30:30      2.56      2.85
22:30:31      2.45      3.16
22:30:32      2.16      2.54
22:30:33      2.29      2.47
22:30:34      2.42      2.92
22:30:35      5.66      6.42
22:30:36      4.51      5.93
22:30:37      1.75      2.13
22:30:38      3.76      4.79
22:30:39      1.94      2.34
22:30:40      1.81      1.91
22:30:41      1.88      2.26
22:30:42      2.22      2.63
22:30:43      1.96      2.05
22:30:44      2.47      2.61
22:30:45      2.24      2.18
22:30:46      1.58      2.05
22:30:47      2.54      2.58
22:30:48      2.31      1.99
22:30:49      2.22      2.53
22:30:50      1.73      1.94
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:30:51      1.80      1.79
22:30:52      1.99      2.35
22:30:53      2.10      2.01
22:30:54      4.12      3.89
22:30:55      4.64      3.96
22:30:56      2.30      2.71
22:30:57      2.31      2.74
22:30:58      2.59      2.84
22:30:59      1.64      1.97
22:31:00      2.43      2.59
22:31:01      2.20      2.53
22:31:02      2.55      2.82
22:31:03      2.00      2.29
22:31:04      2.35      3.04
22:31:05      2.23      2.39
22:31:06      2.64      3.33
22:31:07      2.06      2.43
22:31:08      2.82      2.72
22:31:09      1.93      2.39
22:31:10      2.03      2.25
22:31:11      2.37      2.65
22:31:12      2.32      2.30
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:31:13      2.09      2.41
22:31:14      2.68      3.00
22:31:15      1.52      2.14
22:31:16      2.36      2.81
22:31:17      3.27      2.95
22:31:18      2.61      2.50
22:31:19      2.11      2.73
22:31:20      2.68      2.40
22:31:21      2.47      3.05
22:31:22      2.48      2.81
22:31:23      2.48      2.77
22:31:24      2.41      2.66
22:31:25      1.94      2.58
22:31:26      3.23      4.21
22:31:27      1.84      1.89
22:31:28      1.79      2.14
22:31:29      1.74      2.29
22:31:30      2.10      2.32
22:31:31      1.62      2.09
22:31:32      1.84      2.01
22:31:33      1.95      2.39
22:31:34      2.15      2.47
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:31:35      1.46      1.91
22:31:36      2.10      2.31
22:31:37      2.08      2.25
22:31:38      1.67      2.05
22:31:39      1.74      2.36
22:31:40      2.38      2.41
22:31:41      1.29      1.80
22:31:42      2.51      2.47
22:31:43      1.95      1.93
22:31:44      1.87      2.18
22:31:45      1.69      1.92
22:31:46      2.37      2.29
22:31:47      2.07      2.11
22:31:48      1.84      2.07
22:31:49      2.22      2.21
22:31:50      2.11      2.10
22:31:51      1.96      2.39
22:31:52      1.79      1.67
22:31:53      2.15      2.16
22:31:54      1.67      1.65
22:31:55      1.76      2.02
22:31:56      1.57      2.05
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:31:57      2.16      2.17
22:31:58      2.33      2.56
22:31:59      2.11      2.30
22:32:00      1.81      2.17
22:32:01      2.07      2.62
22:32:02      1.66      1.62
22:32:03      2.11      2.32
22:32:04      2.26      2.36
22:32:05      2.20      2.17
22:32:06      1.67      2.21
22:32:07      2.45      2.32
22:32:08      2.09      2.38
22:32:09      1.91      2.07
22:32:10      1.54      1.89
22:32:11      2.13      2.53
22:32:12      2.26      2.08
22:32:13      2.11      2.06
22:32:14      1.70      2.05
22:32:15      2.08      2.26
22:32:16      1.92      2.04
22:32:17      2.17      2.42
22:32:18      2.14      2.27
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:32:19      2.10      2.50
22:32:20      2.04      2.40
22:32:21      1.76      1.98
22:32:22      1.76      1.96
22:32:23      1.41      1.70
22:32:24      2.03      2.61
22:32:25      6.73      7.68
22:32:26      2.66      3.16
22:32:27      2.40      2.46
22:32:28      1.92      2.01
22:32:29      1.58      1.99
22:32:30      2.18      2.31
22:32:31      1.87      2.17
22:32:32      2.36      2.31
22:32:33      2.03      2.33
22:32:34      1.73      2.03
22:32:35      2.20      2.68
22:32:36      1.99      2.26
22:32:37      1.68      1.77
22:32:38      1.70      1.91
22:32:39      2.05      2.35
22:32:40      1.73      1.89
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:32:41      2.47      2.64
22:32:42      1.91      1.80
22:32:43      1.99      2.34
22:32:44      2.14      2.22
22:32:45      1.82      2.03
22:32:46      1.85      2.12
22:32:47      2.65      2.44
22:32:48      1.62      1.91
22:32:49      2.27      2.62
22:32:50      1.56      1.93
22:32:51      1.55      2.19
22:32:52      2.07      2.13
22:32:53      1.87      2.24
22:32:54      1.90      2.20
22:32:55      1.92      2.35
22:32:56      1.74      2.06
22:32:57      2.32      2.13
22:32:58      1.91      2.22
22:32:59      1.82      1.97
22:33:00      1.68      1.89
22:33:01      1.97      2.31
22:33:02      1.87      1.95
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:33:03      2.67      3.14
22:33:04      1.59      2.09
22:33:05      1.56      1.82
22:33:06      1.70      2.12
22:33:07      1.99      1.96
22:33:08      2.05      2.43
22:33:09      1.68      1.91
22:33:10      1.84      1.89
22:33:11      1.99      2.14
22:33:12      2.41      2.60
22:33:13      2.26      2.00
22:33:14      2.06      1.97
22:33:15      1.75      1.99
22:33:16      2.10      2.22
22:33:17      2.03      2.27
22:33:18      1.67      1.74
22:33:19      2.63      2.57
22:33:20      1.47      1.74
22:33:21      2.10      2.38
22:33:22      2.34      2.50
22:33:23      1.99      2.34
22:33:24      2.05      2.11
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:33:25      1.75      1.98
22:33:26      1.84      2.23
22:33:27      1.97      2.00
22:33:28      1.67      1.66
22:33:29      3.19      3.99
22:33:30      1.17      1.46
22:33:31      1.38      1.88
22:33:32      1.56      1.62
22:33:33      1.67      1.81
22:33:34      1.55      1.84
22:33:35      1.14      1.27
22:33:36      1.22      1.56
22:33:37      1.54      1.54
22:33:38      1.24      1.51
22:33:39      1.84      1.55
22:33:40      1.60      1.63
22:33:41      1.51      1.82
22:33:42      1.87      1.30
22:33:43      1.68      1.74
22:33:44      1.24      1.30
22:33:45      1.72      1.41
22:33:46      1.54      2.04
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:33:47      1.87      1.65
22:33:48      1.31      1.50
22:33:49      1.51      1.55
22:33:50      1.38      1.36
22:33:51      1.37      1.64
22:33:52      1.50      1.74
22:33:53      1.62      1.78
22:33:54      1.42      1.59
22:33:55      1.07      1.22
22:33:56      1.63      1.88
22:33:57      1.65      1.78
22:33:58      1.51      1.66
22:33:59      1.37      1.61
22:34:00      1.67      1.61
22:34:01      1.51      1.77
22:34:02      1.50      1.66
22:34:03      1.31      1.56
22:34:04      1.80      1.93
22:34:05      1.45      1.60
22:34:06      1.37      1.87
22:34:07      1.79      1.54
22:34:08      1.84      1.66
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:34:09      1.49      1.46
22:34:10      1.38      1.45
22:34:11      1.87      1.71
22:34:12      1.56      1.59
22:34:13      1.48      1.64
22:34:14      1.78      1.88
22:34:15      1.38      1.55
22:34:16      1.22      1.42
22:34:17      1.83      1.92
22:34:18      1.90      1.99
22:34:19      1.59      1.73
22:34:20      1.67      1.83
22:34:21      1.37      1.56
22:34:22      1.37      1.67
22:34:23      1.38      1.57
22:34:24      1.57      1.72
22:34:25      1.31      1.31
22:34:26      1.72      2.20
22:34:27     13.26      6.64
22:34:28      1.44      1.65
22:34:29      1.43      1.45
22:34:30      1.24      1.46
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:34:31      1.61      1.88
22:34:32      1.87      1.92
22:34:33      1.67      1.88
22:34:34      1.28      1.59
22:34:35      1.60      1.77
22:34:36      1.57      1.62
22:34:37      1.62      1.22
22:34:38      1.77      1.99
22:34:39      1.31      1.44
22:34:40      1.78      1.59
22:34:41      1.73      1.86
22:34:42      1.60      1.67
22:34:43      1.86      1.74
22:34:44      1.45      1.80
22:34:45      1.67      1.89
22:34:46      1.44      1.81
22:34:47      1.69      1.58
22:34:48      1.57      1.89
22:34:49      1.60      1.66
22:34:50      1.44      1.72
22:34:51      1.80      2.05
22:34:52      1.43      1.51
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:34:53      1.43      1.61
22:34:54      1.36      1.76
22:34:55      1.54      1.79
22:34:56      1.81      2.14
22:34:57      1.46      1.41
22:34:58      1.39      1.66
22:34:59      1.43      1.43
22:35:00      1.32      1.45
22:35:01      1.43      1.75
22:35:02      1.61      1.69
22:35:03      1.60      1.71
22:35:04      1.15      1.33
22:35:05      1.68      1.61
22:35:06      2.01      2.10
22:35:07      1.41      1.36
22:35:08      1.55      1.70
22:35:09      2.20      2.13
22:35:10      1.08      1.33
22:35:11      1.97      2.21
22:35:12      1.74      1.29
22:35:13      1.56      1.59
22:35:14      1.89      2.27
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:35:15      1.51      1.66
22:35:16      1.67      1.78
22:35:17      1.90      1.90
22:35:18      1.00      1.15
22:35:19      1.79      1.86
22:35:20      1.38      1.56
22:35:21      1.57      1.81
22:35:22      1.60      1.80
22:35:23      1.50      1.43
22:35:24      1.39      1.74
22:35:25      1.57      1.71
22:35:26      1.37      1.71
22:35:27      1.73      1.73
22:35:28      1.37      1.36
22:35:29      1.79      1.92
22:35:30      1.37      1.61
22:35:31      1.36      1.60
22:35:32      3.00      1.81
22:35:33      2.04      2.00
22:35:34      1.43      1.70
22:35:35      1.69      1.45
22:35:36      1.37      1.52
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:35:37      1.86      1.88
22:35:38      1.58      1.38
22:35:39      1.27      1.47
22:35:40      1.08      1.40
22:35:41      1.77      1.65
22:35:42      1.28      1.39
22:35:43      1.29      1.59
22:35:44      1.18      1.55
22:35:45      1.50      1.46
22:35:46      1.56      2.07
22:35:47      1.91      1.95
22:35:48      1.31      1.28
22:35:49      1.57      1.72
22:35:50      1.55      1.71
22:35:51      1.51      1.71
22:35:52      1.70      1.80
22:35:53      1.57      1.89
22:35:54      1.49      1.86
22:35:55      1.57      1.82
22:35:56      1.49      1.67
22:35:57      2.09      2.13
22:35:58      1.62      1.81
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:35:59      1.21      1.41
22:36:00      1.08      1.23
22:36:01      1.93      2.21
22:36:02      1.54      1.63
22:36:03      1.50      1.66
22:36:04      1.56      1.65
22:36:05      1.80      1.83
22:36:06      1.67      1.94
22:36:07      2.03      1.54
22:36:08      1.40      1.40
22:36:09      1.86      2.13
22:36:10      1.70      1.55
22:36:11      1.80      1.84
22:36:12      2.03      2.01
22:36:13      1.41      1.56
22:36:14      1.16      1.55
22:36:15      1.56      1.73
22:36:16      1.43      1.71
22:36:17      1.81      1.92
22:36:18      1.39      1.42
22:36:19      1.83      2.06
22:36:20      1.14      1.33
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:36:21      1.37      1.62
22:36:22      1.46      1.53
22:36:23      1.38      1.55
22:36:24      1.59      1.99
22:36:25      1.31      1.56
22:36:26      1.51      1.81
22:36:27      1.66      1.68
22:36:28      1.44      1.66
22:36:29      1.67      1.63
22:36:30      1.59      1.86
22:36:31      1.43      1.45
22:36:32      1.82      1.98
22:36:33      4.50      5.55
22:36:34      2.00      2.38
22:36:35      1.51      1.79
22:36:36      1.95      2.14
22:36:37      1.67      1.61
22:36:38      2.63      2.77
22:36:39      1.77      1.78
22:36:40      1.38      1.58
22:36:41      1.07      1.23
22:36:42      1.78      1.83
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:36:43      1.43      1.50
22:36:44      2.07      2.05
22:36:45      1.30      1.50
22:36:46      1.75      2.03
22:36:47      1.83      1.81
22:36:48      1.67      2.00
22:36:49      1.48      1.45
22:36:50      1.38      1.39
22:36:51      1.54      1.89
22:36:52      1.58      1.59
22:36:53      1.37      1.51
22:36:54      1.74      1.88
22:36:55      1.23      1.50
22:36:56      1.58      2.04
22:36:57      1.73      1.61
22:36:58      1.50      1.59
22:36:59      1.72      1.93
22:37:00      1.14      1.26
22:37:01      1.13      1.38
22:37:02      1.92      1.81
22:37:03      2.18      2.26
22:37:04      1.75      1.98
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:37:05      1.58      1.36
22:37:06      1.38      1.74
22:37:07      1.84      1.80
22:37:08      1.71      1.61
22:37:09      1.88      2.09
22:37:10      1.44      1.66
22:37:11      1.44      1.66
22:37:12      1.72      1.72
22:37:13      1.60      1.77
22:37:14      1.44      1.55
22:37:15      1.30      1.51
22:37:16      1.98      1.96
22:37:17      1.69      1.90
22:37:18      1.54      1.75
22:37:19      1.54      1.73
22:37:20      1.21      1.43
22:37:21      1.47      1.73
22:37:22      1.41      1.38
22:37:23      1.57      1.94
22:37:24      1.50      1.54
22:37:25      1.42      1.55
22:37:26      1.73      1.92
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:37:27      1.53      1.67
22:37:28      1.44      1.65
22:37:29      1.37      1.28
22:37:30      1.16      1.35
22:37:31      1.75      1.66
22:37:32      1.90      2.06
22:37:33      1.44      1.66
22:37:34      1.99      2.10
22:37:35      1.56      1.65
22:37:36      1.37      1.57
22:37:37      2.07      1.72
22:37:38      1.32      1.57
22:37:39      1.63      1.80
22:37:40      1.38      1.54
22:37:41      1.63      1.81
22:37:42      1.25      1.29
22:37:43      1.60      2.05
22:37:44      1.68      1.89
22:37:45      1.51      1.66
22:37:46      1.48      1.73
22:37:47      2.06      1.99
22:37:48      1.19      1.36
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:37:49      1.49      1.85
22:37:50      1.31      1.55
22:37:51      1.44      1.41
22:37:52      1.59      1.73
22:37:53      1.50      1.66
22:37:54      1.46      1.60
22:37:55      1.50      1.47
22:37:56      1.40      1.68
22:37:57      2.03      2.05
22:37:58      1.34      1.74
22:37:59      1.37      1.60
22:38:00      1.58      1.62
22:38:01      1.87      2.14
22:38:02      1.54      1.43
22:38:03      1.54      1.27
22:38:04      1.61      1.97
22:38:05      1.33      1.47
22:38:06      1.56      1.57
22:38:07      1.94      1.84
22:38:08      1.46      1.80
22:38:09      1.56      1.60
22:38:10      1.54      1.48
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:38:11      1.57      1.81
22:38:12      1.65      1.54
22:38:13      1.56      1.83
22:38:14      1.61      1.92
22:38:15      1.29      1.25
22:38:16      1.67      1.88
22:38:17      1.92      1.88
22:38:18      1.60      1.51
22:38:19      1.80      1.72
22:38:20      1.37      1.66
22:38:21      2.03      1.80
22:38:22      1.97      1.69
22:38:23      1.27      1.26
22:38:24      1.08      1.36
22:38:25      1.68      2.09
22:38:26      1.38      1.71
22:38:27      1.73      1.78
22:38:28      2.76      3.54
22:38:29      3.28      3.05
22:38:30      1.70      1.72
22:38:31      1.81      2.00
22:38:32      1.94      1.68
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:38:33      1.50      1.66
22:38:34      1.37      1.72
22:38:35      2.13      1.99
22:38:36      1.37      1.70
22:38:37      2.05      2.13
22:38:38      1.31      1.55
22:38:39      1.57      1.82
22:38:40      1.24      1.54
22:38:41      1.57      1.81
22:38:42      1.54      1.62
22:38:43      1.37      1.66
22:38:44      1.14      1.37
22:38:45      1.51      1.72
22:38:46      1.35      1.44
22:38:47      1.78      1.93
22:38:48      1.45      1.57
22:38:49      3.30      2.16
22:38:50      1.31      1.56
22:38:51      1.23      1.49
22:38:52      1.74      1.83
22:38:53      1.74      1.85
22:38:54      1.44      1.83
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:38:55      1.60      1.58
22:38:56      1.51      1.82
22:38:57      1.89      1.87
22:38:58      1.91      1.87
22:38:59      1.35      1.41
22:39:00      1.50      1.66
22:39:01      1.76      1.71
22:39:02      1.53      1.57
22:39:03      1.60      1.93
22:39:04      1.77      1.51
22:39:05      1.14      1.15
22:39:06      1.88      2.52
22:39:07      1.60      1.56
22:39:08      1.74      2.02
22:39:09      1.16      1.15
22:39:10      1.64      1.87
22:39:11      1.44      1.71
22:39:12      2.02      2.05
22:39:13      1.44      1.71
22:39:14      1.30      1.41
22:39:15      1.47      1.70
22:39:16      1.73      2.05
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:39:17      1.60      1.50
22:39:18      1.30      1.59
22:39:19      1.77      1.66
22:39:20      1.52      1.84
22:39:21      1.68      1.93
22:39:22      1.67      1.75
22:39:23      1.54      1.59
22:39:24      1.23      1.43
22:39:25      1.07      1.23
22:39:26      1.51      1.69
22:39:27      1.79      1.21
22:39:28      1.51      1.81
22:39:29      1.73      1.68
22:39:30      1.77      1.65
22:39:31      1.43      1.54
22:39:32      1.68      1.79
22:39:33      2.06      2.05
22:39:34      1.51      1.65
22:39:35      1.51      1.49
22:39:36      1.57      1.81
22:39:37      1.89      1.87
22:39:38      1.52      1.86
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:39:39      1.66      1.87
22:39:40      1.44      1.65
22:39:41      1.79      2.03
22:39:42      1.74      1.65
22:39:43      1.43      1.76
22:39:44      1.51      1.66
22:39:45      1.23      1.34
22:39:46      1.63      1.67
22:39:47      1.56      1.75
22:39:48      1.51      1.62
22:39:49      1.37      1.30
22:39:50      1.51      1.56
22:39:51      1.60      1.72
22:39:52      1.52      1.55
22:39:53      1.24      1.49
22:39:54      1.44      1.59
22:39:55      1.61      1.53
22:39:56      1.78      1.42
22:39:57      1.88      1.52
22:39:58      1.36      1.76
22:39:59      1.74      1.72
22:40:00      1.60      1.75
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:40:01      1.43      1.84
22:40:02      2.01      1.59
22:40:03      1.50      1.75
22:40:04      1.54      1.47
22:40:05      1.66      1.42
22:40:06      1.32      1.30
22:40:07      2.09      2.17
22:40:08      1.24      1.50
22:40:09      1.36      1.69
22:40:10      1.72      1.70
22:40:11      1.68      1.72
22:40:12      1.65      1.50
22:40:13      1.56      2.04
22:40:14      1.38      1.31
22:40:15      1.60      1.73
22:40:16      1.30      1.67
22:40:17      1.97      1.84
22:40:18      1.60      1.94
22:40:19      1.60      1.57
22:40:20      1.33      1.31
22:40:21      1.51      1.40
22:40:22      1.54      1.21
  Time           ens2       
HH:MM:SS   KB/s in  KB/s out
22:40:23      1.62      1.56
22:40:24      1.22      1.30
22:40:25      1.83      1.55
22:40:26      1.25      1.27
22:40:27      1.50      1.33
22:40:28      2.76      2.46
22:40:29      1.58      1.66
