Linux 5.4.0-216-generic (cloud0gxie) 	09/22/25 	_x86_64_	(4 CPU)

22:25:19     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:26:52     all   17.34   75.88    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.78
22:26:53     all   18.64   74.56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.80
22:26:54     all   24.81   66.50    0.50    0.00    0.00    0.00    0.00    0.00    0.00    8.19
22:26:55     all   20.15   74.38    0.75    0.00    0.00    0.25    0.00    0.00    0.00    4.48
22:26:56     all   19.45   75.06    0.00    0.00    0.00    0.25    0.25    0.00    0.00    4.99
22:26:57     all   22.81   72.68    0.75    0.00    0.00    0.00    0.00    0.00    0.00    3.76
22:26:58     all   22.00   71.75    0.25    0.00    0.00    0.00    0.00    0.00    0.00    6.00
22:26:59     all   23.94   72.07    0.75    0.00    0.00    0.25    0.00    0.00    0.00    2.99
22:27:00     all   21.11   71.61    0.50    0.00    0.00    0.00    0.00    0.00    0.00    6.78
22:27:01     all   24.75   70.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.29
22:27:02     all   20.05   74.19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.76
22:27:03     all   24.18   72.04    0.25    0.00    0.00    0.00    0.00    0.00    0.00    3.53
22:27:04     all   20.65   73.13    1.49    0.00    0.00    0.00    0.00    0.00    0.00    4.73
22:27:05     all   21.05   72.43    0.50    0.00    0.00    0.25    0.00    0.00    0.00    5.76
22:27:06     all   22.56   70.93    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.52
22:27:07     all   23.00   70.25    0.75    0.00    0.00    0.25    0.00    0.00    0.00    5.75
22:27:08     all   22.11   73.37    0.25    0.00    0.00    0.00    0.00    0.00    0.00    4.27
22:27:09     all   20.85   73.37    0.75    0.00    0.00    0.00    0.00    0.00    0.00    5.03
22:27:10     all   26.07   68.42    0.50    0.00    0.00    0.00    0.25    0.00    0.00    4.76
22:27:11     all   19.65   73.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.55
22:27:12     all   26.13   66.58    0.50    0.00    0.00    0.00    0.00    0.00    0.00    6.78
22:27:13     all   18.75   76.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00    5.00
22:27:14     all   23.48   71.46    1.01    0.00    0.00    0.00    0.00    0.00    0.00    4.04
22:27:15     all   20.55   76.69    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.76
22:27:16     all   17.46   75.56    0.50    0.00    0.00    0.00    0.00    0.00    0.00    6.48
22:27:17     all   21.36   73.12    0.50    0.00    0.00    0.00    0.00    0.00    0.00    5.03
22:27:18     all   25.74   69.31    0.99    0.00    0.00    0.25    0.00    0.00    0.00    3.71
22:27:19     all   24.87   69.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.53
22:27:20     all   36.87   60.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.03
22:27:21     all   21.00   73.25    0.50    0.00    0.00    0.00    0.00    0.00    0.00    5.25
22:27:22     all   21.80   71.68    0.50    0.00    0.00    0.00    0.00    0.00    0.00    6.02
22:27:23     all   22.00   72.50    0.00    0.00    0.00    0.25    0.00    0.00    0.00    5.25
22:27:24     all   19.75   74.75    0.75    0.00    0.00    0.00    0.00    0.00    0.00    4.75
22:27:25     all   23.06   70.18    0.50    0.00    0.00    0.00    0.25    0.00    0.00    6.02
22:27:26     all   21.45   72.07    0.25    0.00    0.00    0.00    0.00    0.00    0.00    6.23
22:27:27     all   20.00   75.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.75
22:27:28     all   23.94   71.32    0.25    0.00    0.00    0.00    0.00    0.00    0.00    4.49
22:27:29     all   21.86   72.36    0.75    0.00    0.00    0.00    0.00    0.00    0.00    5.03
22:27:30     all   23.08   70.72    0.99    0.00    0.00    0.00    0.00    0.00    0.00    5.21
22:27:31     all   22.08   73.60    0.25    0.00    0.00    0.00    0.00    0.00    0.00    4.06
22:27:32     all   24.31   68.67    0.25    0.00    0.00    0.00    0.00    0.00    0.00    6.77
22:27:33     all   22.50   72.25    0.75    0.00    0.00    0.00    0.00    0.00    0.00    4.50
22:27:34     all   24.62   71.86    0.25    0.00    0.00    0.00    0.00    0.00    0.00    3.27
22:27:35     all   23.25   73.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00    3.25
22:27:36     all   21.55   73.18    0.75    0.00    0.00    0.00    0.00    0.00    0.00    4.51
22:27:37     all   26.25   69.50    0.25    0.00    0.00    0.00    0.00    0.00    0.00    4.00
22:27:38     all   23.19   72.57    0.50    0.00    0.00    0.00    0.50    0.00    0.00    3.24
22:27:39     all   17.72   75.95    0.76    0.00    0.00    0.00    0.00    0.00    0.00    5.57
22:27:40     all   24.69   71.07    0.50    0.00    0.00    0.25    0.00    0.00    0.00    3.49
22:27:41     all   26.70   67.76    0.50    0.00    0.00    0.00    0.00    0.00    0.00    5.04
22:27:42     all   20.20   74.31    0.75    0.00    0.00    0.00    0.00    0.00    0.00    4.74
22:27:43     all   20.30   74.94    0.50    0.00    0.00    0.00    0.00    0.00    0.00    4.26
22:27:44     all   21.61   72.86    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.53
22:27:45     all   23.38   72.89    1.24    0.00    0.00    0.00    0.00    0.00    0.00    2.49
22:27:46     all   22.06   72.43    0.25    0.00    0.00    0.00    0.00    0.00    0.00    5.26
22:27:47     all   24.24   70.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.30
22:27:48     all   19.65   73.63    0.75    0.00    0.00    0.00    0.00    0.00    0.00    5.97
22:27:49     all   22.17   70.78    0.50    0.00    0.00    0.00    0.00    0.00    0.00    6.55
22:27:50     all   21.20   73.32    0.75    0.00    0.00    0.00    0.00    0.00    0.00    4.74
22:27:51     all   19.65   74.38    0.00    0.00    0.00    0.00    0.25    0.00    0.00    5.72
22:27:52     all   22.61   72.86    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.52
22:27:53     all   20.65   71.89    0.25    0.25    0.00    0.25    0.00    0.00    0.00    6.72
22:27:54     all   23.50   71.75    1.25    0.00    0.00    0.00    0.00    0.00    0.00    3.50
22:27:55     all   21.00   73.50    1.00    0.00    0.00    0.00    0.00    0.00    0.00    4.50
22:27:56     all   20.70   73.82    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.49
22:27:57     all   25.25   65.25    0.50    0.00    0.00    0.00    0.00    0.00    0.00    9.00
22:27:58     all   20.80   73.68    0.50    0.00    0.00    0.25    0.00    0.00    0.00    4.76
22:27:59     all   20.96   73.23    0.51    0.00    0.00    0.00    0.00    0.00    0.00    5.30
22:28:00     all   24.31   69.92    1.00    0.00    0.00    0.25    0.00    0.00    0.00    4.51
22:28:01     all   21.41   74.31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.28
22:28:02     all   25.00   69.50    0.25    0.00    0.00    0.00    0.00    0.00    0.00    5.25
22:28:03     all   19.50   74.75    0.25    0.00    0.00    0.00    0.00    0.00    0.00    5.50
22:28:04     all   22.75   72.25    1.00    0.00    0.00    0.00    0.00    0.00    0.00    4.00
22:28:05     all   26.58   63.80    0.51    0.00    0.00    0.25    0.25    0.00    0.00    8.61
22:28:06     all   19.26   73.58    0.00    0.00    0.00    0.25    0.00    0.00    0.00    6.91
22:28:07     all   24.18   71.79    0.25    0.00    0.00    0.00    0.00    0.00    0.00    3.78
22:28:08     all   25.12   70.40    0.75    0.00    0.00    0.00    0.00    0.00    0.00    3.73
22:28:09     all   18.09   75.63    0.75    0.00    0.00    0.25    0.00    0.00    0.00    5.28
22:28:10     all   19.70   74.56    1.00    0.00    0.00    0.00    0.00    0.00    0.00    4.74
22:28:11     all   21.25   71.75    0.50    0.00    0.00    0.25    0.00    0.00    0.00    6.25
22:28:12     all   22.25   72.25    0.25    0.00    0.00    0.00    0.00    0.00    0.00    5.25
22:28:13     all   19.60   74.12    0.25    0.00    0.00    0.00    0.00    0.00    0.00    6.03
22:28:14     all   23.13   70.15    1.00    0.00    0.00    0.00    0.00    0.00    0.00    5.72
22:28:15     all   18.59   74.87    0.25    0.00    0.00    0.00    0.00    0.00    0.00    6.28
22:28:16     all   20.50   73.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00    6.00
22:28:17     all   23.99   67.68    0.76    0.00    0.00    0.00    0.00    0.00    0.00    7.58
22:28:18     all   20.00   74.75    0.25    0.00    0.00    0.00    0.25    0.00    0.00    4.75
22:28:19     all   22.44   73.32    0.25    0.00    0.00    0.25    0.00    0.00    0.00    3.74
22:28:20     all   22.14   71.14    1.00    0.00    0.00    0.50    0.00    0.00    0.00    5.22
22:28:21     all   18.94   75.25    0.25    0.00    0.00    0.00    0.00    0.00    0.00    5.56
22:28:22     all   22.00   71.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00    6.50
22:28:23     all   21.00   73.25    0.25    0.00    0.00    0.25    0.00    0.00    0.00    5.25
22:28:24     all   21.05   73.93    0.50    0.00    0.00    0.25    0.00    0.00    0.00    4.26
22:28:25     all   28.39   66.83    0.25    0.00    0.00    0.25    0.00    0.00    0.00    4.27
22:28:26     all   20.05   73.76    0.50    0.00    0.00    0.00    0.50    0.00    0.00    5.20
22:28:27     all   20.50   73.50    0.00    0.00    0.00    0.25    0.00    0.00    0.00    5.75
22:28:28     all   22.69   69.83    0.00    0.00    0.00    0.25    0.00    0.00    0.00    7.23
22:28:29     all   20.30   74.19    1.25    0.00    0.00    0.00    0.00    0.00    0.00    4.26
22:28:30     all   22.75   72.50    0.25    0.00    0.00    0.25    0.25    0.00    0.00    4.00
22:28:31     all   21.80   72.68    0.75    0.00    0.00    0.00    0.00    0.00    0.00    4.76
22:28:32     all   21.70   71.57    0.25    0.00    0.00    0.50    0.25    0.00    0.00    5.74
22:28:33     all   19.75   73.25    0.50    0.00    0.00    0.00    0.00    0.00    0.00    6.50
22:28:34     all   21.41   73.30    0.50    0.00    0.00    0.25    0.00    0.00    0.00    4.53
22:28:35     all   21.78   71.53    0.74    0.00    0.00    0.50    0.00    0.00    0.00    5.45
22:28:36     all   18.30   75.69    0.25    0.00    0.00    0.00    0.00    0.00    0.00    5.76
22:28:37     all   19.00   73.50    0.25    0.00    0.00    0.25    0.00    0.00    0.00    7.00
22:28:38     all   20.70   73.32    0.50    0.00    0.00    0.25    0.00    0.00    0.00    5.24
22:28:39     all   22.75   72.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    4.25
22:28:40     all   18.25   75.00    0.25    0.00    0.00    0.50    0.00    0.00    0.00    6.00
22:28:41     all   24.88   66.67    0.50    0.00    0.00    0.50    0.00    0.00    0.00    7.46
22:28:42     all   22.94   69.33    0.50    0.00    0.00    0.00    0.00    0.00    0.00    7.23
22:28:43     all   21.55   74.44    0.25    0.00    0.00    0.25    0.00    0.00    0.00    3.51
22:28:44     all   23.50   70.50    1.25    0.00    0.00    0.25    0.00    0.00    0.00    4.50
22:28:45     all   21.89   72.89    0.75    0.00    0.00    0.00    0.00    0.00    0.00    4.48
22:28:46     all   19.00   75.00    0.00    0.00    0.00    0.25    0.25    0.00    0.00    5.50
22:28:47     all   24.75   72.00    0.00    0.00    0.00    0.25    0.00    0.00    0.00    3.00
22:28:48     all   23.00   70.75    0.25    0.00    0.00    0.00    0.00    0.00    0.00    6.00
22:28:49     all   23.31   72.68    0.25    0.00    0.00    0.25    0.00    0.00    0.00    3.51
22:28:50     all   18.84   74.62    0.75    0.00    0.00    0.25    0.00    0.00    0.00    5.53
22:28:51     all   22.67   73.30    0.25    0.00    0.00    0.00    0.00    0.00    0.00    3.78
22:28:52     all   23.25   70.75    0.75    0.00    0.00    0.50    0.00    0.00    0.00    4.75
22:28:53     all   23.69   68.83    0.50    0.00    0.00    0.25    0.00    0.00    0.00    6.73
22:28:54     all   20.40   74.56    0.50    0.00    0.00    0.25    0.00    0.00    0.00    4.28
22:28:55     all   21.70   73.32    0.50    0.00    0.00    0.00    0.00    0.00    0.00    4.49
22:28:56     all   20.55   72.93    0.25    0.00    0.00    0.00    0.00    0.00    0.00    6.27
22:28:57     all   25.44   70.03    0.25    0.00    0.00    0.25    0.00    0.00    0.00    4.03
22:28:58     all   23.43   69.77    0.50    0.00    0.00    0.25    0.00    0.00    0.00    6.05
22:28:59     all   21.84   74.19    0.50    0.00    0.00    0.00    0.25    0.00    0.00    3.23
22:29:00     all   26.50   65.00    1.00    0.00    0.00    0.25    0.00    0.00    0.00    7.25
22:29:01     all   20.50   73.75    0.50    0.00    0.00    0.00    0.00    0.00    0.00    5.25
22:29:02     all   18.25   75.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.50
22:29:03     all   18.25   75.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00    6.50
22:29:04     all   19.75   74.25    1.25    0.00    0.00    0.00    0.00    0.00    0.00    4.75
22:29:05     all   27.39   67.84    0.00    0.00    0.00    0.25    0.00    0.00    0.00    4.52
22:29:06     all   19.00   74.75    1.00    0.00    0.00    0.00    0.00    0.00    0.00    5.25
22:29:07     all   22.44   73.57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.99
22:29:08     all   23.31   68.92    0.50    0.00    0.00    0.00    0.00    0.00    0.00    7.27
22:29:09     all   19.45   74.81    0.50    0.00    0.00    0.00    0.00    0.00    0.00    5.24
22:29:10     all   21.55   72.18    0.50    0.00    0.00    0.00    0.00    0.00    0.00    5.76
22:29:11     all   18.50   74.75    0.25    0.00    0.00    0.00    0.00    0.00    0.00    6.50
22:29:12     all   24.31   69.92    0.25    0.00    0.00    0.00    0.25    0.00    0.00    5.26
22:29:13     all   22.00   72.75    0.50    0.00    0.00    0.00    0.00    0.00    0.00    4.75
22:29:14     all   22.50   72.75    0.50    0.00    0.00    0.25    0.00    0.00    0.00    4.00
22:29:15     all   19.60   74.37    1.01    0.00    0.00    0.00    0.00    0.00    0.00    5.03
22:29:16     all   26.82   67.17    0.25    0.00    0.00    0.00    0.00    0.00    0.00    5.76
22:29:17     all   20.85   73.87    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.28
22:29:18     all   21.25   73.50    0.50    0.00    0.00    0.00    0.25    0.00    0.00    4.50
22:29:19     all   22.94   64.84    5.99    0.00    0.00    0.00    0.00    0.00    0.00    6.23
22:29:20     all   40.85   46.62    4.01    0.00    0.00    0.25    0.00    0.00    0.00    8.27
22:29:21     all   25.44   62.34    1.00    0.00    0.00    0.00    0.00    0.00    0.00   11.22
22:29:22     all   27.53   63.64    0.51    0.00    0.00    0.00    0.00    0.00    0.00    8.33
22:29:23     all   35.53   55.08    0.76    0.00    0.00    0.00    0.00    0.00    0.00    8.63
22:29:24     all   28.75   63.75    0.50    0.00    0.00    0.50    0.00    0.00    0.00    6.50
22:29:25     all   33.59   58.33    0.51    0.00    0.00    0.00    0.00    0.00    0.00    7.58
22:29:26     all   27.82   63.91    0.75    0.00    0.00    0.25    0.25    0.00    0.00    7.02
22:29:27     all   26.88   60.55    0.50    0.00    0.00    0.00    0.00    0.00    0.00   12.06
22:29:28     all   27.32   63.66    0.25    0.00    0.00    0.00    0.00    0.00    0.00    8.77
22:29:29     all   26.63   65.58    1.26    0.00    0.00    0.00    0.00    0.00    0.00    6.53
22:29:30     all   26.63   65.83    0.75    0.00    0.00    0.00    0.00    0.00    0.00    6.78
22:29:31     all   28.21   63.73    0.50    0.00    0.00    0.00    0.00    0.00    0.00    7.56
22:29:32     all   25.88   64.07    0.50    0.00    0.00    0.00    0.00    0.00    0.00    9.55
22:29:33     all   28.54   62.37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    9.09
22:29:34     all   25.69   64.59    1.00    0.00    0.00    0.25    0.00    0.00    0.00    8.48
22:29:35     all   23.12   64.57    0.50    0.00    0.00    0.25    0.00    0.00    0.00   11.56
22:29:36     all   24.94   65.09    0.00    0.00    0.00    0.25    0.00    0.00    0.00    9.73
22:29:37     all   31.16   62.56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.28
22:29:38     all   24.24   63.38    0.51    0.00    0.00    0.00    0.00    0.00    0.00   11.87
22:29:39     all   25.00   65.50    0.50    0.00    0.00    0.50    0.00    0.00    0.00    8.50
22:29:40     all   26.57   64.41    0.75    0.00    0.00    0.00    0.00    0.00    0.00    8.27
22:29:41     all   27.96   63.48    0.00    0.00    0.00    0.25    0.00    0.00    0.00    8.31
22:29:42     all   24.75   65.75    0.25    0.00    0.00    0.00    0.00    0.00    0.00    9.25
22:29:43     all   28.21   61.71    0.76    0.00    0.00    0.00    0.00    0.00    0.00    9.32
22:29:44     all   26.57   65.91    0.50    0.00    0.00    0.00    0.25    0.00    0.00    6.77
22:29:45     all   25.51   64.65    0.51    0.00    0.00    0.25    0.00    0.00    0.00    9.09
22:29:46     all   24.50   63.75    0.50    0.00    0.00    0.00    0.00    0.00    0.00   11.25
22:29:47     all   27.14   63.32    0.50    0.00    0.00    0.25    0.00    0.00    0.00    8.79
22:29:48     all   29.57   63.41    0.25    0.00    0.00    0.25    0.00    0.00    0.00    6.52
22:29:49     all   26.20   64.48    1.26    0.00    0.00    0.00    0.00    0.00    0.00    8.06
22:29:50     all   25.38   66.08    0.25    0.00    0.00    0.50    0.00    0.00    0.00    7.79
22:29:51     all   25.88   62.81    0.50    0.00    0.00    0.25    0.00    0.00    0.00   10.55
22:29:52     all   26.82   62.91    0.50    0.00    0.00    0.00    0.00    0.00    0.00    9.77
22:29:53     all   25.25   64.75    0.50    0.00    0.00    0.25    0.00    0.00    0.00    9.25
22:29:54     all    7.02   73.18    5.01    0.00    0.00    0.00    0.00    0.00    0.00   14.79
22:29:55     all   42.50   48.25    6.00    0.00    0.00    0.25    0.00    0.00    0.00    3.00
22:29:56     all   46.02   49.50    1.24    0.00    0.00    0.00    0.00    0.00    0.00    3.23
22:29:57     all   56.46   39.75    0.25    0.00    0.00    0.25    0.00    0.00    0.00    3.29
22:29:58     all   52.99   41.54    1.00    0.00    0.00    0.50    0.00    0.00    0.00    3.98
22:29:59     all   46.46   48.99    0.76    0.00    0.00    0.00    0.00    0.00    0.00    3.79
22:30:00     all   43.10   50.25    1.23    0.00    0.00    0.25    0.49    0.00    0.00    4.68
22:30:01     all   48.23   47.73    0.25    0.00    0.00    0.00    0.00    0.00    0.00    3.79
22:30:02     all   46.37   49.12    1.00    0.00    0.00    0.00    0.00    0.00    0.00    3.51
22:30:03     all   47.99   48.24    0.25    0.00    0.00    0.50    0.00    0.00    0.00    3.02
22:30:04     all   43.97   50.00    1.26    0.00    0.00    0.00    0.00    0.00    0.00    4.77
22:30:05     all   44.84   48.87    1.01    0.00    0.00    0.25    0.00    0.00    0.00    5.04
22:30:06     all   44.86   50.38    0.25    0.00    0.00    0.00    0.00    0.00    0.00    4.51
