procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0   9911    155   4921    0    0     0   320 1163  767 95  0  4  0  0 2025-09-22 22:26:26
 6  0      0   9911    155   4921    0    0     0     0 1120  702 94  0  6  0  0 2025-09-22 22:26:27
 5  0      0   9911    155   4921    0    0     0     0 1172  888 93  1  6  0  0 2025-09-22 22:26:28
 5  0      0   9910    155   4921    0    0     0     0 1156  828 95  1  5  0  0 2025-09-22 22:26:29
 7  0      0   9910    155   4921    0    0     0     0 1181  822 94  1  5  0  0 2025-09-22 22:26:30
 6  0      0   9910    155   4921    0    0     0    16 1094  638 92  1  8  0  0 2025-09-22 22:26:31
 6  0      0   9910    155   4921    0    0     0     0 1178  852 96  1  4  0  0 2025-09-22 22:26:32
 6  0      0   9910    155   4921    0    0     0     0 1140  680 94  0  6  0  0 2025-09-22 22:26:33
 6  0      0   9909    155   4922    0    0     0     0 1245 1133 94  1  5  0  0 2025-09-22 22:26:34
 6  0      0   9910    155   4922    0    0     0     0 1239  991 91  1  8  0  0 2025-09-22 22:26:35
 7  0      0   9910    155   4922    0    0     0    20 1228  885 94  0  6  0  0 2025-09-22 22:26:36
 7  0      0   9910    155   4922    0    0     0     0 1134  654 93  1  6  0  0 2025-09-22 22:26:37
 8  0      0   9910    155   4922    0    0     0     0 1275 1375 96  0  4  0  0 2025-09-22 22:26:38
 5  0      0   9909    155   4922    0    0     0     0 1226  915 94  1  5  0  0 2025-09-22 22:26:39
 6  0      0   9909    155   4922    0    0     0     0 1211  899 96  1  4  0  0 2025-09-22 22:26:40
 5  0      0   9909    155   4922    0    0     0     0 1196  773 94  1  6  0  0 2025-09-22 22:26:41
 7  0      0   9909    155   4922    0    0     0    16 1244  855 96  0  4  0  0 2025-09-22 22:26:42
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 7  0      0   9909    155   4922    0    0     0     0 1183  794 94  1  5  0  0 2025-09-22 22:26:43
 6  0      0   9909    155   4922    0    0     0     0 1306 1067 92  1  7  0  0 2025-09-22 22:26:44
 7  0      0   9909    155   4922    0    0     0     0 1224 1072 94  1  5  0  0 2025-09-22 22:26:46
 5  0      0   9910    155   4922    0    0     0     0 1233  846 95  0  4  0  0 2025-09-22 22:26:47
 6  0      0   9910    155   4922    0    0     0    20 1162  706 94  1  5  0  0 2025-09-22 22:26:48
 7  0      0   9910    155   4922    0    0     0     0 1146  657 94  1  5  0  0 2025-09-22 22:26:49
 7  0      0   9909    155   4922    0    0     0     0 1150  776 93  1  6  0  0 2025-09-22 22:26:50
 5  0      0   9909    155   4922    0    0     0     0 1172  784 93  1  6  0  0 2025-09-22 22:26:51
 7  0      0   9908    155   4923    0    0     0     0 1322 1076 94  1  5  0  0 2025-09-22 22:26:52
 5  0      0   9908    155   4923    0    0     0    20 1226  866 92  0  8  0  0 2025-09-22 22:26:53
 7  0      0   9908    155   4923    0    0     0     0 1170  830 93  0  7  0  0 2025-09-22 22:26:54
 5  0      0   9908    155   4923    0    0     0     0 1380 1334 92  1  8  0  0 2025-09-22 22:26:55
 6  0      0   9908    155   4923    0    0     0     0 1250  956 95  1  5  0  0 2025-09-22 22:26:56
 9  0      0   9908    155   4923    0    0     0     0 1163  690 95  0  5  0  0 2025-09-22 22:26:57
 5  0      0   9908    155   4923    0    0     0    16 1216  895 96  1  4  0  0 2025-09-22 22:26:58
 5  0      0   9908    155   4923    0    0     0     0 1182  755 94  1  6  0  0 2025-09-22 22:26:59
 5  0      0   9907    155   4923    0    0     0     0 1278  978 96  1  3  0  0 2025-09-22 22:27:00
 6  0      0   9907    155   4923    0    0     0     0 1239  912 93  1  7  0  0 2025-09-22 22:27:01
 5  0      0   9907    155   4923    0    0     0     0 1253 1126 95  0  4  0  0 2025-09-22 22:27:02
 5  0      0   9907    155   4923    0    0     0    64 1185  765 94  0  6  0  0 2025-09-22 22:27:03
 7  0      0   9907    155   4923    0    0     0     0 1226  811 96  0  4  0  0 2025-09-22 22:27:04
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 8  0      0   9907    155   4923    0    0     0     0 1257  998 94  1  5  0  0 2025-09-22 22:27:05
 7  0      0   9908    155   4923    0    0     0     0 1253 1216 94  1  5  0  0 2025-09-22 22:27:06
 7  0      0   9908    155   4923    0    0     0     0 1193  835 93  1  6  0  0 2025-09-22 22:27:07
 6  0      0   9908    155   4923    0    0     0  1056 1297 1074 93  0  7  0  0 2025-09-22 22:27:08
 5  0      0   9908    155   4923    0    0     0     0 1171  733 95  1  5  0  0 2025-09-22 22:27:09
 5  0      0   9907    155   4923    0    0     0     0 1224  916 94  1  5  0  0 2025-09-22 22:27:10
 6  0      0   9907    155   4923    0    0     0     0 1257 1023 95  1  4  0  0 2025-09-22 22:27:11
 6  0      0   9907    155   4923    0    0     0     0 1134  670 93  0  7  0  0 2025-09-22 22:27:12
 6  0      0   9907    155   4923    0    0     0    20 1256  954 93  0  6  0  0 2025-09-22 22:27:13
 6  0      0   9907    155   4923    0    0     0     0 1142  708 94  0  6  0  0 2025-09-22 22:27:14
 6  0      0   9907    155   4923    0    0     0     0 1232 1264 95  1  4  0  0 2025-09-22 22:27:15
 7  0      0   9908    155   4923    0    0     0     0 1172  803 97  0  3  0  0 2025-09-22 22:27:16
 6  0      0   9908    155   4923    0    0     0     0 1134  637 93  0  7  0  0 2025-09-22 22:27:17
 8  0      0   9908    155   4923    0    0     0    16 1146  672 95  1  4  0  0 2025-09-22 22:27:18
 5  0      0   9908    155   4923    0    0     0     0 1288  996 95  1  4  0  0 2025-09-22 22:27:19
 8  0      0   9907    155   4923    0    0     0     0 1192  882 94  0  5  0  0 2025-09-22 22:27:20
 6  0      0   9907    155   4923    0    0     0     0 1321 1280 97  0  3  0  0 2025-09-22 22:27:21
 6  0      0   9907    155   4923    0    0     0     0 1190  745 94  1  6  0  0 2025-09-22 22:27:22
 7  0      0   9907    155   4923    0    0     0   280 1184  731 94  1  6  0  0 2025-09-22 22:27:23
 6  0      0   9907    155   4923    0    0     0     0 1199  829 94  0  5  0  0 2025-09-22 22:27:24
 7  0      0   9907    155   4923    0    0     0     0 1184  889 95  0  5  0  0 2025-09-22 22:27:25
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
11  0      0   9907    155   4923    0    0     0     0 1235  954 92  1  7  0  0 2025-09-22 22:27:26
 7  0      0   9907    155   4923    0    0     0     0 1220  864 94  0  5  0  0 2025-09-22 22:27:27
 7  0      0   9907    155   4924    0    0     0    24 1136  827 95  0  5  0  0 2025-09-22 22:27:28
 6  0      0   9907    155   4924    0    0     0     0 1182  768 96  0  4  0  0 2025-09-22 22:27:29
 5  0      0   9907    155   4924    0    0     0     0 1325 1078 95  1  5  0  0 2025-09-22 22:27:30
 7  0      0   9907    155   4924    0    0     0     0 1260  989 94  2  5  0  0 2025-09-22 22:27:31
 7  0      0   9907    155   4924    0    0     0     0 1209  765 95  0  5  0  0 2025-09-22 22:27:32
 6  0      0   9907    155   4924    0    0     0    60 1276  930 93  0  7  0  0 2025-09-22 22:27:33
 7  0      0   9907    155   4924    0    0     0     0 1168  783 96  1  4  0  0 2025-09-22 22:27:34
 2  0      0   9906    155   4924    0    0     0     0 1247  922 95  1  4  0  0 2025-09-22 22:27:35
 7  0      0   9907    155   4924    0    0     0     0 1275 1027 96  1  3  0  0 2025-09-22 22:27:36
 8  0      0   9907    155   4924    0    0     0     0 1203  899 95  1  4  0  0 2025-09-22 22:27:37
 6  0      0   9907    155   4924    0    0     0    44 1245  873 95  0  4  0  0 2025-09-22 22:27:38
 5  0      0   9907    155   4924    0    0     0     0 1199  809 97  1  3  0  0 2025-09-22 22:27:39
 6  0      0   9905    155   4924    0    0     0     0 1146  760 93  1  6  0  0 2025-09-22 22:27:40
 6  0      0   9905    155   4924    0    0     0     0 1223  880 95  1  4  0  0 2025-09-22 22:27:41
 6  0      0   9905    155   4924    0    0     0     0 1177  777 95  0  5  0  0 2025-09-22 22:27:42
 5  0      0   9905    155   4924    0    0     0  1056 1166  689 94  0  5  0  0 2025-09-22 22:27:43
 6  0      0   9905    155   4924    0    0     0     0 1126  650 95  1  4  0  0 2025-09-22 22:27:44
 6  0      0   9905    155   4924    0    0     0     0 1195  858 94  0  6  0  0 2025-09-22 22:27:45
 6  0      0   9905    155   4924    0    0     0     0 1214  874 97  1  2  0  0 2025-09-22 22:27:46
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 7  0      0   9905    155   4924    0    0     0     0 1211  772 94  0  5  0  0 2025-09-22 22:27:47
 7  0      0   9905    155   4924    0    0     0    28 1279  980 94  0  5  0  0 2025-09-22 22:27:48
 5  0      0   9905    155   4924    0    0     0     0 1192  806 94  1  6  0  0 2025-09-22 22:27:49
 6  0      0   9905    155   4924    0    0     0     0 1182  913 92  1  7  0  0 2025-09-22 22:27:50
 5  0      0   9905    155   4924    0    0     0     0 1177  787 95  1  5  0  0 2025-09-22 22:27:51
 6  0      0   9905    155   4924    0    0     0     0 1204  777 94  0  6  0  0 2025-09-22 22:27:52
 7  0      0   9905    155   4924    0    0     0    16 1316  922 95  0  4  0  0 2025-09-22 22:27:53
 7  0      0   9905    155   4925    0    0     0     0 1161  754 93  1  7  0  0 2025-09-22 22:27:54
 6  0      0   9905    155   4925    0    0     0     0 1191  839 96  1  3  0  0 2025-09-22 22:27:55
 6  0      0   9904    155   4925    0    0     0     0 1242 1004 95  1  5  0  0 2025-09-22 22:27:56
 7  0      0   9904    155   4925    0    0     0     0 1165  841 94  0  5  0  0 2025-09-22 22:27:57
 5  0      0   9904    155   4925    0    0     0    20 1220  873 91  1  9  0  0 2025-09-22 22:27:58
 6  0      0   9904    155   4925    0    0     0     0 1198  810 95  0  5  0  0 2025-09-22 22:27:59
 6  0      0   9904    155   4925    0    0     0     0 1163  767 94  1  6  0  0 2025-09-22 22:28:00
 6  0      0   9904    155   4925    0    0     0     0 1297 1052 95  1  4  0  0 2025-09-22 22:28:01
 6  0      0   9904    155   4925    0    0     0     0 1188  798 95  0  4  0  0 2025-09-22 22:28:02
 7  0      0   9904    155   4925    0    0     0    20 1209 1066 95  0  5  0  0 2025-09-22 22:28:03
 5  0      0   9904    155   4925    0    0     0    12 1124  663 94  0  6  0  0 2025-09-22 22:28:04
 5  0      0   9903    155   4925    0    0     0     0 1208  821 95  1  4  0  0 2025-09-22 22:28:05
 8  0      0   9904    155   4925    0    0     0     0 1287 1048 91  1  9  0  0 2025-09-22 22:28:06
 6  0      0   9904    155   4925    0    0     0     0 1175  765 93  0  7  0  0 2025-09-22 22:28:07
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 8  0      0   9904    155   4925    0    0     0    32 1184  756 96  0  3  0  0 2025-09-22 22:28:08
 6  0      0   9904    155   4925    0    0     0    44 1162  741 95  0  4  0  0 2025-09-22 22:28:09
 6  0      0   9904    155   4925    0    0     0     0 1143  700 94  1  5  0  0 2025-09-22 22:28:10
 6  0      0   9904    155   4925    0    0     0     0 1178  804 94  1  5  0  0 2025-09-22 22:28:11
 6  0      0   9904    155   4925    0    0     0     0 1147  731 93  1  6  0  0 2025-09-22 22:28:12
 6  0      0   9903    155   4925    0    0     0     0 1189  807 94  0  6  0  0 2025-09-22 22:28:13
 6  0      0   9903    155   4925    0    0     0    40 1174  761 94  1  6  0  0 2025-09-22 22:28:14
 6  0      0   9904    155   4925    0    0     0     0 1229  933 93  1  6  0  0 2025-09-22 22:28:15
 5  0      0   9904    155   4925    0    0     0     0 1146  780 94  0  6  0  0 2025-09-22 22:28:16
 7  0      0   9904    155   4925    0    0     0     0 1174  759 94  1  6  0  0 2025-09-22 22:28:17
 6  0      0   9904    155   4925    0    0     0     0 1226  922 92  1  8  0  0 2025-09-22 22:28:18
 7  0      0   9904    155   4925    0    0     0  1304 1198  789 95  0  5  0  0 2025-09-22 22:28:19
 5  0      0   9903    155   4925    0    0     0     0 1282  980 96  1  3  0  0 2025-09-22 22:28:20
 6  0      0   9903    155   4926    0    0     0     0 1267  962 93  1  6  0  0 2025-09-22 22:28:21
 5  0      0   9903    155   4926    0    0     0     0 1139  671 94  1  6  0  0 2025-09-22 22:28:22
 6  0      0   9903    155   4926    0    0     0     0 1228  882 93  1  7  0  0 2025-09-22 22:28:23
 7  0      0   9903    155   4926    0    0     0    28 1166  801 95  0  4  0  0 2025-09-22 22:28:24
 5  0      0   9903    155   4926    0    0     0     0 1163  764 95  1  5  0  0 2025-09-22 22:28:25
 6  0      0   9903    155   4926    0    0     0     0 1354 1141 95  1  4  0  0 2025-09-22 22:28:26
 6  0      0   9903    155   4926    0    0     0     0 1172  746 94  1  6  0  0 2025-09-22 22:28:27
 7  0      0   9903    155   4926    0    0     0     0 1150  685 94  0  6  0  0 2025-09-22 22:28:28
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 7  0      0   9903    155   4926    0    0     0    16 1246  871 92  1  7  0  0 2025-09-22 22:28:29
 6  0      0   9903    155   4926    0    0     0     0 1226  912 95  1  4  0  0 2025-09-22 22:28:30
 6  0      0   9903    155   4926    0    0     0     0 1209  855 95  1  4  0  0 2025-09-22 22:28:31
 6  0      0   9903    155   4926    0    0     0     0 1164  702 94  1  5  0  0 2025-09-22 22:28:32
 6  0      0   9903    155   4926    0    0     0     0 1202  773 94  1  6  0  0 2025-09-22 22:28:33
 6  0      0   9903    155   4926    0    0     0    20 1145  712 93  1  6  0  0 2025-09-22 22:28:34
 5  0      0   9902    155   4926    0    0     0     4 1209  887 94  1  5  0  0 2025-09-22 22:28:35
 6  0      0   9902    155   4926    0    0     0     0 1228  820 94  1  5  0  0 2025-09-22 22:28:36
 6  0      0   9902    155   4926    0    0     0     0 1128  618 94  0  6  0  0 2025-09-22 22:28:37
 5  0      0   9902    155   4926    0    0     0     0 1127  651 93  1  7  0  0 2025-09-22 22:28:38
 8  0      0   9902    155   4926    0    0     0     0 1321 1078 94  1  5  0  0 2025-09-22 22:28:39
 7  0      0   9901    155   4926    0    0     0    40 1201  879 95  1  5  0  0 2025-09-22 22:28:40
 7  0      0   9902    155   4926    0    0     0     0 1233  902 93  1  6  0  0 2025-09-22 22:28:41
 2  0      0   9902    155   4926    0    0     0     0 1181  799 90  1  9  0  0 2025-09-22 22:28:42
 7  0      0   9902    155   4926    0    0     0     0 1351 1064 94  0  6  0  0 2025-09-22 22:28:43
 7  0      0   9902    155   4926    0    0     0     0 1222  878 96  1  3  0  0 2025-09-22 22:28:44
 7  0      0   9902    155   4926    0    0     0    68 1290  998 94  2  5  0  0 2025-09-22 22:28:45
 5  0      0   9902    155   4926    0    0     0     0 1204  839 95  1  4  0  0 2025-09-22 22:28:46
 6  0      0   9902    155   4927    0    0     0     0 1144  666 94  0  6  0  0 2025-09-22 22:28:47
 7  0      0   9902    155   4927    0    0     0     0 1207  878 97  0  3  0  0 2025-09-22 22:28:48
 6  0      0   9902    155   4927    0    0     0     0 1286  977 93  0  6  0  0 2025-09-22 22:28:49
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0   9901    155   4927    0    0     0    20 1191  854 96  1  3  0  0 2025-09-22 22:28:50
 5  0      0   9901    155   4927    0    0     0     0 1208  866 94  1  6  0  0 2025-09-22 22:28:51
 7  0      0   9901    155   4927    0    0     0     0 1195  774 95  1  4  0  0 2025-09-22 22:28:52
 7  0      0   9901    155   4927    0    0     0     0 1197  897 94  1  5  0  0 2025-09-22 22:28:53
 5  0      0   9901    155   4927    0    0     0     0 1211  829 93  1  7  0  0 2025-09-22 22:28:54
 5  0      0   9901    155   4927    0    0     0  1044 1184  816 95  1  5  0  0 2025-09-22 22:28:55
 6  0      0   9901    155   4927    0    0     0     0 1236  886 95  1  4  0  0 2025-09-22 22:28:56
 8  0      0   9901    155   4927    0    0     0     0 1173  722 93  0  7  0  0 2025-09-22 22:28:57
 4  0      0   9901    155   4927    0    0     0     0 1248  901 94  1  5  0  0 2025-09-22 22:28:58
 9  0      0   9901    155   4927    0    0     0     0 1225  840 95  1  5  0  0 2025-09-22 22:28:59
 7  0      0   9901    155   4927    0    0     0    28 1203  884 96  0  4  0  0 2025-09-22 22:29:00
 7  0      0   9901    155   4927    0    0     0     0 1333 1078 92  1  7  0  0 2025-09-22 22:29:01
 8  0      0   9901    155   4927    0    0     0     0 1161  715 94  0  5  0  0 2025-09-22 22:29:02
 6  0      0   9901    155   4927    0    0     0     0 1117  587 94  0  6  0  0 2025-09-22 22:29:03
 6  0      0   9901    155   4927    0    0     0     0 1114  638 93  0  7  0  0 2025-09-22 22:29:04
 7  0      0   9900    155   4927    0    0     0    24 1241  937 94  1  5  0  0 2025-09-22 22:29:05
 6  0      0   9900    155   4927    0    0     0     0 1264 1029 95  1  4  0  0 2025-09-22 22:29:06
10  0      0   9900    155   4927    0    0     0     4 1201  734 94  1  5  0  0 2025-09-22 22:29:07
 6  0      0   9900    155   4927    0    0     0     0 1138  682 96  0  4  0  0 2025-09-22 22:29:08
 6  0      0   9900    155   4927    0    0     0     0 1247  915 92  0  8  0  0 2025-09-22 22:29:09
 7  0      0   9900    155   4927    0    0     0   316 1177  787 94  1  5  0  0 2025-09-22 22:29:10
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 7  0      0   9900    155   4927    0    0     0     0 1222  920 94  1  6  0  0 2025-09-22 22:29:11
 5  0      0   9900    155   4927    0    0     0     0 1125  670 93  0  7  0  0 2025-09-22 22:29:12
 5  0      0   9900    155   4928    0    0     0     0 1225  831 94  0  5  0  0 2025-09-22 22:29:13
 7  0      0   9900    155   4927    0    0     0     0 1191  777 95  0  5  0  0 2025-09-22 22:29:14
 8  0      0   9900    155   4927    0    0     0    40 1235  886 95  2  4  0  0 2025-09-22 22:29:15
 8  0      0   9901    155   4927    0    0     0    20 1254  944 94  1  5  0  0 2025-09-22 22:29:16
 5  0      0   9901    155   4927    0    0     0     0 1327  989 94  0  6  0  0 2025-09-22 22:29:17
 7  0      0   9901    155   4927    0    0     0     0 1179  770 95  0  5  0  0 2025-09-22 22:29:18
 8  0      0   9901    155   4927    0    0     0     0 1185  752 95  1  5  0  0 2025-09-22 22:29:19
 3  0      0   9946    155   4928    0    0     0    80 1831 2469 88  6  6  0  0 2025-09-22 22:29:20
 1  0      0   9864    155   4928    0    0     0    84 1424 1366 88  4  8  0  0 2025-09-22 22:29:21
 2  0      0   9844    155   4928    0    0     0     0 1141  743 88  1 12  0  0 2025-09-22 22:29:22
 3  0      0   9843    155   4928    0    0     0     0 1353 1360 91  1  8  0  0 2025-09-22 22:29:23
 4  0      0   9850    155   4928    0    0     0     0 1299 1138 90  1  9  0  0 2025-09-22 22:29:24
 5  0      0   9849    155   4928    0    0     0    32 1271 1078 93  1  7  0  0 2025-09-22 22:29:25
 4  0      0   9849    155   4928    0    0     0  1028 1336 1154 92  1  8  0  0 2025-09-22 22:29:26
 2  0      0   9849    155   4928    0    0     0     0 1244  965 93  1  7  0  0 2025-09-22 22:29:27
 6  0      0   9849    155   4928    0    0     0     0 1383 1219 87  1 12  0  0 2025-09-22 22:29:28
 5  0      0   9849    155   4928    0    0     0     0 1218  846 91  1  9  0  0 2025-09-22 22:29:29
 4  0      0   9848    155   4928    0    0     0    28 1311 1124 92  1  7  0  0 2025-09-22 22:29:30
 3  0      0   9848    155   4928    0    0     0     0 1282 1030 92  1  7  0  0 2025-09-22 22:29:31
